load_kg,feedforward,sq,abd_fd_nominal_x,abd_fd_composed_x,abd_command_x,abd_candidate_x,abd_residual_x,abd_bias_slope_deg_per_phase,abd_bias_rate_rad_s,tho_fd_nominal_x,tho_fd_composed_x,tho_command_x,tho_candidate_x,tho_residual_x,tho_bias_slope_deg_per_phase,tho_bias_rate_rad_s
0,0,0.9750,-0.001123,-0.027565,-0.001123,-0.027564,0.026443,-5.0500,-0.026442,-0.001678,-0.007175,-0.001678,-0.007175,0.005497,-1.0500,-0.005498
0,0,0.9780,-0.001059,-0.027500,-0.001123,-0.027500,0.026377,-5.0500,-0.026442,-0.001584,-0.007082,-0.001678,-0.007082,0.005404,-1.0500,-0.005498
0,0,0.9810,-0.000867,-0.027309,-0.000739,-0.027309,0.026570,-5.0500,-0.026442,-0.001302,-0.006799,-0.001114,-0.006799,0.005685,-1.0500,-0.005498
0,0,0.9840,-0.000739,-0.027181,-0.000739,-0.027181,0.026442,-5.0500,-0.026442,-0.001113,-0.006612,-0.001114,-0.006611,0.005498,-1.0500,-0.005498
0,0,0.9870,-0.000739,-0.027180,-0.000739,-0.027181,0.026441,-5.0500,-0.026442,-0.001113,-0.006612,-0.001114,-0.006611,0.005498,-1.0500,-0.005498
0,0,0.9900,-0.000503,-0.026945,-0.000267,-0.026945,0.026677,-5.0500,-0.026442,-0.000758,-0.006256,-0.000402,-0.006255,0.005853,-1.0500,-0.005498
0,0,0.9930,-0.000267,-0.026709,-0.000267,-0.026709,0.026442,-5.0500,-0.026442,-0.000403,-0.005900,-0.000402,-0.005900,0.005498,-1.0500,-0.005498
0,0,0.9960,-0.000267,-0.026710,-0.000267,-0.026709,0.026443,-5.0500,-0.026442,-0.000403,-0.005900,-0.000402,-0.005900,0.005498,-1.0500,-0.005498
0,0,0.9990,-0.000178,-0.017792,-0.000267,-0.026620,0.017525,-5.0500,-0.026442,-0.000268,-0.003930,-0.000402,-0.005766,0.003528,-1.0500,-0.005498
0,0,1.0000,0.000000,-0.004437,-0.000267,-0.026442,0.004170,-5.0500,-0.026442,0.000000,-0.000980,-0.000402,-0.005498,0.000578,-1.0500,-0.005498
0,0,1.0000,0.000000,0.000000,-0.000267,-0.026442,-0.000267,-5.0500,-0.026442,0.000000,0.000000,-0.000402,-0.005498,-0.000402,-1.0500,-0.005498
0,0,1.0000,0.000000,0.000000,-0.000267,-0.026442,-0.000267,-5.0500,-0.026442,0.000000,0.000000,-0.000402,-0.005498,-0.000402,-1.0500,-0.005498
0,0,1.0000,0.000000,0.000000,-0.000267,-0.026442,-0.000267,-5.0500,-0.026442,0.000000,0.000000,-0.000402,-0.005498,-0.000402,-1.0500,-0.005498
0,0,1.0000,0.000000,0.000000,-0.000267,-0.026442,-0.000267,-5.0500,-0.026442,0.000000,0.000000,-0.000402,-0.005498,-0.000402,-1.0500,-0.005498
0,0,1.0000,0.000000,0.000000,-0.000267,-0.026442,-0.000267,-5.0500,-0.026442,0.000000,0.000000,-0.000402,-0.005498,-0.000402,-1.0500,-0.005498
0,1,0.0060,0.075797,0.022180,0.022180,0.022180,0.000000,-10.2400,-0.053617,0.113697,0.091916,0.091916,0.091916,0.000000,-4.1600,-0.021782
0,1,0.0090,0.077088,0.023471,0.022180,0.023471,-0.001291,-10.2400,-0.053617,0.115632,0.093851,0.091916,0.093851,-0.001935,-4.1600,-0.021782
0,1,0.0120,0.079024,0.025407,0.026053,0.025407,0.000645,-10.2400,-0.053617,0.118535,0.096753,0.097720,0.096753,0.000967,-4.1600,-0.021782
0,1,0.0150,0.079669,0.026053,0.026053,0.026053,0.000000,-10.2400,-0.053617,0.119502,0.097720,0.097720,0.097720,0.000000,-4.1600,-0.021782
0,1,0.0180,0.080245,0.026628,0.026053,0.026628,-0.000575,-10.2400,-0.053617,0.120365,0.098583,0.097720,0.098583,-0.000863,-4.1600,-0.021782
0,1,0.0210,0.081971,0.028355,0.029506,0.028355,0.001151,-10.2400,-0.053617,0.122954,0.101173,0.102899,0.101173,0.001726,-4.1600,-0.021782
0,1,0.0240,0.083122,0.029506,0.029506,0.029506,0.000000,-10.2400,-0.053617,0.124680,0.102899,0.102899,0.102899,0.000000,-4.1600,-0.021782
0,1,0.0270,0.083122,0.029506,0.029506,0.029506,0.000000,-10.2400,-0.053617,0.124680,0.102899,0.102899,0.102899,0.000000,-4.1600,-0.021782
0,1,0.0300,0.084639,0.031022,0.032539,0.031022,0.001517,-10.2400,-0.053617,0.126956,0.105174,0.107450,0.105175,0.002276,-4.1600,-0.021782
0,1,0.0330,0.086156,0.032539,0.032539,0.032539,0.000000,-10.2400,-0.053617,0.129232,0.107450,0.107450,0.107450,0.000000,-4.1600,-0.021782
0,1,0.0360,0.086156,0.032539,0.032539,0.032539,0.000000,-10.2400,-0.053617,0.129232,0.107451,0.107450,0.107450,0.000000,-4.1600,-0.021782
0,1,0.0390,0.087027,0.033411,0.032539,0.033411,-0.000872,-10.2400,-0.053617,0.130540,0.108758,0.107450,0.108758,-0.001308,-4.1600,-0.021782
0,1,0.0420,0.088335,0.034719,0.035155,0.034719,0.000436,-10.2400,-0.053617,0.132501,0.110720,0.111374,0.110720,0.000654,-4.1600,-0.021782
0,1,0.0450,0.088771,0.035155,0.035155,0.035155,0.000000,-10.2400,-0.053617,0.133156,0.111374,0.111374,0.111374,0.000000,-4.1600,-0.021782
0,1,0.0480,0.089137,0.035521,0.035155,0.035521,-0.000366,-10.2400,-0.053617,0.133705,0.111923,0.111374,0.111923,-0.000549,-4.1600,-0.021782
0,1,0.0510,0.090236,0.036620,0.037352,0.036620,0.000733,-10.2400,-0.053617,0.135352,0.113570,0.114668,0.113570,0.001098,-4.1600,-0.021782
0,1,0.0540,0.090969,0.037352,0.037352,0.037352,0.000000,-10.2400,-0.053617,0.136450,0.114668,0.114668,0.114668,0.000000,-4.1600,-0.021782
0,1,0.0570,0.090969,0.037352,0.037352,0.037352,0.000000,-10.2400,-0.053617,0.136450,0.114668,0.114668,0.114668,0.000000,-4.1600,-0.021782
0,1,0.0600,0.091858,0.038242,0.037352,0.038242,-0.000890,-10.2400,-0.053617,0.137784,0.116002,0.114668,0.116002,-0.001333,-4.1600,-0.021782
0,1,0.0630,0.092748,0.039132,0.039132,0.039132,0.000000,-10.2400,-0.053617,0.139117,0.117336,0.117335,0.117335,0.000000,-4.1600,-0.021782
0,1,0.0660,0.092748,0.039132,0.039132,0.039132,0.000000,-10.2400,-0.053617,0.139117,0.117335,0.117335,0.117335,0.000000,-4.1600,-0.021782
0,1,0.0690,0.093202,0.039585,0.039132,0.039585,-0.000454,-10.2400,-0.053617,0.139797,0.118015,0.117335,0.118015,-0.000679,-4.1600,-0.021782
0,1,0.0720,0.093882,0.040265,0.040492,0.040265,0.000227,-10.2400,-0.053617,0.140816,0.119034,0.119374,0.119034,0.000340,-4.1600,-0.021782
0,1,0.0750,0.094109,0.040492,0.040492,0.040492,0.000000,-10.2400,-0.053617,0.141156,0.119374,0.119374,0.119374,0.000000,-4.1600,-0.021782
0,1,0.0780,0.094266,0.040649,0.040492,0.040649,-0.000157,-10.2400,-0.053617,0.141391,0.119609,0.119374,0.119609,-0.000235,-4.1600,-0.021782
0,1,0.0810,0.094737,0.041120,0.041435,0.041120,0.000314,-10.2400,-0.053617,0.142096,0.120315,0.120785,0.120315,0.000470,-4.1600,-0.021782
0,1,0.0840,0.095051,0.041434,0.041435,0.041435,0.000000,-10.2400,-0.053617,0.142567,0.120785,0.120785,0.120785,0.000000,-4.1600,-0.021782
0,1,0.0870,0.095051,0.041435,0.041435,0.041435,0.000000,-10.2400,-0.053617,0.142567,0.120785,0.120785,0.120785,0.000000,-4.1600,-0.021782
0,1,0.0900,0.095314,0.041697,0.041435,0.041697,-0.000263,-10.2400,-0.053617,0.142958,0.121176,0.120785,0.121176,-0.000391,-4.1600,-0.021782
0,1,0.0930,0.095576,0.041959,0.041960,0.041959,0.000000,-10.2400,-0.053617,0.143349,0.121567,0.121567,0.121567,0.000000,-4.1600,-0.021782
0,1,0.0960,0.095576,0.041959,0.041960,0.041960,0.000000,-10.2400,-0.053617,0.143349,0.121567,0.121567,0.121567,0.000000,-4.1600,-0.021782
0,1,0.0990,0.095611,0.041995,0.041960,0.041994,-0.000035,-10.2400,-0.053617,0.143401,0.121619,0.121567,0.121619,-0.000052,-4.1600,-0.021782
0,1,0.1020,0.095663,0.042047,0.042064,0.042047,0.000017,-10.2400,-0.053617,0.143479,0.121697,0.121723,0.121697,0.000026,-4.1600,-0.021782
0,1,0.1050,0.095681,0.042064,0.042064,0.042064,0.000000,-10.2400,-0.053617,0.143505,0.121723,0.121723,0.121723,0.000000,-4.1600,-0.021782
0,1,0.1080,0.095629,0.042012,0.042064,0.042012,0.000052,-10.2400,-0.053617,0.143426,0.121644,0.121723,0.121644,0.000079,-4.1600,-0.021782
0,1,0.1110,0.095473,0.041856,0.041752,0.041856,-0.000104,-10.2400,-0.053617,0.143189,0.121407,0.121250,0.121407,-0.000158,-4.1600,-0.021782
0,1,0.1140,0.095369,0.041752,0.041752,0.041752,0.000000,-10.2400,-0.053617,0.143031,0.121250,0.121250,0.121250,0.000000,-4.1600,-0.021782
0,1,0.1170,0.095369,0.041753,0.041752,0.041752,0.000000,-10.2400,-0.053617,0.143032,0.121250,0.121250,0.121250,0.000000,-4.1600,-0.021782
0,1,0.1200,0.095002,0.041386,0.041752,0.041386,0.000366,-10.2400,-0.053617,0.142482,0.120700,0.121250,0.120700,0.000549,-4.1600,-0.021782
0,1,0.1230,0.094636,0.041019,0.041019,0.041019,0.000000,-10.2400,-0.053617,0.141933,0.120151,0.120151,0.120151,0.000000,-4.1600,-0.021782
0,1,0.1260,0.094636,0.041020,0.041019,0.041020,0.000000,-10.2400,-0.053617,0.141933,0.120151,0.120151,0.120151,0.000000,-4.1600,-0.021782
0,1,0.1290,0.094253,0.040637,0.041019,0.040637,0.000383,-10.2400,-0.053617,0.141357,0.119575,0.120151,0.119576,0.000575,-4.1600,-0.021782
0,1,0.1320,0.093678,0.040061,0.039870,0.040061,-0.000192,-10.2400,-0.053617,0.140494,0.118712,0.118424,0.118712,-0.000288,-4.1600,-0.021782
0,1,0.1350,0.093487,0.039870,0.039870,0.039870,0.000000,-10.2400,-0.053617,0.140206,0.118424,0.118424,0.118424,0.000000,-4.1600,-0.021782
0,1,0.1380,0.093225,0.039609,0.039870,0.039609,0.000261,-10.2400,-0.053617,0.139813,0.118031,0.118424,0.118031,0.000393,-4.1600,-0.021782
0,1,0.1410,0.092442,0.038826,0.038304,0.038826,-0.000522,-10.2400,-0.053617,0.138635,0.116853,0.116067,0.116853,-0.000786,-4.1600,-0.021782
0,1,0.1440,0.091920,0.038304,0.038304,0.038304,0.000000,-10.2400,-0.053617,0.137849,0.116067,0.116067,0.116067,0.000000,-4.1600,-0.021782
0,1,0.1470,0.091921,0.038304,0.038304,0.038304,0.000000,-10.2400,-0.053617,0.137849,0.116067,0.116067,0.116067,0.000000,-4.1600,-0.021782
0,1,0.1500,0.090928,0.037311,0.036319,0.037312,-0.000992,-10.2400,-0.053617,0.136357,0.114576,0.113083,0.114576,-0.001493,-4.1600,-0.021782
0,1,0.1530,0.089936,0.036319,0.036319,0.036319,0.000000,-10.2400,-0.053617,0.134865,0.113083,0.113083,0.113083,0.000000,-4.1600,-0.021782
0,1,0.1560,0.089936,0.036319,0.036319,0.036319,0.000000,-10.2400,-0.053617,0.134865,0.113083,0.113083,0.113083,0.000000,-4.1600,-0.021782
0,1,0.1590,0.089134,0.035517,0.036319,0.035517,0.000802,-10.2400,-0.053617,0.133663,0.111881,0.113083,0.111881,0.001202,-4.1600,-0.021782
0,1,0.1620,0.087931,0.034315,0.033913,0.034315,-0.000401,-10.2400,-0.053617,0.131860,0.110078,0.109476,0.110078,-0.000602,-4.1600,-0.021782
0,1,0.1650,0.087530,0.033914,0.033913,0.033914,0.000000,-10.2400,-0.053617,0.131258,0.109477,0.109476,0.109477,0.000000,-4.1600,-0.021782
0,1,0.1680,0.087060,0.033443,0.033913,0.033443,0.000470,-10.2400,-0.053617,0.130552,0.108770,0.109476,0.108770,0.000707,-4.1600,-0.021782
0,1,0.1710,0.085649,0.032033,0.031093,0.032033,-0.000940,-10.2400,-0.053617,0.128433,0.106652,0.105239,0.106652,-0.001413,-4.1600,-0.021782
0,1,0.1740,0.084709,0.031093,0.031093,0.031093,0.000000,-10.2400,-0.053617,0.127021,0.105239,0.105239,0.105239,0.000000,-4.1600,-0.021782
0,1,0.1770,0.084709,0.031093,0.031093,0.031093,0.000000,-10.2400,-0.053617,0.127021,0.105239,0.105239,0.105239,0.000000,-4.1600,-0.021782
0,1,0.1800,0.083089,0.029472,0.027852,0.029472,-0.001620,-10.2400,-0.053617,0.124590,0.102808,0.100377,0.102808,-0.002431,-4.1600,-0.021782
0,1,0.1830,0.081469,0.027852,0.027852,0.027852,0.000000,-10.2400,-0.053617,0.122159,0.100378,0.100377,0.100378,0.000000,-4.1600,-0.021782
0,1,0.1860,0.081469,0.027852,0.027852,0.027852,0.000000,-10.2400,-0.053617,0.122160,0.100378,0.100377,0.100378,0.000000,-4.1600,-0.021782
0,1,0.1890,0.080249,0.026632,0.027852,0.026632,0.001220,-10.2400,-0.053617,0.120330,0.098548,0.100377,0.098548,0.001829,-4.1600,-0.021782
0,1,0.1920,0.078419,0.024802,0.024192,0.024802,-0.000610,-10.2400,-0.053617,0.117587,0.095805,0.094891,0.095805,-0.000915,-4.1600,-0.021782
0,1,0.1950,0.077809,0.024192,0.024192,0.024192,0.000000,-10.2400,-0.053617,0.116673,0.094891,0.094891,0.094891,0.000000,-4.1600,-0.021782
0,1,0.1980,0.077129,0.023513,0.024192,0.023513,0.000679,-10.2400,-0.053617,0.115653,0.093871,0.094891,0.093871,0.001020,-4.1600,-0.021782
0,1,0.2010,0.075093,0.021476,0.020118,0.021476,-0.001358,-10.2400,-0.053617,0.112594,0.090812,0.088774,0.090812,-0.002039,-4.1600,-0.021782
0,1,0.2040,0.073734,0.020118,0.020118,0.020118,0.000000,-10.2400,-0.053617,0.110556,0.088774,0.088774,0.088774,0.000000,-4.1600,-0.021782
0,1,0.2070,0.073734,0.020118,0.020118,0.020118,0.000000,-10.2400,-0.053617,0.110556,0.088774,0.088774,0.088774,0.000000,-4.1600,-0.021782
0,1,0.2100,0.071488,0.017872,0.015625,0.017872,-0.002246,-10.2400,-0.053617,0.107185,0.085403,0.082033,0.085403,-0.003370,-4.1600,-0.021782
0,1,0.2130,0.069242,0.015625,0.015625,0.015626,0.000000,-10.2400,-0.053617,0.103815,0.082033,0.082033,0.082033,0.000000,-4.1600,-0.021782
0,1,0.2160,0.069242,0.015626,0.015625,0.015625,0.000000,-10.2400,-0.053617,0.103815,0.082033,0.082033,0.082033,0.000000,-4.1600,-0.021782
0,1,0.2190,0.067605,0.013989,0.015625,0.013989,0.001636,-10.2400,-0.053617,0.101359,0.079577,0.082033,0.079577,0.002456,-4.1600,-0.021782
0,1,0.2220,0.065149,0.011533,0.010714,0.011533,-0.000818,-10.2400,-0.053617,0.097676,0.075894,0.074667,0.075894,-0.001228,-4.1600,-0.021782
0,1,0.2250,0.064331,0.010714,0.010714,0.010714,0.000001,-10.2400,-0.053617,0.096449,0.074667,0.074667,0.074667,-0.000001,-4.1600,-0.021782
0,1,0.2280,0.063443,0.009826,0.010714,0.009826,0.000888,-10.2400,-0.053617,0.095116,0.073334,0.074667,0.073334,0.001332,-4.1600,-0.021782
0,1,0.2310,0.060778,0.007162,0.005385,0.007162,-0.001776,-10.2400,-0.053617,0.091119,0.069337,0.066672,0.069337,-0.002664,-4.1600,-0.021782
0,1,0.2340,0.059002,0.005385,0.005385,0.005386,0.000000,-10.2400,-0.053617,0.088454,0.066672,0.066672,0.066672,0.000000,-4.1600,-0.021782
0,1,0.2370,0.059002,0.005385,0.005385,0.005385,0.000000,-10.2400,-0.053617,0.088454,0.066672,0.066672,0.066672,0.000000,-4.1600,-0.021782
0,1,0.2400,0.056128,0.002511,-0.000362,0.002511,-0.002874,-10.2400,-0.053617,0.084146,0.062364,0.058057,0.062364,-0.004306,-4.1600,-0.021782
0,1,0.2430,0.053254,-0.000362,-0.000362,-0.000362,0.000000,-10.2400,-0.053617,0.079839,0.058057,0.058057,0.058057,0.000000,-4.1600,-0.021782
0,1,0.2460,0.053254,-0.000362,-0.000362,-0.000362,0.000000,-10.2400,-0.053617,0.079840,0.058058,0.058057,0.058058,-0.000001,-4.1600,-0.021782
0,1,0.2490,0.052036,-0.004361,-0.000362,-0.001580,0.003999,-10.2400,-0.053617,0.078011,0.051912,0.058057,0.056229,0.006145,-4.1600,-0.021782
0,1,0.2520,0.050209,-0.010360,-0.012359,-0.011750,-0.001999,-11.8333,-0.061959,0.075268,0.042694,0.039623,0.040536,-0.003072,-6.6333,-0.034732
0,1,0.2550,0.049600,-0.012359,-0.012359,-0.012359,0.000000,-11.8333,-0.061959,0.074354,0.039622,0.039623,0.039622,0.000000,-6.6333,-0.034732
0,1,0.2580,0.049388,-0.012570,-0.012359,-0.012571,0.000212,-11.8333,-0.061959,0.074037,0.039305,0.039623,0.039305,0.000318,-6.6333,-0.034732
0,1,0.2610,0.048753,-0.013206,-0.013631,-0.013207,-0.000424,-11.8333,-0.061959,0.073085,0.038353,0.037718,0.038353,-0.000635,-6.6333,-0.034732
0,1,0.2640,0.048328,-0.013631,-0.013631,-0.013631,0.000000,-11.8333,-0.061959,0.072450,0.037718,0.037718,0.037718,0.000000,-6.6333,-0.034732
0,1,0.2670,0.048328,-0.013631,-0.013631,-0.013631,0.000001,-11.8333,-0.061959,0.072450,0.037718,0.037718,0.037718,0.000000,-6.6333,-0.034732
0,1,0.2700,0.047708,-0.014251,-0.014871,-0.014251,-0.000621,-11.8333,-0.061959,0.071518,0.036786,0.035853,0.036786,-0.000932,-6.6333,-0.034732
0,1,0.2730,0.047088,-0.014871,-0.014871,-0.014871,0.000000,-11.8333,-0.061959,0.070585,0.035853,0.035853,0.035853,0.000000,-6.6333,-0.034732
0,1,0.2760,0.047087,-0.014871,-0.014871,-0.014872,0.000000,-11.8333,-0.061959,0.070585,0.035853,0.035853,0.035853,0.000001,-6.6333,-0.034732
0,1,0.2790,0.046683,-0.015276,-0.014871,-0.015276,0.000405,-11.8333,-0.061959,0.069978,0.035245,0.035853,0.035246,0.000608,-6.6333,-0.034732
0,1,0.2820,0.046076,-0.015884,-0.016086,-0.015884,-0.000202,-11.8333,-0.061959,0.069067,0.034335,0.034031,0.034335,-0.000304,-6.6333,-0.034732
0,1,0.2850,0.045873,-0.016086,-0.016086,-0.016086,0.000000,-11.8333,-0.061959,0.068763,0.034032,0.034031,0.034031,-0.000001,-6.6333,-0.034732
0,1,0.2880,0.045675,-0.016284,-0.016086,-0.016284,0.000198,-11.8333,-0.061959,0.068466,0.033734,0.034031,0.033734,0.000297,-6.6333,-0.034732
0,1,0.2910,0.045081,-0.016878,-0.017274,-0.016878,-0.000396,-11.8333,-0.061959,0.067575,0.032843,0.032250,0.032843,-0.000593,-6.6333,-0.034732
0,1,0.2940,0.044685,-0.017274,-0.017274,-0.017274,0.000000,-11.8333,-0.061959,0.066982,0.032250,0.032250,0.032250,0.000000,-6.6333,-0.034732
0,1,0.2970,0.044685,-0.017274,-0.017274,-0.017274,0.000000,-11.8333,-0.061959,0.066982,0.032250,0.032250,0.032250,0.000000,-6.6333,-0.034732
0,1,0.3000,0.044105,-0.017854,-0.018434,-0.017854,-0.000580,-11.8333,-0.061959,0.066111,0.031379,0.030508,0.031379,-0.000872,-6.6333,-0.034732
0,1,0.3030,0.043525,-0.018434,-0.018434,-0.018434,0.000000,-11.8333,-0.061959,0.065239,0.030508,0.030508,0.030507,0.000000,-6.6333,-0.034732
0,1,0.3060,0.043524,-0.018434,-0.018434,-0.018435,0.000000,-11.8333,-0.061959,0.065239,0.030508,0.030508,0.030507,0.000000,-6.6333,-0.034732
0,1,0.3090,0.043147,-0.018813,-0.018434,-0.018813,0.000378,-11.8333,-0.061959,0.064674,0.029942,0.030508,0.029942,0.000566,-6.6333,-0.034732
0,1,0.3120,0.042580,-0.019379,-0.019569,-0.019379,-0.000189,-11.8333,-0.061959,0.063824,0.029092,0.028809,0.029092,-0.000283,-6.6333,-0.034732
0,1,0.3150,0.042390,-0.019569,-0.019569,-0.019569,0.000000,-11.8333,-0.061959,0.063541,0.028809,0.028809,0.028809,0.000000,-6.6333,-0.034732
0,1,0.3180,0.042206,-0.019753,-0.019569,-0.019753,0.000184,-11.8333,-0.061959,0.063264,0.028532,0.028809,0.028532,0.000277,-6.6333,-0.034732
0,1,0.3210,0.041656,-0.020303,-0.020671,-0.020303,-0.000368,-11.8333,-0.061959,0.062434,0.027702,0.027149,0.027702,-0.000553,-6.6333,-0.034732
0,1,0.3240,0.041288,-0.020671,-0.020671,-0.020671,0.000000,-11.8333,-0.061959,0.061880,0.027149,0.027149,0.027148,0.000000,-6.6333,-0.034732
0,1,0.3270,0.041288,-0.020671,-0.020671,-0.020671,0.000000,-11.8333,-0.061959,0.061881,0.027149,0.027149,0.027149,0.000000,-6.6333,-0.034732
0,1,0.3300,0.040747,-0.021212,-0.021752,-0.021212,-0.000541,-11.8333,-0.061959,0.061072,0.026341,0.025532,0.026340,-0.000809,-6.6333,-0.034732
0,1,0.3330,0.040206,-0.021753,-0.021752,-0.021753,0.000001,-11.8333,-0.061959,0.060263,0.025531,0.025532,0.025531,0.000001,-6.6333,-0.034732
0,1,0.3360,0.040207,-0.021752,-0.021752,-0.021752,0.000000,-11.8333,-0.061959,0.060264,0.025532,0.025532,0.025532,0.000000,-6.6333,-0.034732
0,1,0.3390,0.039857,-0.022103,-0.021752,-0.022102,0.000350,-11.8333,-0.061959,0.059738,0.025006,0.025532,0.025006,0.000525,-6.6333,-0.034732
0,1,0.3420,0.039332,-0.022627,-0.022803,-0.022627,-0.000175,-11.8333,-0.061959,0.058948,0.024216,0.023953,0.024216,-0.000263,-6.6333,-0.034732
0,1,0.3450,0.039157,-0.022802,-0.022803,-0.022802,-0.000001,-11.8333,-0.061959,0.058684,0.023952,0.023953,0.023952,0.000001,-6.6333,-0.034732
0,1,0.3480,0.038986,-0.022973,-0.022803,-0.022973,0.000171,-11.8333,-0.061959,0.058430,0.023698,0.023953,0.023698,0.000255,-6.6333,-0.034732
0,1,0.3510,0.038473,-0.023486,-0.023828,-0.023486,-0.000342,-11.8333,-0.061959,0.057663,0.022931,0.022420,0.022931,-0.000511,-6.6333,-0.034732
0,1,0.3540,0.038131,-0.023828,-0.023828,-0.023828,0.000000,-11.8333,-0.061959,0.057151,0.022419,0.022420,0.022419,0.000001,-6.6333,-0.034732
0,1,0.3570,0.038131,-0.023828,-0.023828,-0.023828,0.000000,-11.8333,-0.061959,0.057152,0.022420,0.022420,0.022420,0.000000,-6.6333,-0.034732
0,1,0.3600,0.037634,-0.024326,-0.023828,-0.024326,0.000498,-11.8333,-0.061959,0.056403,0.021671,0.022420,0.021671,0.000749,-6.6333,-0.034732
0,1,0.3630,0.037136,-0.024822,-0.024823,-0.024823,-0.000001,-11.8333,-0.061959,0.055654,0.020922,0.020922,0.020922,0.000000,-6.6333,-0.034732
0,1,0.3660,0.037136,-0.024822,-0.024823,-0.024823,-0.000001,-11.8333,-0.061959,0.055654,0.020922,0.020922,0.020922,0.000000,-6.6333,-0.034732
0,1,0.3690,0.036813,-0.025146,-0.024823,-0.025146,0.000323,-11.8333,-0.061959,0.055169,0.020437,0.020922,0.020437,0.000485,-6.6333,-0.034732
0,1,0.3720,0.036329,-0.025630,-0.025791,-0.025630,-0.000161,-11.8333,-0.061959,0.054441,0.019709,0.019466,0.019709,-0.000242,-6.6333,-0.034732
0,1,0.3750,0.036167,-0.025792,-0.025791,-0.025792,0.000000,-11.8333,-0.061959,0.054198,0.019466,0.019466,0.019466,0.000000,-6.6333,-0.034732
0,1,0.3780,0.036010,-0.025949,-0.025791,-0.025949,0.000158,-11.8333,-0.061959,0.053964,0.019232,0.019466,0.019231,0.000235,-6.6333,-0.034732
0,1,0.3810,0.035537,-0.026422,-0.026738,-0.026422,-0.000315,-11.8333,-0.061959,0.053259,0.018527,0.018057,0.018527,-0.000470,-6.6333,-0.034732
0,1,0.3840,0.035221,-0.026737,-0.026738,-0.026738,0.000000,-11.8333,-0.061959,0.052789,0.018057,0.018057,0.018057,0.000001,-6.6333,-0.034732
0,1,0.3870,0.035222,-0.026737,-0.026738,-0.026737,-0.000001,-11.8333,-0.061959,0.052790,0.018057,0.018057,0.018057,0.000000,-6.6333,-0.034732
0,1,0.3900,0.034766,-0.027193,-0.026738,-0.027193,0.000456,-11.8333,-0.061959,0.052101,0.017369,0.018057,0.017369,0.000688,-6.6333,-0.034732
0,1,0.3930,0.034311,-0.027649,-0.027649,-0.027649,0.000000,-11.8333,-0.061959,0.051411,0.016679,0.016680,0.016679,0.000001,-6.6333,-0.034732
0,1,0.3960,0.034311,-0.027648,-0.027649,-0.027648,-0.000001,-11.8333,-0.061959,0.051412,0.016680,0.016680,0.016680,0.000000,-6.6333,-0.034732
0,1,0.3990,0.034012,-0.027947,-0.027649,-0.027947,0.000298,-11.8333,-0.061959,0.050970,0.016238,0.016680,0.016238,0.000442,-6.6333,-0.034732
0,1,0.4020,0.033566,-0.028394,-0.028542,-0.028394,-0.000149,-11.8333,-0.061959,0.050306,0.015574,0.015353,0.015574,-0.000220,-6.6333,-0.034732
0,1,0.4050,0.033417,-0.028541,-0.028542,-0.028542,-0.000001,-11.8333,-0.061959,0.050086,0.015354,0.015353,0.015354,-0.000001,-6.6333,-0.034732
0,1,0.4080,0.033274,-0.028684,-0.028542,-0.028685,0.000142,-11.8333,-0.061959,0.049870,0.015137,0.015353,0.015137,0.000216,-6.6333,-0.034732
0,1,0.4110,0.032847,-0.029113,-0.029397,-0.029112,-0.000284,-11.8333,-0.061959,0.049221,0.014489,0.014058,0.014489,-0.000431,-6.6333,-0.034732
0,1,0.4140,0.032562,-0.029397,-0.029397,-0.029397,0.000000,-11.8333,-0.061959,0.048790,0.014058,0.014058,0.014058,0.000000,-6.6333,-0.034732
0,1,0.4170,0.032562,-0.029397,-0.029397,-0.029397,0.000000,-11.8333,-0.061959,0.048790,0.014058,0.014058,0.014058,0.000000,-6.6333,-0.034732
0,1,0.4200,0.032145,-0.029815,-0.029397,-0.029815,0.000418,-11.8333,-0.061959,0.048167,0.013435,0.014058,0.013434,0.000623,-6.6333,-0.034732
0,1,0.4230,0.031727,-0.030233,-0.030232,-0.030233,0.000000,-11.8333,-0.061959,0.047543,0.012811,0.012810,0.012811,-0.000001,-6.6333,-0.034732
0,1,0.4260,0.031727,-0.030231,-0.030232,-0.030232,-0.000001,-11.8333,-0.061959,0.047542,0.012810,0.012810,0.012810,0.000000,-6.6333,-0.034732
0,1,0.4290,0.031458,-0.030502,-0.030232,-0.030502,0.000269,-11.8333,-0.061959,0.047139,0.012406,0.012810,0.012407,0.000404,-6.6333,-0.034732
0,1,0.4320,0.031054,-0.030905,-0.031040,-0.030905,-0.000135,-11.8333,-0.061959,0.046534,0.011803,0.011601,0.011802,-0.000202,-6.6333,-0.034732
0,1,0.4350,0.030920,-0.031039,-0.031040,-0.031039,-0.000001,-11.8333,-0.061959,0.046332,0.011601,0.011601,0.011600,0.000000,-6.6333,-0.034732
0,1,0.4380,0.030790,-0.031170,-0.031040,-0.031170,0.000130,-11.8333,-0.061959,0.046138,0.011405,0.011601,0.011406,0.000195,-6.6333,-0.034732
0,1,0.4410,0.030400,-0.031559,-0.031819,-0.031559,-0.000260,-11.8333,-0.061959,0.045555,0.010823,0.010434,0.010823,-0.000389,-6.6333,-0.034732
