load_kg,plant,primary_classification,trim_feasible,ankle_bias_deg,knee_bias_deg,hip_bias_deg,abdomen_bias_deg,thorax_bias_deg,min_capture_margin_m,max_trunk_pitch_rad,min_pelvis_height_m,max_drive_saturation,max_limit_proximity,max_saddle_separation_m,support_loss_samples,capture_violation_samples,nonfinite_samples,com_accel_ap_mps2,com_accel_ml_mps2,com_vel_ap_mps,com_vel_ml_mps,trunk_velocity_rad_s,pelvis_velocity_mps,posture_error_rad
155,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X8,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,True,0.575021490520805,-0.458812053400885,2.17660755057205,3.14649268405566,4.16800351554455,0.0524860248,0.134907886,0.972873449,0.7794144,0.09784208,0.0402479023,0,0,0,0.07090773,0.0474168435,0.0162285883,0.008650301,0.16331096,0.06417321,0.0796800554
170,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X8,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,False,1.02707926097344,-0.908495204487302,2.37763211792843,3.6171917754185,4.54306691423312,0.0492809266,0.140724987,0.9723307,0.5098731,0.110538088,0.0439131521,0,0,0,0.07517947,0.03381824,0.0133838933,0.0191828869,0.165452048,0.0722874552,0.08682327
200,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X8,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,False,1.27367465899631,-2.3134655617583,3.14084312316488,4.97094150158135,4.89264697947664,0.03148546,0.132742912,0.973461866,0.554388344,0.307895869,0.0468513854,0,0,0,0.0862815,0.0296413582,0.0183224324,0.00648538535,0.198258027,0.07476029,0.09697916
230,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X8,SADDLE_CONTACT_INFEASIBLE,False,1.32975770786029,-3.17638106709147,2.88039429889763,5.2883978397027,5.27063152527517,-0.0297794938,0.1651399,0.972317934,0.6746526,0.4716751,0.0508135445,0,45,0,0.10696236,0.0455291346,0.0650705844,0.00605503144,0.238101423,0.114163086,0.118205175
260,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X8,SADDLE_CONTACT_INFEASIBLE,False,1.7678196496516,-3.31702251830846,2.78151000625072,4.98861239809897,4.89127682486979,-0.09465295,0.2525434,0.9695661,0.904297948,0.4770871,0.05103482,0,57,0,0.203349665,0.0400766842,0.11644768,0.0105047692,0.328267366,0.172615618,0.153402627
300,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X8,SADDLE_CONTACT_INFEASIBLE,False,4.52270026920932,-5.7137163515025,1.85892575273472,5.47201191669429,4.33285141310282,0.026150167,0.324884325,0.9664323,1.15495932,0.936068833,0.05115559,0,0,0,0.163285911,0.0760325044,0.02040003,0.0255107023,0.454909921,0.1400554,0.206658408
25,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X8,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,True,-1.63139276137231,0.757610596313171,-0.473779542537223,3.43780773947716,3.41332570598041,0.103462912,0.0576406345,0.9784252,0.308876157,0.0626175,0.00625149859,0,0,0,0.0192755386,0.0125894258,0.00234688516,0.00168589037,0.0391964354,0.006704309,0.0127629554
60,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X8,SUPPORT_WRENCH_INFEASIBLE,False,-2.57388834916314,0.395623759242152,1.00759713217674,3.93824969663426,5.49137667714528,-1,3.1368103,0.155125886,7.7887826,0.944329143,0.0318887644,38,469,0,1.28510237,1.04595935,0.235742569,0.173854783,0.3827021,0.4438095,0.145534351
140,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X8,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,True,0.575021490520805,-0.458812053400885,2.17660755057205,3.14649268405566,4.16800351554455,0.0746410638,0.07722825,0.9749737,0.3181677,0.0500718169,0.0289246663,0,0,0,0.0124416845,0.0151440687,0.0024346828,0.00459313,0.105900824,0.0142705906,0.06601693
170,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X8,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,True,1.02707926097344,-0.908495204487302,2.37763211792843,3.6171917754185,4.54306691423312,0.07082427,0.0822839141,0.9741947,0.323148936,0.05072413,0.0347413644,0,0,0,0.0133215906,0.0211723559,0.00242542336,0.00648105145,0.12660861,0.0174408611,0.08028578
300,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X8,SADDLE_CONTACT_INFEASIBLE,False,4.52270026920932,-5.7137163515025,1.85892575273472,5.47201191669429,4.33285141310282,-1.59897375,1.72993577,0.144231483,1.93559241,1,0.05103995,17,394,0,1.13671052,0.210303351,0.354789466,0.00727868453,0.251510054,0.319878131,0.174959585
