experiment,load_kg,channel,input_deg,repeat,tick,time_s,command_tick,valid_local,invalid_reason,has_support,support_contacts,has_cop,cop_ap_m,com_ap_m,com_velocity_ap_mps,capture_ap_m,capture_margin_m,support_ap_min_m,support_ap_max_m,pelvis_y_m,trunk_pitch_rad,saddle_separation_m,ankle_requested_target_deg,ankle_applied_target_deg,hip_requested_target_deg,hip_applied_target_deg,abdomen_requested_target_deg,abdomen_applied_target_deg,thorax_requested_target_deg,thorax_applied_target_deg,ankle_actual_deg,hip_actual_deg,abdomen_actual_deg,thorax_actual_deg,ankle_solver_torque_nm,hip_solver_torque_nm,abdomen_solver_torque_nm,thorax_solver_torque_nm,max_demand
impulse,25,hip,1,1,46,0.46,5,True,NONE,True,8,True,-0.0507178642,-0.0117158229,0.1439428,0.03692907,0.1018801,-0.151688963,0.138809174,0.977046669,0.0120786186,0.007576097,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-1.50450957,1.07845914,3.26005721,3.26293755,0.86517334,3.632158E-06,-0.08201972,-4.84287739E-06,0.1068807
impulse,25,hip,1,1,47,0.47000000000000003,5,True,NONE,True,8,True,-0.04948773,-0.0102477726,0.146747053,0.0393426381,0.09946653,-0.151688963,0.138809174,0.9769702,0.0105656553,0.00725829927,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-1.57416975,1.07845914,3.26509571,3.267253,0.830996037,2.79396772E-07,-0.08442104,1.86264515E-06,0.108808286
impulse,25,hip,1,1,48,0.48,5,True,NONE,True,8,True,-0.04811626,-0.008750943,0.149648264,0.04181771,0.0969914645,-0.151688963,0.138809174,0.976894557,0.00905814953,0.006964153,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-1.64516294,1.0770067,3.26868987,3.27108383,0.8108586,-1.11758709E-06,-0.0884551555,-7.4505806E-07,0.112266533
impulse,25,hip,1,1,49,0.49,5,True,NONE,True,8,True,-0.0467880629,-0.007224671,0.152588129,0.04433527,0.0944739059,-0.151688963,0.138809174,0.9768209,0.00747396564,0.006713189,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-1.7200563,1.07627964,3.27419329,3.27514958,0.791823864,5.58793545E-07,-0.0878524,1.49011612E-06,0.115466096
impulse,25,hip,1,1,50,0.5,5,True,NONE,True,8,True,-0.0453768,-0.0056685796,0.155578315,0.0468996,0.09190957,-0.151688963,0.138809174,0.9767487,0.005800183,0.00649825577,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-1.79749215,1.07409585,3.28159642,3.279449,0.7800162,2.42143869E-06,-0.08693226,-2.98023224E-06,0.1186583
impulse,25,hip,1,1,51,0.51,5,True,NONE,True,8,True,-0.0438882336,-0.00408225367,0.158608,0.04950745,0.08930172,-0.151688963,0.138809174,0.9766743,0.004059244,0.00632160949,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-1.87590444,1.07190752,3.29041052,3.283981,0.7714987,3.53902578E-06,-0.08593723,-3.35276127E-06,0.122267351
impulse,25,hip,1,1,52,0.52,5,True,NONE,True,8,True,-0.04230621,-0.00246532261,0.161679119,0.0521597862,0.08664939,-0.151688963,0.138809174,0.9766002,0.00225523813,0.006184505,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-1.95717621,1.06898272,3.30038738,3.288745,0.759956241,3.911555E-06,-0.0865180045,-1.00582838E-05,0.12606892
impulse,25,hip,1,1,53,0.53,5,True,NONE,True,8,True,-0.04063957,-0.000817578344,0.1647593,0.0548458323,0.08396334,-0.151688963,0.138809174,0.976523936,0.000411874673,0.006074209,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-2.03981543,1.0675174,3.31057024,3.29326415,0.74917376,5.401671E-06,-0.08570664,-7.82311E-06,0.130011842
impulse,25,hip,1,1,54,0.54,5,True,NONE,True,8,True,-0.03892891,0.000860885659,0.167832747,0.0575600974,0.08124907,-0.151688963,0.138809174,0.976442933,-0.00146756216,0.0059885364,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-2.12513638,1.06458056,3.320958,3.29753971,0.737085938,3.911555E-06,-0.08491725,-1.2665987E-05,0.134150147
impulse,25,hip,1,1,55,0.55,5,True,NONE,True,8,True,-0.0371834524,0.00256990734,0.170894042,0.06030056,0.0785086155,-0.151688963,0.138809174,0.9763563,-0.003370408,0.00591320265,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-2.21212125,1.06163561,3.33131313,3.30228424,0.7234633,6.472692E-06,-0.08388609,-1.04308128E-05,0.138466537
impulse,25,hip,1,1,56,0.56,5,True,NONE,True,8,True,-0.0354319476,0.00430926261,0.173934042,0.06306387,0.07574531,-0.151688963,0.138809174,0.9762626,-0.00532652251,0.00588228134,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-2.30194187,1.05942154,3.34257317,3.306548,0.7093191,4.61004674E-06,-0.0836093,-1.41561031E-05,0.142801851
impulse,25,hip,1,1,57,0.57000000000000006,5,True,NONE,True,8,True,-0.033692278,0.00607881,0.17697,0.06585572,0.0729534552,-0.151688963,0.138809174,0.9761646,-0.00733200554,0.00590077462,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-2.39525962,1.05720282,3.354262,3.311516,0.6956011,6.33299351E-06,-0.079998,-2.5331974E-05,0.147247955
impulse,25,hip,1,1,58,0.58,5,True,NONE,True,8,True,-0.0318435356,0.007878607,0.180014879,0.0686805,0.07012867,-0.151688963,0.138809174,0.976063669,-0.009349254,0.00591447763,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-2.49073935,1.05572116,3.36498022,3.315296,0.680756569,8.84756446E-06,-0.07713549,-3.31550837E-05,0.151971877
impulse,25,hip,1,1,59,0.59,5,True,NONE,True,8,True,-0.03001276,0.009708637,0.183052227,0.07153265,0.06727652,-0.151688963,0.138809174,0.9759535,-0.0114011271,0.00594926067,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-2.58935118,1.05423737,3.37520027,3.31977916,0.6630808,5.21540642E-06,-0.07659234,-3.6880374E-05,0.156876
impulse,25,hip,1,1,60,0.6,5,True,NONE,True,8,True,-0.0281375479,0.0115689859,0.186105192,0.0744200349,0.06438914,-0.151688963,0.138809174,0.975839138,-0.0134583944,0.005993054,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-2.69046021,1.05126345,3.38446474,3.322843,0.6441176,5.750917E-06,-0.07448569,-5.234033E-05,0.1621055
impulse,25,hip,1,1,61,0.61,5,True,NONE,True,8,True,-0.0262088329,0.0134596471,0.18914102,0.07733161,0.0614775643,-0.151688963,0.138809174,0.9757186,-0.0155129777,0.006032607,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-2.793795,1.04902744,3.39231968,3.32590437,0.6218642,5.28525561E-06,-0.0732947141,-5.51342964E-05,0.167478934
impulse,25,hip,1,1,62,0.62,5,True,NONE,True,8,True,-0.0242664013,0.0153803471,0.192151353,0.08026428,0.0585448965,-0.151688963,0.138809174,0.975591838,-0.0175771676,0.006051384,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-2.89830852,1.04678667,3.39946556,3.32872725,0.596964359,5.867332E-06,-0.07221699,-4.991889E-05,0.173014268
impulse,25,hip,1,1,63,0.63,5,True,NONE,True,8,True,-0.0223680679,0.01733079,0.19513914,0.08321876,0.0555904135,-0.151688963,0.138809174,0.9754555,-0.0196436774,0.00604985235,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-3.00517941,1.04304147,3.4047575,3.33107829,0.5743295,3.585592E-06,-0.0714167953,-4.80562449E-05,0.178722933
impulse,25,hip,1,1,64,0.64,5,True,NONE,True,8,True,-0.0204479434,0.01931093,0.19812578,0.08620228,0.0526068956,-0.151688963,0.138809174,0.9753162,-0.0217538755,0.00607502926,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-3.1129086,1.04153967,3.41095948,3.33389688,0.555989146,3.53902578E-06,-0.07188842,-3.222376E-05,0.184441775
impulse,25,hip,1,1,65,0.65,5,True,NONE,True,8,True,-0.0184095651,0.0213206746,0.201094955,0.08920925,0.0495999232,-0.151688963,0.138809174,0.975175142,-0.02388167,0.00609513465,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-3.22262454,1.0392828,3.41737938,3.3360095,0.537353754,4.656613E-06,-0.07008463,-3.632158E-05,0.1902271
impulse,25,hip,1,1,66,0.66,5,True,NONE,True,8,True,-0.016340455,0.0233597513,0.204037085,0.09223614,0.0465730354,-0.151688963,0.138809174,0.97502923,-0.0260318015,0.00610422948,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-3.33272266,1.036266,3.42332983,3.33858967,0.5179912,3.81842256E-06,-0.0691846,-2.25380063E-05,0.196115673
impulse,25,hip,1,1,67,0.67,5,True,NONE,True,8,True,-0.0142403217,0.0254278742,0.2069575,0.09528444,0.0435247347,-0.151688963,0.138809174,0.974878,-0.0282235425,0.00612063659,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-3.44498467,1.03324032,3.4294982,3.34093356,0.498250127,2.98023224E-06,-0.06847307,-3.78116965E-05,0.2021108
impulse,25,hip,1,1,68,0.68,5,True,NONE,True,8,True,-0.0120752305,0.0275248513,0.209861755,0.09835584,0.0404533371,-0.151688963,0.138809174,0.974723041,-0.03043464,0.00612044847,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-3.55832577,1.03096533,3.43542767,3.3437438,0.47814846,3.16649675E-06,-0.0670366,-2.66358256E-05,0.2082158
impulse,25,hip,1,1,69,0.69000000000000006,5,True,NONE,True,8,True,-0.009892835,0.0296504963,0.212741271,0.10144721,0.0373619646,-0.151688963,0.138809174,0.974562347,-0.03269411,0.006135698,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-3.67307258,1.02944577,3.44225669,3.346084,0.457298756,1.11758709E-06,-0.0668861,-2.01165676E-05,0.214348763
impulse,25,hip,1,1,70,0.70000000000000007,5,True,NONE,True,8,True,-0.007657164,0.0318045244,0.215597942,0.1045589,0.0342502743,-0.151688963,0.138809174,0.974397957,-0.03497378,0.006134922,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-3.78909779,1.02716243,3.44861817,3.34865642,0.4346013,7.4505806E-07,-0.06517321,-2.75671482E-05,0.220587522
impulse,25,hip,1,1,71,0.71,5,True,NONE,True,8,True,-0.005420103,0.03398669,0.218431592,0.107690588,0.0311185867,-0.151688963,0.138809174,0.974226058,-0.0373073928,0.00612818729,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-3.90568614,1.02410984,3.45632744,3.35192776,0.411573052,1.49011612E-06,-0.06478429,-2.12341547E-05,0.226754963
impulse,25,hip,1,1,72,0.72,5,True,NONE,True,8,True,-0.00321593531,0.03619688,0.221261859,0.110848755,0.02796042,-0.151688963,0.138809174,0.9740457,-0.0396780223,0.00612244336,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-4.0243454,1.02104819,3.46379328,3.354729,0.387462974,-9.313226E-07,-0.06450638,-2.64495611E-05,0.233306527
impulse,25,hip,1,1,73,0.73,5,True,NONE,True,8,True,-0.000948347559,0.038435217,0.224105179,0.114039086,0.0247700885,-0.151688963,0.138809174,0.9738619,-0.0420890078,0.006133683,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-4.144898,1.0187459,3.47191978,3.357528,0.3684014,-2.04890966E-06,-0.06416589,-2.42143869E-05,0.239888057
impulse,25,hip,1,1,74,0.74,5,True,NONE,True,8,True,0.00141164265,0.0407017134,0.226929665,0.117250778,0.0215583965,-0.151688963,0.138809174,0.973673463,-0.04452866,0.00615556026,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-4.26644945,1.01566815,3.480027,3.36032438,0.3481418,-2.98023224E-06,-0.06266311,-3.054738E-05,0.246409282
impulse,25,hip,1,1,75,0.75,5,True,NONE,True,8,True,0.00380418263,0.0429960079,0.229727477,0.120480791,0.0183283836,-0.151688963,0.138809174,0.973479331,-0.0469845571,0.00616943743,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-4.38891745,1.01335359,3.48811531,3.36335135,0.323352218,-5.21540642E-06,-0.06125644,-2.12341547E-05,0.253016621
impulse,25,hip,1,1,76,0.76,5,True,NONE,True,8,True,0.00619937,0.0453178361,0.2325016,0.123729847,0.0150793269,-0.151688963,0.138809174,0.9732768,-0.04946922,0.00616850564,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-4.51257372,1.01025939,3.4961853,3.36660814,0.297534466,-2.60770321E-06,-0.0606007874,-2.12341547E-05,0.259709269
impulse,25,hip,1,1,77,0.77,5,True,NONE,True,8,True,0.008526235,0.0476670042,0.235263735,0.1270017,0.0118074715,-0.151688963,0.138809174,0.97306484,-0.0520011038,0.006175344,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-4.638168,1.00715554,3.50490642,3.36939716,0.272393227,-4.09781933E-06,-0.0600263476,-3.390014E-05,0.266525835
impulse,25,hip,1,1,78,0.78,5,True,NONE,True,8,True,0.0108848894,0.05004353,0.2380315,0.13030231,0.008506864,-0.151688963,0.138809174,0.972847,-0.0545591041,0.00617351336,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-4.764562,1.00404227,3.51293778,3.37264824,0.249215961,-7.4505806E-06,-0.0586695969,-2.682209E-05,0.2733804
impulse,25,hip,1,1,79,0.79,5,True,NONE,True,8,True,0.0133175645,0.05244748,0.240796357,0.133628845,0.005180329,-0.151688963,0.138809174,0.972623,-0.0571562573,0.006173559,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-4.89249325,1.00091934,3.5220623,3.376128,0.226590037,-8.568168E-06,-0.0585496426,-3.091991E-05,0.280255169
impulse,25,hip,1,1,80,0.8,5,True,NONE,True,8,True,0.0157404076,0.0548787825,0.243556932,0.136980787,0.00182838738,-0.151688963,0.138809174,0.9723914,-0.0597909875,0.00617807172,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-5.02137661,0.997786462,3.531828,3.379604,0.2037406,-8.195639E-06,-0.0577531755,-2.75671482E-05,0.2872763
impulse,25,hip,1,1,81,0.81,5,True,NONE,True,8,True,0.0182108525,0.0573374219,0.246318787,0.140359938,-0.00155076385,-0.151688963,0.138809174,0.9721529,-0.0624485277,0.0061697294,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-5.15190125,0.9954304,3.54046154,3.38284516,0.181561708,-5.21540642E-06,-0.0566102564,-3.46452E-05,0.29444918
impulse,25,hip,1,1,82,0.82000000000000006,5,True,NONE,True,8,True,0.0207175035,0.0598233975,0.2490793,0.143765435,-0.00495626032,-0.151688963,0.138809174,0.971908033,-0.06513948,0.00615874724,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-5.283946,0.9914912,3.549956,3.38654566,0.159290433,-7.82311E-06,-0.05663857,-2.75671482E-05,0.301613152
impulse,25,hip,1,1,83,0.83000000000000007,5,True,NONE,True,8,True,0.02327558,0.0623366348,0.251827627,0.147193521,-0.008384347,-0.151688963,0.138809174,0.97165525,-0.06787918,0.006150742,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-5.41667652,0.9875363,3.560305,3.38954926,0.135457516,-1.34110451E-05,-0.056271255,-3.16649675E-05,0.3088421
impulse,25,hip,1,1,84,0.84,5,True,NONE,True,8,True,0.0257861,0.0648769662,0.254569143,0.150645837,-0.0118366629,-0.151688963,0.138809174,0.971393943,-0.07063574,0.006128263,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-5.550468,0.985155642,3.57040477,3.393473,0.1103729,-7.82311E-06,-0.05496517,-3.61353159E-05,0.316017538
impulse,25,hip,1,1,85,0.85,5,True,NONE,True,8,True,0.0284028,0.06744443,0.257316232,0.154126555,-0.01531738,-0.151688963,0.138809174,0.9711258,-0.07344924,0.00612399867,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-5.685658,0.9803772,3.581569,3.39693141,0.08497536,-1.2293458E-05,-0.0558502972,-3.501773E-05,0.3233079
impulse,25,hip,1,1,86,0.86,5,True,NONE,True,8,True,0.0310375914,0.0700390562,0.26006183,0.157633334,-0.01882416,-0.151688963,0.138809174,0.970850945,-0.07628621,0.00612301566,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-5.822015,0.976377249,3.59269881,3.40061665,0.0615179539,-1.15484E-05,-0.05466938,-5.21540642E-05,0.330751181
impulse,25,hip,1,1,87,0.87,5,False,CAPTURE_DEPARTURE,True,8,True,0.03379634,0.07266075,0.262791336,0.16116108,-0.0223519057,-0.151688963,0.138809174,0.9705693,-0.07914376,0.00611635856,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-5.95985365,0.973165452,3.60357666,3.40429759,0.03887713,-1.1920929E-05,-0.05401224,-4.172325E-05,0.338293016
impulse,25,hip,1,1,88,0.88,5,False,CAPTURE_DEPARTURE,True,8,True,0.036517933,0.07530925,0.265500575,0.164708123,-0.0258989483,-0.151688963,0.138809174,0.970278263,-0.08203167,0.00611313852,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-6.098945,0.969943,3.614422,3.40797472,0.014641881,-1.41561031E-05,-0.0535883,-4.656613E-05,0.3459011
impulse,25,hip,1,1,89,0.89,5,False,CAPTURE_DEPARTURE,True,8,True,0.03926329,0.0779843554,0.268193424,0.16827552,-0.0294663459,-0.151688963,0.138809174,0.9699784,-0.08494455,0.00610432262,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-6.23945761,0.9658999,3.62523484,3.41187739,-0.0110566616,-1.08033419E-05,-0.05275458,-4.582107E-05,0.353582442
impulse,25,hip,1,1,90,0.9,5,False,CAPTURE_DEPARTURE,True,8,True,0.04200983,0.0806859061,0.270872355,0.171863943,-0.03305477,-0.151688963,0.138809174,0.969668865,-0.0878857151,0.00608973764,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-6.381174,0.961839736,3.636446,3.41554618,-0.0373154879,-1.86264515E-05,-0.0523306429,-5.06639481E-05,0.3613025
impulse,25,hip,1,1,91,0.91,5,False,CAPTURE_DEPARTURE,True,8,True,0.0447341949,0.0834137648,0.27354306,0.17547515,-0.036665976,-0.151688963,0.138809174,0.9693499,-0.09085976,0.006075977,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-6.524136,0.9585792,3.64762282,3.41921139,-0.06353557,-1.34110451E-05,-0.0520043075,-5.401671E-05,0.3684544
impulse,25,hip,1,1,92,0.92,5,False,CAPTURE_DEPARTURE,True,8,True,0.0471324846,0.0861678943,0.276196539,0.179106086,-0.0402969122,-0.151688963,0.138809174,0.9690224,-0.0938704,0.00607008627,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-6.6685,0.9544879,3.65940762,3.42287254,-0.09000301,-1.71363354E-05,-0.05158633,-5.14090061E-05,0.375907868
impulse,25,hip,1,1,93,0.93,5,False,CAPTURE_DEPARTURE,True,8,True,0.04969089,0.0889483541,0.278858483,0.1827655,-0.0439563245,-0.151688963,0.138809174,0.968688548,-0.0969056,0.00606054766,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-6.81475,0.950379,3.67115426,3.426758,-0.117817521,-2.08616257E-05,-0.0511661172,-5.96046448E-05,0.384868681
impulse,25,hip,1,1,94,0.94000000000000006,5,False,CAPTURE_DEPARTURE,True,8,True,0.0524072275,0.0917551145,0.281550258,0.186460659,-0.0476514846,-0.151688963,0.138809174,0.9683506,-0.0999701,0.006048352,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-6.96310663,0.947079062,3.68243814,3.430183,-0.142192841,-1.564622E-05,-0.0512570143,-7.264316E-05,0.393568277
impulse,25,hip,1,1,95,0.95000000000000007,5,False,CAPTURE_DEPARTURE,True,8,True,0.05518493,0.0945888162,0.284284145,0.19019638,-0.0513872057,-0.151688963,0.138809174,0.968011439,-0.103063017,0.006038979,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-7.11398745,0.944596469,3.69389963,3.43383241,-0.159057975,-2.38418579E-05,-0.0503689051,-5.14090061E-05,0.402112126
impulse,25,hip,1,1,96,0.96,5,False,CAPTURE_DEPARTURE,True,8,True,0.05820566,0.09744963,0.287020028,0.193959266,-0.05515009,-0.151688963,0.138809174,0.9676671,-0.106182776,0.00602094,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-7.265512,0.9404444,3.7053256,3.43747783,-0.172784925,-2.4586916E-05,-0.0503279269,-7.599592E-05,0.410462379
impulse,25,hip,1,1,97,0.97,5,False,CAPTURE_DEPARTURE,True,8,True,0.06133813,0.100337304,0.2897266,0.197738454,-0.05892928,-0.151688963,0.138809174,0.967315435,-0.109352313,0.00601421949,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-7.417219,0.9379443,3.718612,3.44111967,-0.191676617,-2.682209E-05,-0.0508934259,-6.854534E-05,0.4188216
impulse,25,hip,1,1,98,0.98,5,False,CAPTURE_DEPARTURE,True,8,True,0.064527,0.103251338,0.292394757,0.201530337,-0.06272116,-0.151688963,0.138809174,0.9669565,-0.112551808,0.00601095,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-7.56971836,0.932924032,3.73206067,3.445212,-0.215050578,-2.38418579E-05,-0.0499621034,-6.631017E-05,0.427362
impulse,25,hip,1,1,99,0.99,5,False,CAPTURE_DEPARTURE,True,8,True,0.06781304,0.106191248,0.29501766,0.205332,-0.06652282,-0.151688963,0.138809174,0.9665887,-0.115766764,0.00599156041,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-7.723673,0.9304037,3.74483347,3.44929934,-0.2405107,-2.4586916E-05,-0.0493392348,-8.121133E-05,0.435998648
impulse,25,hip,1,1,100,1,5,False,CAPTURE_DEPARTURE,True,8,True,0.07104209,0.109156519,0.297595948,0.209143057,-0.07033388,-0.151688963,0.138809174,0.96620816,-0.119028255,0.005983804,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-7.878899,0.92703265,3.75902152,3.45360851,-0.2675891,-2.98023224E-05,-0.04951209,-8.493662E-05,0.4446575
impulse,25,hip,1,1,101,1.01,5,False,CAPTURE_DEPARTURE,True,8,True,0.07418815,0.112146795,0.300145656,0.212968528,-0.074159354,-0.151688963,0.138809174,0.9658164,-0.122315563,0.00597779546,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-8.035518,0.923649251,3.77294874,3.4581387,-0.2955854,-2.98023224E-05,-0.0483542681,-8.940697E-05,0.453473151
impulse,25,hip,1,1,102,1.02,5,False,CAPTURE_DEPARTURE,True,8,True,0.07685709,0.115161814,0.302661121,0.2168062,-0.07799703,-0.151688963,0.138809174,0.9654132,-0.125619873,0.005957103,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-8.193928,0.9194026,3.78599739,3.462437,-0.3221929,-2.98023224E-05,-0.04785955,-9.313226E-05,0.462035745
impulse,25,hip,1,1,103,1.03,5,False,CAPTURE_DEPARTURE,True,8,True,0.0796897039,0.118201494,0.305173278,0.220666423,-0.08185725,-0.151688963,0.138809174,0.9649983,-0.1289689,0.0059493063,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-8.353278,0.916845143,3.800238,3.46673,-0.348106027,-2.90572643E-05,-0.04848987,-9.685755E-05,0.470493436
impulse,25,hip,1,1,104,1.04,5,False,CAPTURE_DEPARTURE,True,8,True,0.08257502,0.121265955,0.307724267,0.224563584,-0.08575441,-0.151688963,0.138809174,0.964574933,-0.132345825,0.005944471,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-8.514068,0.9125668,3.81463,3.4710176,-0.3734231,-3.27825546E-05,-0.0478871167,-0.00010356307,0.4790776
impulse,25,hip,1,1,105,1.05,5,False,CAPTURE_DEPARTURE,True,8,True,0.08558806,0.124355748,0.310329974,0.228503659,-0.0896944851,-0.151688963,0.138809174,0.96414876,-0.135744914,0.00593803,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-8.676127,0.90912956,3.82835484,3.47484946,-0.397571921,-2.83122063E-05,-0.0478751957,-0.000105798244,0.487749934
impulse,25,hip,1,1,106,1.06,5,False,CAPTURE_DEPARTURE,True,8,True,0.08877739,0.127471462,0.312957436,0.23247613,-0.0936669558,-0.151688963,0.138809174,0.9637163,-0.139178053,0.00593508827,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-8.83912,0.9039493,3.84264183,3.478677,-0.422310829,-3.27825546E-05,-0.04824996,-0.000101327896,0.496434927
impulse,25,hip,1,1,107,1.07,5,False,CAPTURE_DEPARTURE,True,8,True,0.09209224,0.130612969,0.315571725,0.2364691,-0.09765993,-0.151688963,0.138809174,0.9632769,-0.14264296,0.005932048,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-9.003085,0.900479257,3.857282,3.4831748,-0.448855758,-3.427267E-05,-0.04799962,-0.000122189522,0.5051807
impulse,25,hip,1,1,108,1.08,5,False,CAPTURE_DEPARTURE,True,8,True,0.09548484,0.1337799,0.31815654,0.240476653,-0.101667479,-0.151688963,0.138809174,0.9628291,-0.1461379,0.00592801,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-9.16814,0.896122634,3.872069,3.487442,-0.477918983,-3.35276127E-05,-0.0476442277,-0.000121444464,0.5139843
impulse,25,hip,1,1,109,1.09,5,False,CAPTURE_DEPARTURE,True,8,True,0.09893407,0.136971876,0.320705533,0.244496226,-0.105687052,-0.151688963,0.138809174,0.962371647,-0.149661809,0.005922931,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-9.334395,0.8917449,3.887404,3.49170446,-0.508832932,-3.427267E-05,-0.04717186,-0.000105798244,0.5228584
impulse,25,hip,1,1,110,1.1,5,False,CAPTURE_DEPARTURE,True,8,True,0.10242404,0.1401884,0.323217124,0.248526722,-0.109717548,-0.151688963,0.138809174,0.961903334,-0.153214589,0.00591655727,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-9.501954,0.886463046,3.90247774,3.4961853,-0.5407095,-3.874302E-05,-0.0466614962,-0.000131130219,0.53180176
impulse,25,hip,1,1,111,1.11,5,False,CAPTURE_DEPARTURE,True,8,True,0.105922937,0.143429145,0.3256937,0.2525685,-0.113759339,-0.151688963,0.138809174,0.961423159,-0.1567961,0.005909519,0,0,1.00013709,1.00013709,3.93006325,3.93006325,3.66966081,3.66987443,-9.670992,0.8820373,3.91789341,3.50110769,-0.5730033,-3.7252903E-05,-0.0461600721,-0.000137090683,0.5408192
