tick,time,barY,standRefY,heightDeficit,barVelY,barSpeed,barAngSpeed,lKnee,rKnee,maxKnee,lHip,rHip,maxHip,trunk,completionRegion,linStill,angStill,kneesQ,hipsQ,trunkQ,physicalLockout,state,sq,demand,drive01
407,4.070000,0.971720,1.403096,0.431376,-0.216047,0.216376,0.171441,1.926379,1.937072,1.937072,-1.767004,-1.777950,1.777950,0.533917,0,0,1,0,0,0,0,DESCENT,0.858002,0.260695,0.000000
408,4.080000,0.969592,1.403096,0.433504,-0.211840,0.212171,0.166158,1.931449,1.942053,1.942053,-1.771507,-1.782447,1.782447,0.534862,0,0,1,0,0,0,0,DESCENT,0.861002,0.248593,0.000000
409,4.090000,0.967503,1.403096,0.435593,-0.207750,0.208083,0.165623,1.936514,1.947081,1.947081,-1.776034,-1.787028,1.787028,0.535795,0,0,1,0,0,0,0,DESCENT,0.864002,0.260124,0.000000
410,4.100000,0.965454,1.403096,0.437642,-0.203946,0.204284,0.158691,1.941388,1.951866,1.951866,-1.780430,-1.791414,1.791414,0.536673,0,0,1,0,0,0,0,DESCENT,0.867002,0.260791,0.000000
411,4.110000,0.963443,1.403096,0.439653,-0.200114,0.200446,0.159902,1.946262,1.956702,1.956702,-1.784849,-1.795886,1.795886,0.537539,0,0,1,0,0,0,0,DESCENT,0.870002,0.248176,0.000000
412,4.120000,0.961466,1.403096,0.441630,-0.196783,0.197122,0.151475,1.950957,1.961309,1.961309,-1.789143,-1.800167,1.800167,0.538346,0,0,1,0,0,0,0,DESCENT,0.873002,0.260632,0.000000
413,4.130000,0.959521,1.403096,0.443575,-0.193466,0.193803,0.151293,1.955669,1.965981,1.965981,-1.793471,-1.804543,1.804543,0.539133,0,0,1,0,0,0,0,DESCENT,0.876002,0.260522,0.000000
414,4.140000,0.957608,1.403096,0.445489,-0.190567,0.190907,0.144137,1.960212,1.970435,1.970435,-1.797677,-1.808736,1.808736,0.539860,0,0,1,0,0,0,0,DESCENT,0.879002,0.257469,0.000000
415,4.150000,0.955722,1.403096,0.447374,-0.187661,0.187991,0.144746,1.964782,1.974966,1.974966,-1.801924,-1.813030,1.813030,0.540568,0,0,1,0,0,0,0,DESCENT,0.882002,0.245856,0.000000
416,4.160000,0.953861,1.403096,0.449235,-0.185236,0.185570,0.135914,1.969199,1.979292,1.979292,-1.806056,-1.817145,1.817145,0.541215,0,0,1,0,0,0,0,DESCENT,0.885002,0.260917,0.000000
417,4.170000,0.952023,1.403096,0.451073,-0.182887,0.183217,0.135541,1.973656,1.983708,1.983708,-1.810233,-1.821366,1.821366,0.541841,0,0,1,0,0,0,0,DESCENT,0.888002,0.260352,0.000000
418,4.180000,0.950206,1.403096,0.452890,-0.180976,0.181310,0.128544,1.977973,1.987934,1.987934,-1.814304,-1.825421,1.825421,0.542407,0,0,1,0,0,0,0,DESCENT,0.891002,0.257154,0.000000
419,4.190000,0.948407,1.403096,0.454689,-0.179110,0.179438,0.128357,1.982340,1.992260,1.992260,-1.818424,-1.829585,1.829585,0.542953,0,0,1,0,0,0,0,DESCENT,0.894002,0.255714,0.000000
420,4.200000,0.946626,1.403096,0.456470,-0.177493,0.177815,0.121908,1.986576,1.996405,1.996405,-1.822438,-1.833580,1.833580,0.543442,0,0,1,0,0,0,0,DESCENT,0.897002,0.246035,0.000000
421,4.210000,0.944856,1.403096,0.458240,-0.176083,0.176405,0.120109,1.990880,2.000667,2.000667,-1.826517,-1.837702,1.837702,0.543910,0,0,1,0,0,0,0,DESCENT,0.900002,0.261370,0.000000
422,4.220000,0.943098,1.403096,0.459998,-0.175029,0.175355,0.113275,1.995063,2.004756,2.004756,-1.830494,-1.841656,1.841656,0.544322,0,0,1,0,0,0,0,DESCENT,0.903002,0.260849,0.000000
423,4.230000,0.941351,1.403096,0.461745,-0.174023,0.174346,0.113544,1.999316,2.008966,2.008966,-1.834526,-1.845731,1.845731,0.544718,0,0,1,0,0,0,0,DESCENT,0.906002,0.257018,0.000000
424,4.240000,0.939612,1.403096,0.463484,-0.173269,0.173594,0.107019,2.003459,2.013015,2.013015,-1.838460,-1.849642,1.849642,0.545060,0,0,1,0,0,0,0,DESCENT,0.909002,0.256307,0.000000
425,4.250000,0.937880,1.403096,0.465216,-0.172578,0.172900,0.107155,2.007688,2.017200,2.017200,-1.842469,-1.853693,1.853693,0.545387,0,0,1,0,0,0,0,DESCENT,0.912002,0.255842,0.000000
426,4.260000,0.936152,1.403096,0.466944,-0.172158,0.172484,0.100870,2.011811,2.021228,2.021228,-1.846382,-1.857582,1.857582,0.545665,0,0,1,0,0,0,0,DESCENT,0.915002,0.256305,0.000000
427,4.270000,0.934429,1.403096,0.468667,-0.171691,0.172016,0.101670,2.016022,2.025395,2.025395,-1.850364,-1.861605,1.861605,0.545934,0,0,1,0,0,0,0,DESCENT,0.918002,0.256173,0.000000
428,4.280000,0.932708,1.403096,0.470389,-0.171548,0.171876,0.095575,2.020144,2.029418,2.029418,-1.854273,-1.865489,1.865489,0.546155,0,0,1,0,0,0,0,DESCENT,0.921002,0.256812,0.000000
429,4.290000,0.930987,1.403096,0.472109,-0.171352,0.171678,0.096709,2.024353,2.033581,2.033581,-1.858251,-1.869506,1.869506,0.546372,0,0,1,0,0,0,0,DESCENT,0.924002,0.256679,0.000000
430,4.300000,0.929268,1.403096,0.473828,-0.171353,0.171681,0.091286,2.028467,2.037595,2.037595,-1.862136,-1.873363,1.873363,0.546549,0,0,1,0,0,0,0,DESCENT,0.927002,0.257221,0.000000
431,4.310000,0.927547,1.403096,0.475549,-0.171394,0.171719,0.092376,2.032686,2.041768,2.041768,-1.866115,-1.877380,1.877380,0.546720,0,0,1,0,0,0,0,DESCENT,0.930003,0.257065,0.000000
432,4.320000,0.925826,1.403096,0.477271,-0.171624,0.171952,0.087349,2.036808,2.045789,2.045789,-1.870002,-1.881237,1.881237,0.546855,0,0,1,0,0,0,0,DESCENT,0.933003,0.257514,0.000000
433,4.330000,0.924102,1.403096,0.478994,-0.171731,0.172057,0.089116,2.041025,2.049960,2.049960,-1.873957,-1.885229,1.885229,0.546992,0,0,1,0,0,0,0,DESCENT,0.936003,0.257266,0.000000
434,4.340000,0.922376,1.403096,0.480720,-0.171970,0.172298,0.084425,2.045153,2.053988,2.053988,-1.877821,-1.889063,1.889063,0.547097,0,0,1,0,0,0,0,DESCENT,0.939003,0.257696,0.000000
435,4.350000,0.920648,1.403096,0.482448,-0.172212,0.172537,0.085933,2.049391,2.058180,2.058180,-1.881784,-1.893063,1.893063,0.547201,0,0,1,0,0,0,0,DESCENT,0.942003,0.257426,0.000000
436,4.360000,0.918916,1.403096,0.484180,-0.172590,0.172917,0.081481,2.053534,2.062223,2.062223,-1.885655,-1.896903,1.896903,0.547274,0,0,1,0,0,0,0,DESCENT,0.945003,0.257794,0.000000
437,4.370000,0.917182,1.403096,0.485914,-0.172799,0.173123,0.083615,2.057774,2.066416,2.066416,-1.889596,-1.900880,1.900880,0.547354,0,0,1,0,0,0,0,DESCENT,0.948003,0.257491,0.000000
438,4.380000,0.915444,1.403096,0.487652,-0.173265,0.173590,0.078800,2.061941,2.070484,2.070484,-1.893478,-1.904731,1.904731,0.547399,0,0,1,0,0,0,0,DESCENT,0.951003,0.257882,0.000000
439,4.390000,0.913702,1.403096,0.489394,-0.173568,0.173890,0.081003,2.066198,2.074694,2.074694,-1.897428,-1.908717,1.908717,0.547452,0,0,1,0,0,0,0,DESCENT,0.954003,0.257545,0.000000
440,4.400000,0.911957,1.403096,0.491139,-0.173923,0.174247,0.076939,2.070368,2.078763,2.078763,-1.901284,-1.912541,1.912541,0.547478,0,0,1,0,0,0,0,DESCENT,0.957003,0.257899,0.000000
441,4.410000,0.910208,1.403096,0.492888,-0.174263,0.174584,0.078516,2.074651,2.083000,2.083000,-1.905246,-1.916539,1.916539,0.547504,0,0,1,0,0,0,0,DESCENT,0.960003,0.257600,0.000000
442,4.420000,0.908456,1.403096,0.494640,-0.174668,0.174990,0.074517,2.078838,2.087087,2.087087,-1.909112,-1.920373,1.920373,0.547505,0,0,1,0,0,0,0,DESCENT,0.963003,0.257922,0.000000
443,4.430000,0.906701,1.403096,0.496395,-0.174829,0.175149,0.076836,2.083118,2.091321,2.091321,-1.913041,-1.924338,1.924338,0.547515,0,0,1,0,0,0,0,DESCENT,0.966003,0.257620,0.000000
444,4.440000,0.904946,1.403096,0.498150,-0.174995,0.175315,0.072960,2.087310,2.095412,2.095412,-1.916874,-1.928140,1.928140,0.547500,0,0,1,0,0,0,0,DESCENT,0.969003,0.257987,0.000000
445,4.450000,0.903188,1.403096,0.499908,-0.175128,0.175446,0.074460,2.091609,2.099668,2.099668,-1.920812,-1.932115,1.932115,0.547485,0,0,1,0,0,0,0,DESCENT,0.972003,0.257672,0.000000
446,4.460000,0.901430,1.403096,0.501666,-0.175302,0.175621,0.070574,2.095810,2.103768,2.103768,-1.924652,-1.935922,1.935922,0.547445,0,0,1,0,0,0,0,DESCENT,0.975003,0.257975,0.000000
447,4.470000,0.899671,1.403096,0.503425,-0.175217,0.175534,0.072823,2.100096,2.108009,2.108009,-1.928551,-1.939858,1.939858,0.547413,0,0,1,0,0,0,0,DESCENT,0.978003,0.257679,0.000000
448,4.480000,0.897912,1.403096,0.505184,-0.175361,0.175678,0.068100,2.104311,2.112127,2.112127,-1.932396,-1.943673,1.943673,0.547347,0,0,1,0,0,0,0,DESCENT,0.981003,0.258011,0.000000
449,4.490000,0.896153,1.403096,0.506943,-0.175277,0.175593,0.070227,2.108600,2.116370,2.116370,-1.936299,-1.947611,1.947611,0.547288,0,0,1,0,0,0,0,DESCENT,0.984003,0.257679,0.000000
450,4.500000,0.894396,1.403096,0.508700,-0.175162,0.175478,0.066450,2.112793,2.120465,2.120465,-1.940096,-1.951376,1.951376,0.547206,0,0,1,0,0,0,0,DESCENT,0.987003,0.258014,0.000000
451,4.510000,0.892639,1.403096,0.510457,-0.175041,0.175355,0.067457,2.117090,2.124720,2.124720,-1.944000,-1.955318,1.955318,0.547118,0,0,1,0,0,0,0,DESCENT,0.990003,0.257711,0.000000
452,4.520000,0.890885,1.403096,0.512211,-0.174929,0.175244,0.063590,2.121279,2.128812,2.128812,-1.947796,-1.959082,1.959082,0.547006,0,0,1,0,0,0,0,DESCENT,0.993003,0.257989,0.000000
453,4.530000,0.889133,1.403096,0.513963,-0.174525,0.174839,0.065406,2.125543,2.133032,2.133032,-1.951635,-1.962957,1.962957,0.546898,0,0,1,0,0,0,0,DESCENT,0.996003,0.257723,0.000000
454,4.540000,0.887384,1.403096,0.515712,-0.174413,0.174727,0.060461,2.129740,2.137137,2.137137,-1.955431,-1.966725,1.966725,0.546753,0,0,1,0,0,0,0,BOTTOM,1.000000,0.258103,0.000000
455,4.550000,0.885551,1.403096,0.517545,-0.183432,0.183748,0.032668,2.134808,2.142220,2.142220,-1.961044,-1.972385,1.972385,0.546287,0,0,1,0,0,0,0,BOTTOM,1.000000,0.258668,0.000000
456,4.560000,0.883617,1.403096,0.519479,-0.193259,0.193576,0.031650,2.139480,2.146763,2.146763,-1.966418,-1.977665,1.977665,0.545829,0,0,1,0,0,0,0,BOTTOM,1.000000,0.256858,0.000000
457,4.570000,0.881601,1.403096,0.521495,-0.201325,0.201642,0.033602,2.144220,2.151399,2.151399,-1.971435,-1.982631,1.982631,0.545387,0,0,1,0,0,0,0,BOTTOM,1.000000,0.256786,0.000000
458,4.580000,0.879526,1.403096,0.523570,-0.207025,0.207340,0.036046,2.149070,2.156165,2.156165,-1.976157,-1.987337,1.987337,0.544982,0,0,1,0,0,0,0,BOTTOM,1.000000,0.257243,0.000000
459,4.590000,0.877420,1.403096,0.525676,-0.210030,0.210344,0.038885,2.153999,2.161022,2.161022,-1.980615,-1.991801,1.991801,0.544614,0,0,1,0,0,0,0,BOTTOM,1.000000,0.257751,0.000000
460,4.600000,0.875308,1.403096,0.527788,-0.210484,0.210797,0.041817,2.158962,2.165917,2.165917,-1.984824,-1.996030,1.996030,0.544281,0,0,1,0,0,0,0,BOTTOM,1.000000,0.258249,0.000000
461,4.610000,0.873214,1.403096,0.529882,-0.208642,0.208953,0.044815,2.163910,2.170800,2.170800,-1.988792,-2.000026,2.000026,0.543983,0,0,1,0,0,0,0,BOTTOM,1.000000,0.258628,0.000000
462,4.620000,0.871158,1.403096,0.531938,-0.204796,0.205103,0.047897,2.168794,2.175622,2.175622,-1.992522,-2.003791,2.003791,0.543717,0,0,1,0,0,0,0,BOTTOM,1.000000,0.258868,0.000000
463,4.630000,0.869157,1.403096,0.533939,-0.199233,0.199535,0.051071,2.173572,2.180342,2.180342,-1.996020,-2.007327,2.007327,0.543483,0,0,1,0,0,0,0,BOTTOM,1.000000,0.259003,0.000000
464,4.640000,0.867226,1.403096,0.535870,-0.192222,0.192517,0.054305,2.178206,2.184922,2.184922,-1.999289,-2.010638,2.010638,0.543281,0,0,1,0,0,0,0,BOTTOM,1.000000,0.259052,0.000000
465,4.650000,0.865377,1.403096,0.537719,-0.184007,0.184293,0.057547,2.182664,2.189330,2.189330,-2.002336,-2.013729,2.013729,0.543110,0,0,1,0,0,0,0,BOTTOM,1.000000,0.259039,0.000000
466,4.660000,0.863620,1.403096,0.539477,-0.174816,0.175095,0.060721,2.186920,2.193538,2.193538,-2.005166,-2.016605,2.016605,0.542969,0,0,1,0,0,0,0,BOTTOM,1.000000,0.258954,0.000000
467,4.670000,0.861962,1.403096,0.541134,-0.164847,0.165120,0.063775,2.190952,2.197527,2.197527,-2.007786,-2.019271,2.019271,0.542855,0,0,1,0,0,0,0,BOTTOM,1.000000,0.258880,0.000000
468,4.680000,0.860410,1.403096,0.542687,-0.154285,0.154558,0.066653,2.194743,2.201278,2.201278,-2.010203,-2.021733,2.021733,0.542769,0,0,1,0,0,0,0,BOTTOM,1.000000,0.258777,0.000000
469,4.690000,0.858967,1.403096,0.544129,-0.143302,0.143582,0.069309,2.198281,2.204779,2.204779,-2.012425,-2.023998,2.023998,0.542706,0,0,1,0,0,0,0,BOTTOM,1.000000,0.258675,0.000000
470,4.700000,0.857637,1.403096,0.545459,-0.132049,0.132346,0.071727,2.201558,2.208021,2.208021,-2.014459,-2.026072,2.026072,0.542666,0,0,1,0,0,0,0,BOTTOM,1.000000,0.258554,0.000000
471,4.710000,0.856421,1.403096,0.546675,-0.120670,0.120997,0.073882,2.204568,2.211000,2.211000,-2.016313,-2.027962,2.027962,0.542645,0,0,1,0,0,0,0,BOTTOM,1.000000,0.258458,0.000000
472,4.720000,0.855319,1.403096,0.547777,-0.109285,0.109662,0.075786,2.207309,2.213712,2.213712,-2.017994,-2.029675,2.029675,0.542641,0,0,1,0,0,0,0,BOTTOM,1.000000,0.258355,0.000000
473,4.730000,0.854329,1.403096,0.548767,-0.098012,0.098462,0.077441,2.209784,2.216160,2.216160,-2.019511,-2.031221,2.031221,0.542652,0,0,1,0,0,0,0,BOTTOM,1.000000,0.258259,0.000000
474,4.740000,0.853451,1.403096,0.549645,-0.086948,0.087504,0.078864,2.211995,2.218347,2.218347,-2.020873,-2.032605,2.032605,0.542676,0,0,1,0,0,0,0,REVERSAL,1.000000,0.258171,0.000000
475,4.750000,0.852680,1.403096,0.550416,-0.076182,0.076884,0.080076,2.213949,2.220278,2.220278,-2.022088,-2.033837,2.033837,0.542712,0,0,1,0,0,0,0,REVERSAL,1.000000,0.258092,0.000000
476,4.760000,0.852013,1.403096,0.551083,-0.065792,0.066698,0.081089,2.215653,2.221961,2.221961,-2.023162,-2.034924,2.034924,0.542757,0,0,1,0,0,0,0,REVERSAL,1.000000,0.258009,0.000000
477,4.770000,0.851446,1.403096,0.551650,-0.055786,0.056966,0.081572,2.217116,2.223406,2.223406,-2.024089,-2.035860,2.035860,0.542806,0,0,1,0,0,0,0,REVERSAL,1.000000,0.257947,0.000000
478,4.780000,0.850976,1.403096,0.552120,-0.046112,0.047631,0.083176,2.218375,2.224653,2.224653,-2.024926,-2.036711,2.036711,0.542869,0,0,1,0,0,0,0,REVERSAL,1.000000,0.257806,0.000000
479,4.790000,0.850599,1.403096,0.552497,-0.036801,0.038679,0.088671,2.219457,2.225716,2.225716,-2.025818,-2.037614,2.037614,0.542984,0,0,1,0,0,0,0,REVERSAL,1.000000,0.257661,0.000000
480,4.800000,0.850310,1.403096,0.552786,-0.028122,0.030420,0.091262,2.220270,2.226469,2.226469,-2.026597,-2.038336,2.038336,0.543129,0,0,1,0,0,0,0,REVERSAL,1.000000,0.257813,0.000000
481,4.810000,0.850100,1.403096,0.552997,-0.020186,0.022985,0.095195,2.220887,2.227060,2.227060,-2.027289,-2.038989,2.038989,0.543306,0,0,1,0,0,0,0,REVERSAL,1.000000,0.257669,0.000000
482,4.820000,0.849959,1.403096,0.553137,-0.013329,0.017009,0.094397,2.221223,2.227359,2.227359,-2.027760,-2.039376,2.039376,0.543484,0,1,1,0,0,0,0,REVERSAL,1.000000,0.257741,0.000000
483,4.830000,0.849880,1.403096,0.553216,-0.007103,0.012210,0.098595,2.221456,2.227623,2.227623,-2.028216,-2.039829,2.039829,0.543692,0,1,1,0,0,0,0,REVERSAL,1.000000,0.257288,0.000000
484,4.840000,0.849857,1.403096,0.553239,-0.001640,0.009547,0.097418,2.221452,2.227596,2.227596,-2.028519,-2.040064,2.040064,0.543903,0,1,1,0,0,0,0,REVERSAL,1.000000,0.257501,0.000000
485,4.850000,0.849882,1.403096,0.553214,0.003211,0.009426,0.097812,2.221356,2.227525,2.227525,-2.028762,-2.040295,2.040295,0.544111,0,1,1,0,0,0,0,ASCENT,1.000000,0.257293,0.000000
486,4.860000,0.849851,1.403096,0.553245,-0.003316,0.008607,0.057704,2.222009,2.228242,2.228242,-2.030900,-2.042400,2.042400,0.543907,0,1,1,0,0,0,0,ASCENT,0.997000,0.258511,0.000000
487,4.870000,0.849735,1.403096,0.553362,-0.011564,0.013951,0.055593,2.222235,2.228453,2.228453,-2.032758,-2.044167,2.044167,0.543688,0,1,1,0,0,0,0,ASCENT,0.994000,0.256040,0.000000
488,4.880000,0.849548,1.403096,0.553548,-0.018325,0.019950,0.056919,2.222488,2.228678,2.228678,-2.034253,-2.045599,2.045599,0.543492,0,1,1,0,0,0,0,ASCENT,0.991000,0.255657,0.000000
489,4.890000,0.849319,1.403096,0.553778,-0.022364,0.023727,0.059219,2.222814,2.228978,2.228978,-2.035371,-2.046680,2.046680,0.543332,0,0,1,0,0,0,0,ASCENT,0.988000,0.256241,0.000000
490,4.900000,0.849074,1.403096,0.554022,-0.023801,0.025074,0.060880,2.223218,2.229363,2.229363,-2.036195,-2.047487,2.047487,0.543197,0,0,1,0,0,0,0,ASCENT,0.985000,0.257062,0.000000
491,4.910000,0.848837,1.403096,0.554259,-0.022901,0.024207,0.062875,2.223643,2.229769,2.229769,-2.036741,-2.048025,2.048025,0.543087,0,0,1,0,0,0,0,ASCENT,0.982000,0.257702,0.000000
492,4.920000,0.848632,1.403096,0.554464,-0.019736,0.021240,0.066067,2.224017,2.230127,2.230127,-2.036972,-2.048251,2.048251,0.543014,0,0,1,0,0,0,0,ASCENT,0.979000,0.258086,0.000000
493,4.930000,0.848475,1.403096,0.554621,-0.014834,0.016834,0.069152,2.224324,2.230421,2.230421,-2.036942,-2.048223,2.048223,0.542973,0,1,1,0,0,0,0,ASCENT,0.976000,0.258401,0.000000
494,4.940000,0.848381,1.403096,0.554715,-0.008550,0.011850,0.072802,2.224515,2.230603,2.230603,-2.036665,-2.047949,2.047949,0.542968,0,1,1,0,0,0,0,ASCENT,0.973000,0.258543,0.000000
495,4.950000,0.848362,1.403096,0.554734,-0.000959,0.008661,0.077502,2.224538,2.230619,2.230619,-2.036109,-2.047398,2.047398,0.543009,0,1,1,0,0,0,0,ASCENT,0.970000,0.258516,0.000000
496,4.960000,0.848430,1.403096,0.554666,0.007630,0.011858,0.081361,2.224388,2.230470,2.230470,-2.035295,-2.046594,2.046594,0.543087,0,1,1,0,0,0,0,ASCENT,0.967000,0.258500,0.000000
497,4.970000,0.848590,1.403096,0.554506,0.016960,0.019485,0.084798,2.224039,2.230127,2.230127,-2.034237,-2.045546,2.045546,0.543197,0,1,1,0,0,0,0,ASCENT,0.964000,0.258431,0.000000
498,4.980000,0.848849,1.403096,0.554247,0.026825,0.028682,0.087874,2.223473,2.229569,2.229569,-2.032947,-2.044265,2.044265,0.543336,0,0,1,0,0,0,0,ASCENT,0.961000,0.258342,0.000000
499,4.990000,0.849212,1.403096,0.553884,0.037194,0.038714,0.090990,2.222667,2.228774,2.228774,-2.031411,-2.042737,2.042737,0.543503,0,0,1,0,0,0,0,ASCENT,0.958000,0.258194,0.000000
500,5.000000,0.849681,1.403096,0.553415,0.047795,0.049124,0.093298,2.221630,2.227751,2.227751,-2.029670,-2.041003,2.041003,0.543691,0,0,1,0,0,0,0,ASCENT,0.955000,0.258115,0.000000
501,5.010000,0.850256,1.403096,0.552840,0.058443,0.059655,0.095282,2.220352,2.226488,2.226488,-2.027743,-2.039077,2.039077,0.543896,0,0,1,0,0,0,0,ASCENT,0.952000,0.258013,0.000000
502,5.020000,0.850938,1.403096,0.552158,0.069100,0.070236,0.097301,2.218822,2.224974,2.224974,-2.025624,-2.036952,2.036952,0.544120,0,0,1,0,0,0,0,ASCENT,0.949000,0.257887,0.000000
503,5.030000,0.851725,1.403096,0.551371,0.079574,0.080659,0.098791,2.217053,2.223223,2.223223,-2.023344,-2.034664,2.034664,0.544357,0,0,1,0,0,0,0,ASCENT,0.946000,0.257812,0.000000
504,5.040000,0.852614,1.403096,0.550483,0.089730,0.090783,0.100145,2.215045,2.221233,2.221233,-2.020922,-2.032227,2.032227,0.544605,0,0,1,0,0,0,0,ASCENT,0.943000,0.257721,0.000000
505,5.050000,0.853600,1.403096,0.549496,0.099532,0.100565,0.101643,2.212799,2.219006,2.219006,-2.018361,-2.029646,2.029646,0.544867,0,0,1,0,0,0,0,ASCENT,0.940000,0.257631,0.000000
506,5.060000,0.854680,1.403096,0.548416,0.108859,0.109880,0.102973,2.210328,2.216555,2.216555,-2.015686,-2.026943,2.026943,0.545141,0,0,1,0,0,0,0,ASCENT,0.937000,0.257543,0.000000
507,5.070000,0.855850,1.403096,0.547246,0.117888,0.118852,0.108367,2.207696,2.213953,2.213953,-2.013029,-2.024278,2.024278,0.545463,0,0,1,0,0,0,0,ASCENT,0.934000,0.257287,0.000000
508,5.080000,0.857103,1.403096,0.545993,0.126074,0.126977,0.118417,2.204859,2.211101,2.211101,-2.010561,-2.021749,2.021749,0.545885,0,0,1,0,0,0,0,ASCENT,0.931000,0.257291,0.000000
509,5.090000,0.858429,1.403096,0.544667,0.133390,0.134235,0.123587,2.201719,2.207924,2.207924,-2.007912,-2.018977,2.018977,0.546363,0,0,1,0,0,0,0,ASCENT,0.927999,0.257397,0.000000
510,5.100000,0.859821,1.403096,0.543275,0.139982,0.140745,0.131427,2.198414,2.204649,2.204649,-2.005188,-2.016188,2.016188,0.546906,0,0,1,0,0,0,0,ASCENT,0.924999,0.257068,0.000000
511,5.110000,0.861272,1.403096,0.541824,0.145679,0.146377,0.133588,2.194835,2.201077,2.201077,-2.002265,-2.013157,2.013157,0.547482,0,0,1,0,0,0,0,ASCENT,0.921999,0.257230,0.000000
512,5.120000,0.862772,1.403096,0.540324,0.150728,0.151355,0.138308,2.191155,2.197462,2.197462,-1.999300,-2.010158,2.010158,0.548096,0,0,1,0,0,0,0,ASCENT,0.918999,0.256893,0.000000
513,5.130000,0.864317,1.403096,0.538779,0.155106,0.155685,0.137462,2.187265,2.193597,2.193597,-1.996179,-2.006960,2.006960,0.548717,0,0,1,0,0,0,0,ASCENT,0.915999,0.257069,0.000000
514,5.140000,0.865902,1.403096,0.537194,0.159217,0.159732,0.140908,2.183351,2.189756,2.189756,-1.993090,-2.003870,2.003870,0.549362,0,0,1,0,0,0,0,ASCENT,0.912999,0.256705,0.000000
515,5.150000,0.867523,1.403096,0.535573,0.162771,0.163236,0.137899,2.179271,2.185684,2.185684,-1.989900,-2.000608,2.000608,0.549995,0,0,1,0,0,0,0,ASCENT,0.909999,0.257052,0.000000
516,5.160000,0.869177,1.403096,0.533919,0.166091,0.166494,0.139534,2.175192,2.181662,2.181662,-1.986745,-1.997448,1.997448,0.550632,0,0,1,0,0,0,0,ASCENT,0.906999,0.256782,0.000000
517,5.170000,0.870861,1.403096,0.532235,0.168938,0.169296,0.135264,2.170960,2.177428,2.177428,-1.983467,-1.994093,1.994093,0.551244,0,0,1,0,0,0,0,ASCENT,0.903999,0.257113,0.000000
518,5.180000,0.872569,1.403096,0.530527,0.171551,0.171854,0.135879,2.166754,2.173270,2.173270,-1.980225,-1.990842,1.990842,0.551848,0,0,1,0,0,0,0,ASCENT,0.900999,0.256841,0.000000
519,5.190000,0.874299,1.403096,0.528797,0.173548,0.173813,0.130494,2.162423,2.168934,2.168934,-1.976889,-1.987428,1.987428,0.552415,0,0,1,0,0,0,0,ASCENT,0.897999,0.257248,0.000000
520,5.200000,0.876046,1.403096,0.527050,0.175303,0.175523,0.130630,2.158131,2.164689,2.164689,-1.973592,-1.984121,1.984121,0.552970,0,0,1,0,0,0,0,ASCENT,0.894999,0.256932,0.000000
521,5.210000,0.877807,1.403096,0.525289,0.176625,0.176814,0.125100,2.153720,2.160270,2.160270,-1.970178,-1.980627,1.980627,0.553486,0,0,1,0,0,0,0,ASCENT,0.891999,0.257256,0.000000
522,5.220000,0.879577,1.403096,0.523520,0.177598,0.177751,0.124479,2.149386,2.155984,2.155984,-1.966844,-1.977284,1.977284,0.553982,0,0,1,0,0,0,0,ASCENT,0.888999,0.257036,0.000000
523,5.230000,0.881353,1.403096,0.521743,0.178174,0.178302,0.118666,2.144943,2.151533,2.151533,-1.963397,-1.973759,1.973759,0.554436,0,0,1,0,0,0,0,ASCENT,0.885999,0.257328,0.000000
524,5.240000,0.883134,1.403096,0.519962,0.178661,0.178761,0.118230,2.140575,2.147210,2.147210,-1.959994,-1.970345,1.970345,0.554871,0,0,1,0,0,0,0,ASCENT,0.882999,0.257020,0.000000
525,5.250000,0.884915,1.403096,0.518181,0.178616,0.178697,0.111578,2.136141,2.142770,2.142770,-1.956528,-1.966803,1.966803,0.555256,0,0,1,0,0,0,0,ASCENT,0.879999,0.257455,0.000000
526,5.260000,0.886694,1.403096,0.516402,0.178522,0.178581,0.111219,2.131788,2.138462,2.138462,-1.953112,-1.963378,1.963378,0.555624,0,0,1,0,0,0,0,ASCENT,0.876999,0.257095,0.000000
527,5.270000,0.888472,1.403096,0.514624,0.178228,0.178273,0.105144,2.127356,2.134022,2.134022,-1.949588,-1.959777,1.959777,0.555947,0,0,1,0,0,0,0,ASCENT,0.873999,0.257423,0.000000
528,5.280000,0.890246,1.403096,0.512850,0.178012,0.178043,0.104819,2.123024,2.129736,2.129736,-1.946116,-1.956298,1.956298,0.556252,0,0,1,0,0,0,0,ASCENT,0.870999,0.257134,0.000000
529,5.290000,0.892015,1.403096,0.511081,0.177366,0.177387,0.098091,2.118643,2.125348,2.125348,-1.942593,-1.952701,1.952701,0.556506,0,0,1,0,0,0,0,ASCENT,0.867999,0.257576,0.000000
530,5.300000,0.893777,1.403096,0.509319,0.176789,0.176802,0.097987,2.114356,2.121105,2.121105,-1.939123,-1.949222,1.949222,0.556744,0,0,1,0,0,0,0,ASCENT,0.864999,0.257212,0.000000
531,5.310000,0.895534,1.403096,0.507563,0.176115,0.176123,0.092087,2.109998,2.116739,2.116739,-1.935543,-1.945569,1.945569,0.556939,0,0,1,0,0,0,0,ASCENT,0.861999,0.257525,0.000000
532,5.320000,0.897281,1.403096,0.505815,0.175288,0.175292,0.091434,2.105778,2.112566,2.112566,-1.932082,-1.942103,1.942103,0.557112,0,0,1,0,0,0,0,ASCENT,0.858999,0.257348,0.000000
