sample,joint_id,final_x,final_y,final_z,final_w,applied_x,applied_y,applied_z,applied_w,final_to_applied_error_rad,max_target_rate_rad_s
13,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,2.5
13,left_foot,-0.250849664,0.0006337425,0.002445623,0.968022764,-0.260515273,0.0006575124,0.00243685232,0.96546644,0.0199898183,2
13,right_foot,-0.250849634,0.0006337425,0.002445623,0.968022764,-0.260515243,0.000657512341,0.00243685232,0.96546644,0.0200017449,2
14,abdomen,-0.0151290242,9.53965E-06,0.0006304474,0.9998854,-0.0151290242,9.53965E-06,0.0006304474,0.9998854,0,1.8
14,thorax,0.0520775057,-3.283592E-05,0.000629661,0.9986428,0.0520775132,-3.28359238E-05,0.0006296611,0.9986429,0,1.8
14,head_neck,0,0,0,1,0,0,0,1,0,2
14,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0.321433842,-0.508399367,0.6994445,0.3859894,0,2.5
14,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,-0.321432769,0.5083989,0.6994451,0.385989845,0,2.5
14,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,3
14,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,3
14,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,2.5
14,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0.00334644062,0.0147603834,0.221029744,0.975149632,0,2.5
14,left_thigh,-0.8245086,0.00103974773,0.000713649963,0.5658481,-0.8245086,0.00103974773,0.000713649963,0.5658481,0,2.2
14,right_thigh,-0.8245086,0.00103974773,0.000713649963,0.5658481,-0.8245086,0.00103974773,0.000713649963,0.5658481,0,2.2
14,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,2.5
14,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,2.5
14,left_foot,-0.270158678,0.0006813682,0.00242834119,0.9628126,-0.270158678,0.0006813682,0.00242834119,0.9628126,0,2
14,right_foot,-0.270158648,0.000681368168,0.00242834119,0.9628126,-0.270158648,0.000681368168,0.00242834119,0.9628126,0,2
15,abdomen,-0.0154672572,9.76892352E-06,0.0006314789,0.9998802,-0.0154672572,9.76892352E-06,0.0006314789,0.9998802,0,1.8
15,thorax,0.0517396927,-3.267646E-05,0.0006307056,0.9986604,0.0517396927,-3.267646E-05,0.0006307056,0.9986604,0,1.8
15,head_neck,0,0,0,1,0,0,0,1,0,2
15,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0.321433842,-0.508399367,0.6994445,0.3859894,0,2.5
15,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,-0.321432769,0.5083989,0.6994451,0.385989845,0,2.5
15,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,3
15,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,3
15,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,2.5
15,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0.00334644062,0.0147603834,0.221029744,0.975149632,0,2.5
15,left_thigh,-0.8241256,0.00104097056,0.0007155256,0.566405833,-0.8241256,0.00104097056,0.0007155256,0.566405833,0,2.2
15,right_thigh,-0.8241256,0.00104097056,0.0007155256,0.566405833,-0.8241256,0.00104097056,0.0007155256,0.566405833,0,2.2
15,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,2.5
15,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,2.5
15,left_foot,-0.250849664,0.0006337077,0.0024454887,0.968022764,-0.260518134,0.000657573168,0.00243703579,0.965465665,0.0200017449,2
15,right_foot,-0.250849634,0.0006337076,0.0024454887,0.968022764,-0.260515243,0.000657566,0.00243703835,0.96546644,0.0200017449,2
16,abdomen,-0.0151329925,9.53924246E-06,0.0006302551,0.9998853,-0.0151329925,9.53924246E-06,0.0006302551,0.9998853,0,1.8
16,thorax,0.0520735458,-3.282341E-05,0.0006294691,0.998643041,0.0520735458,-3.282341E-05,0.0006294691,0.998643041,0,1.8
16,head_neck,0,0,0,1,0,0,0,1,0,2
16,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0.321433842,-0.508399367,0.6994445,0.3859894,0,2.5
16,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,-0.321432769,0.5083989,0.6994451,0.385989845,0,2.5
16,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,3
16,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,3
16,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,2.5
16,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0.00334644062,0.0147603834,0.221029744,0.975149632,0,2.5
16,left_thigh,-0.824504137,0.001039425,0.000713440648,0.565854669,-0.824504137,0.001039425,0.000713440648,0.565854669,0,2.2
16,right_thigh,-0.824504137,0.001039425,0.000713440648,0.565854669,-0.824504137,0.001039425,0.000713440648,0.565854669,0,2.2
16,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,2.5
16,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,2.5
16,left_foot,-0.270158678,0.0006811604,0.00242760056,0.9628126,-0.270158678,0.0006811604,0.00242760056,0.9628126,0,2
16,right_foot,-0.270158648,0.0006811604,0.00242760056,0.9628126,-0.270158648,0.0006811604,0.00242760056,0.9628126,0,2
17,abdomen,-0.0154672572,9.763467E-06,0.000631126168,0.9998802,-0.0154672572,9.763467E-06,0.000631126168,0.9998802,0,1.8
17,thorax,0.0517396927,-3.26582049E-05,0.0006303533,0.9986604,0.0517396927,-3.26582049E-05,0.0006303533,0.9986604,0,1.8
17,head_neck,0,0,0,1,0,0,0,1,0,2
17,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0.321433842,-0.508399367,0.6994445,0.3859894,0,2.5
17,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,-0.321432769,0.5083989,0.6994451,0.385989845,0,2.5
17,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,3
17,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,3
17,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,2.5
17,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0.00334644062,0.0147603834,0.221029744,0.975149632,0,2.5
17,left_thigh,-0.8241256,0.00104038906,0.000715125934,0.566405833,-0.8241256,0.00104038906,0.000715125934,0.566405833,0,2.2
17,right_thigh,-0.8241256,0.00104038906,0.000715125934,0.566405833,-0.8241256,0.00104038906,0.000715125934,0.566405833,0,2.2
17,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,2.5
17,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,2.5
17,left_foot,-0.250849664,0.000633353658,0.00244412269,0.9680228,-0.260513842,0.000657281547,0.00243598619,0.965466857,0.0199778881,2
17,right_foot,-0.250849664,0.000633353658,0.00244412269,0.9680228,-0.2605138,0.000657281547,0.00243598619,0.965466857,0.0199778881,2
18,abdomen,-0.0151355043,9.533187E-06,0.00062975043,0.999885261,-0.0151355043,9.533187E-06,0.00062975043,0.999885261,0,1.8
18,thorax,0.0520710349,-3.27955458E-05,0.0006289652,0.99864316,0.0520710349,-3.27955458E-05,0.0006289652,0.99864316,0,1.8
18,head_neck,0,0,0,1,0,0,0,1,0,2
18,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0.321433842,-0.508399367,0.6994445,0.3859894,0,2.5
18,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,-0.321432769,0.5083989,0.6994451,0.385989845,0,2.5
18,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,3
18,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,3
18,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,2.5
18,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0.00334644062,0.0147603834,0.221029744,0.975149632,0,2.5
18,left_thigh,-0.8245013,0.00103858917,0.0007128747,0.5658588,-0.8245013,0.00103858917,0.0007128747,0.5658588,0,2.2
18,right_thigh,-0.8245013,0.00103858917,0.0007128747,0.5658588,-0.8245013,0.00103858917,0.0007128747,0.5658588,0,2.2
18,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,2.5
18,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,2.5
18,left_foot,-0.270158678,0.0006806151,0.002425657,0.9628126,-0.270158678,0.0006806151,0.002425657,0.9628126,0,2
18,right_foot,-0.270158648,0.000680615,0.002425657,0.9628126,-0.270158648,0.000680615,0.002425657,0.9628126,0,2
19,abdomen,-0.0154672572,9.753292E-06,0.0006304684,0.9998802,-0.0154672572,9.753292E-06,0.0006304684,0.9998802,0,1.8
19,thorax,0.0517396927,-3.262417E-05,0.000629696355,0.9986604,0.0517396927,-3.262417E-05,0.000629696355,0.9986604,0,1.8
19,head_neck,0,0,0,1,0,0,0,1,0,2
19,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0.321433842,-0.508399367,0.6994445,0.3859894,0,2.5
19,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,-0.321432769,0.5083989,0.6994451,0.385989845,0,2.5
19,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,3
19,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,3
19,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,2.5
19,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0.00334644062,0.0147603834,0.221029744,0.975149632,0,2.5
19,left_thigh,-0.8241256,0.00103930489,0.00071438076,0.566405833,-0.8241256,0.00103930489,0.00071438076,0.566405833,0,2.2
19,right_thigh,-0.8241256,0.00103930489,0.00071438076,0.566405833,-0.8241256,0.00103930489,0.00071438076,0.566405833,0,2.2
19,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,2.5
19,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,2.5
19,left_foot,-0.250849664,0.0006326937,0.002441576,0.9680228,-0.260513842,0.000656678865,0.00243374077,0.965466857,0.0199778881,2
19,right_foot,-0.250849664,0.0006326937,0.002441576,0.9680228,-0.2605138,0.000656678865,0.00243374077,0.965466857,0.0199778881,2
20,abdomen,-0.0151384566,9.522861E-06,0.000628945534,0.9998852,-0.0151384566,9.522861E-06,0.000628945534,0.9998852,0,1.8
20,thorax,0.0520680845,-3.27517773E-05,0.0006281614,0.998643339,0.0520680845,-3.27517773E-05,0.0006281614,0.998643339,0,1.8
20,head_neck,0,0,0,1,0,0,0,1,0,2
20,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0.321433842,-0.508399367,0.6994445,0.3859894,0,2.5
20,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,-0.321432769,0.5083989,0.6994451,0.385989845,0,2.5
20,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,3
20,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,3
20,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,2.5
20,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0.00334644062,0.0147603834,0.221029744,0.975149632,0,2.5
20,left_thigh,-0.824497938,0.00103725761,0.0007119698,0.565863669,-0.824497938,0.00103725761,0.0007119698,0.565863669,0,2.2
20,right_thigh,-0.824497938,0.00103725761,0.0007119698,0.565863669,-0.824497938,0.00103725761,0.0007119698,0.565863669,0,2.2
20,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,2.5
20,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,2.5
20,left_foot,-0.270158678,0.0006797452,0.00242255675,0.9628126,-0.270158678,0.0006797452,0.00242255675,0.9628126,0,2
20,right_foot,-0.270158648,0.000679745164,0.00242255675,0.9628126,-0.270158648,0.000679745164,0.00242255675,0.9628126,0,2
21,abdomen,-0.0154672572,9.738598E-06,0.00062951853,0.9998802,-0.0154672572,9.738598E-06,0.00062951853,0.9998802,0,1.8
21,thorax,0.0517396927,-3.257502E-05,0.0006287476,0.9986604,0.0517396927,-3.257502E-05,0.0006287476,0.9986604,0,1.8
21,head_neck,0,0,0,1,0,0,0,1,0,2
21,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0.321433842,-0.508399367,0.6994445,0.3859894,0,2.5
21,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,-0.321432769,0.5083989,0.6994451,0.385989845,0,2.5
21,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,3
21,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,3
21,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,2.5
21,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0.00334644062,0.0147603834,0.221029744,0.975149632,0,2.5
21,left_thigh,-0.8241256,0.001037739,0.0007133046,0.566405833,-0.8241256,0.001037739,0.0007133046,0.566405833,0,2.2
21,right_thigh,-0.8241256,0.001037739,0.0007133046,0.566405833,-0.8241256,0.001037739,0.0007133046,0.566405833,0,2.2
21,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,2.5
21,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,2.5
21,left_foot,-0.250849664,0.000631740433,0.00243789726,0.9680228,-0.260513842,0.0006557673,0.002430351,0.965466857,0.0199778881,2
21,right_foot,-0.250849664,0.0006317404,0.00243789726,0.9680228,-0.260515273,0.000655770767,0.00243034982,0.96546644,0.0199898183,2
22,abdomen,-0.0151418652,9.508564E-06,0.0006278599,0.999885142,-0.0151418652,9.508564E-06,0.0006278599,0.999885142,0,1.8
22,thorax,0.0520646833,-3.26931076E-05,0.000627077243,0.9986435,0.0520646833,-3.26931076E-05,0.000627077243,0.9986435,0,1.8
22,head_neck,0,0,0,1,0,0,0,1,0,2
22,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0.321433842,-0.508399367,0.6994445,0.3859894,0,2.5
22,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,-0.321432769,0.5083989,0.6994451,0.385989845,0,2.5
22,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,3
22,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,3
22,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,2.5
22,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0.00334644062,0.0147603834,0.221029744,0.975149632,0,2.5
22,left_thigh,-0.824494064,0.00103546237,0.0007107481,0.5658693,-0.824494064,0.00103546237,0.0007107481,0.5658693,0,2.2
22,right_thigh,-0.824494064,0.00103546237,0.0007107481,0.5658693,-0.824494064,0.00103546237,0.0007107481,0.5658693,0,2.2
22,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,2.5
22,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,2.5
22,left_foot,-0.270158678,0.0006785719,0.00241837534,0.9628126,-0.270158678,0.0006785719,0.00241837534,0.9628126,0,2
22,right_foot,-0.270158648,0.0006785718,0.00241837534,0.9628126,-0.270158648,0.0006785718,0.00241837534,0.9628126,0,2
23,abdomen,-0.0154672572,9.719712E-06,0.000628297566,0.9998802,-0.0154672572,9.719712E-06,0.000628297566,0.9998802,0,1.8
23,thorax,0.0517396927,-3.251184E-05,0.0006275282,0.9986604,0.0517396927,-3.251184E-05,0.0006275282,0.9986604,0,1.8
23,head_neck,0,0,0,1,0,0,0,1,0,2
23,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0.321433842,-0.508399367,0.6994445,0.3859894,0,2.5
23,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,-0.321432769,0.5083989,0.6994451,0.385989845,0,2.5
23,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,3
23,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,3
23,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,2.5
23,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0.00334644062,0.0147603834,0.221029744,0.975149632,0,2.5
23,left_thigh,-0.8241256,0.0010357264,0.00071192137,0.566405833,-0.8241256,0.0010357264,0.00071192137,0.566405833,0,2.2
23,right_thigh,-0.8241256,0.0010357264,0.00071192137,0.566405833,-0.8241256,0.0010357264,0.00071192137,0.566405833,0,2.2
23,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,2.5
23,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,2.5
23,left_foot,-0.250849664,0.0006305152,0.00243316917,0.9680228,-0.2605153,0.0006545716,0.002425895,0.965466559,0.01996595,2
23,right_foot,-0.250849664,0.0006305152,0.00243316917,0.9680228,-0.2605153,0.0006545715,0.002425895,0.965466559,0.01996595,2
24,abdomen,-0.0151457507,9.490581E-06,0.0006265115,0.9998851,-0.0151457507,9.490581E-06,0.0006265115,0.9998851,0,1.8
24,thorax,0.0520608,-3.26204645E-05,0.0006257307,0.9986437,0.0520608,-3.26204645E-05,0.0006257307,0.9986437,0,1.8
24,head_neck,0,0,0,1,0,0,0,1,0,2
24,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0.321433842,-0.508399367,0.6994445,0.3859894,0,2.5
24,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,-0.321432769,0.5083989,0.6994451,0.385989845,0,2.5
24,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,3
24,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,3
24,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,2.5
24,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0.00334644062,0.0147603834,0.221029744,0.975149632,0,2.5
24,left_thigh,-0.8244897,0.00103323325,0.00070923,0.5658757,-0.8244897,0.00103323325,0.00070923,0.5658757,0,2.2
24,right_thigh,-0.8244897,0.00103323325,0.00070923,0.5658757,-0.8244897,0.00103323325,0.00070923,0.5658757,0,2.2
24,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,2.5
24,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,2.5
24,left_foot,-0.270158678,0.000677114644,0.00241318182,0.9628126,-0.270157844,0.000677112665,0.002413183,0.962812841,0,2
24,right_foot,-0.270158648,0.000677114644,0.00241318182,0.9628126,-0.2701578,0.000677112665,0.002413183,0.962812841,0,2
25,abdomen,-0.0154672572,9.696911E-06,0.0006268236,0.9998802,-0.0154672572,9.696911E-06,0.0006268236,0.9998802,0,1.8
25,thorax,0.0517396927,-3.24355678E-05,0.000626056,0.9986604,0.0517396927,-3.24355678E-05,0.000626056,0.9986604,0,1.8
25,head_neck,0,0,0,1,0,0,0,1,0,2
25,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0.321433842,-0.508399367,0.6994445,0.3859894,0,2.5
25,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,-0.321432769,0.5083989,0.6994451,0.385989845,0,2.5
25,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,3
25,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,3
25,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,2.5
25,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0.00334644062,0.0147603834,0.221029744,0.975149632,0,2.5
25,left_thigh,-0.8241256,0.00103329658,0.0007102514,0.566405833,-0.8241256,0.00103329658,0.0007102514,0.566405833,0,2.2
25,right_thigh,-0.8241256,0.00103329658,0.0007102514,0.566405833,-0.8241256,0.00103329658,0.0007102514,0.566405833,0,2.2
25,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,2.5
25,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,2.5
25,left_foot,-0.250849664,0.000629036047,0.002427461,0.9680228,-0.2605149,0.000653102237,0.00242044451,0.9654667,0.0199778881,2
25,right_foot,-0.250849664,0.000629036,0.002427461,0.9680228,-0.2605149,0.000653102237,0.00242044451,0.9654667,0.0199778881,2
26,abdomen,-0.0151497647,9.46903E-06,0.000624923152,0.999885,-0.0151497647,9.46903E-06,0.000624923152,0.999885,0,1.8
26,thorax,0.0520567931,-3.2535263E-05,0.0006241445,0.9986439,0.0520568,-3.25352667E-05,0.000624144566,0.998644,0,1.8
26,head_neck,0,0,0,1,0,0,0,1,0,2
26,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0.321433842,-0.508399367,0.6994445,0.3859894,0,2.5
26,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,-0.321432769,0.5083989,0.6994451,0.385989845,0,2.5
26,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,3
26,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,3
26,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,2.5
26,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0.00334644062,0.0147603834,0.221029744,0.975149632,0,2.5
26,left_thigh,-0.8244852,0.0010306082,0.000707440544,0.5658823,-0.8244852,0.0010306082,0.000707440544,0.5658823,0,2.2
26,right_thigh,-0.8244852,0.0010306082,0.000707440544,0.5658823,-0.8244852,0.0010306082,0.000707440544,0.5658823,0,2.2
26,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,2.5
26,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,2.5
26,left_foot,-0.270158678,0.000675398041,0.0024070642,0.962812662,-0.270158678,0.000675398041,0.0024070642,0.962812662,0,2
26,right_foot,-0.270158678,0.000675398,0.0024070642,0.962812662,-0.270158678,0.000675398,0.0024070642,0.962812662,0,2
27,abdomen,-0.0154672572,9.67054348E-06,0.000625119137,0.9998802,-0.0154672572,9.67054348E-06,0.000625119137,0.9998802,0,1.8
27,thorax,0.0517396927,-3.234737E-05,0.0006243536,0.9986604,0.0517396927,-3.234737E-05,0.0006243536,0.9986604,0,1.8
27,head_neck,0,0,0,1,0,0,0,1,0,2
27,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0.321433842,-0.508399367,0.6994445,0.3859894,0,2.5
27,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,-0.321432769,0.5083989,0.6994451,0.385989845,0,2.5
27,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,3
27,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,3
27,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,2.5
27,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0.00334644062,0.0147603834,0.221029744,0.975149632,0,2.5
27,left_thigh,-0.8241256,0.00103048689,0.000708320353,0.566405833,-0.8241256,0.00103048689,0.000708320353,0.566405833,0,2.2
27,right_thigh,-0.8241256,0.00103048689,0.000708320353,0.566405833,-0.8241256,0.00103048689,0.000708320353,0.566405833,0,2.2
27,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,2.5
