AbdomenActualAngleRad,AbdomenMarginRad,AbdomenPass,AbdomenStandingBiasDegrees,AnkleStandingBiasDegrees,AppliedAnkleDemandRad,BarAngularSpeedMagnitudeRadS,BarAngularSpeedMarginRadS,BarAngularSpeedPass,BarAngularSpeedThresholdRadS,BarAngularVelocityBarXRadS,BarAngularVelocityBarYRadS,BarAngularVelocityBarZRadS,BarAvailable,BarLinearSpeedMagnitudeMps,BarLinearSpeedMarginMps,BarLinearSpeedPass,BarLinearSpeedThresholdMps,BarVerticalSpeedMarginMps,BarVerticalSpeedMps,BarVerticalSpeedPass,BarVerticalSpeedThresholdMps,CaptureApM,CaptureMargin2DM,CaptureMlM,ComApM,ComMlM,ComSpeedMps,ConsecutiveValidRunLength,CopMeasuredApM,CopMeasuredMlM,GuardedAnkleDemandRad,HipAuthority,HipStandingBiasDegrees,HipStrategyBlend,KneeStandingBiasDegrees,LeftFootAvailable,LeftFootContact,LeftHipActualAngleRad,LeftHipMarginRad,LeftHipPass,LeftKneeActualAngleRad,LeftKneeMarginRad,LeftKneePass,OverallStartCandidate,PostureGuardScale,RawAnkleAuthorityFraction,RawAnkleDemandRad,RequiredRunLength,RightFootAvailable,RightFootContact,RightHipActualAngleRad,RightHipMarginRad,RightHipPass,RightKneeActualAngleRad,RightKneeMarginRad,RightKneePass,SimulationTick,SimulationTimeSeconds,SupportAvailable,SupportPresent,ThoraxActualAngleRad,ThoraxMarginRad,ThoraxPass,ThoraxStandingBiasDegrees,TrunkAuthority
-0.00436732126,0.1701656,true,3.93,0,0.092908226,0.311732233,-0.11173223,false,0.2,-0.310880423,-0.00118690077,0.0229984857,true,0.08728122,-0.06728122,false,0.02,-0.0349949077,-0.0449949056,false,0.01,-0.046500586,0.108218454,0.005421889,-0.0461010858,0.00198553875,0.0102525065,0,-0.0452739671,0.00310884649,0.07712945,0,0,0,0,true,false,0.0145832207,0.1599497,true,0.0166589562,0.0706075057,true,false,0.9825259,0.299851775,0.0785011947,3,true,false,0.0135316737,0.16100125,true,0.0196287427,0.06763772,true,27,0.27,true,true,-0.004580485,0.169952437,true,3.67,0
-0.00577742374,0.1687555,true,3.93,0,0.0529082268,0.2856385,-0.08563851,false,0.2,-0.284695446,-0.00149538415,0.02314347,true,0.0810425058,-0.0610425062,false,0.02,-0.0283022728,-0.0383022726,false,0.01,-0.04684858,0.10787046,0.00545879,-0.04611869,0.0020854983,0.0102287605,0,-0.0428888425,0.0043755467,0.0308463238,0,0,0,0,true,false,0.0150815248,0.1594514,true,0.01757818,0.0696882755,true,false,0.9819814,0.119985983,0.03141233,3,true,false,0.0140842134,0.1604487,true,0.02053114,0.06673532,true,28,0.28,true,true,-0.005652266,0.168880656,true,3.67,0
-0.007042096,0.167490825,true,3.93,0,0.0785094053,0.2594181,-0.0594180971,false,0.2,-0.258374661,-0.00185206986,0.0231700782,true,0.07598588,-0.05598588,false,0.02,-0.0248213913,-0.03482139,false,0.01,-0.0473116077,0.107407436,0.005478806,-0.046149157,0.00218319613,0.0103574144,0,-0.0464603,0.00494493032,0.0785094053,0,0,0,0,true,false,0.0155791957,0.158953726,true,0.01837398,0.06889248,true,false,0.9814321,0.305556685,0.07999474,3,true,false,0.01464847,0.159884453,true,0.0213173665,0.0659491,true,29,0.29,true,true,-0.00651448732,0.16801843,true,3.67,0
-0.008228668,0.166304246,true,3.93,0,0.0385094061,0.2312848,-0.0312847942,false,0.2,-0.2301194,-0.002247525,0.023079548,true,0.07203876,-0.0520387627,false,0.02,-0.0245802309,-0.03458023,false,0.01,-0.04770505,0.107013986,0.00547649,-0.0461925752,0.00227819639,0.010486301,0,-0.0436729863,0.005824175,-0.00180654158,0,0,0,0,true,false,0.0161059257,0.158427,true,0.0192732718,0.06799319,true,false,0.9807976,0.007035564,-0.00184191065,3,true,false,0.0152074695,0.159325451,true,0.02218335,0.06508311,true,30,0.3,true,true,-0.00717624323,0.16735667,true,3.67,0
-0.009392286,0.165140629,true,3.93,0,0.0714079738,0.235572189,-0.0355721861,false,0.2,-0.234433144,-0.00305209914,0.022935532,true,0.07475786,-0.05475786,false,0.02,-0.0267247465,-0.0367247462,false,0.01,-0.0481347926,0.106584251,0.005470039,-0.0462462269,0.002370199,0.0107595623,0,-0.0493425541,0.00568831339,0.0714079738,0,0,0,0,true,false,0.0166159645,0.157916963,true,0.0200493671,0.0672171,true,false,0.980163932,0.2782777,0.0728530958,3,true,false,0.0157768913,0.158756033,true,0.0229337551,0.06433271,true,31,0.31,true,true,-0.007873303,0.166659623,true,3.67,0
-0.0104952194,0.1640377,true,3.93,0,0.0314079747,0.222636074,-0.02263607,false,0.2,-0.221452266,-0.003396112,0.0226755943,true,0.0784364343,-0.0584364347,false,0.02,-0.0290499758,-0.0390499756,false,0.01,-0.0484469719,0.106272072,0.005448758,-0.046309337,0.002459056,0.0108952085,0,-0.0457673259,0.006181529,-0.0270391721,0,0,0,0,true,false,0.0171247385,0.157408178,true,0.0209905114,0.06627595,true,false,0.9794933,0.1054441,-0.0276052654,3,true,false,0.0163410623,0.15819186,true,0.02384107,0.06342539,true,32,0.32,true,true,-0.008457285,0.166075632,true,3.67,0
-0.0114303865,0.163102537,true,3.93,0,0.0714079738,0.19571051,0.004289493,true,0.2,-0.194394365,-0.00363556785,0.0223655514,true,0.076470986,-0.0564709865,false,0.02,-0.02752362,-0.03752362,false,0.01,-0.0487688519,0.105950192,0.00543203624,-0.0463785641,0.00254470785,0.01111261,0,-0.0526116341,0.005681939,0.0715184063,0,0,0,0,true,false,0.0175646134,0.15696831,true,0.0217162743,0.0655501857,true,false,0.9788439,0.279083878,0.0730641559,3,true,false,0.0167446081,0.1577883,true,0.0245796721,0.0626867861,true,33,0.33,true,true,-0.00900347,0.165529445,true,3.67,0
-0.01227522,0.1622577,true,3.93,0,0.0314079747,0.170496389,0.0295036137,true,0.2,-0.169022769,-0.003961156,0.02201435,true,0.071359694,-0.0513596945,false,0.02,-0.0249288063,-0.0349288061,false,0.01,-0.0489058346,0.105813205,0.00540470332,-0.0464519672,0.002627258,0.0109883277,0,-0.0476354472,0.006183138,-0.04701367,0,0,0,0,true,false,0.01794066,0.156592265,true,0.0224928781,0.06477358,true,false,0.9781961,0.183581367,-0.0480616,3,true,false,0.01711081,0.15742211,true,0.0254095681,0.061856892,true,34,0.34,true,true,-0.009518363,0.165014565,true,3.67,0
-0.01301068,0.161522239,true,3.93,0,0.05727179,0.154236823,0.04576318,true,0.2,-0.152651176,-0.004325977,0.0216310769,true,0.06538531,-0.0453853123,false,0.02,-0.0213703271,-0.0313703269,false,0.01,-0.04895209,0.105766952,0.00537483767,-0.0465237759,0.00270658312,0.0106973657,0,-0.0543360375,0.00610362925,0.05727179,0,0,0,0,true,false,0.0182698742,0.156263053,true,0.0231613424,0.0641051158,true,false,0.977636039,0.22376591,0.0585819148,3,true,false,0.0174009632,0.157131955,true,0.0261403415,0.06112612,true,35,0.35000000000000003,true,true,-0.00998294447,0.164549977,true,3.67,0
-0.0136893289,0.1608436,true,3.93,0,0.0281191226,0.137657359,0.0623426437,true,0.2,-0.1359339,-0.004683683,0.02120337,true,0.05966138,-0.03966138,false,0.02,-0.0183792617,-0.0283792615,false,0.01,-0.0488189831,0.105900057,0.00532900263,-0.04659074,0.00278246985,0.0100336587,0,-0.0533102527,0.00665334053,0.0281191226,0,0,0,0,true,false,0.0185932629,0.155939654,true,0.0239009988,0.06336546,true,false,0.977157235,0.109917708,0.0287764557,3,true,false,0.0176863559,0.156846568,true,0.02697526,0.0602912,true,36,0.36,true,true,-0.0104039554,0.164128959,true,3.67,0
-0.0142692095,0.160263717,true,3.93,0,0.06811912,0.1270026,0.0729974061,true,0.2,-0.1251943,-0.00502513,0.0207555927,true,0.0539060347,-0.0339060351,false,0.02,-0.0141047817,-0.0241047814,false,0.01,-0.04872231,0.105996728,0.00528171333,-0.04665034,0.00285464455,0.009463043,0,-0.05999601,0.006281342,0.153346375,0,0,0,0,true,false,0.0188353248,0.1556976,true,0.0244337376,0.06283272,true,false,0.9767381,0.59968853,0.156998456,3,true,false,0.0179007463,0.15663217,true,0.02760431,0.05966215,true,37,0.37,true,true,-0.01080858,0.163724333,true,3.67,0
