time,tick,state,direction,sq,phase_velocity,phase_accel,knee_l_nom,knee_l_grav,knee_l_bal,knee_l_req,knee_l_app,knee_l_act,knee_l_req_app_err,knee_l_app_act_err,knee_l_req_act_err,knee_l_dqds,knee_l_nom_tgt_vel,knee_l_req_tgt_vel,knee_l_app_tgt_vel,knee_l_act_vel,knee_l_ref_accel,knee_l_pos_nm,knee_l_vel_nm,knee_l_tot_nm,knee_l_solv_nm,knee_l_demand,knee_l_max_force,knee_l_lim,hip_l_nom,hip_l_grav,hip_l_bal,hip_l_req,hip_l_app,hip_l_act,hip_l_req_app_err,hip_l_app_act_err,hip_l_req_act_err,hip_l_dqds,hip_l_nom_tgt_vel,hip_l_req_tgt_vel,hip_l_app_tgt_vel,hip_l_act_vel,hip_l_ref_accel,hip_l_pos_nm,hip_l_vel_nm,hip_l_tot_nm,hip_l_solv_nm,hip_l_demand,hip_l_max_force,hip_l_lim,ankle_l_nom,ankle_l_grav,ankle_l_bal,ankle_l_req,ankle_l_app,ankle_l_act,ankle_l_req_app_err,ankle_l_app_act_err,ankle_l_req_act_err,ankle_l_dqds,ankle_l_nom_tgt_vel,ankle_l_req_tgt_vel,ankle_l_app_tgt_vel,ankle_l_act_vel,pelvis_pitch,trunk_pitch,com_z,com_y,cop_z,support_min,support_max,contacts,foot_pitch_l,foot_pitch_r,bar_y,bar_vy
5.270,527,ASCENT,Ascent,0.5080,-0.30,0.0,72.15,0.00,0.00,72.15,72.15,91.43,0.00,19.28,19.28,144.65,-43.40,-43.60,-43.60,-26.27,-21.0,-269.2,-24.2,-293.4,0.0,0.1144,2565.0,0.6305,-71.00,0.00,0.00,-71.00,-71.00,-83.65,0.00,-12.65,-12.65,-148.81,44.64,44.87,44.87,24.41,23.4,198.7,32.1,230.8,0.0,0.0900,2565.0,0.6971,-19.62,0.00,0.00,-19.62,-19.62,-28.56,0.00,-8.94,-8.94,-33.67,10.10,10.13,10.13,14.04,-20.66,32.73,-0.0488,0.8273,-0.0502,-0.1547,0.1353,8,-0.01,-0.01,1.1027,0.1184
5.280,528,ASCENT,Ascent,0.5050,-0.30,0.0,71.71,0.00,0.00,71.71,71.71,91.25,0.00,19.54,19.54,145.34,-43.60,-43.60,-43.60,-28.52,-20.5,-272.8,-21.1,-293.8,0.0,0.1146,2565.0,0.6293,-70.55,0.00,0.00,-70.55,-70.55,-83.41,0.00,-12.85,-12.85,-149.58,44.87,44.87,44.87,25.70,22.9,201.9,30.1,232.0,0.0,0.0905,2565.0,0.6951,-19.52,0.00,0.00,-19.52,-19.52,-28.51,0.00,-8.99,-8.99,-33.78,10.13,10.13,10.13,14.74,-20.54,32.70,-0.0489,0.8281,-0.0504,-0.1547,0.1353,8,-0.01,-0.01,1.1040,0.1337
5.290,529,ASCENT,Ascent,0.5020,-0.30,0.0,71.28,0.00,0.00,71.28,71.28,91.05,0.00,19.77,19.77,146.02,-43.81,-43.60,-43.60,-30.96,-20.1,-276.1,-17.7,-293.7,0.0,0.1145,2565.0,0.6279,-70.11,0.00,0.00,-70.11,-70.11,-83.15,0.00,-13.04,-13.04,-150.33,45.10,44.87,44.87,27.41,22.3,204.8,27.4,232.2,0.0,0.0906,2565.0,0.6929,-19.42,0.00,0.00,-19.42,-19.42,-28.44,0.00,-9.03,-9.03,-33.89,10.17,10.13,10.13,15.47,-20.42,32.66,-0.0490,0.8291,-0.0507,-0.1547,0.1353,8,-0.01,-0.01,1.1054,0.1490
5.300,530,ASCENT,Ascent,0.4990,-0.30,0.0,70.84,0.00,0.00,70.84,70.84,90.82,0.00,19.98,19.98,146.68,-44.00,-44.26,-44.26,-33.33,-19.6,-279.0,-15.3,-294.3,0.0,0.1147,2565.0,0.6264,-69.65,0.00,0.00,-69.65,-69.65,-82.87,0.00,-13.21,-13.21,-151.07,45.32,45.60,45.60,29.08,21.7,207.5,26.0,233.5,0.0,0.0911,2565.0,0.6906,-19.32,0.00,0.00,-19.32,-19.32,-28.37,0.00,-9.06,-9.06,-34.00,10.20,10.24,10.24,16.14,-20.30,32.63,-0.0492,0.8302,-0.0509,-0.1547,0.1353,8,-0.01,-0.01,1.1070,0.1637
5.310,531,ASCENT,Ascent,0.4960,-0.30,0.0,70.40,0.00,0.00,70.40,70.40,90.57,0.00,20.18,20.18,147.33,-44.20,-44.26,-44.26,-35.48,-19.1,-281.7,-12.3,-294.0,0.0,0.1146,2565.0,0.6246,-69.20,0.00,0.00,-69.20,-69.20,-82.58,0.00,-13.38,-13.38,-151.78,45.53,45.60,45.60,30.24,21.2,210.1,24.1,234.3,0.0,0.0914,2565.0,0.6881,-19.21,0.00,0.00,-19.21,-19.21,-28.30,0.00,-9.08,-9.08,-34.11,10.23,10.24,10.24,16.74,-20.18,32.59,-0.0493,0.8314,-0.0511,-0.1547,0.1353,8,-0.01,-0.01,1.1088,0.1780
5.320,532,ASCENT,Ascent,0.4930,-0.30,0.0,69.95,0.00,0.00,69.95,69.95,90.30,0.00,20.35,20.35,147.96,-44.39,-44.26,-44.26,-37.75,-18.7,-284.1,-9.1,-293.2,0.0,0.1143,2565.0,0.6228,-68.74,0.00,0.00,-68.74,-68.74,-82.27,0.00,-13.53,-13.53,-152.48,45.74,45.60,45.60,31.79,20.6,212.5,21.7,234.2,0.0,0.0913,2565.0,0.6856,-19.11,0.00,0.00,-19.11,-19.11,-28.21,0.00,-9.10,-9.10,-34.21,10.26,10.24,10.24,17.36,-20.06,32.54,-0.0494,0.8328,-0.0513,-0.1547,0.1353,8,-0.01,-0.01,1.1106,0.1919
5.330,533,ASCENT,Ascent,0.4900,-0.30,0.0,69.51,0.00,0.00,69.51,69.51,90.01,0.00,20.50,20.50,148.57,-44.57,-44.87,-44.87,-39.91,-18.2,-286.2,-6.9,-293.1,0.0,0.1143,2565.0,0.6208,-68.29,0.00,0.00,-68.29,-68.29,-81.95,0.00,-13.66,-13.66,-153.15,45.95,46.27,46.27,33.28,20.0,214.6,20.4,235.0,0.0,0.0917,2565.0,0.6829,-19.01,0.00,0.00,-19.01,-19.01,-28.12,0.00,-9.11,-9.11,-34.32,10.30,10.35,10.35,17.91,-19.95,32.50,-0.0495,0.8343,-0.0515,-0.1547,0.1353,8,-0.01,-0.01,1.1127,0.2050
5.340,534,ASCENT,Ascent,0.4870,-0.30,0.0,69.06,0.00,0.00,69.06,69.06,89.70,0.00,20.63,20.63,149.17,-44.75,-44.87,-44.87,-41.81,-17.7,-288.1,-4.3,-292.4,0.0,0.1140,2565.0,0.6186,-67.82,0.00,0.00,-67.83,-67.83,-81.62,0.00,-13.79,-13.79,-153.81,46.14,46.27,46.27,34.30,19.4,216.6,18.8,235.4,0.0,0.0918,2565.0,0.6802,-18.90,0.00,0.00,-18.90,-18.90,-28.03,0.00,-9.12,-9.12,-34.43,10.33,10.35,10.35,18.39,-19.84,32.45,-0.0496,0.8359,-0.0515,-0.1547,0.1353,8,0.00,-0.01,1.1148,0.2174
5.350,535,ASCENT,Ascent,0.4840,-0.30,0.0,68.61,0.00,0.00,68.61,68.61,89.36,0.00,20.75,20.75,149.75,-44.93,-44.87,-44.87,-43.79,-17.3,-289.7,-1.5,-291.2,0.0,0.1135,2565.0,0.6163,-67.36,0.00,0.00,-67.36,-67.36,-81.28,0.00,-13.91,-13.91,-154.45,46.33,46.27,46.27,35.64,18.9,218.5,16.7,235.2,0.0,0.0917,2565.0,0.6773,-18.80,0.00,0.00,-18.80,-18.80,-27.93,0.00,-9.13,-9.13,-34.53,10.36,10.35,10.35,18.88,-19.73,32.40,-0.0497,0.8376,-0.0517,-0.1547,0.1353,8,0.00,-0.01,1.1171,0.2293
5.360,536,ASCENT,Ascent,0.4810,-0.30,0.0,68.17,0.00,0.00,68.17,68.17,89.01,0.00,20.85,20.85,150.32,-45.10,-44.87,-44.87,-45.66,-16.8,-291.1,1.1,-290.0,0.0,0.1130,2565.0,0.6139,-66.90,0.00,0.00,-66.90,-66.90,-80.92,0.00,-14.02,-14.02,-155.07,46.52,46.27,46.27,36.99,18.3,220.2,14.6,234.8,0.0,0.0916,2565.0,0.6743,-18.70,0.00,0.00,-18.70,-18.70,-27.82,0.00,-9.12,-9.12,-34.64,10.39,10.35,10.35,19.30,-19.62,32.34,-0.0498,0.8394,-0.0518,-0.1547,0.1353,8,0.00,-0.01,1.1194,0.2405
5.370,537,ASCENT,Ascent,0.4780,-0.30,0.0,67.71,0.00,0.00,67.71,67.71,88.64,0.00,20.93,20.93,150.87,-45.26,-45.42,-45.42,-47.41,-16.3,-292.2,2.8,-289.4,0.0,0.1128,2565.0,0.6113,-66.43,0.00,0.00,-66.43,-66.43,-80.55,0.00,-14.11,-14.11,-155.67,46.70,46.87,46.87,38.23,17.7,221.7,13.6,235.3,0.0,0.0918,2565.0,0.6712,-18.59,0.00,0.00,-18.59,-18.59,-27.71,0.00,-9.12,-9.12,-34.74,10.42,10.45,10.45,19.68,-19.51,32.29,-0.0499,0.8413,-0.0519,-0.1547,0.1353,8,0.00,-0.01,1.1219,0.2508
5.380,538,ASCENT,Ascent,0.4750,-0.30,0.0,67.26,0.00,0.00,67.26,67.26,88.26,0.00,21.00,21.00,151.41,-45.42,-45.42,-45.42,-48.90,-15.9,-293.2,4.9,-288.3,0.0,0.1124,2565.0,0.6087,-65.96,0.00,0.00,-65.96,-65.96,-80.17,0.00,-14.20,-14.20,-156.25,46.88,46.87,46.87,39.05,17.2,223.1,12.3,235.4,0.0,0.0918,2565.0,0.6681,-18.49,0.00,-1.45,-19.94,-19.74,-27.60,0.20,-7.86,-7.66,-34.84,10.45,10.45,10.45,20.00,-19.41,32.22,-0.0500,0.8433,-0.0520,-0.1547,0.1353,8,0.00,-0.01,1.1245,0.2597
5.390,539,ASCENT,Ascent,0.4720,-0.30,0.0,66.80,0.00,0.00,66.80,66.80,87.85,0.00,21.05,21.05,151.93,-45.58,-45.42,-45.42,-50.85,-15.4,-293.8,7.6,-286.3,0.0,0.1116,2565.0,0.6059,-65.49,0.00,0.00,-65.49,-65.49,-79.77,0.00,-14.28,-14.28,-156.81,47.04,46.87,46.87,40.95,16.6,224.2,9.3,233.5,0.0,0.0911,2565.0,0.6648,-18.38,0.00,-1.16,-19.55,-19.55,-27.49,0.00,-7.95,-7.95,-34.94,10.48,10.45,10.45,19.25,-19.31,32.15,-0.0501,0.8454,-0.0588,-0.1547,0.1353,8,0.00,-0.01,1.1271,0.2677
5.400,540,ASCENT,Ascent,0.4690,-0.30,0.0,66.35,0.00,0.00,66.35,66.35,87.43,0.00,21.08,21.08,152.44,-45.73,-45.92,-45.92,-51.88,-14.9,-294.4,8.3,-286.1,0.0,0.1115,2565.0,0.6030,-65.02,0.00,0.00,-65.02,-65.02,-79.36,0.00,-14.34,-14.34,-157.36,47.21,47.41,47.41,41.92,16.0,225.2,8.6,233.8,0.0,0.0912,2565.0,0.6614,-18.28,0.00,-1.84,-20.12,-20.12,-27.39,0.00,-7.27,-7.27,-35.04,10.51,10.55,10.55,19.36,-19.22,32.08,-0.0502,0.8476,-0.0587,-0.1547,0.1353,8,0.00,-0.01,1.1298,0.2746
5.410,541,ASCENT,Ascent,0.4660,-0.30,0.0,65.89,0.00,0.00,65.89,65.89,87.01,0.00,21.12,21.12,152.93,-45.88,-45.92,-45.92,-52.89,-14.5,-294.8,9.7,-285.1,0.0,0.1112,2565.0,0.6000,-64.55,0.00,0.00,-64.55,-64.55,-78.95,0.00,-14.40,-14.40,-157.88,47.36,47.41,47.41,42.82,15.4,226.1,7.2,233.3,0.0,0.0910,2565.0,0.6579,-18.17,0.00,0.45,-17.72,-18.97,-27.28,-1.25,-8.31,-9.56,-35.14,10.54,10.55,10.55,19.07,-19.11,32.00,-0.0503,0.8498,-0.0627,-0.1547,0.1353,8,0.00,-0.01,1.1326,0.2815
5.420,542,ASCENT,Ascent,0.4630,-0.30,0.0,65.43,0.00,0.00,65.43,65.43,86.57,0.00,21.14,21.14,153.40,-46.02,-45.92,-45.92,-53.29,-14.0,-295.2,10.3,-284.9,0.0,0.1111,2565.0,0.5971,-64.08,0.00,0.00,-64.08,-64.08,-78.53,0.00,-14.45,-14.45,-158.39,47.52,47.41,47.41,42.97,14.9,227.0,7.0,233.9,0.0,0.0912,2565.0,0.6544,-18.07,0.00,-1.35,-19.42,-19.42,-27.16,0.00,-7.75,-7.75,-35.24,10.57,10.55,10.55,20.07,-19.01,31.92,-0.0503,0.8521,-0.0574,-0.1547,0.1353,8,0.00,-0.01,1.1354,0.2879
5.430,543,ASCENT,Ascent,0.4600,-0.30,0.0,64.97,0.00,0.00,64.97,64.97,86.13,0.00,21.15,21.15,153.86,-46.16,-46.38,-46.38,-54.46,-13.6,-295.4,11.3,-284.1,0.0,0.1108,2565.0,0.5940,-63.60,0.00,0.00,-63.60,-63.60,-78.10,0.00,-14.49,-14.49,-158.87,47.66,47.89,47.89,44.09,14.3,227.7,6.0,233.6,0.0,0.0911,2565.0,0.6508,-17.96,0.00,0.94,-17.02,-18.27,-27.04,-1.25,-8.78,-10.03,-35.34,10.60,10.65,10.65,19.96,-18.90,31.83,-0.0503,0.8545,-0.0603,-0.1547,0.1353,8,0.00,-0.01,1.1383,0.2941
5.440,544,ASCENT,Ascent,0.4570,-0.30,0.0,64.51,0.00,0.00,64.51,64.51,85.68,0.00,21.17,21.17,154.31,-46.29,-46.38,-46.38,-54.90,-13.1,-295.6,11.9,-283.7,0.0,0.1106,2565.0,0.5909,-63.12,0.00,0.00,-63.12,-63.12,-77.67,0.00,-14.54,-14.54,-159.34,47.80,47.89,47.89,44.07,13.7,228.4,6.0,234.4,0.0,0.0914,2565.0,0.6472,-17.86,0.00,-1.35,-19.20,-19.20,-26.92,0.00,-7.71,-7.71,-35.43,10.63,10.65,10.65,20.74,-18.80,31.74,-0.0504,0.8569,-0.0545,-0.1547,0.1353,8,0.00,-0.01,1.1413,0.2992
5.450,545,ASCENT,Ascent,0.4540,-0.30,0.0,64.04,0.00,0.00,64.04,64.04,85.21,0.00,21.17,21.17,154.73,-46.42,-46.38,-46.38,-56.37,-12.6,-295.5,14.0,-281.6,0.0,0.1098,2565.0,0.5876,-62.64,0.00,0.00,-62.64,-62.64,-77.22,0.00,-14.58,-14.58,-159.79,47.94,47.89,47.89,45.56,13.2,229.0,3.7,232.7,0.0,0.0907,2565.0,0.6435,-17.75,0.00,0.94,-16.81,-18.06,-26.79,-1.25,-8.74,-9.99,-35.53,10.66,10.65,10.65,20.09,-18.70,31.65,-0.0504,0.8594,-0.0598,-0.1547,0.1353,8,0.00,-0.01,1.1443,0.3041
5.460,546,ASCENT,Ascent,0.4510,-0.30,0.0,63.58,0.00,0.00,63.58,63.58,84.74,0.00,21.16,21.16,155.15,-46.54,-46.38,-46.38,-56.85,-12.2,-295.4,14.6,-280.8,0.0,0.1095,2565.0,0.5844,-62.17,0.00,0.00,-62.17,-62.17,-76.78,0.00,-14.61,-14.61,-160.22,48.07,47.89,47.89,45.81,12.6,229.5,3.3,232.8,0.0,0.0908,2565.0,0.6398,-17.64,0.00,0.00,-17.61,-17.61,-26.67,0.00,-9.05,-9.05,-35.62,10.69,10.65,10.65,20.73,-18.59,31.55,-0.0504,0.8619,-0.0541,-0.1547,0.1353,8,0.00,-0.01,1.1473,0.3087
5.470,547,ASCENT,Ascent,0.4480,-0.30,0.0,63.11,0.00,0.00,63.11,63.11,84.26,0.00,21.14,21.14,155.54,-46.66,-46.78,-46.78,-57.67,-11.7,-295.2,15.2,-280.0,0.0,0.1092,2565.0,0.5811,-61.68,0.00,0.00,-61.68,-61.68,-76.33,0.00,-14.64,-14.64,-160.63,48.19,48.30,48.30,46.28,12.0,230.0,3.2,233.2,0.0,0.0909,2565.0,0.6360,-17.54,0.00,-0.85,-18.38,-18.38,-26.53,0.00,-8.15,-8.15,-35.71,10.71,10.74,10.74,21.22,-18.50,31.45,-0.0504,0.8645,-0.0520,-0.1547,0.1353,8,0.00,-0.01,1.1504,0.3121
5.480,548,ASCENT,Ascent,0.4450,-0.30,0.0,62.65,0.00,0.00,62.65,62.65,83.77,0.00,21.12,21.12,155.93,-46.78,-46.78,-46.78,-58.80,-11.2,-294.9,16.8,-278.1,0.0,0.1084,2565.0,0.5777,-61.20,0.00,0.00,-61.20,-61.20,-75.86,0.00,-14.66,-14.66,-161.02,48.31,48.30,48.30,47.36,11.5,230.3,1.5,231.8,0.0,0.0904,2565.0,0.6322,-17.43,0.00,1.45,-15.98,-17.24,-26.40,-1.25,-9.17,-10.42,-35.81,10.74,10.74,10.74,20.54,-18.40,31.34,-0.0503,0.8671,-0.0565,-0.1547,0.1353,8,0.00,-0.01,1.1535,0.3151
5.490,549,ASCENT,Ascent,0.4420,-0.30,0.0,62.18,0.00,0.00,62.18,62.18,83.27,0.00,21.09,21.09,156.29,-46.89,-46.78,-46.78,-59.10,-10.8,-294.5,17.2,-277.3,0.0,0.1081,2565.0,0.5743,-60.72,0.00,0.00,-60.72,-60.72,-75.40,0.00,-14.68,-14.68,-161.39,48.42,48.30,48.30,47.42,10.9,230.6,1.4,232.0,0.0,0.0905,2565.0,0.6283,-17.32,0.00,-0.85,-18.17,-18.17,-26.27,0.00,-8.10,-8.10,-35.90,10.77,10.74,10.74,21.23,-18.30,31.24,-0.0503,0.8697,-0.0508,-0.1547,0.1353,8,0.00,-0.01,1.1567,0.3172
5.500,550,ASCENT,Ascent,0.4390,-0.30,0.0,61.71,0.00,0.00,61.71,61.71,82.77,0.00,21.06,21.06,156.64,-46.99,-47.12,-47.12,-60.14,-10.3,-294.0,18.2,-275.9,0.0,0.1075,2565.0,0.5708,-60.23,0.00,0.00,-60.23,-60.23,-74.93,0.00,-14.69,-14.69,-161.74,48.52,48.65,48.65,48.59,10.3,230.8,0.1,230.9,0.0,0.0900,2565.0,0.6244,-17.21,0.00,1.45,-15.77,-17.02,-26.14,-1.25,-9.12,-10.37,-35.99,10.80,10.83,10.83,20.62,-18.20,31.13,-0.0503,0.8724,-0.0564,-0.1547,0.1353,8,0.00,-0.01,1.1598,0.3190
5.510,551,ASCENT,Ascent,0.4360,-0.30,0.0,61.24,0.00,0.00,61.24,61.24,82.26,0.00,21.02,21.02,156.98,-47.09,-47.12,-47.12,-60.08,-9.8,-293.6,18.1,-275.5,0.0,0.1074,2565.0,0.5673,-59.75,0.00,0.00,-59.75,-59.75,-74.45,0.00,-14.71,-14.71,-162.08,48.62,48.65,48.65,48.32,9.7,231.0,0.5,231.5,0.0,0.0903,2565.0,0.6205,-17.11,0.00,0.10,-17.00,-17.00,-26.01,0.00,-9.01,-9.01,-36.08,10.82,10.83,10.83,21.26,-18.10,31.02,-0.0503,0.8750,-0.0508,-0.1547,0.1353,8,0.00,-0.01,1.1630,0.3205
5.520,552,ASCENT,Ascent,0.4330,-0.30,0.0,60.77,0.00,0.00,60.77,60.77,81.75,0.00,20.98,20.98,157.30,-47.19,-47.12,-47.12,-60.63,-9.4,-293.0,18.9,-274.1,0.0,0.1069,2565.0,0.5638,-59.26,0.00,0.00,-59.26,-59.26,-73.98,0.00,-14.72,-14.72,-162.39,48.72,48.65,48.65,48.79,9.2,231.2,-0.2,231.0,0.0,0.0901,2565.0,0.6165,-17.00,0.00,0.96,-16.04,-16.04,-25.87,0.00,-9.83,-9.83,-36.17,10.85,10.83,10.83,21.44,-17.99,30.90,-0.0502,0.8777,-0.0511,-0.1547,0.1353,8,0.00,-0.01,1.1662,0.3221
5.530,553,ASCENT,Ascent,0.4300,-0.30,0.0,60.30,0.00,0.00,60.30,60.30,81.24,0.00,20.94,20.94,157.60,-47.28,-47.42,-47.42,-60.85,-8.9,-292.4,18.7,-273.6,0.0,0.1067,2565.0,0.5602,-58.77,0.00,0.00,-58.77,-58.77,-73.50,0.00,-14.73,-14.73,-162.69,48.81,48.94,48.94,48.79,8.6,231.3,0.2,231.6,0.0,0.0903,2565.0,0.6125,-16.89,0.00,-1.33,-18.22,-17.19,-25.73,1.04,-8.54,-7.50,-36.25,10.88,10.92,10.92,22.12,-17.89,30.79,-0.0502,0.8805,-0.0463,-0.1547,0.1353,8,0.00,-0.01,1.1694,0.3225
5.540,554,ASCENT,Ascent,0.4270,-0.30,0.0,59.82,0.00,0.00,59.82,59.82,80.71,0.00,20.89,20.89,157.89,-47.37,-47.42,-47.42,-61.77,-8.4,-291.7,20.0,-271.7,0.0,0.1059,2565.0,0.5566,-58.28,0.00,0.00,-58.28,-58.28,-73.02,0.00,-14.73,-14.73,-162.97,48.89,48.94,48.94,49.89,8.0,231.4,-1.5,229.9,0.0,0.0896,2565.0,0.6085,-16.78,0.00,0.96,-15.82,-16.04,-25.59,-0.22,-9.55,-9.77,-36.34,10.90,10.92,10.92,21.23,-17.79,30.67,-0.0501,0.8832,-0.0530,-0.1547,0.1353,8,0.00,-0.01,1.1726,0.3227
5.550,555,ASCENT,Ascent,0.4240,-0.30,0.0,59.35,0.00,0.00,59.35,59.35,80.19,0.00,20.84,20.84,158.17,-47.45,-47.42,-47.42,-61.68,-8.0,-291.0,19.9,-271.1,0.0,0.1057,2565.0,0.5530,-57.79,0.00,0.00,-57.79,-57.79,-72.53,0.00,-14.73,-14.73,-163.22,48.97,48.94,48.94,49.74,7.5,231.4,-1.3,230.2,0.0,0.0898,2565.0,0.6044,-16.67,0.00,-1.33,-18.01,-17.19,-25.45,0.82,-8.26,-7.45,-36.42,10.93,10.92,10.92,21.81,-17.69,30.55,-0.0501,0.8859,-0.0475,-0.1547,0.1353,8,0.00,-0.01,1.1757,0.3220
5.560,556,ASCENT,Ascent,0.4210,-0.30,0.0,58.87,0.00,0.00,58.87,58.87,79.66,0.00,20.79,20.79,158.42,-47.53,-47.42,-47.42,-62.37,-7.5,-290.3,20.9,-269.4,0.0,0.1050,2565.0,0.5494,-57.31,0.00,0.00,-57.31,-57.31,-72.03,0.00,-14.73,-14.73,-163.46,49.04,48.94,48.94,50.79,6.9,231.3,-2.9,228.4,0.0,0.0891,2565.0,0.6003,-16.56,0.00,0.96,-15.60,-16.04,-25.32,-0.44,-9.28,-9.71,-36.51,10.95,10.92,10.92,21.04,-17.58,30.43,-0.0501,0.8887,-0.0546,-0.1547,0.1353,8,0.00,-0.01,1.1789,0.3214
5.570,557,ASCENT,Ascent,0.4180,-0.30,0.0,58.40,0.00,0.00,58.40,58.40,79.13,0.00,20.74,20.74,158.67,-47.60,-47.67,-47.67,-62.00,-7.0,-289.6,20.0,-269.5,0.0,0.1051,2565.0,0.5458,-56.81,0.00,0.00,-56.81,-56.81,-71.54,0.00,-14.73,-14.73,-163.68,49.10,49.16,49.16,50.47,6.3,231.3,-2.1,229.2,0.0,0.0894,2565.0,0.5962,-16.45,0.00,0.08,-16.37,-16.37,-25.18,0.00,-8.81,-8.81,-36.59,10.98,11.00,11.00,21.66,-17.48,30.30,-0.0500,0.8914,-0.0491,-0.1547,0.1353,8,0.00,-0.01,1.1821,0.3205
5.580,558,ASCENT,Ascent,0.4150,-0.30,0.0,57.92,0.00,0.00,57.92,57.92,78.61,0.00,20.69,20.69,158.89,-47.67,-47.67,-47.67,-62.18,-6.6,-288.8,20.3,-268.6,0.0,0.1047,2565.0,0.5421,-56.32,0.00,0.00,-56.32,-56.32,-71.04,0.00,-14.72,-14.72,-163.88,49.16,49.16,49.16,50.79,5.7,231.2,-2.6,228.6,0.0,0.0892,2565.0,0.5920,-16.34,0.00,2.37,-13.97,-15.22,-25.04,-1.26,-9.82,-11.07,-36.68,11.00,11.00,11.00,21.52,-17.36,30.18,-0.0500,0.8941,-0.0516,-0.1547,0.1353,8,0.00,-0.01,1.1853,0.3200
5.590,559,ASCENT,Ascent,0.4120,-0.30,0.0,57.44,0.00,0.00,57.44,57.44,78.08,0.00,20.64,20.64,159.10,-47.73,-47.67,-47.67,-61.93,-6.1,-288.1,19.9,-268.2,0.0,0.1046,2565.0,0.5385,-55.83,0.00,0.00,-55.83,-55.83,-70.55,0.00,-14.72,-14.72,-164.06,49.22,49.16,49.16,50.46,5.2,231.2,-2.0,229.1,0.0,0.0894,2565.0,0.5879,-16.23,0.00,0.08,-16.15,-16.15,-24.89,0.00,-8.74,-8.74,-36.76,11.03,11.00,11.00,22.26,-17.25,30.05,-0.0499,0.8969,-0.0459,-0.1547,0.1353,8,0.00,-0.01,1.1884,0.3189
5.600,560,ASCENT,Ascent,0.4090,-0.30,0.0,56.97,0.00,0.00,56.97,56.97,77.55,0.00,20.58,20.58,159.30,-47.79,-47.86,-47.86,-62.54,-5.6,-287.3,20.5,-266.8,0.0,0.1040,2565.0,0.5348,-55.34,0.00,0.00,-55.34,-55.34,-70.05,0.00,-14.71,-14.71,-164.23,49.27,49.32,49.32,51.37,4.6,231.0,-3.2,227.8,0.0,0.0888,2565.0,0.5837,-16.12,0.00,2.37,-13.75,-15.00,-24.75,-1.26,-9.75,-11.01,-36.84,11.05,11.08,11.08,21.61,-17.14,29.92,-0.0499,0.8996,-0.0515,-0.1547,0.1353,8,0.00,-0.01,1.1916,0.3179
5.610,561,ASCENT,Ascent,0.4060,-0.30,0.0,56.49,0.00,0.00,56.49,56.49,77.02,0.00,20.53,20.53,159.48,-47.84,-47.86,-47.86,-62.21,-5.2,-286.6,20.0,-266.6,0.0,0.1039,2565.0,0.5312,-54.85,0.00,0.00,-54.85,-54.85,-69.55,0.00,-14.70,-14.70,-164.37,49.31,49.32,49.32,50.98,4.0,231.0,-2.6,228.3,0.0,0.0890,2565.0,0.5796,-16.01,0.00,0.08,-15.93,-15.93,-24.61,0.00,-8.68,-8.68,-36.92,11.08,11.08,11.08,22.16,-17.03,29.79,-0.0499,0.9023,-0.0460,-0.1547,0.1353,8,0.00,-0.01,1.1947,0.3162
5.620,562,ASCENT,Ascent,0.4030,-0.30,0.0,56.01,0.00,0.00,56.01,56.01,76.48,0.00,20.47,20.47,159.64,-47.89,-47.86,-47.86,-62.72,-4.7,-285.9,20.7,-265.1,0.0,0.1034,2565.0,0.5275,-54.35,0.00,0.00,-54.35,-54.35,-69.05,0.00,-14.69,-14.69,-164.49,49.35,49.32,49.32,51.80,3.4,230.8,-3.9,226.9,0.0,0.0885,2565.0,0.5754,-15.90,0.00,2.37,-13.53,-14.78,-24.47,-1.26,-9.68,-10.94,-37.00,11.10,11.08,11.08,21.55,-16.91,29.66,-0.0498,0.9050,-0.0518,-0.1547,0.1353,8,0.00,-0.01,1.1978,0.3147
5.630,563,ASCENT,Ascent,0.4000,-0.30,0.0,55.53,0.00,0.00,55.53,55.53,75.95,0.00,20.42,20.42,159.79,-47.94,-48.00,-48.00,-62.33,-4.2,-285.1,20.0,-265.1,0.0,0.1034,2565.0,0.5238,-53.86,0.00,0.00,-53.86,-53.86,-68.54,0.00,-14.68,-14.68,-164.60,49.38,49.42,49.42,51.41,2.9,230.6,-3.1,227.5,0.0,0.0887,2565.0,0.5712,-15.79,0.00,0.08,-15.71,-15.71,-24.32,0.00,-8.62,-8.62,-37.07,11.12,11.16,11.16,22.14,-16.80,29.52,-0.0498,0.9077,-0.0463,-0.1547,0.1353,8,0.00,-0.01,1.2009,0.3127
5.640,564,ASCENT,Ascent,0.3970,-0.30,0.0,55.05,0.00,0.00,55.05,55.05,75.42,0.00,20.37,20.37,159.93,-47.98,-48.00,-48.00,-62.69,-3.8,-284.4,20.5,-263.9,0.0,0.1029,2565.0,0.5201,-53.37,0.00,0.00,-53.37,-53.37,-68.03,0.00,-14.67,-14.67,-164.69,49.41,49.42,49.42,52.12,2.3,230.4,-4.3,226.1,0.0,0.0882,2565.0,0.5669,-15.68,0.00,2.37,-13.30,-14.56,-24.18,-1.26,-9.62,-10.88,-37.15,11.14,11.16,11.16,21.52,-16.68,29.39,-0.0497,0.9104,-0.0522,-0.1547,0.1353,8,0.00,-0.01,1.2040,0.3111
