time,tick,state,direction,sq,phase_velocity,phase_accel,knee_l_nom,knee_l_grav,knee_l_bal,knee_l_req,knee_l_app,knee_l_act,knee_l_req_app_err,knee_l_app_act_err,knee_l_req_act_err,knee_l_dqds,knee_l_nom_tgt_vel,knee_l_req_tgt_vel,knee_l_app_tgt_vel,knee_l_act_vel,knee_l_ref_accel,knee_l_pos_nm,knee_l_vel_nm,knee_l_tot_nm,knee_l_solv_nm,knee_l_demand,knee_l_max_force,knee_l_lim,hip_l_nom,hip_l_grav,hip_l_bal,hip_l_req,hip_l_app,hip_l_act,hip_l_req_app_err,hip_l_app_act_err,hip_l_req_act_err,hip_l_dqds,hip_l_nom_tgt_vel,hip_l_req_tgt_vel,hip_l_app_tgt_vel,hip_l_act_vel,hip_l_ref_accel,hip_l_pos_nm,hip_l_vel_nm,hip_l_tot_nm,hip_l_solv_nm,hip_l_demand,hip_l_max_force,hip_l_lim,ankle_l_nom,ankle_l_grav,ankle_l_bal,ankle_l_req,ankle_l_app,ankle_l_act,ankle_l_req_app_err,ankle_l_app_act_err,ankle_l_req_act_err,ankle_l_dqds,ankle_l_nom_tgt_vel,ankle_l_req_tgt_vel,ankle_l_app_tgt_vel,ankle_l_act_vel,pelvis_pitch,trunk_pitch,com_z,com_y,cop_z,support_min,support_max,contacts,foot_pitch_l,foot_pitch_r,bar_y,bar_vy
3.360,336,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,120.21,0.00,6.21,6.21,68.44,0.00,0.00,0.00,24.73,0.0,-86.7,-34.5,-121.3,0.0,0.0591,2052.0,0.8291,-111.00,0.00,0.00,-111.00,-111.00,-112.06,0.00,-1.06,-1.06,-63.56,0.00,0.00,0.00,-27.39,0.0,16.6,43.0,59.6,0.0,0.0292,2052.0,0.9338,-27.00,0.00,0.57,-26.42,-26.42,-34.26,0.00,-7.83,-7.83,-9.78,0.00,0.00,0.00,-0.07,-26.12,38.20,-0.0319,0.5962,-0.0334,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.370,337,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,120.51,0.00,6.51,6.51,68.44,0.00,0.00,0.00,25.49,0.0,-90.8,-35.6,-126.4,0.0,0.0616,2052.0,0.8311,-111.00,0.00,0.00,-111.00,-111.00,-112.33,0.00,-1.33,-1.33,-63.56,0.00,0.00,0.00,-26.29,0.0,21.0,41.3,62.2,0.0,0.0304,2052.0,0.9361,-27.00,0.00,0.08,-26.92,-26.92,-34.28,0.00,-7.36,-7.36,-9.78,0.00,0.00,0.00,1.04,-26.11,38.17,-0.0319,0.5945,-0.0316,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.380,338,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,120.80,0.00,6.80,6.80,68.44,0.00,0.00,0.00,25.53,0.0,-95.0,-35.7,-130.6,0.0,0.0637,2052.0,0.8331,-111.00,0.00,0.00,-111.00,-111.00,-112.59,0.00,-1.59,-1.59,-63.56,0.00,0.00,0.00,-24.35,0.0,25.0,38.3,63.2,0.0,0.0309,2052.0,0.9383,-27.00,0.00,1.53,-25.47,-25.78,-34.32,-0.31,-8.54,-8.85,-9.78,0.00,0.00,0.00,0.51,-26.08,38.13,-0.0319,0.5928,-0.0353,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.390,339,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,121.10,0.00,7.10,7.10,68.44,0.00,0.00,0.00,25.87,0.0,-99.2,-36.1,-135.3,0.0,0.0659,2052.0,0.8352,-111.00,0.00,0.00,-111.00,-111.00,-112.84,0.00,-1.84,-1.84,-63.56,0.00,0.00,0.00,-23.25,0.0,28.9,36.5,65.4,0.0,0.0320,2052.0,0.9403,-27.00,0.00,-0.09,-27.09,-26.92,-34.34,0.17,-7.42,-7.25,-9.78,0.00,0.00,0.00,1.62,-26.05,38.10,-0.0319,0.5911,-0.0300,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.400,340,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,121.39,0.00,7.39,7.39,68.44,0.00,0.00,0.00,24.75,0.0,-103.2,-34.6,-137.8,0.0,0.0671,2052.0,0.8372,-111.00,0.00,0.00,-111.00,-111.00,-113.06,0.00,-2.06,-2.06,-63.56,0.00,0.00,0.00,-21.01,0.0,32.4,33.0,65.4,0.0,0.0320,2052.0,0.9422,-27.00,0.00,1.04,-25.96,-25.96,-34.37,0.00,-8.41,-8.41,-9.78,0.00,0.00,0.00,0.44,-26.01,38.06,-0.0319,0.5894,-0.0364,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.410,341,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,121.68,0.00,7.68,7.68,68.44,0.00,0.00,0.00,24.40,0.0,-107.2,-34.1,-141.3,0.0,0.0689,2052.0,0.8392,-111.00,0.00,0.00,-111.00,-111.00,-113.28,0.00,-2.28,-2.28,-63.56,0.00,0.00,0.00,-19.77,0.0,35.8,31.1,66.8,0.0,0.0327,2052.0,0.9440,-27.00,0.00,0.15,-26.85,-26.85,-34.40,0.00,-7.56,-7.56,-9.78,0.00,0.00,0.00,1.10,-25.97,38.02,-0.0318,0.5877,-0.0321,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.420,342,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,121.95,0.00,7.95,7.95,68.44,0.00,0.00,0.00,22.87,0.0,-111.1,-31.9,-143.0,0.0,0.0697,2052.0,0.8411,-111.00,0.00,0.00,-111.00,-111.00,-113.47,0.00,-2.47,-2.47,-63.56,0.00,0.00,0.00,-17.86,0.0,38.8,28.1,66.9,0.0,0.0327,2052.0,0.9456,-27.00,0.00,0.00,-26.97,-26.97,-34.44,0.00,-7.47,-7.47,-9.78,0.00,0.00,0.00,0.40,-25.92,37.99,-0.0318,0.5861,-0.0372,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.430,343,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,122.22,0.00,8.22,8.22,68.44,0.00,0.00,0.00,21.72,0.0,-114.7,-30.3,-145.0,0.0,0.0707,2052.0,0.8429,-111.00,0.00,0.00,-111.00,-111.00,-113.65,0.00,-2.65,-2.65,-63.56,0.00,0.00,0.00,-16.21,0.0,41.6,25.5,67.1,0.0,0.0328,2052.0,0.9471,-27.00,0.00,0.00,-27.00,-27.00,-34.48,0.00,-7.48,-7.48,-9.78,0.00,0.00,0.00,0.00,-25.88,37.96,-0.0318,0.5845,-0.0386,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.440,344,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,122.47,0.00,8.47,8.47,68.44,0.00,0.00,0.00,20.41,0.0,-118.2,-28.5,-146.7,0.0,0.0715,2052.0,0.8446,-111.00,0.00,0.00,-111.00,-111.00,-113.82,0.00,-2.82,-2.82,-63.56,0.00,0.00,0.00,-14.92,0.0,44.2,23.4,67.7,0.0,0.0331,2052.0,0.9485,-27.00,0.00,0.00,-27.00,-27.00,-34.52,0.00,-7.52,-7.52,-9.78,0.00,0.00,0.00,0.25,-25.83,37.93,-0.0318,0.5830,-0.0396,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.450,345,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,122.70,0.00,8.70,8.70,68.44,0.00,0.00,0.00,19.01,0.0,-121.5,-26.5,-148.0,0.0,0.0722,2052.0,0.8462,-111.00,0.00,0.00,-111.00,-111.00,-113.97,0.00,-2.97,-2.97,-63.56,0.00,0.00,0.00,-13.74,0.0,46.6,21.6,68.2,0.0,0.0334,2052.0,0.9497,-27.00,0.00,0.00,-27.00,-27.00,-34.56,0.00,-7.56,-7.56,-9.78,0.00,0.00,0.00,0.70,-25.79,37.90,-0.0318,0.5816,-0.0402,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.460,346,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,122.92,0.00,8.92,8.92,68.44,0.00,0.00,0.00,17.51,0.0,-124.6,-24.4,-149.0,0.0,0.0726,2052.0,0.8477,-111.00,0.00,0.00,-110.99,-110.99,-114.11,0.00,-3.12,-3.12,-63.56,0.00,0.00,0.00,-12.59,0.0,49.0,19.8,68.8,0.0,0.0336,2052.0,0.9509,-27.00,0.00,0.00,-27.00,-27.00,-34.59,0.00,-7.59,-7.59,-9.78,0.00,0.00,0.00,1.12,-25.74,37.88,-0.0317,0.5802,-0.0407,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.470,347,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,123.13,0.00,9.13,9.13,68.44,0.00,0.00,0.00,15.93,0.0,-127.5,-22.2,-149.7,0.0,0.0730,2052.0,0.8492,-111.00,0.00,0.04,-110.95,-110.95,-114.24,0.00,-3.29,-3.29,-63.56,0.00,0.00,0.00,-11.40,0.0,51.6,17.9,69.6,0.0,0.0340,2052.0,0.9520,-27.00,0.00,0.00,-27.00,-27.00,-34.62,0.00,-7.62,-7.62,-9.78,0.00,0.00,0.00,1.41,-25.69,37.86,-0.0317,0.5790,-0.0409,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.480,348,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,123.32,0.00,9.32,9.32,68.44,0.00,0.00,0.00,14.28,0.0,-130.1,-19.9,-150.0,0.0,0.0731,2052.0,0.8505,-111.00,0.00,0.08,-110.92,-110.92,-114.36,0.00,-3.44,-3.44,-63.56,0.00,0.00,0.00,-10.07,0.0,54.1,15.8,69.9,0.0,0.0342,2052.0,0.9530,-27.00,0.00,0.00,-27.00,-27.00,-34.65,0.00,-7.65,-7.65,-9.78,0.00,0.00,0.00,1.54,-25.65,37.84,-0.0316,0.5778,-0.0409,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.490,349,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,123.49,0.00,9.49,9.49,68.44,0.00,0.00,0.00,12.61,0.0,-132.5,-17.6,-150.1,0.0,0.0732,2052.0,0.8517,-111.00,0.00,0.10,-110.90,-110.90,-114.46,0.00,-3.56,-3.56,-63.56,0.00,0.00,0.00,-8.77,0.0,56.0,13.8,69.7,0.0,0.0341,2052.0,0.9539,-27.00,0.00,0.00,-27.00,-27.00,-34.68,0.00,-7.68,-7.68,-9.78,0.00,0.00,0.00,1.59,-25.62,37.82,-0.0316,0.5768,-0.0408,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.500,350,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,123.65,0.00,9.65,9.65,68.44,0.00,0.00,0.00,10.95,0.0,-134.7,-15.3,-150.0,0.0,0.0731,2052.0,0.8527,-111.00,0.00,0.11,-110.88,-110.88,-114.56,0.00,-3.67,-3.67,-63.56,0.00,0.00,0.00,-7.64,0.0,57.7,12.0,69.7,0.0,0.0341,2052.0,0.9546,-27.00,0.00,0.00,-27.00,-27.00,-34.70,0.00,-7.70,-7.70,-9.78,0.00,0.00,0.00,1.64,-25.59,37.80,-0.0315,0.5758,-0.0406,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.510,351,BOTTOM,Descent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,123.79,0.00,9.79,9.79,68.44,0.00,0.00,0.00,9.32,0.0,-136.6,-13.0,-149.7,0.0,0.0729,2052.0,0.8537,-111.00,0.00,0.13,-110.87,-110.87,-114.64,0.00,-3.77,-3.77,-63.56,0.00,0.00,0.00,-6.58,0.0,59.2,10.3,69.6,0.0,0.0340,2052.0,0.9553,-27.00,0.00,0.00,-27.00,-27.00,-34.73,0.00,-7.73,-7.73,-9.78,0.00,0.00,0.00,1.69,-25.56,37.79,-0.0314,0.5749,-0.0404,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.520,352,REVERSAL,Ascent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,123.91,0.00,9.91,9.91,80.89,0.00,0.00,0.00,7.73,0.0,-138.4,-10.8,-149.2,0.0,0.0727,2052.0,0.8546,-111.00,0.00,0.15,-110.85,-110.85,-114.71,0.00,-3.86,-3.86,-75.11,0.00,0.00,0.00,-5.59,0.0,60.6,8.8,69.4,0.0,0.0339,2052.0,0.9559,-27.00,0.00,0.00,-27.00,-27.00,-34.76,0.00,-7.76,-7.76,-11.56,0.00,0.00,0.00,1.72,-25.54,37.78,-0.0313,0.5742,-0.0400,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.530,353,REVERSAL,Ascent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,124.02,0.00,10.02,10.02,80.89,0.00,0.00,0.00,6.21,0.0,-139.9,-8.7,-148.6,0.0,0.0724,2052.0,0.8553,-111.00,0.00,0.16,-110.83,-110.83,-114.77,0.00,-3.94,-3.94,-75.11,0.00,0.00,0.00,-4.66,0.0,61.8,7.3,69.2,0.0,0.0338,2052.0,0.9564,-27.00,0.00,0.00,-27.00,-27.00,-34.78,0.00,-7.78,-7.78,-11.56,0.00,0.00,0.00,1.73,-25.53,37.77,-0.0312,0.5735,-0.0397,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.540,354,REVERSAL,Ascent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,124.11,0.00,10.11,10.11,80.89,0.00,0.00,0.00,4.75,0.0,-141.2,-6.6,-147.8,0.0,0.0720,2052.0,0.8560,-111.00,0.00,0.18,-110.82,-110.82,-114.83,0.00,-4.01,-4.01,-75.11,0.00,0.00,0.00,-3.79,0.0,62.9,6.0,68.9,0.0,0.0337,2052.0,0.9569,-27.00,0.00,0.00,-27.00,-27.00,-34.81,0.00,-7.81,-7.81,-11.56,0.00,0.00,0.00,1.72,-25.52,37.76,-0.0311,0.5729,-0.0392,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.550,355,REVERSAL,Ascent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,124.19,0.00,10.19,10.19,80.89,0.00,0.00,0.00,3.39,0.0,-142.3,-4.7,-147.0,0.0,0.0717,2052.0,0.8565,-111.00,0.00,0.20,-110.80,-110.80,-114.87,0.00,-4.07,-4.07,-75.11,0.00,0.00,0.00,-2.98,0.0,63.9,4.7,68.6,0.0,0.0335,2052.0,0.9573,-27.00,0.00,1.27,-25.73,-25.85,-34.83,-0.12,-8.98,-9.10,-11.56,0.00,0.00,0.00,1.71,-25.50,37.76,-0.0310,0.5724,-0.0388,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.560,356,REVERSAL,Ascent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,124.26,0.00,10.26,10.26,80.89,0.00,0.00,0.00,2.48,0.0,-143.3,-3.5,-146.8,0.0,0.0715,2052.0,0.8570,-111.00,0.00,0.09,-110.91,-110.91,-114.92,0.00,-4.01,-4.01,-75.11,0.00,0.00,0.00,-2.93,0.0,63.0,4.6,67.6,0.0,0.0330,2052.0,0.9576,-27.00,0.00,2.77,-24.23,-24.71,-34.84,-0.48,-10.14,-10.62,-11.56,0.00,0.00,0.00,3.29,-25.48,37.75,-0.0308,0.5720,-0.0324,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.570,357,REVERSAL,Ascent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,124.32,0.00,10.32,10.32,80.89,0.00,0.00,0.00,1.41,0.0,-144.1,-2.0,-146.1,0.0,0.0712,2052.0,0.8574,-111.00,0.00,0.00,-111.00,-111.00,-114.97,0.00,-3.97,-3.97,-75.11,0.00,0.00,0.00,-3.66,0.0,62.4,5.7,68.1,0.0,0.0333,2052.0,0.9581,-27.00,0.00,2.00,-25.00,-25.00,-34.83,0.00,-9.83,-9.83,-11.56,0.00,0.00,0.00,5.58,-25.48,37.75,-0.0307,0.5717,-0.0256,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.580,358,REVERSAL,Ascent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,124.37,0.00,10.37,10.37,80.89,0.00,0.00,0.00,-0.24,0.0,-144.8,0.3,-144.4,0.0,0.0704,2052.0,0.8577,-111.00,0.00,0.00,-111.00,-111.00,-115.02,0.00,-4.02,-4.02,-75.11,0.00,0.00,0.00,-3.31,0.0,63.2,5.2,68.3,0.0,0.0334,2052.0,0.9585,-27.00,0.00,2.60,-24.40,-24.40,-34.82,0.00,-10.41,-10.41,-11.56,0.00,0.00,0.00,5.54,-25.48,37.75,-0.0306,0.5714,-0.0252,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.590,359,REVERSAL,Ascent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,124.40,0.00,10.40,10.40,80.89,0.00,0.00,0.00,-1.38,0.0,-145.2,1.9,-143.3,0.0,0.0698,2052.0,0.8579,-111.00,0.00,0.00,-111.00,-111.00,-115.07,0.00,-4.07,-4.07,-75.11,0.00,0.00,0.00,-2.75,0.0,63.9,4.3,68.2,0.0,0.0334,2052.0,0.9589,-27.00,0.00,0.30,-26.69,-25.55,-34.80,1.15,-9.25,-8.11,-11.56,0.00,0.00,0.00,5.62,-25.50,37.76,-0.0304,0.5712,-0.0206,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.600,360,REVERSAL,Ascent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,124.42,0.00,10.42,10.42,80.89,0.00,0.00,0.00,-3.11,0.0,-145.5,4.3,-141.1,0.0,0.0688,2052.0,0.8581,-111.00,0.00,0.00,-111.00,-111.00,-115.10,0.00,-4.10,-4.10,-75.11,0.00,0.00,0.00,-1.37,0.0,64.4,2.1,66.5,0.0,0.0325,2052.0,0.9592,-27.00,0.00,1.61,-25.39,-25.39,-34.81,0.00,-9.42,-9.42,-11.56,0.00,0.00,0.00,3.76,-25.53,37.77,-0.0304,0.5711,-0.0251,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.610,361,REVERSAL,Ascent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,124.43,0.00,10.43,10.43,80.89,0.00,0.00,0.00,-3.88,0.0,-145.6,5.4,-140.2,0.0,0.0683,2052.0,0.8581,-111.00,0.00,0.00,-111.00,-111.00,-115.12,0.00,-4.12,-4.12,-75.11,0.00,0.00,0.00,-0.73,0.0,64.8,1.1,65.9,0.0,0.0323,2052.0,0.9594,-27.00,0.00,0.18,-26.82,-26.54,-34.82,0.28,-8.29,-8.00,-11.56,0.00,0.00,0.00,3.26,-25.57,37.80,-0.0303,0.5710,-0.0243,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.620,362,REVERSAL,Ascent,1.0000,0.00,0.0,114.00,0.00,0.00,114.00,114.00,124.43,0.00,10.43,10.43,80.89,0.00,0.00,0.00,-4.99,0.0,-145.6,7.0,-138.6,0.0,0.0676,2052.0,0.8581,-111.00,0.00,0.00,-111.00,-111.00,-115.14,0.00,-4.14,-4.14,-75.11,0.00,0.00,0.00,0.20,0.0,65.0,-0.3,64.7,0.0,0.0317,2052.0,0.9595,-27.00,0.00,2.47,-24.53,-25.39,-34.85,-0.86,-9.46,-10.32,-11.56,0.00,0.00,0.00,1.95,-25.60,37.81,-0.0302,0.5709,-0.0306,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.630,363,ASCENT,Ascent,1.0000,-0.30,-30.0,114.00,0.00,0.00,114.00,114.00,124.42,0.00,10.42,10.42,80.89,-24.27,0.00,0.00,-4.87,-2405.8,-145.5,6.8,-138.7,0.0,0.0676,2052.0,0.8581,-111.00,0.00,0.00,-111.00,-111.00,-115.16,0.00,-4.16,-4.16,-75.11,22.53,0.00,0.00,-0.25,2233.1,65.3,0.4,65.7,0.0,0.0321,2052.0,0.9597,-27.00,0.00,0.18,-26.82,-26.54,-34.86,0.28,-8.32,-8.04,-11.56,3.47,0.00,0.00,3.60,-25.63,37.83,-0.0302,0.5708,-0.0257,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.640,364,ASCENT,Ascent,0.9970,-0.30,0.0,113.76,0.00,0.00,113.76,113.76,124.41,0.00,10.65,10.65,80.21,-24.06,-23.94,-23.94,-5.73,20.0,-148.7,-25.4,-174.2,0.0,0.0849,2052.0,0.8580,-110.78,0.00,0.00,-110.78,-110.78,-115.17,0.00,-4.39,-4.39,-74.45,22.34,22.21,22.21,0.29,-19.4,69.0,34.4,103.5,0.0,0.0505,2052.0,0.9598,-26.97,0.00,2.47,-24.49,-25.39,-34.87,-0.90,-9.48,-10.38,-11.42,3.43,3.40,3.40,3.20,-25.73,37.86,-0.0302,0.5708,-0.0320,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.650,365,ASCENT,Ascent,0.9940,-0.30,0.0,113.52,0.00,0.00,113.52,113.52,124.46,0.00,10.94,10.94,79.56,-23.87,-23.94,-23.94,-0.08,19.1,-152.7,-33.3,-186.0,0.0,0.0907,2052.0,0.8583,-110.56,0.00,0.00,-110.56,-110.56,-115.31,0.00,-4.76,-4.76,-73.82,22.15,22.21,22.21,-12.31,-18.5,74.7,54.2,128.9,0.0,0.0629,2052.0,0.9609,-26.93,0.00,0.18,-26.75,-26.54,-34.87,0.21,-8.34,-8.12,-11.29,3.39,3.40,3.40,4.13,-25.82,37.88,-0.0302,0.5708,-0.0210,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.660,366,ASCENT,Ascent,0.9910,-0.30,0.0,113.28,0.00,0.00,113.28,113.28,124.48,0.00,11.20,11.20,78.93,-23.68,-23.94,-23.94,-1.80,18.2,-156.3,-30.9,-187.3,0.0,0.0913,2052.0,0.8585,-110.33,0.00,0.00,-110.33,-110.33,-115.43,0.00,-5.10,-5.10,-73.22,21.97,22.21,22.21,-10.85,-17.6,80.1,51.9,132.0,0.0,0.0644,2052.0,0.9619,-26.90,0.00,0.00,-26.90,-26.90,-34.86,0.00,-7.96,-7.96,-11.16,3.35,3.40,3.40,4.79,-25.90,37.90,-0.0301,0.5708,-0.0270,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.670,367,ASCENT,Ascent,0.9880,-0.30,0.0,113.05,0.00,0.00,113.05,113.05,124.51,0.00,11.46,11.46,78.34,-23.50,-23.34,-23.34,-1.25,17.3,-160.0,-30.8,-190.8,0.0,0.0930,2052.0,0.8587,-110.12,0.00,0.00,-110.12,-110.12,-115.53,0.00,-5.41,-5.41,-72.65,21.79,21.63,21.63,-8.16,-16.8,85.0,46.8,131.8,0.0,0.0643,2052.0,0.9627,-26.86,0.00,0.00,-26.86,-26.86,-34.87,0.00,-8.00,-8.00,-11.04,3.31,3.28,3.28,3.02,-25.95,37.91,-0.0301,0.5706,-0.0312,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.680,368,ASCENT,Ascent,0.9850,-0.30,0.0,112.81,0.00,0.00,112.81,112.81,124.54,0.00,11.73,11.73,77.78,-23.33,-23.34,-23.34,-0.61,16.4,-163.7,-31.7,-195.5,0.0,0.0953,2052.0,0.8589,-109.90,0.00,0.00,-109.90,-109.90,-115.60,0.00,-5.70,-5.70,-72.10,21.63,21.63,21.63,-5.77,-15.9,89.5,43.1,132.6,0.0,0.0647,2052.0,0.9633,-26.83,0.00,0.00,-26.83,-26.83,-34.88,0.00,-8.05,-8.05,-10.93,3.28,3.28,3.28,2.26,-25.98,37.92,-0.0301,0.5703,-0.0330,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.690,369,ASCENT,Ascent,0.9820,-0.30,0.0,112.58,0.00,0.00,112.58,112.58,124.58,0.00,12.00,12.00,77.24,-23.17,-23.34,-23.34,-0.12,15.6,-167.5,-32.4,-200.0,0.0,0.0974,2052.0,0.8592,-109.68,0.00,0.00,-109.68,-109.68,-115.65,0.00,-5.97,-5.97,-71.59,21.48,21.63,21.63,-4.01,-15.0,93.8,40.3,134.1,0.0,0.0654,2052.0,0.9638,-26.80,0.00,0.00,-26.80,-26.80,-34.90,0.00,-8.10,-8.10,-10.82,3.25,3.28,3.28,2.14,-26.00,37.93,-0.0300,0.5700,-0.0347,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.700,370,ASCENT,Ascent,0.9790,-0.30,0.0,112.35,0.00,0.00,112.35,112.35,124.62,0.00,12.27,12.27,76.74,-23.02,-22.84,-22.84,-0.01,14.7,-171.4,-31.9,-203.2,0.0,0.0990,2052.0,0.8595,-109.47,0.00,0.00,-109.44,-109.44,-115.69,0.00,-6.25,-6.25,-71.10,21.33,21.15,21.15,-2.37,-14.2,98.2,36.9,135.1,0.0,0.0659,2052.0,0.9641,-26.77,0.00,0.00,-26.77,-26.77,-34.92,0.00,-8.15,-8.15,-10.72,3.22,3.18,3.18,2.29,-25.99,37.92,-0.0300,0.5697,-0.0360,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.710,371,ASCENT,Ascent,0.9760,-0.30,0.0,112.12,0.00,0.00,112.12,112.12,124.66,0.00,12.54,12.54,76.27,-22.88,-22.84,-22.84,-0.39,13.8,-175.1,-31.3,-206.4,0.0,0.1006,2052.0,0.8597,-109.26,0.00,0.13,-109.12,-109.12,-115.71,0.00,-6.59,-6.59,-70.64,21.19,21.15,21.15,-0.33,-13.3,103.5,33.8,137.2,0.0,0.0669,2052.0,0.9642,-26.73,0.00,0.00,-26.73,-26.73,-34.94,0.00,-8.20,-8.20,-10.63,3.19,3.18,3.18,2.39,-25.97,37.92,-0.0299,0.5694,-0.0370,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.720,372,ASCENT,Ascent,0.9730,-0.30,0.0,111.89,0.00,0.00,111.89,111.89,124.69,0.00,12.80,12.80,75.82,-22.75,-22.84,-22.84,-0.98,12.9,-178.7,-30.5,-209.3,0.0,0.1020,2052.0,0.8599,-109.04,0.00,0.15,-108.89,-108.89,-115.70,0.00,-6.81,-6.81,-70.21,21.06,21.15,21.15,1.85,-12.4,107.0,30.3,137.3,0.0,0.0670,2052.0,0.9642,-26.70,0.00,0.00,-26.70,-26.70,-34.96,0.00,-8.25,-8.25,-10.54,3.16,3.18,3.18,2.18,-25.95,37.91,-0.0298,0.5691,-0.0375,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.730,373,ASCENT,Ascent,0.9700,-0.30,0.0,111.66,0.00,0.00,111.66,111.66,124.72,0.00,13.06,13.06,75.41,-22.62,-22.44,-22.44,-1.88,12.0,-182.3,-28.7,-211.0,0.0,0.1028,2052.0,0.8601,-108.83,0.00,0.17,-108.66,-108.66,-115.68,0.00,-7.02,-7.02,-69.81,20.94,20.77,20.77,3.55,-11.6,110.3,27.1,137.4,0.0,0.0670,2052.0,0.9640,-26.67,0.00,0.00,-26.67,-26.67,-34.98,0.00,-8.31,-8.31,-10.46,3.14,3.10,3.10,2.13,-25.92,37.90,-0.0298,0.5689,-0.0378,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
