load_kg,repeat,sample_index,time_from_squat_start_s,state,direction,s_q,bar_present,bar_y_m,bar_vy_mps,bar_a_raw_mps2,knee_l_joint_space_deg,knee_r_joint_space_deg,hip_l_joint_space_deg,hip_r_joint_space_deg,ankle_l_joint_space_deg,ankle_r_joint_space_deg,knee_l_included_deg,knee_r_included_deg,hip_l_included_deg,hip_r_included_deg,ankle_l_included_deg,ankle_r_included_deg,abdomen_joint_space_deg,thorax_joint_space_deg,world_trunk_pitch_deg,knee_l_omega_deg_s,knee_r_omega_deg_s,hip_l_omega_deg_s,hip_r_omega_deg_s,ankle_l_omega_deg_s,ankle_r_omega_deg_s,abdomen_omega_deg_s,thorax_omega_deg_s,knee_l_ref_deg,knee_r_ref_deg,hip_l_ref_deg,hip_r_ref_deg,ankle_l_ref_deg,ankle_r_ref_deg,knee_l_error_deg,hip_l_error_deg,ankle_l_error_deg,com_x_m,com_y_m,com_z_m,com_vel_x_mps,com_vel_y_mps,com_vel_z_mps,cop_available,cop_z_m,cop_fraction_support_ap,support_ap_min_m,support_ap_max_m,support_ap_center_m,capture_ap_m,capture_margin_rear_m,capture_margin_front_m,support_contacts,left_foot_contact,right_foot_contact,left_foot_contact_count,right_foot_contact_count,left_slip_speed_mps,right_slip_speed_mps,left_slip_accumulated_m,right_slip_accumulated_m,normal_force_contact_estimate_n,saddle_separation_m,bar_rot_x_deg,bar_rot_y_deg,bar_rot_z_deg,bar_ap_relative_com_m,bar_ap_relative_support_m,failure_reason,legal_depth,lockout_reached
25,2,70,0.70999998413026333,DESCENT,Descent,0.213000149,1,1.39487565,-0.04860702,-0.195689872,22.9301929,23.42658,-18.2365723,-18.4702854,-8.759344,-9.021863,150.647827,150.153839,151.496857,150.839783,74.80814,74.54518,1.44669271,3.19554853,10.4642477,39.398632,37.4344864,-38.839138,-37.5071144,-10.6285276,-10.0258379,5.022267,8.396957,27.2771187,27.2771187,-25.40661,-25.40661,-7.01800251,-7.01800251,-4.34692574,7.170038,-1.74134159,0.002638062,1.09895372,-0.0460941046,0.003926971,-0.06977114,-0.00265542371,1,-0.0438237637,0.382397473,-0.15471904,0.135280982,-0.009719029,-0.0469828732,0.10773617,0.182263851,8,1,1,4,4,0.00186617661,0.000727096,0.000720987853,0.00116373727,1224.98376,0.006106196,8.646404,-0.153503418,0.5089539,-0.08062734,-0.117002413,NONE,0,0
25,2,71,0.71999998390674591,DESCENT,Descent,0.216000155,1,1.39433,-0.05015383,-0.1979649,23.38587,23.887804,-18.6436729,-18.8819256,-8.905525,-9.16908,150.186539,149.686859,151.107483,150.457443,74.6568,74.39221,1.50190616,3.27443242,10.6377487,38.9355965,37.02153,-39.2611237,-37.9771652,-9.836474,-9.241443,5.07282639,8.181786,27.6665134,27.6665134,-25.7809372,-25.7809372,-4.83972073,-4.83972073,-4.28064346,7.13726425,-4.06580448,0.00267772749,1.09822452,-0.0461158156,0.0039928495,-0.069806695,-0.0026465694,1,-0.04907049,0.364305317,-0.15471904,0.135280982,-0.009719029,-0.04700133,0.107717708,0.182282314,8,1,1,4,4,0.00213363837,0.0009724986,0.000720987853,0.00116373727,1190.11182,0.006103333,8.872308,-0.148895264,0.5034192,-0.08025497,-0.116651759,NONE,0,0
25,2,72,0.72999998368322849,DESCENT,Descent,0.219000161,1,1.39376426,-0.05256632,-0.19694306,23.8432732,24.3495483,-19.0484219,-19.2895889,-9.058264,-9.32314,149.731812,149.226883,150.721146,150.080338,74.50629,74.23989,1.5541538,3.352862,10.809516,39.0215034,37.0301476,-38.9046326,-37.5578346,-10.3960772,-9.778391,4.85268,8.198565,28.0559025,28.0559025,-26.1552773,-26.1552773,-7.24510956,-7.24510956,-4.21262932,7.10685539,-1.81315422,0.00271791616,1.09747016,-0.0461377054,0.00403489731,-0.07263204,-0.00254862476,1,-0.0435061343,0.383492738,-0.15471904,0.135280982,-0.009719029,-0.0469901524,0.107728884,0.182271138,8,1,1,4,4,0.00189231732,0.0007408445,0.000720987853,0.00116373727,1225.31641,0.00609399471,9.097474,-0.143890381,0.497836381,-0.07988088,-0.116299555,NONE,0,0
25,2,73,0.73999998345971107,DESCENT,Descent,0.222000167,1,1.39317977,-0.05409269,-0.200772285,24.2994919,24.81106,-19.45647,-19.70215,-9.204815,-9.470483,149.270569,148.760284,150.326157,149.692062,74.3552,74.08746,1.60859859,3.43132377,10.9833832,38.82124,36.88392,-39.3309174,-38.03854,-9.737921,-9.125316,4.986859,8.170186,28.4428768,28.4428768,-26.5289516,-26.5289822,-5.06469154,-5.06469154,-4.143385,7.072481,-4.14012337,0.00275871018,1.09671247,-0.0461587422,0.004106844,-0.0726399,-0.00259564654,1,-0.0487492643,0.36541298,-0.15471904,0.135280982,-0.009719029,-0.04702662,0.10769242,0.1823076,8,1,1,4,4,0.0021442303,0.0009772319,0.000720987853,0.00116373727,1190.49768,0.00609129667,9.32346249,-0.138580322,0.492131263,-0.07950394,-0.115943655,NONE,0,0
25,2,74,0.74999998323619366,DESCENT,Descent,0.225000173,1,1.39257419,-0.0565817654,-0.206200033,24.75705,25.27264,-19.8619957,-20.1105556,-9.3572,-9.623963,148.8156,148.300354,149.934479,149.309174,74.20489,73.93563,1.66126013,3.50981665,11.1554461,38.9015121,36.8791046,-38.95747,-37.5962524,-10.2745533,-9.640084,4.774469,8.223451,28.82863,28.82863,-26.9023457,-26.9023457,-7.466894,-7.466894,-4.071581,7.04035,-1.89030552,0.00280009629,1.09592974,-0.0461804755,0.004155304,-0.07543329,-0.0025350058,1,-0.04326014,0.384341,-0.15471904,0.135280982,-0.009719029,-0.0470277742,0.107691266,0.182308763,8,1,1,4,4,0.00192153314,0.000760605559,0.000720987853,0.00116373727,1223.899,0.006081847,9.548764,-0.13293457,0.486337066,-0.07912432,-0.115585759,NONE,0,0
25,2,75,0.75999998301267624,DESCENT,Descent,0.228000179,1,1.39194894,-0.05821669,-0.2039887,25.2109356,25.7316284,-20.2707825,-20.523798,-9.502119,-9.769346,148.356232,147.835922,149.535324,148.916153,74.0551,73.78472,1.71504343,3.58637452,11.3294249,38.4669456,36.502594,-39.3834229,-38.0737762,-9.489763,-8.867883,4.84563541,7.995504,29.2143784,29.2143784,-27.2757282,-27.2757282,-5.28542757,-5.28542757,-4.003443,7.00494576,-4.21669149,0.00284216,1.09514248,-0.04620147,0.00423345249,-0.07555343,-0.00258269324,1,-0.04852811,0.3661756,-0.15471904,0.135280982,-0.009719029,-0.0470643975,0.107654646,0.182345375,8,1,1,4,4,0.00218075234,0.0010117807,0.000720987853,0.00116373727,1189.04785,0.0060773883,9.774202,-0.12689209,0.4804111,-0.0787438,-0.115226239,NONE,0,0
25,2,76,0.76999998278915882,DESCENT,Descent,0.231000185,1,1.3913033,-0.06066154,-0.212237611,25.6690388,26.1934948,-20.6772041,-20.9330673,-9.654692,-9.922953,147.901245,147.376251,149.138763,148.528015,73.90508,73.6333847,1.76719081,3.664538,11.5016994,38.7880058,36.74838,-39.02138,-37.6519775,-10.17178,-9.526993,4.68160439,8.212464,29.5987644,29.5987644,-27.6486816,-27.6486816,-7.68636465,-7.68636465,-3.92972565,6.97147751,-1.968327,0.00288486,1.094329,-0.0462232158,0.00428694673,-0.07846169,-0.00254209479,1,-0.04295889,0.3853798,-0.15471904,0.135280982,-0.009719029,-0.04707226,0.107646778,0.182353243,8,1,1,4,4,0.00192749279,0.0007640674,0.000720987853,0.00116373727,1224.706,0.00606833166,9.99966049,-0.120544434,0.474426717,-0.07836073,-0.114864916,NONE,0,0
25,2,77,0.7799999825656414,DESCENT,Descent,0.234000191,1,1.39063644,-0.0624614432,-0.225119665,26.123745,26.65295,-21.0864029,-21.3466339,-9.80026,-10.0688553,147.44194,146.912186,148.735138,148.130325,73.75541,73.48286,1.82085443,3.74127841,11.6756916,38.4094124,36.4206467,-39.39675,-38.0763664,-9.45784,-8.822368,4.755829,8.022889,29.9803925,29.9803925,-28.020771,-28.020771,-5.615402,-5.615402,-3.85664749,6.934368,-4.18485737,0.00292828,1.0935117,-0.0462445766,0.00437055854,-0.0785161555,-0.00263235345,1,-0.0483134873,0.366915673,-0.15471904,0.135280982,-0.009719029,-0.04712344,0.1075956,0.182404429,8,1,1,4,4,0.0021722794,0.00100336981,0.000720987853,0.00116373727,1188.326,0.00606319029,10.22479,-0.113861084,0.468390673,-0.0779768,-0.114502348,NONE,0,0
25,2,78,0.789999982342124,DESCENT,Descent,0.2370002,1,1.38994622,-0.06516393,-0.219120458,26.5793324,27.1121578,-21.4927673,-21.7559414,-9.951895,-10.2211151,146.98967,146.455429,148.336,147.739,73.60662,73.33301,1.87172711,3.8170917,11.847641,38.42426,36.36086,-39.00085,-37.619854,-9.993682,-9.3401,4.4878,7.99808,30.3620014,30.3620014,-28.3928738,-28.3928738,-8.013946,-8.013946,-3.782669,6.90010643,-1.93794918,0.0029723933,1.0926677,-0.0462669246,0.00442763371,-0.08148099,-0.00259524561,1,-0.04334545,0.384046823,-0.15471904,0.135280982,-0.009719029,-0.0471330658,0.107585974,0.182414055,8,1,1,4,4,0.00193647249,0.000770669256,0.000720987853,0.00116373727,1220.87842,0.006051921,10.4482346,-0.106872559,0.462291,-0.07759105,-0.114138938,NONE,0,0
25,2,79,0.79999998211860657,DESCENT,Descent,0.2400002,1,1.38923562,-0.06684385,-0.211371481,27.0350933,27.5727158,-21.9029713,-22.1707115,-10.0980778,-10.3673677,146.52951,145.9906,147.9278,147.3362,73.45676,73.18249,1.92532325,3.8932395,12.0216017,38.3657761,36.3615036,-39.4836922,-38.15916,-9.381826,-8.739538,4.652793,7.974182,30.7435932,30.743618,-28.764986,-28.764986,-5.82887,-5.82887,-3.7085,6.862015,-4.269208,0.0030172402,1.09181678,-0.0462887362,0.004511064,-0.08184047,-0.00266524241,1,-0.0487278067,0.365486979,-0.15471904,0.135280982,-0.009719029,-0.0471778922,0.107541144,0.182458878,8,1,1,4,4,0.00218830747,0.00102299568,0.000720987853,0.00116373727,1188.20874,0.00604830449,10.6727953,-0.09954834,0.4561387,-0.07720376,-0.113773465,NONE,0,0
25,2,80,0.80999998189508915,DESCENT,Descent,0.243000209,1,1.38850343,-0.06939136,-0.210734084,27.49134,28.0324211,-22.3103123,-22.5809574,-10.2492943,-10.5191936,146.076035,145.532745,147.524353,146.9402,73.307724,73.03248,1.97588325,3.96871567,12.193326,38.3681374,36.27238,-39.07582,-37.6686478,-9.880176,-9.227627,4.388441,7.98180342,31.12054,31.12054,-29.13549,-29.13549,-8.223607,-8.223607,-3.6292,6.825178,-2.02568722,0.00306278537,1.09093928,-0.046311222,0.00457105227,-0.08481337,-0.00260612974,1,-0.043241404,0.3844056,-0.15471904,0.135280982,-0.009719029,-0.0471803062,0.10753873,0.182461292,8,1,1,4,4,0.001979435,0.0008117964,0.000720987853,0.00116373727,1223.13391,0.00603805855,10.89664,-0.09185791,0.4498765,-0.0768144056,-0.1134066,NONE,0,0
25,2,81,0.81999998167157173,DESCENT,Descent,0.246000215,1,1.3877511,-0.0710585341,-0.204051659,27.94427,28.4899349,-22.7209473,-22.9960747,-10.39319,-10.6631336,145.617813,145.069931,147.113678,146.534546,73.1591,72.88326,2.0286572,4.041815,12.366641,37.9652023,35.9354019,-39.500988,-38.15273,-9.103396,-8.464803,4.47643137,7.71964359,31.4974689,31.4974689,-29.5059967,-29.5059967,-6.03453827,-6.03453827,-3.55319977,6.78504944,-4.358652,0.003109124,1.09005666,-0.046332635,0.004660234,-0.08499114,-0.00262267119,1,-0.0485946946,0.365946,-0.15471904,0.135280982,-0.009719029,-0.0472068824,0.107512161,0.18248786,8,1,1,4,4,0.002246283,0.00108224421,0.000720987853,0.00116373727,1189.55188,0.00603464944,11.1191673,-0.08395386,0.4436026,-0.07642715,-0.113040753,NONE,0,0
25,2,82,0.82999998144805431,DESCENT,Descent,0.249000221,1,1.38697851,-0.0734723955,-0.217554346,28.3972435,28.9462662,-23.1284752,-23.4064865,-10.5427876,-10.81321,145.167557,144.615341,146.708755,146.1368,73.01165,72.7349548,2.07783365,4.11399651,12.5375214,37.8862572,35.78222,-39.0625839,-37.6499176,-9.610773,-8.956644,4.16107655,7.66299438,31.87438,31.87438,-29.8765182,-29.8765182,-8.429271,-8.429271,-3.47713661,6.748043,-2.11351681,0.003156192,1.08914828,-0.04635448,0.004724348,-0.08785541,-0.00256089168,1,-0.0429911241,0.385268658,-0.15471904,0.135280982,-0.009719029,-0.0472077765,0.107511267,0.182488754,8,1,1,4,4,0.00201800349,0.000842036563,0.000720987853,0.00116373727,1226.68115,0.00602584053,11.3395071,-0.07577515,0.43730095,-0.0760399,-0.112675354,NONE,0,0
25,2,83,0.8399999812245369,DESCENT,Descent,0.2520002,1,1.38618374,-0.07540962,-0.23596175,28.8426189,29.3961239,-23.5315533,-23.8140926,-10.68751,-10.9578047,144.720825,144.164185,146.3047,145.737518,72.86616,72.5890656,2.12624121,4.184934,12.7070875,37.0602379,35.026947,-38.7190132,-37.37124,-9.023349,-8.38063049,4.02769661,7.515079,32.25597,32.2559471,-30.2534618,-30.2534618,-6.68492031,-6.68492031,-3.413351,6.72190857,-4.002589,0.00320408354,1.08823764,-0.0463756174,0.00481846,-0.08774824,-0.00262025418,1,-0.04830695,0.3669382,-0.15471904,0.135280982,-0.009719029,-0.04724833,0.107470706,0.182529315,8,1,1,4,4,0.002132389,0.0009620356,0.000720987853,0.00116373727,1192.92419,0.006019635,11.5561657,-0.0673522949,0.430962175,-0.07565546,-0.112312049,NONE,0,0
25,2,84,0.84999998100101948,DESCENT,Descent,0.2550002,1,1.38536441,-0.07819163,-0.223416835,29.2891178,29.84651,-23.931427,-24.2175751,-10.8392744,-11.10984,144.280746,143.719742,145.906937,145.3459,72.72068,72.44298,2.17068815,4.253586,12.873601,37.07951,34.98361,-38.3206444,-36.9231529,-9.612344,-8.961758,3.58725929,7.352394,32.639904,32.639904,-30.63369,-30.63369,-9.079085,-9.079085,-3.35078621,6.702263,-1.760189,0.00325276912,1.08730376,-0.04639763,0.00488852,-0.09034166,-0.0025841915,1,-0.0453623049,0.377092153,-0.15471904,0.135280982,-0.009719029,-0.04725796,0.10746108,0.182538942,8,1,1,4,4,0.00187920593,0.000721322,0.000720987853,0.00116373727,1219.40173,0.00600782456,11.7694435,-0.0586547852,0.4245048,-0.07527076,-0.111949354,NONE,0,0
25,2,85,0.85999998077750206,DESCENT,Descent,0.2580002,1,1.38452482,-0.07987796,-0.167045,29.7340069,30.2966747,-24.3359089,-24.6273861,-10.9835987,-11.2540493,143.832779,143.266724,145.501526,144.9442,72.57407,72.2959,2.21671629,4.31915331,13.04105,36.90219,34.8389053,-38.88358,-37.52452,-8.890546,-8.2569685,3.63594627,7.017959,33.02384,33.02384,-31.0139084,-31.0139084,-6.88961124,-6.88961124,-3.289835,6.6779995,-4.09398746,0.00330235553,1.08636284,-0.0464182757,0.004985134,-0.09081589,-0.00249197637,1,-0.050967332,0.357764482,-0.15471904,0.135280982,-0.009719029,-0.0472475477,0.107471496,0.182528526,8,1,1,4,4,0.00218753377,0.00104813953,0.000720987853,0.00116373727,1191.08154,0.006004737,11.98018,-0.0497436523,0.418042541,-0.07488945,-0.1115887,NONE,0,0
25,2,86,0.86999998055398464,DESCENT,Descent,0.2610002,1,1.38367188,-0.08153253,-0.109849125,30.16865,30.7351418,-24.7237949,-25.0187073,-11.1290169,-11.39974,143.401,142.830017,145.111176,144.55957,72.43099,72.15196,2.263192,4.38570547,13.2021065,35.87827,33.6971169,-37.0811768,-35.6162758,-9.053058,-8.416417,3.65050435,7.16837931,33.4138031,33.41378,-31.4008427,-31.4008179,-9.284654,-9.284654,-3.24515343,6.67704773,-1.84436321,0.003352864,1.08539748,-0.0464365,0.005063557,-0.09355555,-0.00212163455,1,-0.045375105,0.377048016,-0.15471904,0.135280982,-0.009719029,-0.0471422151,0.107576825,0.1824232,8,1,1,4,4,0.0020265833,0.0008755543,0.000720987853,0.00116373727,1230.02722,0.006000748,12.1869459,-0.0406494141,0.4115603,-0.07451293,-0.1112304,NONE,0,0
25,2,87,0.87999998033046722,DESCENT,Descent,0.264000177,1,1.38281024,-0.08207494,-0.09830035,30.6040154,31.1756439,-25.1171227,-25.4173241,-11.2701292,-11.540679,142.961655,142.385666,144.713669,144.1652,72.28658,72.0071945,2.30974936,4.44897556,13.3639288,35.7633362,33.65338,-37.72578,-36.3241539,-8.458002,-7.83793926,3.54935026,6.800984,33.81586,33.81586,-31.801239,-31.801239,-7.098117,-7.098117,-3.2118454,6.68411636,-4.17201233,0.00340435561,1.08443272,-0.0464498624,0.005170768,-0.09317849,-0.001805101,1,-0.0511456244,0.3571497,-0.15471904,0.135280982,-0.009719029,-0.0470500253,0.107669011,0.182331011,8,1,1,4,4,0.002288024,0.00114220439,0.000720987853,0.00116373727,1204.49841,0.00600354234,12.3906937,-0.0312805176,0.405060172,-0.07414321,-0.110874042,NONE,0,0
25,2,88,0.88999998010694981,DESCENT,Descent,0.267000169,1,1.38193858,-0.08349854,-0.06495714,31.040926,31.6163273,-25.5101414,-25.8136444,-11.416852,-11.6877728,142.527313,141.946762,144.321838,143.778976,72.14188,71.861824,2.3510623,4.510144,13.5228062,35.8631439,33.644043,-37.5433159,-36.042778,-9.017227,-8.387581,3.03577518,6.67414665,34.217926,34.217926,-32.2016335,-32.2016335,-9.097103,-9.097103,-3.177,6.691492,-2.31974888,0.00345674576,1.08345342,-0.0464603677,0.005257415,-0.09484386,-0.00144165335,1,-0.0454481132,0.376796275,-0.15471904,0.135280982,-0.009719029,-0.0469394736,0.107779562,0.182220459,8,1,1,4,4,0.0021088405,0.000939647551,0.000720987853,0.00116373727,1242.6012,0.00599984033,12.5912352,-0.0217285156,0.398547083,-0.07377728,-0.110518619,NONE,0,0
25,2,89,0.89999997988343239,DESCENT,Descent,0.27000016,1,1.38106394,-0.08337408,-0.0432472676,31.46577,32.04576,-25.895956,-26.2042236,-11.5512037,-11.8220406,142.094528,141.509323,143.929611,143.389587,71.99998,71.71958,2.39787245,4.57118,13.6804438,34.6720734,32.5063133,-36.93709,-35.47065,-7.848602,-7.24499941,3.4582305,6.5938344,34.6200027,34.6199837,-32.6020355,-32.6020355,-6.91049528,-6.91049528,-3.154232,6.70607948,-4.64070845,0.00351024163,1.08248556,-0.0464664623,0.005377371,-0.0934603661,-0.00111149694,1,-0.0505786575,0.359104753,-0.15471904,0.135280982,-0.009719029,-0.0468356833,0.107883357,0.182116657,8,1,1,4,4,0.00246031978,0.00131383154,0.000720987853,0.00116373727,1204.51965,0.00600336,12.7907848,-0.01184082,0.391923934,-0.0734170154,-0.110164449,NONE,0,0
25,2,90,0.909999979659915,DESCENT,Descent,0.273000151,1,1.38018417,-0.08436348,-0.06700158,31.8930779,32.4763336,-26.2821484,-26.593174,-11.6932726,-11.9644442,141.6683,141.078949,143.543549,143.008987,71.85836,71.57737,2.43769288,4.630228,13.83546,34.7594872,32.5339546,-36.80764,-35.2843628,-8.486223,-7.864034,2.85526681,6.47048044,35.03878,35.0388031,-33.0211525,-33.0211525,-9.310189,-9.310189,-3.14570236,6.739004,-2.38308334,0.00356473657,1.08150446,-0.0464695953,0.00546629867,-0.09512396,-0.000729510852,1,-0.043977648,0.381866843,-0.15471904,0.135280982,-0.009719029,-0.0467118174,0.108007222,0.1819928,8,1,1,4,4,0.00220524985,0.00102722156,0.000720987853,0.00116373727,1248.04529,0.005999808,12.9862709,-0.00190114568,0.3853252,-0.07306275,-0.10981331,NONE,0,0
25,2,91,0.91999997943639755,DESCENT,Descent,0.276000142,1,1.37929738,-0.0847141147,-0.1065135,32.31996,32.9074249,-26.6763783,-26.99184,-11.8279419,-12.0988932,141.233551,140.640167,143.147537,142.616,71.7162552,71.43521,2.478137,4.686696,13.9930143,34.67311,32.52575,-37.7306023,-36.27573,-7.731437,-7.11584044,2.85066748,6.14983559,35.45761,35.457634,-33.44026,-33.44026,-7.12619734,-7.12619734,-3.13764954,6.76388359,-4.70174456,0.00362028833,1.080537,-0.046469707,0.005590857,-0.09330488,-0.0006055909,1,-0.04887035,0.36499545,-0.15471904,0.135280982,-0.009719029,-0.0466706939,0.10804835,0.181951672,8,1,1,4,4,0.002509559,0.00135483511,0.000720987853,0.00116373727,1208.13562,0.00599952,13.1811008,0.00823058,0.37871936,-0.07271227,-0.109462954,NONE,0,0
25,2,92,0.92999997921288013,DESCENT,Descent,0.279000133,1,1.37839723,-0.08649375,-0.161008909,32.7476044,33.33748,-27.0711288,-27.3887348,-11.9679165,-12.2391758,140.805573,140.208847,142.756836,142.231018,71.57503,71.29371,2.5129528,4.741997,14.1489325,34.7446365,32.5192757,-37.63026,-36.10171,-8.292688,-7.65663862,2.36019158,6.09287167,35.87643,35.87643,-33.8593521,-33.85937,-9.525922,-9.525922,-3.12882614,6.78822327,-2.44199467,0.00367687922,1.07955933,-0.0464696,0.00568240136,-0.09467927,-0.00044087175,1,-0.04190015,0.389030635,-0.15471904,0.135280982,-0.009719029,-0.04661585,0.108103186,0.181896836,8,1,1,4,4,0.00227449974,0.00109510985,0.000720987853,0.00116373727,1239.82043,0.005989326,13.3745613,0.018529037,0.3720983,-0.07236221,-0.109112777,NONE,0,0
25,2,93,0.93999997898936272,DESCENT,Descent,0.282000124,1,1.37747943,-0.08793429,-0.2121672,33.1665077,33.7594757,-27.45933,-27.7804356,-12.1012259,-12.3720446,140.381287,139.781616,142.366318,141.84407,71.4366455,71.15562,2.55128455,4.79763937,14.3046,33.885643,31.7491,-37.0961075,-35.64239,-7.5990057,-6.96734858,2.67477036,6.070483,36.3055038,36.3055038,-34.28994,-34.28994,-7.645904,-7.645904,-3.13899612,6.83061028,-4.455322,0.00373451225,1.07859,-0.0464686081,0.00579749374,-0.09351832,-0.000499906542,1,-0.0466480181,0.37265867,-0.15471904,0.135280982,-0.009719029,-0.04663437,0.108084671,0.181915343,8,1,1,4,4,0.00240331725,0.001250764,0.000720987853,0.00116373727,1194.50671,0.00598082924,13.5671644,0.0289786812,0.365454435,-0.07201372,-0.1087633,NONE,0,0
25,2,94,0.9499999787658453,DESCENT,Descent,0.285000116,1,1.3765372,-0.0907371,-0.278766453,33.5893173,34.1846161,-27.8486652,-28.1721821,-12.2432117,-12.5139141,139.962387,139.35994,141.980209,141.463,71.29812,71.01718,2.58299518,4.851515,14.459075,34.1662445,32.01285,-37.121067,-35.64859,-8.319716,-7.67674255,2.12732387,5.93809032,36.7396851,36.7396851,-34.7262421,-34.7262421,-10.0479746,-10.0479746,-3.15036774,6.877577,-2.19523716,0.003792981,1.07759917,-0.0464699753,0.005871896,-0.0959829763,-0.0006187377,1,-0.0426655225,0.3863914,-0.15471904,0.135280982,-0.009719029,-0.046675045,0.108044,0.181956023,8,1,1,4,4,0.00208394649,0.000927054731,0.000720987853,0.00116373727,1219.79578,0.00596341724,13.7585764,0.03963725,0.358668327,-0.07166168,-0.108412631,NONE,0,0
25,2,95,0.95999997854232788,DESCENT,Descent,0.2880001,1,1.37556469,-0.09350962,-0.305019319,34.0154724,34.61438,-28.2458115,-28.5734749,-12.3824987,-12.6525879,139.534622,138.929016,141.584564,141.070419,71.1578751,70.87733,2.61551881,4.90304327,14.6160774,34.4969025,32.412262,-38.0205536,-36.6207237,-8.006662,-7.36795044,2.100998,5.67411566,37.1738739,37.1738739,-35.1625671,-35.1625671,-8.21274,-8.21274,-3.15840149,6.91675568,-4.169759,0.0038522894,1.07660031,-0.0464730859,0.005966165,-0.09642353,-0.00084621337,1,-0.04784872,0.368518323,-0.15471904,0.135280982,-0.009719029,-0.0467534177,0.107965618,0.1820344,8,1,1,4,4,0.002232198,0.00111863669,0.000720987853,0.00116373727,1184.90027,0.00594914565,13.9488535,0.0502694733,0.351880252,-0.07130847,-0.108062528,NONE,0,0
25,2,96,0.96999997831881046,DESCENT,Descent,0.2910001,1,1.37456167,-0.09683748,-0.285584122,34.4378929,35.03928,-28.6340561,-28.964571,-12.5253143,-12.7950382,139.116425,138.507614,141.198318,140.688766,71.01887,70.7384,2.6467557,4.9553,14.7696419,34.18077,32.0130577,-37.03606,-35.5695839,-8.425622,-7.778625,2.00529528,5.78463,37.6127167,37.6127167,-35.6041,-35.6041,-10.6155415,-10.6155415,-3.17482376,6.970043,-1.90977287,0.003912403,1.07557237,-0.04647813,0.006033459,-0.09965558,-0.000871174852,1,-0.043947652,0.3819703,-0.15471904,0.135280982,-0.009719029,-0.0467665941,0.107952446,0.182047576,8,1,1,4,4,0.00202374184,0.000916040735,0.000720987853,0.00116373727,1207.88391,0.00593180954,14.1372719,0.0609934367,0.345058739,-0.07095275,-0.107711852,NONE,0,0
25,2,97,0.979999978095293,DESCENT,Descent,0.2940001,1,1.37353122,-0.0992213041,-0.278404355,34.8666573,35.47212,-29.032856,-29.36825,-12.6650419,-12.9339247,138.684586,138.072083,140.799423,140.291916,70.8768845,70.59684,2.679674,5.00466537,14.9260674,34.71143,32.61512,-38.2104759,-36.8143,-8.000478,-7.369635,2.04937768,5.487396,38.0609055,38.0609055,-36.05609,-36.05609,-8.436052,-8.436052,-3.1942482,7.02323532,-4.2289896,0.00397331268,1.07452822,-0.04648225,0.006114655,-0.101047643,-0.0008605314,1,-0.0496835932,0.36219117,-0.15471904,0.135280982,-0.009719029,-0.0467670523,0.107951984,0.182048038,8,1,1,4,4,0.00228711427,0.00121697551,0.000720987853,0.00116373727,1181.23291,0.005921919,14.3254614,0.07182002,0.338201135,-0.0705974,-0.107360624,NONE,0,0
25,2,98,0.98999997787177563,DESCENT,Descent,0.29700008,1,1.37247288,-0.10240557,-0.251159459,35.3011436,35.90926,-29.4355373,-29.7738838,-12.81115,-13.07968,138.252914,137.636948,140.4024,139.899384,70.7330551,70.453064,2.70786023,5.0529294,15.0811977,35.2674446,33.0581551,-38.4538269,-36.95551,-8.679579,-8.04519749,1.58298814,5.41651154,38.5090828,38.5091,-36.50812,-36.50812,-10.8402872,-10.8402872,-3.20793915,7.072584,-1.97086239,0.00403484376,1.07345045,-0.04648585,0.00617102534,-0.1045713,-0.000714288733,1,-0.04396108,0.381923974,-0.15471904,0.135280982,-0.009719029,-0.04672213,0.107996911,0.182003111,8,1,1,4,4,0.002123717,0.00103402114,0.000720987853,0.00116373727,1219.35413,0.005907573,14.5125761,0.0827338,0.331312776,-0.0702419057,-0.107008725,NONE,0,0
25,2,99,0.99999997764825821,DESCENT,Descent,0.300000072,1,1.37139237,-0.104244493,-0.233702362,35.73287,36.34451,-29.8378868,-30.18051,-12.9496212,-13.2173681,137.8153,137.195877,139.999237,139.498215,70.58921,70.3096,2.74147248,5.1010437,15.2371006,35.0054626,32.84874,-38.53481,-37.0706329,-7.94477129,-7.338281,2.01649737,5.37524462,38.9572525,38.95727,-36.96011,-36.9601326,-8.660853,-8.660853,-3.22438431,7.122223,-4.288768,0.004097139,1.07236552,-0.0464867763,0.00625677453,-0.105043828,-0.000568784249,1,-0.0491630919,0.363986,-0.15471904,0.135280982,-0.009719029,-0.0466748327,0.108044207,0.181955814,8,1,1,4,4,0.00241765659,0.0013608411,0.000720987853,0.00116373727,1183.76624,0.00590014737,14.70114,0.09383027,0.324263275,-0.0698881745,-0.106655926,NONE,0,0
