load_kg,repeat,sample_index,time_from_squat_start_s,state,direction,s_q,bar_present,bar_y_m,bar_vy_mps,bar_a_raw_mps2,knee_l_joint_space_deg,knee_r_joint_space_deg,hip_l_joint_space_deg,hip_r_joint_space_deg,ankle_l_joint_space_deg,ankle_r_joint_space_deg,knee_l_included_deg,knee_r_included_deg,hip_l_included_deg,hip_r_included_deg,ankle_l_included_deg,ankle_r_included_deg,abdomen_joint_space_deg,thorax_joint_space_deg,world_trunk_pitch_deg,knee_l_omega_deg_s,knee_r_omega_deg_s,hip_l_omega_deg_s,hip_r_omega_deg_s,ankle_l_omega_deg_s,ankle_r_omega_deg_s,abdomen_omega_deg_s,thorax_omega_deg_s,knee_l_ref_deg,knee_r_ref_deg,hip_l_ref_deg,hip_r_ref_deg,ankle_l_ref_deg,ankle_r_ref_deg,knee_l_error_deg,hip_l_error_deg,ankle_l_error_deg,com_x_m,com_y_m,com_z_m,com_vel_x_mps,com_vel_y_mps,com_vel_z_mps,cop_available,cop_z_m,cop_fraction_support_ap,support_ap_min_m,support_ap_max_m,support_ap_center_m,capture_ap_m,capture_margin_rear_m,capture_margin_front_m,support_contacts,left_foot_contact,right_foot_contact,left_foot_contact_count,right_foot_contact_count,left_slip_speed_mps,right_slip_speed_mps,left_slip_accumulated_m,right_slip_accumulated_m,normal_force_contact_estimate_n,saddle_separation_m,bar_rot_x_deg,bar_rot_y_deg,bar_rot_z_deg,bar_ap_relative_com_m,bar_ap_relative_support_m,failure_reason,legal_depth,lockout_reached
0,3,201,2.0199999548494816,DESCENT,Descent,0.606000245,0,NaN,NaN,NaN,86.01567,86.52448,-80.57862,-80.95836,-27.7284927,-27.8537159,87.4520645,86.91468,88.27783,88.02228,55.7324371,55.5723648,6.053583,8.992374,34.5882034,29.07979,29.0899868,-28.1308765,-27.7847385,-4.380331,-4.85015345,6.629634,4.972049,80.67983,80.67983,-79.7399445,-79.7399445,-20.8426743,-20.8426743,5.33583832,-0.838676453,-6.88581848,0.00643163128,0.7896291,-0.0302366335,-0.00108091277,-0.208657473,-0.0025761677,1,-0.0302535761,0.429191232,-0.15471904,0.135280982,-0.009719029,-0.0309675224,0.123751521,0.1662485,8,1,1,4,4,0.002264268,0.00230845367,0,0,1099.979,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,202,2.0299999546259642,DESCENT,Descent,0.609000266,0,NaN,NaN,NaN,86.33962,86.8491,-80.86317,-81.24643,-27.8006859,-27.9229889,87.1266861,86.58946,87.936615,87.67847,55.6599846,55.5024948,6.1235466,9.03566,34.6917419,27.4744244,27.6541519,-26.7865181,-26.6507359,-3.135641,-3.56618667,7.376853,5.003121,80.7392349,80.7392349,-79.79815,-79.79815,-18.5682545,-18.5682545,5.60038757,-1.0650177,-9.232431,0.006421499,0.787654936,-0.0302630123,-0.0009641511,-0.196636871,-0.00236409274,1,-0.0360740423,0.409120649,-0.15471904,0.135280982,-0.009719029,-0.030932894,0.123786144,0.16621387,8,1,1,4,4,0.00218609348,0.00221187621,0,0,1071.17725,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,203,2.0399999544024467,DESCENT,Descent,0.6120003,0,NaN,NaN,NaN,86.63022,87.13773,-81.1161957,-81.49981,-27.8699169,-27.9898624,86.83705,86.30075,87.6324844,87.373764,55.5908546,55.4355621,6.18930626,9.078308,34.78902,24.1361351,24.1468315,-23.5775375,-23.22224,-2.88285661,-3.37386656,6.91817141,4.93520069,80.8107758,80.81077,-79.86702,-79.86702,-20.8783283,-20.8783283,5.81944275,-1.249176,-6.99158859,0.006412253,0.785772562,-0.0302881263,-0.000874911144,-0.187501237,-0.0022271357,1,-0.0307647865,0.427428424,-0.15471904,0.135280982,-0.009719029,-0.0309184454,0.123800591,0.166199431,8,1,1,4,4,0.00222119177,0.00226194179,0,0,1108.37158,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,204,2.0499999541789293,DESCENT,Descent,0.6150003,0,NaN,NaN,NaN,86.90711,87.4156342,-81.35783,-81.74531,-27.92967,-28.0467434,86.55965,86.02318,87.33299,87.07142,55.5317841,55.37901,6.25925541,9.119985,34.88351,22.6881332,22.9101887,-22.48726,-22.37324,-1.81429744,-2.27445221,7.363465,4.8482337,80.88835,80.88835,-79.94123,-79.94123,-18.6051769,-18.6051769,6.01876068,-1.41659546,-9.324493,0.0064043384,0.7840184,-0.0303094033,-0.000743732729,-0.174649879,-0.0018541849,1,-0.0368639752,0.406396747,-0.15471904,0.135280982,-0.009719029,-0.0308335852,0.123885453,0.166114569,8,1,1,4,4,0.00223362818,0.00226155343,0,0,1083.19849,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,205,2.0599999539554119,DESCENT,Descent,0.6180003,0,NaN,NaN,NaN,87.15676,87.66386,-81.58027,-81.96825,-27.9881668,-28.1032867,86.31295,85.7771759,87.06518,86.80304,55.47545,55.32471,6.317534,9.158564,34.9728622,19.9740543,20.0364285,-20.515316,-20.17322,-1.74103916,-2.281984,6.14901257,4.536034,80.96594,80.96594,-80.01544,-80.01544,-20.8399925,-20.8399925,6.190819,-1.564827,-7.14817429,0.00639743032,0.782367766,-0.03032828,-0.000640160462,-0.1643209,-0.00160684716,1,-0.03145116,0.425061643,-0.15471904,0.135280982,-0.009719029,-0.0307820588,0.123936981,0.16606304,8,1,1,4,4,0.00225127419,0.0023300217,0,0,1119.3241,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,206,2.0699999537318945,DESCENT,Descent,0.62100035,0,NaN,NaN,NaN,87.3788147,87.88647,-81.7718353,-82.1631241,-28.0316868,-28.14402,86.08707,85.5513,86.8134155,86.54853,55.4290771,55.2807121,6.38939047,9.197917,35.05656,17.26913,17.4516125,-17.5099316,-17.3490143,-0.232826963,-0.7137588,7.510313,4.623133,81.05669,81.05669,-80.10199,-80.10199,-18.568594,-18.568594,6.3221283,-1.66984558,-9.463093,0.006392035,0.7808564,-0.03034179,-0.0004914484,-0.150383517,-0.00107130979,1,-0.03677629,0.406699121,-0.15471904,0.135280982,-0.009719029,-0.0306440387,0.124075,0.165925026,8,1,1,4,4,0.00209434656,0.00211303472,0,0,1080.65259,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,207,2.0799999535083771,DESCENT,Descent,0.6240004,0,NaN,NaN,NaN,87.5791855,88.0858154,-81.94773,-82.33993,-28.079113,-28.1895218,85.89064,85.35514,86.59263,86.3268356,55.3849144,55.23842,6.4457655,9.233286,35.1348648,14.9694319,15.08144,-15.8524628,-15.5409431,-0.557418942,-1.12340212,5.96164465,4.2160387,81.17369,81.17369,-80.2132339,-80.2132339,-20.5009727,-20.5009727,6.40549469,-1.73449707,-7.57814026,0.006387677,0.779446065,-0.030350944,-0.000388214,-0.1403189,-0.0006316863,1,-0.0320664756,0.422939837,-0.15471904,0.135280982,-0.009719029,-0.0305290017,0.12419004,0.165809989,8,1,1,4,4,0.00233390532,0.00239718519,0,0,1127.10217,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,208,2.0899999532848597,DESCENT,Descent,0.6270004,0,NaN,NaN,NaN,87.76624,88.27428,-82.11929,-82.51497,-28.115242,-28.2235222,85.7037354,85.16795,86.37466,86.1063,55.3500938,55.20569,6.50129,9.265308,35.2104263,13.6838236,13.9477034,-15.5011568,-15.3614025,0.5922761,0.0413746051,5.866107,3.886715,81.2907,81.2907,-80.32447,-80.32447,-18.5442333,-18.5442333,6.47554,-1.79482269,-9.571009,0.00638478575,0.778182,-0.0303541776,-0.0002390938,-0.125613347,-5.88777E-05,1,-0.03730364,0.404880643,-0.15471904,0.135280982,-0.009719029,-0.03037076,0.124348283,0.165651739,8,1,1,4,4,0.00216952758,0.00224707974,0,0,1092.04565,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,209,2.0999999530613422,DESCENT,Descent,0.6300004,0,NaN,NaN,NaN,87.90942,88.415535,-82.2438049,-82.6393661,-28.1436,-28.2500668,85.55778,85.02263,86.20302,85.93396,55.3178444,55.175087,6.560047,9.297219,35.276413,9.410282,9.440744,-10.7721672,-10.378212,1.21880472,0.6380288,6.13834333,3.87277246,81.40773,81.40773,-80.4357147,-80.4357147,-20.1192379,-20.1192379,6.501686,-1.80809021,-8.024363,0.00638309633,0.777030766,-0.0303519648,-0.000120196928,-0.114419281,0.000514873071,1,-0.0312754139,0.425667644,-0.15471904,0.135280982,-0.009719029,-0.0302070584,0.12451198,0.165488034,8,1,1,4,4,0.00202812674,0.002066035,0,0,1113.37708,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,210,2.1099999528378248,DESCENT,Descent,0.633000433,0,NaN,NaN,NaN,88.0476,88.55527,-82.36828,-82.76751,-28.1680851,-28.2723923,85.4197159,84.88381,86.033,85.76108,55.29464,55.15367,6.613785,9.325493,35.33923,8.73024,9.039169,-10.770318,-10.6554451,1.80928469,1.23933375,5.689963,3.51257062,81.58542,81.58542,-80.60501,-80.60501,-17.8606052,-17.8606052,6.462181,-1.76326752,-10.30748,0.006382809,0.7760125,-0.03034172,1.62130164E-05,-0.101096556,0.001295769,1,-0.0366423,0.407161146,-0.15471904,0.135280982,-0.009719029,-0.0299772788,0.124741763,0.165258259,8,1,1,4,4,0.0021904977,0.002230382,0,0,1098.67236,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,211,2.1199999526143074,DESCENT,Descent,0.636000454,0,NaN,NaN,NaN,88.17048,88.67806,-82.49861,-82.89927,-28.17252,-28.2752457,85.28888,84.7525253,85.86381,85.58996,55.281826,55.1423454,6.66309547,9.351755,35.3987541,7.30034256,7.52363348,-11.3414154,-11.1005154,3.65989852,3.042226,5.19073,3.31076169,81.7631,81.76309,-80.77429,-80.77429,-17.6821365,-17.6821365,6.407379,-1.72431946,-10.4903831,0.00638351729,0.7751122,-0.0303267669,0.000123632533,-0.08924963,0.00175519043,1,-0.0305889,0.428034931,-0.15471904,0.135280982,-0.009719029,-0.0298333969,0.124885641,0.165114373,8,1,1,4,4,0.00150411541,0.00154345378,0,0,1125.994,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,212,2.12999995239079,DESCENT,Descent,0.6390005,0,NaN,NaN,NaN,88.26996,88.7743,-82.6197357,-83.0173645,-28.179451,-28.2819824,85.18628,84.65154,85.7253647,85.452774,55.2697525,55.130928,6.68890238,9.372344,35.45375,5.04068756,5.102543,-10.3449631,-9.809993,3.27622271,2.55158114,2.92577672,2.718725,81.9408,81.9407959,-80.94358,-80.94358,-20.0071335,-20.0071335,6.329155,-1.67615509,-8.1723175,0.00638573524,0.7743581,-0.030304959,0.0002711226,-0.07467531,0.00245538424,1,-0.0231951512,0.4535306,-0.15471904,0.135280982,-0.009719029,-0.0296151079,0.125103936,0.164896086,8,1,1,4,4,0.00171687722,0.0018199574,0,0,1112.98071,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,213,2.1399999521672726,DESCENT,Descent,0.6420005,0,NaN,NaN,NaN,88.3392944,88.84221,-82.70195,-83.09764,-28.1976261,-28.3007374,85.12151,84.58874,85.6302643,85.35876,55.25587,55.1172523,6.70550728,9.386463,35.5024147,2.08274984,2.29842663,-6.48735476,-6.034706,2.19728875,1.43296278,2.16316,2.047446,82.15185,82.15185,-81.1447449,-81.1447449,-21.1662827,-21.1662827,6.18744659,-1.5572052,-7.03134346,0.006388913,0.7737364,-0.0302827712,0.000372401875,-0.0614081435,0.00240605883,1,-0.0264537968,0.4422939,-0.15471904,0.135280982,-0.009719029,-0.0296070483,0.125112,0.164888024,8,1,1,4,4,0.002715004,0.00291007874,0,0,1048.55493,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,214,2.1499999519437551,DESCENT,Descent,0.6450005,0,NaN,NaN,NaN,88.41128,88.91739,-82.79142,-83.19025,-28.2141628,-28.3174114,85.0562,84.5229,85.52991,85.2564,55.2480736,55.1099167,6.718108,9.393888,35.54938,2.26411271,2.817175,-7.287614,-7.227875,2.54469037,1.833834,1.77227485,1.39186954,82.37957,82.3795547,-81.36184,-81.36184,-18.9154587,-18.9154587,6.031708,-1.42958069,-9.298704,0.00639209338,0.773183167,-0.0302690864,0.000374363066,-0.0545888543,0.00158828939,1,-0.0326546878,0.420911521,-0.15471904,0.135280982,-0.009719029,-0.0298231877,0.124895856,0.165104166,8,1,1,4,4,0.00298137381,0.00315831974,0,0,1038.99829,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,215,2.1599999517202377,DESCENT,Descent,0.648000538,0,NaN,NaN,NaN,88.4714,88.97747,-82.88167,-83.28003,-28.2307777,-28.3344383,85.0034,84.47034,85.44779,85.1745453,55.23836,55.10037,6.71379375,9.394973,35.59183,1.2195642,1.515315,-7.373035,-7.07292557,2.377813,1.65432739,-0.0554369725,0.748131752,82.60727,82.60727,-81.57893,-81.57893,-21.2482758,-21.2482758,5.864128,-1.30273438,-6.982502,0.00639542146,0.77268827,-0.0302610155,0.000383935141,-0.0487279557,0.001143298,1,-0.026570389,0.441891879,-0.15471904,0.135280982,-0.009719029,-0.029940147,0.1247789,0.165221125,8,1,1,4,4,0.00270118541,0.00288133929,0,0,1069.81152,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,216,2.1699999514967203,DESCENT,Descent,0.651000559,0,NaN,NaN,NaN,88.52639,89.03332,-82.96882,-83.368866,-28.2354813,-28.3383465,84.94716,84.414,85.36276,85.08813,55.23333,55.0959778,6.71449375,9.394222,35.62958,0.8777558,1.18125761,-7.187735,-7.01153,3.46228623,2.84026647,0.393650055,0.559935331,82.84278,82.84278,-81.8032761,-81.8032761,-18.9985752,-18.9985752,5.683609,-1.1655426,-9.236906,0.006399508,0.7722829,-0.03024953,0.000451706321,-0.0397880822,0.00149932294,1,-0.0313059874,0.425562233,-0.15471904,0.135280982,-0.009719029,-0.0298288539,0.124890186,0.165109843,8,1,1,4,4,0.00221849,0.0022789517,0,0,1017.36316,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,217,2.1799999512732029,DESCENT,Descent,0.6540006,0,NaN,NaN,NaN,88.57704,89.082016,-83.05736,-83.45551,-28.24626,-28.3490582,84.89911,84.36695,85.29496,85.02139,55.2241249,55.0869446,6.69721,9.388215,35.66181,0.469053864,0.583848,-7.27273273,-6.852693,2.77713656,2.08898664,-1.42919219,0.0264836811,83.09382,83.09382,-82.04211,-82.04211,-21.3348312,-21.3348312,5.483223,-1.01525116,-6.91142845,0.006403558,0.771914959,-0.0302333012,0.0004453964,-0.0360966176,0.00194157241,1,-0.025397528,0.4459362,-0.15471904,0.135280982,-0.009719029,-0.0296886675,0.125030369,0.164969653,8,1,1,4,4,0.0021758345,0.002264195,0,0,1042.11633,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,218,2.1899999510496855,DESCENT,Descent,0.6570006,0,NaN,NaN,NaN,88.6345444,89.1395645,-83.15657,-83.5549545,-28.2521667,-28.3548031,84.84004,84.30871,85.21739,84.94356,55.21731,55.0804749,6.67706728,9.378362,35.6909637,1.24896014,1.48764813,-8.421099,-8.13937,3.22379255,2.55098963,-1.70357358,-0.3765435,83.34487,83.34487,-82.28095,-82.28095,-19.0874329,-19.0874329,5.289673,-0.875618,-9.164734,0.00640747137,0.771608233,-0.0302112345,0.000433670328,-0.0299313143,0.002472734,1,-0.0299252626,0.430323333,-0.15471904,0.135280982,-0.009719029,-0.0295177419,0.1252013,0.164798722,8,1,1,4,4,0.00198997231,0.00208186172,0,0,993.3098,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,219,2.1999999508261681,DESCENT,Descent,0.6600006,0,NaN,NaN,NaN,88.68251,89.1846542,-83.2458344,-83.64068,-28.26294,-28.3662357,84.79162,84.26231,85.16163,84.88982,55.20477,55.0677528,6.646385,9.364901,35.71391,0.398539722,0.4462162,-7.38753366,-6.85317135,2.60449982,1.86990452,-2.755203,-0.7437792,83.59593,83.59593,-82.5198059,-82.5198059,-21.42372,-21.42372,5.08657837,-0.726028442,-6.83922,0.006410492,0.771315,-0.0301863328,0.000347365421,-0.028649129,0.00275659817,1,-0.0231334213,0.4537435,-0.15471904,0.135280982,-0.009719029,-0.029413376,0.125305668,0.164694354,8,1,1,4,4,0.00199180585,0.00209924369,0,0,1006.36035,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,220,2.2099999506026506,DESCENT,Descent,0.663000643,0,NaN,NaN,NaN,88.74335,89.24539,-83.3467255,-83.7412338,-28.2734566,-28.3770485,84.72923,84.20111,85.09357,84.82188,55.19348,55.05648,6.61414,9.348067,35.7343826,1.6802299,1.93388891,-8.59718,-8.293771,2.68466544,1.98997581,-2.85512042,-1.08363891,83.8675461,83.8675461,-82.77777,-82.77777,-19.179327,-19.179327,4.875801,-0.568954468,-9.09413,0.006412623,0.771047056,-0.0301584918,0.000257754669,-0.0260623973,0.00303020747,1,-0.0281416271,0.436473817,-0.15471904,0.135280982,-0.009719029,-0.0293089636,0.12541008,0.164589942,8,1,1,4,4,0.00204829755,0.00214618375,0,0,966.1363,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,221,2.2199999503791332,DESCENT,Descent,0.666000664,0,NaN,NaN,NaN,88.8050842,89.3045349,-83.45127,-83.8420639,-28.2918224,-28.3965759,84.66919,84.14318,85.0378952,84.76851,55.1756248,55.03815,6.5670867,9.326586,35.750843,1.83290088,1.930436,-8.917161,-8.395066,1.80119324,1.04595923,-4.339566,-1.56023657,84.1391449,84.1391449,-83.03574,-83.03574,-21.5186138,-21.5186138,4.66593933,-0.415527344,-6.77320862,0.00641323067,0.770765066,-0.0301316548,0.00011076485,-0.0274990946,0.00293355878,1,-0.0214758087,0.4594594,-0.15471904,0.135280982,-0.009719029,-0.0293093715,0.125409663,0.164590359,8,1,1,4,4,0.0021108205,0.00224797358,0,0,987.4981,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,222,2.2299999501556158,DESCENT,Descent,0.6690007,0,NaN,NaN,NaN,88.875,89.37319,-83.5578842,-83.94623,-28.3245316,-28.430584,84.606636,84.0829,84.9889145,84.72154,55.1504936,55.01251,6.50803232,9.299157,35.7645378,2.6987803,2.871275,-9.172962,-8.724952,0.39405936,-0.353077263,-5.4786787,-2.178183,84.41077,84.41077,-83.29371,-83.29371,-21.1434,-21.1434,4.4642334,-0.264175415,-7.18113136,0.00641262857,0.7704898,-0.0301050432,-1.22636893E-05,-0.0267990567,0.0029150974,1,-0.0259268414,0.444111,-0.15471904,0.135280982,-0.009719029,-0.0292880815,0.125430956,0.164569065,8,1,1,4,4,0.00273515121,0.00292551238,0,0,940.186157,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,223,2.2399999499320984,DESCENT,Descent,0.6720007,0,NaN,NaN,NaN,88.95639,89.45496,-83.67069,-84.0592041,-28.3500366,-28.4563847,84.52463,84.00205,84.92404,84.6565857,55.1255722,54.9876175,6.46008539,9.271226,35.77544,3.956523,4.203823,-9.88994,-9.625633,1.06751978,0.415472358,-4.4238615,-2.21526647,84.69422,84.69422,-83.56268,-83.56268,-18.9007378,-18.9007378,4.262169,-0.108009338,-9.449299,0.006410231,0.770174563,-0.030081369,-0.00019123737,-0.0308304913,0.00262921839,1,-0.0300398227,0.4299283,-0.15471904,0.135280982,-0.009719029,-0.0293446761,0.125374362,0.16462566,8,1,1,4,4,0.00226732483,0.00234600762,0,0,924.910645,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,224,2.249999949708581,DESCENT,Descent,0.6750007,0,NaN,NaN,NaN,89.04589,89.54166,-83.78953,-84.17493,-28.3834019,-28.4900188,84.43684,83.9161758,84.8650055,84.5995,55.092926,54.95477,6.40261364,9.241429,35.78233,4.774947,4.79424238,-10.43481,-9.941185,0.211376578,-0.4531504,-5.43918,-2.40027738,84.98363,84.98363,-83.83719,-83.83719,-21.24257,-21.24257,4.06226349,0.0476608276,-7.140831,0.006406073,0.7698041,-0.0300564375,-0.0003751349,-0.0363878459,0.00281508267,1,-0.0236858241,0.451838642,-0.15471904,0.135280982,-0.009719029,-0.029267855,0.125451177,0.164548844,8,1,1,4,4,0.00211320957,0.00217206147,0,0,960.1909,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,225,2.2599999494850636,DESCENT,Descent,0.678000748,0,NaN,NaN,NaN,89.15406,89.64877,-83.9234543,-84.30814,-28.4129448,-28.51926,84.32511,83.80602,84.7844849,84.51932,55.06044,54.922493,6.3505435,9.211792,35.78779,6.69190454,6.81458139,-12.0057573,-11.6653509,0.5709762,-0.0404313728,-4.87892,-2.398249,85.27302,85.27301,-84.1116638,-84.1116638,-19.0007267,-19.0007267,3.88104248,0.188209534,-9.412218,0.006400394,0.769412756,-0.0300265662,-0.00052588823,-0.0384149738,0.00325623481,1,-0.0290390346,0.4333793,-0.15471904,0.135280982,-0.009719029,-0.0291146375,0.1256044,0.164395615,8,1,1,4,4,0.00183448847,0.00186597428,0,0,922.256958,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,226,2.2699999492615461,DESCENT,Descent,0.681000769,0,NaN,NaN,NaN,89.2640457,89.75464,-84.05426,-84.4344254,-28.4493256,-28.55606,84.21275,83.6965256,84.71468,84.45218,55.02022,54.8820724,6.29306841,9.181804,35.7893753,6.919887,6.840894,-11.6270866,-11.0205021,-0.214651525,-0.8876789,-5.425207,-2.429417,85.5674057,85.5674057,-84.3907852,-84.39079,-21.343277,-21.343277,3.69664,0.336524963,-7.10604858,0.00639266241,0.7689637,-0.0299943965,-0.0007279466,-0.04423466,0.00347223575,1,-0.02176613,0.458458275,-0.15471904,0.135280982,-0.009719029,-0.02902226,0.125696778,0.164303243,8,1,1,4,4,0.00180676114,0.00186313211,0,0,948.003967,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,227,2.2799999490380287,DESCENT,Descent,0.6840008,0,NaN,NaN,NaN,89.39414,89.88331,-84.19956,-84.57835,-28.4854946,-28.59218,84.07846,83.5643158,84.6235,84.36169,54.98046,54.8424072,6.240838,9.15223,35.7908745,8.89014149,9.017433,-13.1033783,-12.7222185,-0.119473949,-0.7530515,-4.82140827,-2.39724064,85.8717957,85.87178,-84.67919,-84.67919,-19.1035347,-19.1035347,3.5223465,0.479629517,-9.38196,0.006383085,0.768482,-0.0299604125,-0.0009121795,-0.0474773347,0.00362304831,1,-0.0271419864,0.439920843,-0.15471904,0.135280982,-0.009719029,-0.02894637,0.12577267,0.164227352,8,1,1,4,4,0.00182337663,0.0018776824,0,0,913.305969,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,228,2.2899999488145113,DESCENT,Descent,0.6870008,0,NaN,NaN,NaN,89.53064,90.01587,-84.35028,-84.72433,-28.53046,-28.6380043,83.9413147,83.43027,84.537796,84.27887,54.93347,54.79509,6.179303,9.121359,35.79103,9.540668,9.525567,-13.5673323,-12.966713,-1.06639886,-1.76740992,-5.721173,-2.529224,86.17618,86.17617,-84.96758,-84.96758,-21.4474831,-21.4474831,3.35446167,0.617301941,-7.08297729,0.00637117261,0.767933249,-0.0299296565,-0.00114021963,-0.05418851,0.00330058835,1,-0.0198761113,0.4649756,-0.15471904,0.135280982,-0.009719029,-0.0290061962,0.125712842,0.16428718,8,1,1,4,4,0.00192793529,0.00202310225,0,0,943.6098,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,229,2.2999999485909939,DESCENT,Descent,0.690000832,0,NaN,NaN,NaN,89.674736,90.15744,-84.496,-84.86664,-28.59193,-28.7004356,83.80335,83.29558,84.45928,84.20291,54.8781624,54.7395,6.11266756,9.088056,35.790554,10.2973576,10.367198,-13.0940228,-12.5692463,-2.64674044,-3.33953357,-6.15024,-2.78713751,86.48057,86.48057,-85.25598,-85.25598,-22.2184048,-22.21837,3.194168,0.759979248,-6.37352562,0.006357383,0.767347336,-0.0299026351,-0.00132854283,-0.05786661,0.00292913313,1,-0.0247045,0.448325962,-0.15471904,0.135280982,-0.009719029,-0.0290834159,0.125635624,0.1643644,8,1,1,4,4,0.00270004058,0.00283754873,0,0,903.336,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,230,2.3099999483674765,DESCENT,Descent,0.693000853,0,NaN,NaN,NaN,89.84061,90.32362,-84.65887,-85.02992,-28.6500988,-28.7585258,83.6394348,83.13332,84.353714,84.09726,54.82358,54.6853142,6.0566864,9.055236,35.79162,12.4797916,12.7183008,-14.8870325,-14.6358967,-2.25339484,-2.85173273,-5.12624073,-2.72107458,86.79716,86.79716,-85.55566,-85.55566,-19.98034,-19.98034,3.0434494,0.896789551,-8.66976,0.00634130742,0.7666847,-0.0298832264,-0.0015559803,-0.06557061,0.00218106271,1,-0.0312322062,0.425816625,-0.15471904,0.135280982,-0.009719029,-0.02927349,0.125445545,0.164554477,8,1,1,4,4,0.00246967468,0.00254114764,0,0,896.5147,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,231,2.319999948143959,DESCENT,Descent,0.6960009,0,NaN,NaN,NaN,90.01472,90.49439,-84.82929,-85.19725,-28.71275,-28.8210011,83.46736,82.96385,84.24799,83.9935,54.76203,54.62413,5.99652863,9.023165,35.7918739,13.353776,13.3158445,-15.6048737,-15.1015539,-2.81937671,-3.41284442,-5.642033,-2.65484214,87.11376,87.11376,-85.85534,-85.85534,-22.32591,-22.32591,2.9009552,1.02604675,-6.386839,0.006323227,0.7659386,-0.0298673157,-0.00176392554,-0.07395367,0.00191133353,1,-0.0246582348,0.4484855,-0.15471904,0.135280982,-0.009719029,-0.029333245,0.125385791,0.16461423,8,1,1,4,4,0.002152421,0.00220277067,0,0,936.0485,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,232,2.3299999479204416,DESCENT,Descent,0.6990009,0,NaN,NaN,NaN,90.20855,90.68647,-85.01538,-85.38281,-28.7700443,-28.8770466,83.26974,82.76847,84.11572,83.86138,54.7017059,54.564785,5.946701,8.993855,35.7934227,15.3648882,15.4074574,-17.2318668,-16.8887062,-2.289166,-2.80318236,-4.60310173,-2.37056661,87.4303741,87.43037,-86.15501,-86.15502,-20.0878525,-20.0878525,2.77817535,1.13962555,-8.682192,0.00630366569,0.7651479,-0.0298487712,-0.00191589131,-0.07837999,0.002142363,1,-0.0305252057,0.428254575,-0.15471904,0.135280982,-0.009719029,-0.0292504542,0.125468582,0.16453144,8,1,1,4,4,0.0018186064,0.0018234147,0,0,901.325439,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,233,2.3399999476969242,DESCENT,Descent,0.7020009,0,NaN,NaN,NaN,90.4066544,90.87969,-85.20184,-85.56506,-28.8335686,-28.9399281,83.06938,82.57162,83.98836,83.73639,54.63449,54.4982872,5.893928,8.966286,35.7941742,15.8035231,15.6420994,-17.1953278,-16.5903339,-2.994805,-3.56646037,-4.91170359,-2.19953084,87.7532654,87.75326,-86.46048,-86.46048,-22.4342442,-22.4342442,2.653389,1.25863647,-6.39932442,0.0062820795,0.764278531,-0.0298292655,-0.00211572228,-0.08627685,0.00220744614,1,-0.02350394,0.452465832,-0.15471904,0.135280982,-0.009719029,-0.029213123,0.125505924,0.1644941,8,1,1,4,4,0.00177357567,0.00180785882,0,0,933.292053,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
