load_kg,tick,sq,joint,demand,max_force_nm,err_x_deg,capacity_scale,solver_torque_x_nm,nominal_deg,final_deg,actual_deg
25,277,0.8310,left_foot,0.0438,2137.50,9.263,11.875,0.016,-25.134,-18.467,-27.730
25,278,0.8340,abdomen,0.0926,1852.50,-11.930,7.125,-0.040,6.409,6.409,18.340
25,278,0.8340,thorax,0.0512,1852.50,-6.038,7.125,0.000,9.609,9.609,15.646
25,278,0.8340,left_thigh,0.0152,2565.00,1.438,7.125,0.001,-99.034,-99.034,-100.474
25,278,0.8340,left_foot,0.0368,2137.50,8.125,11.875,0.060,-25.170,-20.795,-27.739
25,279,0.8370,abdomen,0.0927,1852.50,-12.035,7.125,-0.042,6.411,6.365,18.400
25,279,0.8370,thorax,0.0518,1852.50,-6.123,7.125,0.000,9.612,9.566,15.688
25,279,0.8370,left_thigh,0.0156,2565.00,1.615,7.125,0.001,-99.257,-99.164,-100.781
25,279,0.8370,left_foot,0.0317,2137.50,7.058,11.875,0.004,-25.206,-20.698,-27.757
25,280,0.8400,abdomen,0.0929,1852.50,-12.125,7.125,-0.039,6.413,6.327,18.452
25,280,0.8400,thorax,0.0519,1852.50,-6.197,7.125,0.000,9.615,9.529,15.725
25,280,0.8400,left_thigh,0.0153,2565.00,1.762,7.125,0.001,-99.479,-99.307,-101.071
25,280,0.8400,left_foot,0.0388,2137.50,8.243,11.875,-0.003,-25.242,-18.443,-27.795
25,281,0.8430,abdomen,0.0943,1852.50,-12.195,7.125,-0.038,6.414,6.323,18.519
25,281,0.8430,thorax,0.0524,1852.50,-6.237,7.125,0.000,9.617,9.526,15.763
25,281,0.8430,left_thigh,0.0157,2565.00,1.834,7.125,0.001,-99.703,-99.521,-101.357
25,281,0.8430,left_foot,0.0443,2137.50,9.415,11.875,0.093,-25.278,-17.869,-27.821
25,282,0.8460,abdomen,0.0948,1852.50,-12.179,7.125,-0.043,6.416,6.416,18.595
25,282,0.8460,thorax,0.0524,1852.50,-6.186,7.125,0.000,9.619,9.619,15.805
25,282,0.8460,left_thigh,0.0152,2565.00,1.718,7.125,0.001,-99.927,-99.927,-101.647
25,282,0.8460,left_foot,0.0372,2137.50,8.270,11.875,0.134,-25.314,-20.196,-27.822
25,283,0.8490,abdomen,0.0946,1852.50,-12.330,7.125,-0.045,6.417,6.322,18.653
25,283,0.8490,thorax,0.0533,1852.50,-6.320,7.125,0.000,9.621,9.526,15.846
25,283,0.8490,left_thigh,0.0165,2565.00,1.974,7.125,0.001,-100.151,-99.962,-101.937
25,283,0.8490,left_foot,0.0316,2137.50,7.131,11.875,0.059,-25.350,-21.624,-27.829
25,284,0.8520,abdomen,0.0945,1852.50,-12.381,7.125,-0.041,6.418,6.321,18.702
25,284,0.8520,thorax,0.0530,1852.50,-6.355,7.125,0.000,9.623,9.525,15.880
25,284,0.8520,left_thigh,0.0154,2565.00,2.021,7.125,0.001,-100.376,-100.181,-102.203
25,284,0.8520,left_foot,0.0388,2137.50,8.309,11.875,0.020,-25.386,-19.368,-27.861
25,285,0.8550,abdomen,0.0955,1852.50,-12.443,7.125,-0.039,6.419,6.316,18.760
25,285,0.8550,thorax,0.0533,1852.50,-6.392,7.125,0.000,9.624,9.521,15.914
25,285,0.8550,left_thigh,0.0159,2565.00,2.073,7.125,0.001,-100.601,-100.395,-102.470
25,285,0.8550,left_foot,0.0444,2137.50,9.476,11.875,0.103,-25.421,-17.182,-27.882
25,286,0.8580,abdomen,0.0957,1852.50,-12.406,7.125,-0.043,6.420,6.420,18.826
25,286,0.8580,thorax,0.0531,1852.50,-6.325,7.125,0.000,9.626,9.626,15.951
25,286,0.8580,left_thigh,0.0152,2565.00,1.915,7.125,0.001,-100.826,-100.826,-102.742
25,286,0.8580,left_foot,0.0375,2137.50,8.369,11.875,0.137,-25.457,-19.510,-27.879
25,287,0.8610,abdomen,0.0954,1852.50,-12.563,7.125,-0.045,6.421,6.309,18.873
25,287,0.8610,thorax,0.0541,1852.50,-6.472,7.125,0.000,9.627,9.515,15.986
25,287,0.8610,left_thigh,0.0168,2565.00,2.187,7.125,0.001,-101.051,-100.826,-103.015
25,287,0.8610,left_foot,0.0342,2137.50,7.666,11.875,0.057,-25.492,-20.215,-27.882
25,288,0.8640,abdomen,0.0956,1852.50,-12.602,7.125,-0.040,6.422,6.312,18.914
25,288,0.8640,thorax,0.0537,1852.50,-6.497,7.125,0.000,9.628,9.519,16.015
25,288,0.8640,left_thigh,0.0157,2565.00,2.208,7.125,0.001,-101.276,-101.057,-103.266
25,288,0.8640,left_foot,0.0412,2137.50,8.836,11.875,0.015,-25.527,-17.958,-27.905
25,289,0.8670,abdomen,0.0956,1852.50,-12.553,7.125,-0.038,6.422,6.409,18.962
25,289,0.8670,thorax,0.0533,1852.50,-6.428,7.125,0.000,9.629,9.616,16.044
25,289,0.8670,left_thigh,0.0149,2565.00,2.043,7.125,0.001,-101.502,-101.475,-103.520
25,289,0.8670,left_foot,0.0466,2137.50,9.994,11.875,0.073,-25.563,-17.883,-27.916
25,290,0.8700,abdomen,0.0959,1852.50,-12.589,7.125,-0.041,6.423,6.423,19.012
25,290,0.8700,thorax,0.0537,1852.50,-6.447,7.125,0.000,9.630,9.630,16.076
25,290,0.8700,left_thigh,0.0159,2565.00,2.061,7.125,0.001,-101.727,-101.727,-103.790
25,290,0.8700,left_foot,0.0393,2137.50,8.833,11.875,0.082,-25.598,-20.210,-27.901
25,291,0.8730,abdomen,0.0951,1852.50,-12.623,7.125,-0.042,6.423,6.423,19.046
25,291,0.8730,thorax,0.0537,1852.50,-6.476,7.125,0.000,9.630,9.630,16.106
25,291,0.8730,left_thigh,0.0155,2565.00,2.097,7.125,0.001,-101.953,-101.953,-104.051
25,291,0.8730,left_foot,0.0348,2137.50,7.865,11.875,-0.023,-25.633,-20.032,-27.898
25,292,0.8760,abdomen,0.0953,1852.50,-12.749,7.125,-0.037,6.423,6.318,19.067
25,292,0.8760,thorax,0.0540,1852.50,-6.604,7.125,0.000,9.630,9.525,16.129
25,292,0.8760,left_thigh,0.0163,2565.00,2.332,7.125,0.001,-102.178,-101.968,-104.301
25,292,0.8760,left_foot,0.0419,2137.50,9.030,11.875,-0.067,-25.668,-17.775,-27.916
25,293,0.8790,abdomen,0.0958,1852.50,-12.678,7.125,-0.035,6.423,6.423,19.102
25,293,0.8790,thorax,0.0534,1852.50,-6.520,7.125,0.000,9.630,9.630,16.150
25,293,0.8790,left_thigh,0.0148,2565.00,2.138,7.125,0.001,-102.404,-102.404,-104.543
25,293,0.8790,left_foot,0.0389,2137.50,8.574,11.875,-0.007,-25.702,-19.352,-27.927
25,294,0.8820,abdomen,0.0950,1852.50,-12.703,7.125,-0.040,6.423,6.423,19.127
25,294,0.8820,thorax,0.0535,1852.50,-6.541,7.125,0.000,9.630,9.630,16.171
25,294,0.8820,left_thigh,0.0153,2565.00,2.162,7.125,0.001,-102.629,-102.629,-104.792
25,294,0.8820,left_foot,0.0450,2137.50,9.724,11.875,0.014,-25.737,-17.982,-27.932
25,295,0.8850,abdomen,0.0958,1852.50,-12.735,7.125,-0.037,6.423,6.423,19.158
25,295,0.8850,thorax,0.0539,1852.50,-6.564,7.125,0.000,9.630,9.630,16.194
25,295,0.8850,left_thigh,0.0158,2565.00,2.191,7.125,0.001,-102.854,-102.854,-105.046
25,295,0.8850,left_foot,0.0381,2137.50,8.567,11.875,0.020,-25.772,-20.308,-27.921
25,296,0.8880,abdomen,0.0950,1852.50,-12.753,7.125,-0.040,6.423,6.423,19.177
25,296,0.8880,thorax,0.0537,1852.50,-6.583,7.125,0.000,9.630,9.630,16.213
25,296,0.8880,left_thigh,0.0154,2565.00,2.212,7.125,0.001,-103.079,-103.079,-105.292
25,296,0.8880,left_foot,0.0411,2137.50,9.017,11.875,-0.041,-25.806,-18.904,-27.923
25,297,0.8910,abdomen,0.0953,1852.50,-12.773,7.125,-0.035,6.423,6.423,19.196
25,297,0.8910,thorax,0.0537,1852.50,-6.601,7.125,0.000,9.630,9.630,16.230
25,297,0.8910,left_thigh,0.0155,2565.00,2.231,7.125,0.001,-103.304,-103.304,-105.536
25,297,0.8910,left_foot,0.0350,2137.50,7.874,11.875,-0.044,-25.840,-21.015,-27.925
25,298,0.8940,abdomen,0.0947,1852.50,-12.804,7.125,-0.038,6.422,6.399,19.204
25,298,0.8940,thorax,0.0536,1852.50,-6.637,7.125,0.000,9.629,9.606,16.243
25,298,0.8940,left_thigh,0.0153,2565.00,2.289,7.125,0.001,-103.528,-103.482,-105.772
25,298,0.8940,left_foot,0.0419,2137.50,9.036,11.875,-0.047,-25.874,-18.758,-27.941
25,299,0.8970,abdomen,0.0953,1852.50,-12.799,7.125,-0.034,6.422,6.422,19.222
25,299,0.8970,thorax,0.0536,1852.50,-6.627,7.125,0.000,9.628,9.628,16.256
25,299,0.8970,left_thigh,0.0153,2565.00,2.256,7.125,0.001,-103.752,-103.752,-106.009
25,299,0.8970,left_foot,0.0351,2137.50,7.894,11.875,0.011,-25.909,-21.084,-27.945
25,300,0.9000,abdomen,0.0947,1852.50,-12.837,7.125,-0.040,6.422,6.392,19.229
25,300,0.9000,thorax,0.0537,1852.50,-6.668,7.125,0.000,9.628,9.598,16.266
25,300,0.9000,left_thigh,0.0155,2565.00,2.325,7.125,0.001,-103.977,-103.917,-106.243
25,300,0.9000,left_foot,0.0419,2137.50,9.052,11.875,0.008,-25.943,-18.826,-27.956
25,301,0.9030,abdomen,0.0953,1852.50,-12.823,7.125,-0.035,6.421,6.421,19.245
25,301,0.9030,thorax,0.0536,1852.50,-6.650,7.125,0.000,9.627,9.627,16.276
25,301,0.9030,left_thigh,0.0154,2565.00,2.277,7.125,0.001,-104.200,-104.200,-106.478
25,301,0.9030,left_foot,0.0352,2137.50,7.907,11.875,0.041,-25.976,-21.151,-27.957
25,302,0.9060,abdomen,0.0945,1852.50,-12.849,7.125,-0.040,6.420,6.398,19.248
25,302,0.9060,thorax,0.0535,1852.50,-6.680,7.125,0.000,9.626,9.604,16.284
25,302,0.9060,left_thigh,0.0154,2565.00,2.330,7.125,0.001,-104.423,-104.379,-106.710
25,302,0.9060,left_foot,0.0419,2137.50,9.063,11.875,0.017,-26.010,-18.893,-27.966
25,303,0.9090,abdomen,0.0951,1852.50,-12.840,7.125,-0.035,6.420,6.420,19.260
25,303,0.9090,thorax,0.0535,1852.50,-6.667,7.125,0.000,9.625,9.625,16.292
25,303,0.9090,left_thigh,0.0154,2565.00,2.296,7.125,0.001,-104.646,-104.646,-106.943
25,303,0.9090,left_foot,0.0352,2137.50,7.917,11.875,0.037,-26.044,-21.219,-27.966
25,304,0.9120,abdomen,0.0941,1852.50,-12.840,7.125,-0.039,6.419,6.419,19.259
25,304,0.9120,thorax,0.0533,1852.50,-6.673,7.125,0.000,9.624,9.624,16.297
25,304,0.9120,left_thigh,0.0151,2565.00,2.303,7.125,0.001,-104.868,-104.868,-107.172
25,304,0.9120,left_foot,0.0417,2137.50,9.016,11.875,0.006,-26.077,-18.960,-27.977
25,305,0.9150,abdomen,0.0947,1852.50,-12.847,7.125,-0.034,6.418,6.418,19.265
25,305,0.9150,thorax,0.0534,1852.50,-6.680,7.125,0.000,9.622,9.622,16.302
25,305,0.9150,left_thigh,0.0156,2565.00,2.315,7.125,0.001,-105.089,-105.089,-107.405
25,305,0.9150,left_foot,0.0351,2137.50,7.871,11.875,0.023,-26.111,-21.286,-27.978
25,306,0.9180,abdomen,0.0938,1852.50,-12.843,7.125,-0.038,6.417,6.417,19.260
25,306,0.9180,thorax,0.0531,1852.50,-6.683,7.125,0.000,9.621,9.621,16.304
25,306,0.9180,left_thigh,0.0151,2565.00,2.320,7.125,0.001,-105.311,-105.311,-107.631
25,306,0.9180,left_foot,0.0416,2137.50,8.963,11.875,-0.007,-26.144,-19.027,-27.990
25,307,0.9210,abdomen,0.0945,1852.50,-12.846,7.125,-0.033,6.416,6.416,19.263
25,307,0.9210,thorax,0.0532,1852.50,-6.687,7.125,0.000,9.620,9.620,16.307
25,307,0.9210,left_thigh,0.0156,2565.00,2.329,7.125,0.001,-105.532,-105.532,-107.861
25,307,0.9210,left_foot,0.0349,2137.50,7.819,11.875,0.015,-26.177,-21.352,-27.993
25,308,0.9240,abdomen,0.0936,1852.50,-12.839,7.125,-0.037,6.416,6.416,19.255
25,308,0.9240,thorax,0.0530,1852.50,-6.688,7.125,0.000,9.619,9.619,16.306
25,308,0.9240,left_thigh,0.0152,2565.00,2.334,7.125,0.001,-105.751,-105.751,-108.086
25,308,0.9240,left_foot,0.0414,2137.50,8.913,11.875,-0.011,-26.210,-19.093,-28.007
25,309,0.9270,abdomen,0.0942,1852.50,-12.840,7.125,-0.033,6.415,6.415,19.255
25,309,0.9270,thorax,0.0531,1852.50,-6.689,7.125,0.000,9.617,9.617,16.307
25,309,0.9270,left_thigh,0.0156,2565.00,2.343,7.125,0.001,-105.970,-105.970,-108.314
25,309,0.9270,left_foot,0.0347,2137.50,7.771,11.875,0.013,-26.243,-21.418,-28.011
25,310,0.9300,abdomen,0.0934,1852.50,-12.830,7.125,-0.037,6.414,6.414,19.244
25,310,0.9300,thorax,0.0528,1852.50,-6.688,7.125,0.000,9.616,9.616,16.304
25,310,0.9300,left_thigh,0.0153,2565.00,2.345,7.125,0.001,-106.190,-106.190,-108.536
25,310,0.9300,left_foot,0.0412,2137.50,8.866,11.875,-0.012,-26.276,-19.159,-28.026
25,311,0.9330,abdomen,0.0939,1852.50,-12.828,7.125,-0.032,6.413,6.413,19.241
25,311,0.9330,thorax,0.0529,1852.50,-6.688,7.125,0.000,9.614,9.614,16.302
25,311,0.9330,left_thigh,0.0157,2565.00,2.356,7.125,0.001,-106.407,-106.407,-108.764
25,311,0.9330,left_foot,0.0345,2137.50,7.725,11.875,0.012,-26.308,-21.483,-28.030
25,312,0.9360,abdomen,0.0931,1852.50,-12.816,7.125,-0.037,6.412,6.412,19.229
25,312,0.9360,thorax,0.0526,1852.50,-6.685,7.125,0.000,9.613,9.613,16.298
25,312,0.9360,left_thigh,0.0153,2565.00,2.360,7.125,0.001,-106.624,-106.624,-108.985
25,312,0.9360,left_foot,0.0410,2137.50,8.821,11.875,-0.012,-26.340,-19.224,-28.046
25,313,0.9390,abdomen,0.0937,1852.50,-12.813,7.125,-0.032,6.411,6.411,19.225
25,313,0.9390,thorax,0.0527,1852.50,-6.683,7.125,0.000,9.612,9.612,16.295
25,313,0.9390,left_thigh,0.0157,2565.00,2.368,7.125,0.001,-106.841,-106.841,-109.210
25,313,0.9390,left_foot,0.0343,2137.50,7.680,11.875,0.012,-26.373,-21.548,-28.050
25,314,0.9420,abdomen,0.0929,1852.50,-12.801,7.125,-0.036,6.410,6.410,19.211
25,314,0.9420,thorax,0.0525,1852.50,-6.679,7.125,0.000,9.610,9.610,16.289
25,314,0.9420,left_thigh,0.0154,2565.00,2.372,7.125,0.001,-107.056,-107.056,-109.428
25,314,0.9420,left_foot,0.0409,2137.50,8.777,11.875,-0.013,-26.405,-19.288,-28.066
25,315,0.9450,abdomen,0.0934,1852.50,-12.796,7.125,-0.032,6.409,6.409,19.205
25,315,0.9450,thorax,0.0525,1852.50,-6.676,7.125,0.000,9.609,9.609,16.284
25,315,0.9450,left_thigh,0.0159,2565.00,2.382,7.125,0.001,-107.270,-107.270,-109.653
25,315,0.9450,left_foot,0.0342,2137.50,7.636,11.875,0.011,-26.437,-21.612,-28.072
25,316,0.9480,abdomen,0.0926,1852.50,-12.781,7.125,-0.036,6.408,6.408,19.189
25,316,0.9480,thorax,0.0523,1852.50,-6.670,7.125,0.000,9.607,9.607,16.277
25,316,0.9480,left_thigh,0.0154,2565.00,2.386,7.125,0.001,-107.484,-107.484,-109.871
25,316,0.9480,left_foot,0.0407,2137.50,8.735,11.875,-0.013,-26.469,-19.352,-28.088
25,317,0.9510,abdomen,0.0932,1852.50,-12.776,7.125,-0.031,6.407,6.407,19.183
25,317,0.9510,thorax,0.0524,1852.50,-6.666,7.125,0.000,9.606,9.606,16.271
25,317,0.9510,left_thigh,0.0160,2565.00,2.395,7.125,0.001,-107.697,-107.697,-110.093
25,317,0.9510,left_foot,0.0340,2137.50,7.594,11.875,0.011,-26.501,-21.676,-28.093
25,318,0.9540,abdomen,0.0923,1852.50,-12.759,7.125,-0.036,6.406,6.406,19.166
25,318,0.9540,thorax,0.0521,1852.50,-6.659,7.125,0.000,9.604,9.604,16.263
25,318,0.9540,left_thigh,0.0157,2565.00,2.403,7.125,0.001,-107.907,-107.907,-110.311
25,318,0.9540,left_foot,0.0405,2137.50,8.693,11.875,-0.013,-26.532,-19.416,-28.109
25,319,0.9570,abdomen,0.0930,1852.50,-12.753,7.125,-0.031,6.405,6.405,19.158
25,319,0.9570,thorax,0.0522,1852.50,-6.653,7.125,0.000,9.603,9.603,16.256
25,319,0.9570,left_thigh,0.0161,2565.00,2.414,7.125,0.001,-108.118,-108.118,-110.533
25,319,0.9570,left_foot,0.0337,2137.50,7.552,11.875,0.012,-26.564,-21.739,-28.114
25,320,0.9600,abdomen,0.0921,1852.50,-12.737,7.125,-0.035,6.404,6.404,19.141
25,320,0.9600,thorax,0.0519,1852.50,-6.646,7.125,0.000,9.602,9.602,16.247
25,320,0.9600,left_thigh,0.0159,2565.00,2.419,7.125,0.001,-108.329,-108.329,-110.748
25,320,0.9600,left_foot,0.0403,2137.50,8.651,11.875,-0.012,-26.596,-19.479,-28.130
25,321,0.9630,abdomen,0.0927,1852.50,-12.729,7.125,-0.031,6.403,6.403,19.132
25,321,0.9630,thorax,0.0520,1852.50,-6.639,7.125,0.000,9.600,9.600,16.240
25,321,0.9630,left_thigh,0.0165,2565.00,2.433,7.125,0.001,-108.536,-108.536,-110.970
25,321,0.9630,left_foot,0.0335,2137.50,7.509,11.875,0.012,-26.627,-21.802,-28.135
25,322,0.9660,abdomen,0.0918,1852.50,-12.711,7.125,-0.035,6.403,6.403,19.114
25,322,0.9660,thorax,0.0517,1852.50,-6.631,7.125,0.000,9.599,9.599,16.230
25,322,0.9660,left_thigh,0.0160,2565.00,2.442,7.125,0.001,-108.743,-108.743,-111.186
25,322,0.9660,left_foot,0.0400,2137.50,8.609,11.875,-0.010,-26.658,-19.541,-28.151
25,323,0.9690,abdomen,0.0925,1852.50,-12.704,7.125,-0.030,6.402,6.402,19.106
25,323,0.9690,thorax,0.0518,1852.50,-6.624,7.125,0.000,9.598,9.598,16.222
25,323,0.9690,left_thigh,0.0164,2565.00,2.454,7.125,0.001,-108.950,-108.950,-111.405
25,323,0.9690,left_foot,0.0333,2137.50,7.467,11.875,0.015,-26.689,-21.864,-28.155
25,324,0.9720,abdomen,0.0917,1852.50,-12.687,7.125,-0.035,6.401,6.401,19.089
25,324,0.9720,thorax,0.0516,1852.50,-6.615,7.125,0.000,9.597,9.597,16.212
25,324,0.9720,left_thigh,0.0163,2565.00,2.463,7.125,0.001,-109.154,-109.154,-111.618
25,324,0.9720,left_foot,0.0398,2137.50,8.567,11.875,-0.008,-26.719,-19.603,-28.170
25,325,0.9750,abdomen,0.0923,1852.50,-12.679,7.125,-0.030,6.400,6.401,19.080
25,325,0.9750,thorax,0.0517,1852.50,-6.607,7.125,0.000,9.596,9.596,16.203
25,325,0.9750,left_thigh,0.0168,2565.00,2.479,7.125,0.001,-109.357,-109.357,-111.837
25,325,0.9750,left_foot,0.0331,2137.50,7.425,11.875,0.017,-26.750,-21.925,-28.174
25,326,0.9780,abdomen,0.0914,1852.50,-12.662,7.125,-0.034,6.400,6.400,19.062
25,326,0.9780,thorax,0.0514,1852.50,-6.598,7.125,0.000,9.595,9.595,16.193
25,326,0.9780,left_thigh,0.0164,2565.00,2.489,7.125,0.001,-109.560,-109.560,-112.050
25,326,0.9780,left_foot,0.0396,2137.50,8.524,11.875,-0.004,-26.781,-19.664,-28.189
25,327,0.9810,abdomen,0.0921,1852.50,-12.654,7.125,-0.030,6.399,6.399,19.054
25,327,0.9810,thorax,0.0515,1852.50,-6.590,7.125,0.000,9.594,9.594,16.184
25,327,0.9810,left_thigh,0.0171,2565.00,2.504,7.125,0.001,-109.761,-109.761,-112.266
25,327,0.9810,left_foot,0.0328,2137.50,7.381,11.875,0.021,-26.811,-21.986,-28.191
25,328,0.9840,abdomen,0.0912,1852.50,-12.636,7.125,-0.034,6.399,6.399,19.035
25,328,0.9840,thorax,0.0512,1852.50,-6.580,7.125,0.000,9.594,9.594,16.173
25,328,0.9840,left_thigh,0.0169,2565.00,2.519,7.125,0.001,-109.959,-109.959,-112.479
25,328,0.9840,left_foot,0.0393,2137.50,8.481,11.875,-0.001,-26.841,-19.724,-28.205
25,329,0.9870,abdomen,0.0897,1852.50,-12.599,7.125,-0.028,6.398,6.398,18.998
25,329,0.9870,thorax,0.0537,1852.50,-6.600,7.125,0.000,9.593,9.593,16.193
25,329,0.9870,left_thigh,0.0166,2565.00,2.529,7.125,0.001,-110.158,-110.158,-112.688
25,329,0.9870,left_foot,0.0326,2137.50,7.342,11.875,0.025,-26.871,-22.046,-28.213
25,330,0.9900,abdomen,0.0870,1852.50,-12.545,7.125,-0.016,6.398,6.379,18.924
25,330,0.9900,thorax,0.0533,1852.50,-6.644,7.125,0.028,9.592,9.573,16.217
25,330,0.9900,left_thigh,0.0161,2565.00,2.560,7.125,0.001,-110.356,-110.317,-112.878
25,330,0.9900,left_foot,0.0394,2137.50,8.446,11.875,-0.002,-26.901,-19.785,-28.231
25,331,0.9930,abdomen,0.0859,1852.50,-12.443,7.125,-0.005,6.398,6.398,18.841
25,331,0.9930,thorax,0.0529,1852.50,-6.649,7.125,0.037,9.592,9.592,16.242
25,331,0.9930,left_thigh,0.0156,2565.00,2.513,7.125,0.001,-110.549,-110.549,-113.063
25,331,0.9930,left_foot,0.0360,2137.50,7.851,11.875,-0.017,-26.931,-20.391,-28.242
25,332,0.9960,abdomen,0.0848,1852.50,-12.453,7.125,-0.002,6.398,6.284,18.738
25,332,0.9960,thorax,0.0530,1852.50,-6.782,7.125,0.045,9.592,9.478,16.261
25,332,0.9960,left_thigh,0.0161,2565.00,2.721,7.125,0.001,-110.743,-110.515,-113.236
25,332,0.9960,left_foot,0.0429,2137.50,9.017,11.875,-0.086,-26.961,-18.129,-28.262
25,333,0.9990,abdomen,0.0838,1852.50,-12.240,7.125,0.006,6.398,6.397,18.638
25,333,0.9990,thorax,0.0518,1852.50,-6.684,7.125,0.049,9.592,9.592,16.276
25,333,0.9990,left_thigh,0.0137,2565.00,2.457,7.125,0.001,-110.936,-110.936,-113.394
25,333,0.9990,left_foot,0.0379,2137.50,8.106,11.875,-0.157,-26.990,-20.175,-28.280
25,334,1.0000,abdomen,0.0826,1852.50,-12.275,7.125,0.006,6.397,6.240,18.515
25,334,1.0000,thorax,0.0520,1852.50,-6.847,7.125,0.054,9.592,9.434,16.281
25,334,1.0000,left_thigh,0.0159,2565.00,2.865,7.125,0.001,-111.000,-110.684,-113.550
25,334,1.0000,left_foot,0.0450,2137.50,9.283,11.875,-0.256,-27.000,-17.893,-28.312
25,335,1.0000,abdomen,0.0815,1852.50,-12.003,7.125,0.015,6.397,6.397,18.402
25,335,1.0000,thorax,0.0514,1852.50,-6.699,7.125,0.059,9.592,9.592,16.291
25,335,1.0000,left_thigh,0.0118,2565.00,2.662,7.125,0.001,-111.000,-111.000,-113.663
25,335,1.0000,left_foot,0.0405,2137.50,8.197,11.875,-0.347,-27.000,-20.184,-28.372
25,336,1.0000,abdomen,0.0804,1852.50,-12.038,7.125,0.043,6.397,6.225,18.264
25,336,1.0000,thorax,0.0524,1852.50,-6.892,7.125,0.074,9.592,9.419,16.311
25,336,1.0000,left_thigh,0.0130,2565.00,3.089,7.125,0.006,-111.000,-110.655,-113.745
25,336,1.0000,left_foot,0.0484,2137.50,9.432,11.875,-0.390,-27.000,-17.893,-28.460
25,337,1.0000,abdomen,0.0804,1852.50,-11.755,7.125,0.066,6.397,6.397,18.153
25,337,1.0000,thorax,0.0508,1852.50,-6.739,7.125,0.101,9.592,9.592,16.331
25,337,1.0000,left_thigh,0.0101,2565.00,2.799,7.125,0.015,-111.000,-111.000,-113.800
25,337,1.0000,left_foot,0.0424,2137.50,8.369,11.875,-0.362,-27.000,-20.184,-28.545
25,338,1.0000,abdomen,0.0798,1852.50,-11.746,7.125,0.071,6.397,6.286,18.033
25,338,1.0000,thorax,0.0508,1852.50,-6.863,7.125,0.118,9.592,9.480,16.343
25,338,1.0000,left_thigh,0.0122,2565.00,3.085,7.125,0.018,-111.000,-110.778,-113.864
25,338,1.0000,left_foot,0.0490,2137.50,9.598,11.875,-0.345,-27.000,-17.909,-28.628
25,339,1.0000,abdomen,0.0802,1852.50,-11.542,7.125,0.084,6.397,6.397,17.940
25,339,1.0000,thorax,0.0501,1852.50,-6.766,7.125,0.125,9.592,9.592,16.358
25,339,1.0000,left_thigh,0.0104,2565.00,2.912,7.125,0.017,-111.000,-111.000,-113.913
25,339,1.0000,left_foot,0.0426,2137.50,8.520,11.875,-0.345,-27.000,-20.201,-28.697
25,340,1.0000,abdomen,0.0790,1852.50,-11.443,7.125,0.086,6.397,6.397,17.842
25,340,1.0000,thorax,0.0484,1852.50,-6.775,7.125,0.139,9.592,9.592,16.367
25,340,1.0000,left_thigh,0.0110,2565.00,2.965,7.125,0.019,-111.000,-111.000,-113.966
25,340,1.0000,left_foot,0.0410,2137.50,8.185,11.875,-0.360,-27.000,-20.584,-28.767
25,341,1.0000,abdomen,0.0789,1852.50,-11.357,7.125,0.097,6.397,6.397,17.755
25,341,1.0000,thorax,0.0468,1852.50,-6.716,7.125,0.141,9.592,9.592,16.308
25,341,1.0000,left_thigh,0.0112,2565.00,3.014,7.125,0.017,-111.000,-111.000,-114.015
25,341,1.0000,left_foot,0.0412,2137.50,8.203,11.875,-0.358,-27.000,-20.636,-28.838
25,342,1.0000,abdomen,0.0786,1852.50,-11.286,7.125,0.096,6.397,6.397,17.684
25,342,1.0000,thorax,0.0472,1852.50,-6.692,7.125,0.037,9.592,9.592,16.284
25,342,1.0000,left_thigh,0.0114,2565.00,3.072,7.125,0.014,-111.000,-111.000,-114.073
25,342,1.0000,left_foot,0.0354,2137.50,7.128,11.875,-0.328,-27.000,-22.090,-28.909
25,343,1.0000,abdomen,0.0787,1852.50,-11.245,7.125,0.062,6.397,6.370,17.616
25,343,1.0000,thorax,0.0459,1852.50,-6.660,7.125,0.105,9.592,9.564,16.224
25,343,1.0000,left_thigh,0.0116,2565.00,3.167,7.125,0.013,-111.000,-110.945,-114.113
25,343,1.0000,left_foot,0.0421,2137.50,8.359,11.875,-0.260,-27.000,-19.798,-28.995
25,344,1.0000,abdomen,0.0789,1852.50,-11.168,7.125,0.061,6.397,6.397,17.566
25,344,1.0000,thorax,0.0469,1852.50,-6.603,7.125,0.050,9.592,9.592,16.195
25,344,1.0000,left_thigh,0.0114,2565.00,3.162,7.125,0.017,-111.000,-111.000,-114.163
25,344,1.0000,left_foot,0.0355,2137.50,7.271,11.875,-0.154,-27.000,-22.090,-29.053
25,345,1.0000,abdomen,0.0784,1852.50,-11.114,7.125,0.047,6.397,6.397,17.512
25,345,1.0000,thorax,0.0461,1852.50,-6.556,7.125,0.094,9.592,9.592,16.148
25,345,1.0000,left_thigh,0.0112,2565.00,3.189,7.125,0.011,-111.000,-111.000,-114.190
25,345,1.0000,left_foot,0.0420,2137.50,8.482,11.875,-0.113,-27.000,-20.031,-29.117
25,346,1.0000,abdomen,0.0787,1852.50,-11.074,7.125,0.054,6.397,6.397,17.472
25,346,1.0000,thorax,0.0470,1852.50,-6.538,7.125,0.057,9.592,9.592,16.130
25,346,1.0000,left_thigh,0.0116,2565.00,3.231,7.125,0.020,-111.000,-111.000,-114.232
