tick,joint,actual_x_deg,applied_target_x_deg,nominal_x_deg,tracking_err_deg,command_offset_deg,reference_dev_deg,limit_proximity,demand,solver_torque_nm,max_force_nm
184,right_foot,-26.12,-21.12,-21.12,5.01,0.34,5.03,0.581,0.048,4.0,1710.0
184,left_shank,78.32,78.48,78.48,0.16,0.00,0.16,0.540,0.014,4.1,2052.0
184,right_shank,77.44,78.48,78.48,1.04,0.00,1.04,0.534,0.007,6.2,2052.0
184,left_thigh,-68.38,-77.49,-77.49,9.24,0.17,9.21,0.570,0.071,0.0,2052.0
184,right_thigh,-67.79,-77.49,-77.49,9.79,0.17,9.77,0.565,0.078,0.4,2052.0
184,abdomen,9.21,6.02,6.02,3.22,0.00,3.21,0.205,0.009,1.4,1482.0
184,thorax,12.30,9.02,9.02,3.28,0.00,3.28,0.246,0.023,0.0,1482.0
186,left_foot,-27.08,-21.25,-21.25,5.86,0.27,5.87,0.602,0.053,4.8,1710.0
186,right_foot,-26.72,-21.25,-21.25,5.47,0.27,5.49,0.594,0.053,3.9,1710.0
186,left_shank,79.53,79.02,79.02,0.50,0.00,0.50,0.548,0.024,4.6,2052.0
186,right_shank,78.45,79.02,79.02,0.58,0.00,0.58,0.541,0.016,7.0,2052.0
186,left_thigh,-68.73,-78.05,-78.05,9.48,0.00,9.45,0.573,0.067,0.0,2052.0
186,right_thigh,-68.01,-78.05,-78.05,10.15,0.00,10.13,0.567,0.075,0.5,2052.0
186,abdomen,8.98,6.03,6.03,2.97,0.00,2.97,0.200,0.010,1.7,1482.0
186,thorax,12.17,9.05,9.05,3.13,0.00,3.13,0.243,0.024,0.0,1482.0
188,left_foot,-27.78,-20.16,-21.36,7.65,2.30,6.47,0.617,0.066,4.9,1710.0
188,right_foot,-27.34,-20.16,-21.36,7.19,2.30,6.01,0.608,0.065,3.9,1710.0
188,left_shank,80.78,79.42,79.42,1.35,0.00,1.35,0.557,0.030,5.2,2052.0
188,right_shank,79.50,79.42,79.42,0.00,0.00,0.00,0.548,0.021,7.8,2052.0
188,left_thigh,-69.13,-77.13,-78.46,8.24,1.33,9.51,0.576,0.056,0.0,2052.0
188,right_thigh,-68.28,-77.13,-78.46,9.02,1.33,10.31,0.569,0.064,0.7,2052.0
188,abdomen,8.73,5.38,6.04,3.37,0.66,2.71,0.194,0.010,2.1,1482.0
188,thorax,12.06,8.40,9.06,3.66,0.66,3.00,0.241,0.029,0.0,1482.0
190,left_foot,-28.48,-21.45,-21.45,7.09,0.00,7.09,0.633,0.063,4.8,1710.0
190,right_foot,-27.97,-21.45,-21.45,6.54,0.00,6.55,0.622,0.062,3.6,1710.0
190,left_shank,82.01,79.75,79.75,2.26,0.00,2.26,0.566,0.041,5.9,2052.0
190,right_shank,80.54,79.75,79.75,0.78,0.00,0.78,0.555,0.032,8.7,2052.0
190,left_thigh,-69.42,-78.80,-78.80,9.62,0.00,9.61,0.579,0.061,0.0,2052.0
190,right_thigh,-68.45,-78.80,-78.80,10.51,0.00,10.51,0.570,0.070,0.8,2052.0
190,abdomen,8.54,6.05,6.05,2.52,0.00,2.52,0.190,0.013,2.3,1482.0
190,thorax,11.95,9.07,9.07,2.89,0.00,2.89,0.239,0.023,0.0,1482.0
192,left_foot,-29.18,-19.15,-21.52,10.07,4.58,7.72,0.648,0.083,4.5,1710.0
192,right_foot,-28.59,-19.15,-21.52,9.45,4.58,7.09,0.635,0.081,3.1,1710.0
192,left_shank,83.23,80.02,80.02,3.21,0.00,3.21,0.574,0.045,6.5,2052.0
192,right_shank,81.56,80.02,80.02,1.54,0.00,1.54,0.562,0.035,9.4,2052.0
192,left_thigh,-69.71,-77.64,-79.07,8.27,1.43,9.65,0.581,0.056,0.0,2052.0
192,right_thigh,-68.62,-77.64,-79.07,9.25,1.43,10.65,0.572,0.064,0.8,2052.0
192,abdomen,8.36,5.33,6.05,3.05,0.71,2.34,0.186,0.011,2.5,1482.0
192,thorax,11.86,8.35,9.07,3.51,0.71,2.79,0.237,0.029,0.0,1482.0
194,left_foot,-29.58,-18.11,-21.58,11.51,4.59,8.06,0.657,0.091,3.9,1710.0
194,right_foot,-29.17,-18.11,-21.58,11.07,4.59,7.60,0.648,0.090,2.7,1710.0
194,left_shank,84.15,80.21,80.21,3.95,0.00,3.95,0.580,0.054,9.1,2052.0
194,right_shank,82.56,80.21,80.21,2.36,0.00,2.36,0.569,0.044,10.1,2052.0
194,left_thigh,-69.94,-77.78,-79.26,8.20,1.49,9.64,0.583,0.044,0.0,2052.0
194,right_thigh,-68.76,-77.78,-79.26,9.29,1.49,10.75,0.573,0.052,1.0,2052.0
194,abdomen,8.14,5.30,6.05,2.91,0.74,2.19,0.181,0.031,2.9,1482.0
194,thorax,11.79,8.32,9.06,3.47,0.74,2.73,0.236,0.031,0.0,1482.0
196,left_foot,-30.12,-15.82,-21.63,14.34,9.17,8.56,0.669,0.110,4.2,1710.0
196,right_foot,-29.74,-15.82,-21.63,13.93,9.17,8.13,0.661,0.109,2.9,1710.0
196,left_shank,85.17,80.37,80.37,4.80,0.00,4.80,0.587,0.057,8.6,2052.0
196,right_shank,83.54,80.37,80.37,3.17,0.00,3.17,0.576,0.048,5.9,2052.0
196,left_thigh,-70.25,-78.02,-79.43,8.13,1.42,9.52,0.585,0.046,0.0,2052.0
196,right_thigh,-69.00,-78.02,-79.43,9.31,1.42,10.70,0.575,0.055,0.9,2052.0
196,abdomen,7.90,5.33,6.04,2.74,0.71,2.10,0.175,0.025,2.1,1482.0
196,thorax,11.73,8.35,9.05,3.38,0.71,2.68,0.235,0.031,0.0,1482.0
198,left_foot,-30.63,-13.53,-21.67,17.14,13.76,9.04,0.681,0.125,4.9,1710.0
198,right_foot,-30.20,-13.53,-21.67,16.68,13.76,8.54,0.671,0.123,2.7,1710.0
198,left_shank,86.12,80.50,80.50,5.62,0.00,5.62,0.594,0.059,8.6,2052.0
198,right_shank,84.38,80.50,80.50,3.88,0.00,3.88,0.582,0.047,5.7,2052.0
198,left_thigh,-70.54,-78.25,-79.56,8.09,1.32,9.39,0.588,0.047,0.0,2052.0
198,right_thigh,-69.22,-78.25,-79.56,9.35,1.32,10.64,0.577,0.055,0.9,2052.0
198,abdomen,7.65,5.38,6.03,2.55,0.66,2.00,0.170,0.024,2.4,1482.0
198,thorax,11.69,8.39,9.04,3.30,0.66,2.65,0.234,0.031,0.0,1482.0
200,left_foot,-31.05,-11.24,-21.71,19.85,12.72,9.43,0.690,0.140,5.4,1710.0
200,right_foot,-30.55,-11.24,-21.71,19.32,12.72,8.85,0.679,0.137,2.3,1710.0
200,left_shank,86.95,80.62,80.62,6.33,0.00,6.33,0.600,0.059,9.4,2052.0
200,right_shank,85.07,80.62,80.62,4.45,0.00,4.45,0.587,0.047,6.3,2052.0
200,left_thigh,-70.80,-79.67,-79.68,9.23,0.23,9.30,0.590,0.056,0.0,2052.0
200,right_thigh,-69.40,-79.67,-79.68,10.56,0.23,10.61,0.578,0.065,1.0,2052.0
200,abdomen,7.43,6.02,6.02,1.86,0.00,1.87,0.165,0.025,2.6,1482.0
200,thorax,11.66,9.03,9.03,2.63,0.00,2.63,0.233,0.025,0.0,1482.0
202,left_foot,-31.39,-12.45,-21.74,18.99,8.14,9.74,0.697,0.130,5.6,1710.0
202,right_foot,-30.80,-12.45,-21.74,18.36,8.14,9.06,0.684,0.127,1.9,1710.0
202,left_shank,87.69,80.74,80.74,6.95,0.00,6.95,0.605,0.060,9.6,2052.0
202,right_shank,85.63,80.74,80.74,4.89,0.00,4.89,0.591,0.046,7.8,2052.0
202,left_thigh,-71.13,-79.13,-79.80,8.44,0.72,9.15,0.593,0.048,0.0,2052.0
202,right_thigh,-69.65,-79.13,-79.80,9.83,0.72,10.51,0.580,0.058,1.1,2052.0
202,abdomen,7.20,5.68,6.01,1.93,0.36,1.69,0.160,0.023,3.0,1482.0
202,thorax,11.67,8.68,9.01,2.99,0.36,2.66,0.233,0.031,0.0,1482.0
204,left_foot,-31.75,-14.74,-21.78,17.06,3.60,10.06,0.706,0.117,6.1,1710.0
204,right_foot,-31.04,-14.74,-21.78,16.31,3.60,9.26,0.690,0.114,1.8,1710.0
204,left_shank,88.30,80.89,80.89,7.41,0.00,7.41,0.609,0.057,9.2,2052.0
204,right_shank,86.08,80.89,80.89,5.19,0.00,5.19,0.594,0.043,10.1,2052.0
204,left_thigh,-71.30,-79.54,-79.94,8.69,0.52,9.17,0.594,0.056,0.0,2052.0
204,right_thigh,-69.77,-79.54,-79.94,10.11,0.52,10.54,0.581,0.066,1.1,2052.0
204,abdomen,7.01,5.80,6.00,1.65,0.26,1.52,0.156,0.023,3.1,1482.0
204,thorax,11.67,8.80,9.00,2.87,0.26,2.67,0.233,0.028,0.0,1482.0
206,left_foot,-32.05,-17.04,-21.82,15.07,1.31,10.31,0.712,0.102,6.2,1710.0
206,right_foot,-31.27,-17.04,-21.82,14.26,1.31,9.45,0.695,0.100,3.3,1710.0
206,left_shank,88.81,81.06,81.06,7.75,0.00,7.75,0.612,0.055,9.0,2052.0
206,right_shank,86.47,81.06,81.06,5.41,0.00,5.41,0.596,0.042,13.5,2052.0
206,left_thigh,-71.45,-79.98,-80.10,8.98,0.41,9.20,0.595,0.059,0.0,2052.0
206,right_thigh,-69.87,-79.98,-80.10,10.44,0.41,10.61,0.582,0.070,1.0,2052.0
206,abdomen,6.89,5.94,6.00,1.45,0.21,1.42,0.153,0.023,3.1,1482.0
206,thorax,11.64,8.93,8.99,2.70,0.20,2.65,0.233,0.025,0.0,1482.0
208,left_foot,-32.29,-19.32,-21.87,13.03,1.40,10.49,0.718,0.087,6.7,1710.0
208,right_foot,-31.47,-19.32,-21.87,12.16,1.40,9.60,0.699,0.084,4.6,1710.0
208,left_shank,89.25,81.29,81.29,7.96,0.00,7.96,0.616,0.054,9.0,2052.0
208,right_shank,86.81,81.29,81.29,5.52,0.00,5.52,0.599,0.041,13.3,2052.0
208,left_thigh,-71.56,-80.32,-80.32,9.19,0.46,9.32,0.596,0.062,0.0,2052.0
208,right_thigh,-69.92,-80.32,-80.32,10.72,0.46,10.79,0.583,0.073,1.1,2052.0
208,abdomen,6.82,5.99,5.99,1.37,0.23,1.39,0.152,0.023,3.2,1482.0
208,thorax,11.62,8.99,8.99,2.63,0.24,2.63,0.232,0.026,0.0,1482.0
210,left_foot,-32.52,-21.41,-21.92,11.18,1.18,10.65,0.723,0.073,7.7,1710.0
210,right_foot,-31.63,-21.41,-21.92,10.26,1.18,9.71,0.703,0.069,5.9,1710.0
210,left_shank,89.67,81.59,81.59,8.09,0.00,8.09,0.618,0.049,8.7,2052.0
210,right_shank,87.11,81.59,81.59,5.52,0.00,5.52,0.601,0.034,12.4,2052.0
210,left_thigh,-71.63,-80.61,-80.61,9.39,0.53,9.54,0.597,0.070,0.0,2052.0
210,right_thigh,-69.94,-80.61,-80.61,10.98,0.53,11.07,0.583,0.082,1.1,2052.0
210,abdomen,6.78,5.99,5.99,1.34,0.26,1.36,0.151,0.023,3.2,1482.0
210,thorax,11.61,8.99,8.99,2.63,0.27,2.63,0.232,0.026,0.0,1482.0
212,left_foot,-32.73,-21.99,-21.99,10.81,1.18,10.80,0.727,0.070,8.8,1710.0
212,right_foot,-31.76,-21.99,-21.99,9.81,1.18,9.78,0.706,0.065,7.6,1710.0
212,left_shank,90.07,81.94,81.94,8.13,0.00,8.13,0.621,0.049,8.5,2052.0
212,right_shank,87.38,81.94,81.94,5.44,0.00,5.44,0.603,0.033,12.9,2052.0
212,left_thigh,-71.68,-80.94,-80.94,9.68,0.59,9.84,0.597,0.072,0.0,2052.0
212,right_thigh,-69.93,-80.94,-80.94,11.32,0.59,11.42,0.583,0.084,1.2,2052.0
212,abdomen,6.76,6.00,6.00,1.31,0.29,1.34,0.150,0.024,3.2,1482.0
212,thorax,11.60,8.99,8.99,2.61,0.30,2.61,0.232,0.025,0.0,1482.0
214,left_foot,-32.90,-22.07,-22.07,10.90,1.30,10.89,0.731,0.069,10.0,1710.0
214,right_foot,-31.82,-22.07,-22.07,9.79,1.30,9.76,0.707,0.062,9.5,1710.0
214,left_shank,90.44,82.38,82.38,8.06,0.00,8.06,0.624,0.044,8.5,2052.0
214,right_shank,87.61,82.38,82.38,5.23,0.00,5.23,0.604,0.027,14.5,2052.0
214,left_thigh,-71.72,-81.36,-81.36,10.05,0.65,10.22,0.598,0.080,0.0,2052.0
214,right_thigh,-69.95,-81.36,-81.36,11.72,0.65,11.83,0.583,0.091,1.2,2052.0
214,abdomen,6.74,6.01,6.01,1.29,0.33,1.32,0.150,0.025,3.3,1482.0
214,thorax,11.58,9.00,9.00,2.59,0.33,2.58,0.232,0.025,0.0,1482.0
216,left_foot,-33.06,-22.15,-22.15,10.97,1.41,10.97,0.735,0.069,11.3,1710.0
216,right_foot,-31.89,-22.15,-22.15,9.78,1.41,9.76,0.709,0.063,10.5,1710.0
216,left_shank,90.79,82.84,82.84,7.94,0.00,7.94,0.626,0.041,8.8,2052.0
216,right_shank,87.83,82.84,82.84,4.99,0.00,4.99,0.606,0.024,14.1,2052.0
216,left_thigh,-71.77,-81.80,-81.80,10.44,0.71,10.62,0.598,0.083,0.0,2052.0
216,right_thigh,-69.97,-81.80,-81.80,12.15,0.71,12.26,0.583,0.095,1.2,2052.0
216,abdomen,6.70,6.01,6.01,1.25,0.35,1.29,0.149,0.026,3.3,1482.0
216,thorax,11.56,9.02,9.02,2.55,0.35,2.54,0.231,0.023,0.0,1482.0
218,left_foot,-33.20,-22.24,-22.24,11.01,1.52,11.01,0.738,0.069,12.5,1710.0
218,right_foot,-31.97,-22.24,-22.24,9.77,1.52,9.75,0.710,0.063,12.1,1710.0
218,left_shank,91.09,83.34,83.34,7.74,0.00,7.74,0.628,0.039,9.7,2052.0
218,right_shank,88.02,83.34,83.34,4.67,0.00,4.67,0.607,0.021,15.0,2052.0
218,left_thigh,-71.84,-82.28,-82.28,10.83,0.76,11.02,0.599,0.085,0.0,2052.0
218,right_thigh,-69.98,-82.28,-82.28,12.61,0.76,12.73,0.583,0.098,1.2,2052.0
218,abdomen,6.64,6.02,6.02,1.24,0.38,1.28,0.148,0.028,3.3,1482.0
218,thorax,11.51,9.03,9.03,2.49,0.38,2.48,0.230,0.021,0.0,1482.0
220,left_foot,-33.33,-22.33,-22.33,11.04,1.62,11.06,0.741,0.069,14.1,1710.0
220,right_foot,-32.05,-22.33,-22.33,9.76,1.62,9.75,0.712,0.063,13.8,1710.0
220,left_shank,91.37,83.87,83.87,7.51,0.00,7.51,0.630,0.035,10.9,2052.0
220,right_shank,88.19,83.87,83.87,4.32,0.00,4.32,0.608,0.016,15.6,2052.0
220,left_thigh,-71.94,-82.78,-82.78,11.21,0.81,11.41,0.600,0.088,0.0,2052.0
220,right_thigh,-70.01,-82.78,-82.78,13.07,0.81,13.19,0.583,0.102,1.3,2052.0
220,abdomen,6.58,6.04,6.04,1.25,0.40,1.30,0.146,0.029,3.4,1482.0
220,thorax,11.45,9.05,9.05,2.41,0.41,2.40,0.229,0.020,0.0,1482.0
222,left_foot,-33.47,-22.43,-22.43,11.09,1.71,11.12,0.744,0.070,15.7,1710.0
222,right_foot,-32.15,-22.43,-22.43,9.75,1.71,9.76,0.714,0.063,15.2,1710.0
222,left_shank,91.67,84.41,84.41,7.26,0.00,7.26,0.632,0.034,11.5,2052.0
222,right_shank,88.37,84.41,84.41,3.96,0.00,3.96,0.609,0.014,15.9,2052.0
222,left_thigh,-72.07,-83.29,-83.29,11.60,0.86,11.80,0.601,0.090,0.0,2052.0
222,right_thigh,-70.07,-83.29,-83.29,13.53,0.86,13.65,0.584,0.104,1.3,2052.0
222,abdomen,6.51,6.05,6.05,1.26,0.43,1.31,0.145,0.031,3.5,1482.0
222,thorax,11.38,9.07,9.07,2.33,0.43,2.32,0.228,0.019,0.0,1482.0
224,left_foot,-33.63,-22.53,-22.53,11.15,1.80,11.19,0.747,0.070,17.3,1710.0
224,right_foot,-32.24,-22.53,-22.53,9.75,1.80,9.77,0.717,0.064,16.7,1710.0
224,left_shank,91.99,84.98,84.98,7.01,0.00,7.01,0.634,0.031,12.1,2052.0
224,right_shank,88.55,84.98,84.98,3.57,0.00,3.57,0.611,0.011,16.5,2052.0
224,left_thigh,-72.22,-83.84,-83.84,12.00,0.90,12.21,0.602,0.094,0.0,2052.0
224,right_thigh,-70.14,-83.84,-83.84,14.01,0.90,14.14,0.584,0.109,1.4,2052.0
224,abdomen,6.43,6.06,6.06,1.26,0.45,1.32,0.143,0.032,3.7,1482.0
224,thorax,11.33,9.09,9.09,2.27,0.45,2.25,0.227,0.019,0.0,1482.0
226,left_foot,-33.81,-22.63,-22.63,11.22,1.87,11.28,0.751,0.071,18.8,1710.0
226,right_foot,-32.36,-22.63,-22.63,9.76,1.87,9.80,0.719,0.065,18.3,1710.0
226,left_shank,92.34,85.57,85.57,6.78,0.00,6.78,0.637,0.030,12.9,2052.0
226,right_shank,88.76,85.57,85.57,3.19,0.00,3.19,0.612,0.009,17.6,2052.0
226,left_thigh,-72.37,-84.39,-84.39,12.40,0.93,12.61,0.603,0.097,0.0,2052.0
226,right_thigh,-70.22,-84.39,-84.39,14.49,0.93,14.62,0.585,0.113,1.5,2052.0
226,abdomen,6.35,6.08,6.08,1.24,0.46,1.31,0.141,0.033,3.9,1482.0
226,thorax,11.29,9.11,9.11,2.21,0.47,2.19,0.226,0.019,0.0,1482.0
228,left_foot,-34.02,-22.73,-22.73,11.33,1.93,11.40,0.756,0.074,20.4,1710.0
228,right_foot,-32.43,-22.73,-22.73,9.73,1.93,9.76,0.721,0.061,19.2,1710.0
228,left_shank,92.73,86.18,86.18,6.55,0.00,6.55,0.639,0.030,14.1,2052.0
228,right_shank,89.09,86.18,86.18,2.91,0.00,2.91,0.614,0.004,18.2,2052.0
228,left_thigh,-72.56,-84.97,-84.97,12.81,0.96,13.02,0.605,0.098,0.0,2052.0
228,right_thigh,-70.48,-84.97,-84.97,14.79,0.96,14.92,0.587,0.113,1.6,2052.0
228,abdomen,6.11,6.09,6.09,1.07,0.48,1.14,0.136,0.040,4.1,1482.0
228,thorax,11.30,9.13,9.13,2.20,0.48,2.18,0.226,0.022,0.0,1482.0
230,left_foot,-34.26,-22.73,-22.84,11.56,1.99,11.54,0.761,0.074,21.5,1710.0
230,right_foot,-32.54,-22.73,-22.84,9.84,1.99,9.80,0.723,0.065,20.9,1710.0
230,left_shank,93.13,86.80,86.80,6.33,0.00,6.33,0.642,0.029,13.1,2052.0
230,right_shank,89.38,86.80,86.80,2.58,0.00,2.58,0.616,0.006,19.6,2052.0
230,left_thigh,-72.80,-85.56,-85.56,13.16,0.99,13.38,0.607,0.102,0.0,2052.0
230,right_thigh,-70.73,-85.56,-85.56,15.12,0.99,15.25,0.589,0.116,1.4,2052.0
230,abdomen,5.86,6.11,6.11,0.93,0.50,1.00,0.130,0.039,4.0,1482.0
230,thorax,11.29,9.15,9.15,2.17,0.50,2.14,0.226,0.020,0.0,1482.0
232,left_foot,-34.53,-22.94,-22.94,11.61,2.04,11.71,0.767,0.075,21.8,1710.0
232,right_foot,-32.71,-22.94,-22.94,9.78,2.04,9.87,0.727,0.067,23.6,1710.0
232,left_shank,93.60,87.43,87.43,6.17,0.00,6.17,0.645,0.029,12.4,2052.0
232,right_shank,89.71,87.43,87.43,2.28,0.00,2.28,0.619,0.007,25.3,2052.0
232,left_thigh,-73.00,-86.16,-86.16,13.55,1.02,13.78,0.608,0.105,0.0,2052.0
232,right_thigh,-70.91,-86.16,-86.16,15.52,1.02,15.66,0.591,0.119,1.5,2052.0
232,abdomen,5.68,6.12,6.12,0.90,0.51,0.96,0.126,0.040,4.4,1482.0
232,thorax,11.28,9.18,9.18,2.14,0.51,2.10,0.226,0.020,0.0,1482.0
234,left_foot,-34.78,-23.05,-23.05,11.75,2.10,11.86,0.773,0.077,23.1,1710.0
234,right_foot,-32.91,-23.05,-23.05,9.88,2.10,9.97,0.731,0.068,24.5,1710.0
234,left_shank,94.09,88.08,88.08,6.01,0.00,6.01,0.649,0.029,13.6,2052.0
234,right_shank,90.11,88.08,88.08,2.03,0.00,2.03,0.621,0.005,24.1,2052.0
234,left_thigh,-73.22,-86.77,-86.77,13.96,1.05,14.19,0.610,0.108,0.0,2052.0
234,right_thigh,-71.07,-86.77,-86.77,15.98,1.05,16.12,0.592,0.123,1.7,2052.0
234,abdomen,5.53,6.14,6.14,0.96,0.52,1.03,0.123,0.043,4.7,1482.0
234,thorax,11.27,9.20,9.20,2.12,0.52,2.07,0.225,0.020,0.0,1482.0
236,left_foot,-35.06,-23.16,-23.16,11.93,2.14,11.99,0.779,0.079,23.2,1710.0
236,right_foot,-33.15,-23.16,-23.16,10.01,2.14,10.11,0.737,0.070,25.4,1710.0
236,left_shank,94.65,88.73,88.73,5.91,0.00,5.91,0.653,0.030,13.0,2052.0
236,right_shank,90.55,88.73,88.73,1.81,0.00,1.81,0.624,0.005,24.4,2052.0
236,left_thigh,-73.44,-87.39,-87.39,14.35,1.07,14.59,0.612,0.110,0.0,2052.0
236,right_thigh,-71.22,-87.39,-87.39,16.46,1.07,16.60,0.594,0.126,1.9,2052.0
236,abdomen,5.38,6.15,6.15,1.04,0.54,1.13,0.120,0.045,5.0,1482.0
236,thorax,11.26,9.22,9.22,2.10,0.53,2.04,0.225,0.020,0.0,1482.0
238,left_foot,-35.38,-23.28,-23.28,12.16,2.18,12.18,0.786,0.081,23.0,1710.0
238,right_foot,-33.41,-23.28,-23.28,10.16,2.18,10.27,0.743,0.071,26.3,1710.0
238,left_shank,95.26,89.40,89.40,5.86,0.00,5.86,0.657,0.031,12.4,2052.0
238,right_shank,91.01,89.40,89.40,1.61,0.00,1.61,0.628,0.005,25.2,2052.0
238,left_thigh,-73.67,-88.02,-88.02,14.76,1.09,15.00,0.614,0.113,0.0,2052.0
238,right_thigh,-71.35,-88.02,-88.02,16.97,1.09,17.12,0.595,0.129,2.0,2052.0
238,abdomen,5.25,6.17,6.17,1.14,0.54,1.23,0.117,0.046,5.3,1482.0
238,thorax,11.27,9.25,9.25,2.08,0.54,2.02,0.225,0.020,0.0,1482.0
240,left_foot,-35.70,-23.39,-23.39,12.38,2.20,12.40,0.793,0.082,23.0,1710.0
240,right_foot,-33.70,-23.39,-23.39,10.33,2.20,10.45,0.749,0.073,27.2,1710.0
240,left_shank,95.91,90.07,90.07,5.84,0.00,5.84,0.661,0.031,12.4,2052.0
240,right_shank,91.50,90.07,90.07,1.43,0.00,1.43,0.631,0.005,26.0,2052.0
240,left_thigh,-73.90,-88.65,-88.65,15.18,1.10,15.42,0.616,0.116,0.0,2052.0
240,right_thigh,-71.45,-88.65,-88.65,17.51,1.10,17.65,0.595,0.134,2.2,2052.0
240,abdomen,5.14,6.19,6.19,1.23,0.55,1.33,0.114,0.048,5.7,1482.0
240,thorax,11.28,9.27,9.27,2.07,0.55,2.01,0.226,0.020,0.0,1482.0
242,left_foot,-36.04,-23.50,-23.50,12.62,2.23,12.63,0.801,0.085,23.0,1710.0
242,right_foot,-34.00,-23.50,-23.50,10.52,2.23,10.65,0.756,0.075,28.2,1710.0
242,left_shank,96.58,90.74,90.74,5.84,0.00,5.84,0.666,0.032,12.8,2052.0
242,right_shank,92.02,90.74,90.74,1.28,0.00,1.28,0.635,0.005,26.9,2052.0
242,left_thigh,-74.11,-89.28,-89.28,15.61,1.12,15.85,0.618,0.119,0.0,2052.0
242,right_thigh,-71.55,-89.28,-89.28,18.05,1.12,18.20,0.596,0.137,2.4,2052.0
242,abdomen,5.02,6.20,6.20,1.33,0.56,1.44,0.112,0.050,6.2,1482.0
242,thorax,11.29,9.30,9.30,2.05,0.56,1.99,0.226,0.020,0.0,1482.0
244,left_foot,-36.40,-23.61,-23.61,12.87,2.26,12.87,0.809,0.088,23.0,1710.0
244,right_foot,-34.32,-23.61,-23.61,10.72,2.26,10.86,0.763,0.077,29.3,1710.0
244,left_shank,97.28,91.42,91.42,5.86,0.00,5.86,0.671,0.032,12.9,2052.0
244,right_shank,92.57,91.42,91.42,1.16,0.00,1.16,0.638,0.005,27.9,2052.0
244,left_thigh,-74.32,-89.92,-89.92,16.05,1.13,16.29,0.619,0.122,0.0,2052.0
244,right_thigh,-71.65,-89.92,-89.92,18.60,1.13,18.74,0.597,0.140,2.5,2052.0
244,abdomen,4.91,6.22,6.22,1.44,0.57,1.55,0.109,0.052,6.6,1482.0
244,thorax,11.30,9.32,9.32,2.04,0.57,1.98,0.226,0.020,0.0,1482.0
246,left_foot,-36.76,-23.72,-23.72,13.13,2.30,13.13,0.817,0.090,23.2,1710.0
246,right_foot,-34.65,-23.72,-23.72,10.94,2.30,11.09,0.770,0.079,30.3,1710.0
246,left_shank,98.00,92.09,92.09,5.91,0.00,5.91,0.676,0.034,13.0,2052.0
246,right_shank,93.16,92.09,92.09,1.07,0.00,1.07,0.642,0.005,28.9,2052.0
246,left_thigh,-74.53,-90.56,-90.56,16.49,1.15,16.73,0.621,0.124,0.0,2052.0
246,right_thigh,-71.75,-90.56,-90.56,19.14,1.15,19.28,0.598,0.144,2.7,2052.0
246,abdomen,4.79,6.24,6.24,1.56,0.57,1.68,0.106,0.055,7.0,1482.0
246,thorax,11.30,9.35,9.35,2.02,0.57,1.96,0.226,0.020,0.0,1482.0
248,left_foot,-37.14,-23.83,-23.83,13.41,2.33,13.40,0.825,0.093,23.3,1710.0
248,right_foot,-35.00,-23.83,-23.83,11.18,2.33,11.34,0.778,0.081,31.3,1710.0
248,left_shank,98.74,92.76,92.76,5.98,0.00,5.98,0.681,0.035,13.0,2052.0
248,right_shank,93.77,92.76,92.76,1.01,0.00,1.01,0.647,0.006,29.9,2052.0
248,left_thigh,-74.74,-91.19,-91.19,16.92,1.16,17.17,0.623,0.127,0.0,2052.0
248,right_thigh,-71.86,-91.19,-91.19,19.68,1.16,19.82,0.599,0.147,2.9,2052.0
248,abdomen,4.67,6.25,6.25,1.70,0.58,1.81,0.104,0.057,7.4,1482.0
248,thorax,11.31,9.37,9.37,2.01,0.58,1.94,0.226,0.020,0.0,1482.0
250,left_foot,-37.54,-23.94,-23.94,13.71,2.36,13.69,0.834,0.095,23.4,1710.0
250,right_foot,-35.36,-23.94,-23.94,11.43,2.36,11.60,0.786,0.083,32.3,1710.0
250,left_shank,99.51,93.43,93.43,6.08,0.00,6.08,0.686,0.036,12.9,2052.0
250,right_shank,94.41,93.43,93.43,0.98,0.00,0.98,0.651,0.007,31.0,2052.0
250,left_thigh,-74.96,-91.82,-91.82,17.35,1.18,17.60,0.625,0.129,0.0,2052.0
250,right_thigh,-71.97,-91.82,-91.82,20.20,1.18,20.34,0.600,0.150,3.1,2052.0
250,abdomen,4.54,6.27,6.27,1.83,0.59,1.94,0.101,0.060,7.8,1482.0
250,thorax,11.32,9.40,9.40,1.99,0.59,1.92,0.226,0.020,0.0,1482.0
252,left_foot,-37.94,-24.05,-24.05,14.02,2.40,14.00,0.843,0.097,23.4,1710.0
252,right_foot,-35.73,-24.05,-24.05,11.68,2.40,11.86,0.794,0.085,33.3,1710.0
252,left_shank,100.30,94.09,94.09,6.21,0.00,6.21,0.692,0.038,12.9,2052.0
252,right_shank,95.06,94.09,94.09,0.97,0.00,0.97,0.656,0.007,32.3,2052.0
252,left_thigh,-75.17,-92.45,-92.45,17.78,1.20,18.03,0.626,0.132,0.0,2052.0
252,right_thigh,-72.09,-92.45,-92.45,20.72,1.20,20.85,0.601,0.153,3.3,2052.0
252,abdomen,4.41,6.28,6.28,1.97,0.60,2.08,0.098,0.062,8.3,1482.0
252,thorax,11.33,9.42,9.42,1.98,0.60,1.91,0.227,0.020,0.0,1482.0
254,left_foot,-38.37,-24.16,-24.16,14.34,2.43,14.31,0.853,0.099,23.3,1710.0
