load_kg,config,phase,guard_scale,limit_prox,unexpected_consumed,raw_ankle_deg,applied_ankle_deg,raw_authority,guarded_authority,hip_blend,com_ap,cop_desired,cop_measured,support_min,support_max,com_speed,contacts,held,reason
25,G2+raw+gain,0.55,0.7020,0.7026,0.2980,9.587,6.730,0.6391,0.4486,0.0000,-0.02941,-0.01567,-0.03179,-0.15472,0.13528,0.01821,8,1,HELD
25,G2+raw+gain,0.55,0.7060,0.7019,0.2940,5.546,3.915,0.3697,0.2610,0.0000,-0.03346,-0.02313,-0.03245,-0.15472,0.13528,0.01527,8,1,HELD
25,G2+raw+gain,0.55,0.7123,0.7007,0.2877,7.815,5.567,0.5210,0.3711,0.0000,-0.03662,-0.02806,-0.04119,-0.15472,0.13528,0.01239,8,1,HELD
25,G2+raw+gain,0.55,0.7158,0.6999,0.2842,4.057,3.034,0.2705,0.1936,0.0000,-0.03891,-0.03067,-0.03748,-0.15472,0.13528,0.00909,8,1,HELD
25,G2+raw+gain,0.55,0.7171,0.6996,0.2829,7.299,5.234,0.4866,0.3489,0.0000,-0.04041,-0.03209,-0.04436,-0.15472,0.13528,0.00591,8,1,HELD
25,G2+raw+gain,0.55,0.7179,0.6993,0.2821,3.714,2.883,0.2476,0.1777,0.0000,-0.04137,-0.03284,-0.03908,-0.15472,0.13528,0.00350,8,1,HELD
25,G2+raw+gain,0.55,0.7183,0.6992,0.2817,3.639,2.847,0.2426,0.1742,0.0000,-0.04196,-0.03333,-0.03945,-0.15472,0.13528,0.00226,8,1,HELD
25,G2+raw+gain,0.80,0.5029,0.8122,0.2945,17.599,7.504,1.1732,0.5901,1.0000,-0.02602,-0.00096,-0.03053,-0.15472,0.13528,0.01141,8,1,HELD
25,G2+raw+gain,0.80,0.3601,0.8611,0.3410,56.999,13.751,3.7999,1.3684,1.0000,-0.02334,0.06441,-0.03138,-0.15472,0.13528,0.06241,8,1,HELD
25,G2+raw+gain,0.80,0.6682,0.8653,0.3318,13.209,8.827,0.8806,0.5884,0.2040,-0.01869,0.01113,-0.01107,-0.15472,0.13528,0.01479,8,1,HELD
25,G2+raw+gain,0.80,0.6649,0.8689,0.3351,8.419,5.597,0.5612,0.3731,0.0000,-0.02394,-0.00804,-0.02219,-0.15472,0.13528,0.02264,8,1,HELD
25,G2+raw+gain,0.80,0.6680,0.8684,0.3320,10.272,6.862,0.6848,0.4575,0.0000,-0.02886,-0.01605,-0.03331,-0.15472,0.13528,0.01778,8,1,HELD
25,G2+raw+gain,0.80,0.6756,0.8670,0.3244,6.028,4.081,0.4018,0.2715,0.0000,-0.03264,-0.02158,-0.03171,-0.15472,0.13528,0.01334,8,1,HELD
25,G2+raw+gain,0.80,0.6797,0.8662,0.3203,8.844,6.011,0.5896,0.4007,0.0000,-0.03540,-0.02486,-0.03973,-0.15472,0.13528,0.00933,8,1,HELD
25,G2+raw+gain,0.80,0.6817,0.8659,0.3183,5.250,3.624,0.3500,0.2386,0.0000,-0.03725,-0.02661,-0.03543,-0.15472,0.13528,0.00614,8,1,HELD
25,G2+raw+gain,0.80,0.6823,0.8658,0.3177,8.568,5.846,0.5712,0.3897,0.0000,-0.03843,-0.02763,-0.04203,-0.15472,0.13528,0.00415,8,1,HELD
25,G2+raw+gain,0.80,0.6826,0.8657,0.3174,5.051,3.507,0.3368,0.2299,0.0000,-0.03918,-0.02828,-0.03677,-0.15472,0.13528,0.00296,8,1,HELD
25,G2+raw+gain,0.80,0.6826,0.8657,0.3174,5.000,3.475,0.3333,0.2275,0.0000,-0.03964,-0.02871,-0.03711,-0.15472,0.13528,0.00217,8,1,HELD
25,G2+raw+gain,1.00,0.6755,0.9493,0.3245,10.818,7.307,0.7212,0.4871,0.0000,-0.03092,-0.00285,-0.02103,-0.15472,0.13528,0.00759,8,1,HELD
25,G2+raw+gain,1.00,0.2254,0.9672,0.5630,31.067,7.004,2.0711,0.4669,1.0000,-0.03082,0.00305,-0.04916,-0.15472,0.13528,0.03178,8,1,HELD
25,G2+raw+gain,1.00,0.4192,0.9686,0.5808,15.781,6.616,1.0520,0.4410,1.0000,-0.02897,-0.00390,-0.03042,-0.15472,0.13528,0.00444,8,1,HELD
25,G2+raw+gain,1.00,0.4107,0.9692,0.5893,12.592,5.171,0.8395,0.3448,0.0000,-0.02883,-0.00457,-0.02573,-0.15472,0.13528,0.01782,8,1,HELD
25,G2+raw+gain,1.00,0.4015,0.9699,0.5985,15.975,6.414,1.0650,0.4276,1.0000,-0.02887,-0.00483,-0.03168,-0.15472,0.13528,0.01164,8,1,HELD
25,G2+raw+gain,1.00,0.3983,0.9701,0.6017,12.661,5.043,0.8441,0.3362,0.0000,-0.02895,-0.00515,-0.02643,-0.15472,0.13528,0.00513,8,1,HELD
25,G2+raw+gain,1.00,0.4040,0.9697,0.5960,16.204,6.547,1.0803,0.4365,1.0000,-0.02898,-0.00476,-0.03199,-0.15472,0.13528,0.01020,8,1,HELD
25,G2+raw+gain,1.00,0.4054,0.9696,0.5946,12.959,5.253,0.8639,0.3502,0.0927,-0.02889,-0.00443,-0.02621,-0.15472,0.13528,0.00227,8,1,HELD
25,G2+raw+gain,1.00,0.4027,0.9698,0.5973,16.377,6.595,1.0918,0.4396,1.0000,-0.02878,-0.00410,-0.03162,-0.15472,0.13528,0.00540,8,1,HELD
25,G2+raw+gain,1.00,0.4002,0.9700,0.5998,13.122,5.252,0.8748,0.3501,0.1652,-0.02867,-0.00396,-0.02602,-0.15472,0.13528,0.00395,8,1,HELD
25,G2+raw+gain,1.00,0.4024,0.9698,0.5976,13.092,5.268,0.8728,0.3512,0.1520,-0.02859,-0.00389,-0.02589,-0.15472,0.13528,0.00072,8,1,HELD
