tick,sq,state,failure_reason,com_ap,com_vel_ap,capture_ap,sup_ap_min,sup_ap_max,cop_ap,has_cop,contacts,slip_mps,pelvis_y,trunk_pitch_deg,sad_attached,sad_sep_m,sad_force_n,sad_torque_nm,sad_dev_x_deg,sad_dev_y_deg,sad_dev_z_deg,bar_d_ap_m,bar_d_up_m,bar_d_lat_m,max_demand,max_demand_joint,max_torque_ratio,max_torque_joint,chain_demand,chain_demand_joint,chain_track_err_deg,chain_track_joint,chain_limit_prox,chain_limit_joint,chain_cmd_offset_deg,chain_cmd_joint,posture_err_rad,posture_worst_joint,max_omega,max_speed
137,0.4140,DESCENT,NONE,-0.0470,-0.0008,-0.0473,-0.1547,0.1353,-0.0444,1,8,0.0021,0.8568,25.30,1,0.0052,0.0,0.0,-0.10,0.13,0.03,-0.0376,-0.0667,-0.0002,0.235,right_upper_arm,0.062,left_upper_arm,0.049,left_thigh,8.19,left_thigh,0.404,right_thigh,0.86,left_foot,0.1436,left_thigh,0.92,0.45
138,0.4170,DESCENT,NONE,-0.0470,-0.0009,-0.0473,-0.1547,0.1353,-0.0503,1,8,0.0024,0.8545,25.59,1,0.0052,0.0,0.0,-0.10,0.13,0.03,-0.0376,-0.0667,-0.0002,0.236,right_upper_arm,0.062,left_upper_arm,0.049,left_thigh,8.15,left_thigh,0.409,right_thigh,3.01,left_foot,0.1430,left_thigh,0.92,0.46
139,0.4200,DESCENT,NONE,-0.0470,-0.0008,-0.0473,-0.1547,0.1353,-0.0448,1,8,0.0022,0.8521,25.87,1,0.0052,0.0,0.0,-0.10,0.14,0.03,-0.0376,-0.0666,-0.0002,0.235,right_upper_arm,0.062,left_upper_arm,0.048,left_thigh,8.11,left_thigh,0.414,right_thigh,0.86,left_foot,0.1424,left_thigh,0.91,0.46
140,0.4230,DESCENT,NONE,-0.0470,-0.0006,-0.0472,-0.1547,0.1353,-0.0505,1,8,0.0025,0.8497,26.15,1,0.0052,0.0,0.0,-0.10,0.14,0.03,-0.0375,-0.0666,-0.0002,0.235,right_upper_arm,0.062,left_upper_arm,0.048,left_thigh,8.07,left_thigh,0.418,right_thigh,3.01,left_foot,0.1416,left_thigh,0.91,0.46
141,0.4260,DESCENT,NONE,-0.0470,-0.0004,-0.0472,-0.1547,0.1353,-0.0449,1,8,0.0023,0.8473,26.43,1,0.0051,0.0,0.0,-0.10,0.14,0.03,-0.0375,-0.0666,-0.0002,0.235,right_upper_arm,0.062,left_upper_arm,0.047,left_thigh,8.02,left_thigh,0.423,right_thigh,0.87,left_foot,0.1409,left_thigh,0.91,0.47
142,0.4290,DESCENT,NONE,-0.0470,-0.0003,-0.0471,-0.1547,0.1353,-0.0505,1,8,0.0026,0.8449,26.71,1,0.0051,0.0,0.0,-0.10,0.14,0.02,-0.0375,-0.0666,-0.0002,0.236,right_upper_arm,0.062,left_upper_arm,0.047,left_thigh,7.97,left_thigh,0.428,right_thigh,3.01,left_foot,0.1400,left_thigh,0.91,0.47
143,0.4320,DESCENT,NONE,-0.0470,-0.0001,-0.0471,-0.1547,0.1353,-0.0448,1,8,0.0023,0.8424,26.99,1,0.0051,0.0,0.0,-0.11,0.14,0.02,-0.0375,-0.0666,-0.0002,0.235,right_upper_arm,0.062,left_upper_arm,0.046,left_thigh,7.91,left_thigh,0.433,right_thigh,0.87,left_foot,0.1392,left_thigh,0.91,0.47
144,0.4350,DESCENT,NONE,-0.0470,0.0000,-0.0471,-0.1547,0.1353,-0.0504,1,8,0.0026,0.8400,27.27,1,0.0051,0.0,0.0,-0.11,0.14,0.02,-0.0375,-0.0666,-0.0002,0.236,right_upper_arm,0.062,left_upper_arm,0.045,left_thigh,7.86,left_thigh,0.438,right_thigh,3.01,left_foot,0.1382,left_thigh,0.91,0.48
145,0.4380,DESCENT,NONE,-0.0470,0.0001,-0.0470,-0.1547,0.1353,-0.0447,1,8,0.0023,0.8375,27.54,1,0.0051,0.0,0.0,-0.11,0.14,0.02,-0.0374,-0.0666,-0.0002,0.235,right_upper_arm,0.062,left_upper_arm,0.045,left_thigh,7.80,left_thigh,0.442,right_thigh,0.94,left_foot,0.1372,left_thigh,0.91,0.48
146,0.4410,DESCENT,NONE,-0.0470,0.0002,-0.0470,-0.1547,0.1353,-0.0504,1,8,0.0026,0.8349,27.82,1,0.0050,0.0,0.0,-0.11,0.14,0.02,-0.0374,-0.0666,-0.0002,0.236,right_upper_arm,0.062,left_upper_arm,0.044,left_thigh,7.74,left_thigh,0.447,right_thigh,3.10,left_foot,0.1362,left_thigh,0.91,0.48
147,0.4440,DESCENT,NONE,-0.0470,0.0003,-0.0469,-0.1547,0.1353,-0.0442,1,8,0.0023,0.8324,28.10,1,0.0050,0.0,0.0,-0.11,0.15,0.02,-0.0374,-0.0665,-0.0002,0.236,right_upper_arm,0.062,left_upper_arm,0.043,left_thigh,7.67,left_thigh,0.452,right_thigh,0.94,left_foot,0.1352,left_thigh,0.91,0.49
148,0.4470,DESCENT,NONE,-0.0470,0.0003,-0.0469,-0.1547,0.1353,-0.0498,1,8,0.0026,0.8298,28.38,1,0.0050,0.0,0.0,-0.11,0.15,0.02,-0.0374,-0.0665,-0.0002,0.236,right_upper_arm,0.062,left_upper_arm,0.043,left_thigh,7.60,left_thigh,0.457,right_thigh,3.10,left_foot,0.1339,left_thigh,0.91,0.49
149,0.4500,DESCENT,NONE,-0.0470,0.0004,-0.0469,-0.1547,0.1353,-0.0443,1,8,0.0023,0.8272,28.66,1,0.0050,0.0,0.0,-0.11,0.15,0.01,-0.0374,-0.0665,-0.0002,0.236,right_upper_arm,0.062,left_upper_arm,0.043,left_thigh,7.53,left_thigh,0.462,right_thigh,0.95,left_foot,0.1328,left_thigh,0.91,0.49
150,0.4530,DESCENT,NONE,-0.0470,0.0004,-0.0469,-0.1547,0.1353,-0.0499,1,8,0.0026,0.8246,28.93,1,0.0050,0.0,0.0,-0.12,0.15,0.01,-0.0373,-0.0665,-0.0002,0.236,left_hand,0.062,left_upper_arm,0.042,left_thigh,7.46,left_thigh,0.466,right_thigh,3.10,left_foot,0.1316,left_thigh,0.91,0.50
151,0.4560,DESCENT,NONE,-0.0470,0.0004,-0.0469,-0.1547,0.1353,-0.0443,1,8,0.0023,0.8220,29.21,1,0.0049,0.0,0.0,-0.12,0.15,0.01,-0.0373,-0.0665,-0.0002,0.236,left_hand,0.062,left_upper_arm,0.041,left_thigh,7.38,left_thigh,0.471,right_thigh,0.95,left_foot,0.1303,left_thigh,0.90,0.50
152,0.4590,DESCENT,NONE,-0.0470,0.0004,-0.0468,-0.1547,0.1353,-0.0500,1,8,0.0026,0.8193,29.49,1,0.0049,0.0,0.0,-0.12,0.15,0.01,-0.0373,-0.0665,-0.0002,0.237,left_hand,0.062,left_upper_arm,0.041,left_thigh,7.30,left_thigh,0.476,right_thigh,3.10,left_foot,0.1289,left_thigh,0.90,0.50
153,0.4620,DESCENT,NONE,-0.0470,0.0005,-0.0468,-0.1547,0.1353,-0.0445,1,8,0.0023,0.8166,29.76,1,0.0049,0.0,0.0,-0.12,0.15,0.01,-0.0373,-0.0665,-0.0002,0.236,left_hand,0.062,left_upper_arm,0.041,abdomen,7.22,left_thigh,0.481,right_thigh,1.27,right_foot,0.1276,left_thigh,0.90,0.51
154,0.4650,DESCENT,NONE,-0.0470,0.0005,-0.0468,-0.1547,0.1353,-0.0500,1,8,0.0027,0.8140,30.04,1,0.0049,0.0,0.0,-0.12,0.15,0.01,-0.0372,-0.0664,-0.0002,0.236,right_upper_arm,0.062,left_upper_arm,0.041,abdomen,7.13,left_thigh,0.486,right_thigh,3.47,left_foot,0.1262,left_thigh,0.90,0.51
155,0.4680,DESCENT,NONE,-0.0470,0.0007,-0.0467,-0.1547,0.1353,-0.0433,1,8,0.0024,0.8113,30.31,1,0.0049,0.0,0.0,-0.12,0.16,0.00,-0.0372,-0.0664,-0.0002,0.241,left_hand,0.062,left_upper_arm,0.043,abdomen,7.04,left_thigh,0.491,right_thigh,1.27,left_foot,0.1246,left_thigh,0.90,0.51
156,0.4710,DESCENT,NONE,-0.0469,0.0006,-0.0467,-0.1547,0.1353,-0.0489,1,8,0.0027,0.8085,30.58,1,0.0048,0.0,0.0,-0.12,0.16,0.00,-0.0372,-0.0664,-0.0002,0.240,left_hand,0.061,left_upper_arm,0.043,abdomen,6.96,left_thigh,0.495,right_thigh,3.47,left_foot,0.1231,left_thigh,0.90,0.51
157,0.4740,DESCENT,NONE,-0.0469,0.0006,-0.0468,-0.1547,0.1353,-0.0423,1,8,0.0024,0.8058,30.85,1,0.0048,0.0,0.0,-0.12,0.16,0.00,-0.0372,-0.0664,-0.0002,0.237,left_hand,0.061,left_upper_arm,0.044,abdomen,6.85,left_thigh,0.500,right_thigh,1.28,left_foot,0.1216,left_thigh,0.90,0.52
158,0.4770,DESCENT,NONE,-0.0469,0.0005,-0.0468,-0.1547,0.1353,-0.0479,1,8,0.0026,0.8030,31.13,1,0.0048,0.0,0.0,-0.13,0.16,0.00,-0.0372,-0.0664,-0.0002,0.237,left_hand,0.061,left_upper_arm,0.045,abdomen,6.76,left_thigh,0.505,right_thigh,3.47,left_foot,0.1198,left_thigh,0.90,0.52
159,0.4800,DESCENT,NONE,-0.0469,0.0003,-0.0468,-0.1547,0.1353,-0.0425,1,8,0.0023,0.8003,31.40,1,0.0048,0.0,0.0,-0.13,0.16,0.00,-0.0371,-0.0664,-0.0002,0.237,left_hand,0.061,left_upper_arm,0.046,abdomen,6.66,left_thigh,0.510,right_thigh,1.28,left_foot,0.1181,left_thigh,0.90,0.52
160,0.4830,DESCENT,NONE,-0.0469,0.0001,-0.0469,-0.1547,0.1353,-0.0482,1,8,0.0026,0.7975,31.67,1,0.0048,0.0,0.0,-0.13,0.16,0.00,-0.0371,-0.0664,-0.0002,0.238,left_hand,0.061,left_upper_arm,0.046,abdomen,6.56,left_thigh,0.515,right_thigh,3.47,left_foot,0.1164,left_thigh,0.90,0.52
161,0.4860,DESCENT,NONE,-0.0469,0.0000,-0.0469,-0.1547,0.1353,-0.0427,1,8,0.0023,0.7947,31.94,1,0.0047,0.0,0.0,-0.13,0.16,-0.01,-0.0371,-0.0663,-0.0002,0.238,left_hand,0.061,left_upper_arm,0.047,abdomen,6.45,left_thigh,0.520,right_thigh,1.28,left_foot,0.1146,left_thigh,0.90,0.52
162,0.4890,DESCENT,NONE,-0.0469,-0.0001,-0.0469,-0.1547,0.1353,-0.0485,1,8,0.0026,0.7919,32.20,1,0.0047,0.0,0.0,-0.13,0.16,-0.01,-0.0371,-0.0663,-0.0002,0.239,left_hand,0.061,left_upper_arm,0.048,abdomen,6.35,left_thigh,0.524,right_thigh,3.48,left_foot,0.1127,left_thigh,0.90,0.53
163,0.4920,DESCENT,NONE,-0.0469,-0.0002,-0.0470,-0.1547,0.1353,-0.0431,1,8,0.0023,0.7891,32.47,1,0.0047,0.0,0.0,-0.13,0.16,-0.01,-0.0371,-0.0663,-0.0002,0.238,left_hand,0.061,left_upper_arm,0.049,abdomen,6.23,left_thigh,0.529,right_thigh,1.29,left_foot,0.1109,left_thigh,0.90,0.53
164,0.4950,DESCENT,NONE,-0.0469,-0.0002,-0.0470,-0.1547,0.1353,-0.0487,1,8,0.0017,0.7862,32.71,1,0.0047,0.0,0.0,-0.14,0.17,-0.01,-0.0370,-0.0663,-0.0002,0.239,left_hand,0.061,left_upper_arm,0.049,abdomen,6.12,left_thigh,0.534,right_thigh,3.48,left_foot,0.1090,left_thigh,0.89,0.52
165,0.4980,DESCENT,NONE,-0.0469,-0.0002,-0.0470,-0.1547,0.1353,-0.0441,1,8,0.0018,0.7833,32.89,1,0.0047,0.0,0.0,-0.15,0.16,0.00,-0.0369,-0.0664,-0.0002,0.237,left_hand,0.061,left_upper_arm,0.050,abdomen,6.03,left_thigh,0.538,right_thigh,1.29,left_foot,0.1069,left_thigh,0.91,0.51
166,0.5010,DESCENT,NONE,-0.0469,0.0008,-0.0467,-0.1547,0.1353,-0.0517,1,8,0.0014,0.7804,33.00,1,0.0048,0.0,0.0,-0.16,0.16,0.01,-0.0367,-0.0665,-0.0002,0.236,left_hand,0.061,left_upper_arm,0.049,abdomen,6.02,left_thigh,0.542,right_thigh,3.48,left_foot,0.1053,left_thigh,0.94,0.47
167,0.5040,DESCENT,NONE,-0.0469,0.0038,-0.0457,-0.1547,0.1353,-0.0484,1,8,0.0010,0.7775,33.03,1,0.0048,0.0,0.0,-0.19,0.15,0.01,-0.0366,-0.0666,-0.0002,0.234,right_upper_arm,0.061,left_upper_arm,0.041,thorax,6.73,right_foot,0.545,right_thigh,5.75,right_foot,0.1051,left_thigh,1.01,0.43
168,0.5070,DESCENT,NONE,-0.0468,0.0092,-0.0440,-0.1547,0.1353,-0.0430,1,8,0.0016,0.7748,33.01,1,0.0049,0.0,0.0,-0.21,0.13,0.01,-0.0364,-0.0666,-0.0002,0.234,right_upper_arm,0.062,left_upper_arm,0.046,thorax,8.11,right_foot,0.547,right_thigh,7.47,left_foot,0.1062,left_thigh,1.10,0.38
169,0.5100,DESCENT,NONE,-0.0466,0.0152,-0.0420,-0.1547,0.1353,-0.0366,1,8,0.0018,0.7720,32.94,1,0.0049,0.0,0.0,-0.23,0.12,0.01,-0.0362,-0.0667,-0.0002,0.234,right_upper_arm,0.062,left_upper_arm,0.048,thorax,7.67,right_foot,0.549,right_thigh,5.38,left_foot,0.1083,left_thigh,1.20,0.32
170,0.5130,DESCENT,NONE,-0.0464,0.0204,-0.0402,-0.1547,0.1353,-0.0372,1,8,0.0023,0.7694,32.83,1,0.0050,0.0,0.0,-0.26,0.11,0.00,-0.0361,-0.0668,-0.0002,0.236,right_upper_arm,0.062,left_upper_arm,0.051,right_foot,9.06,right_foot,0.550,right_thigh,7.66,left_foot,0.1111,left_thigh,1.30,0.27
171,0.5160,DESCENT,NONE,-0.0462,0.0247,-0.0386,-0.1547,0.1353,-0.0289,1,8,0.0025,0.7669,32.69,1,0.0051,0.0,0.0,-0.28,0.10,-0.01,-0.0360,-0.0669,-0.0002,0.237,right_upper_arm,0.063,left_upper_arm,0.050,right_thigh,8.63,right_foot,0.552,right_thigh,6.04,left_foot,0.1144,left_thigh,1.39,0.25
172,0.5190,DESCENT,NONE,-0.0459,0.0279,-0.0374,-0.1547,0.1353,-0.0282,1,8,0.0025,0.7644,32.53,1,0.0051,0.0,0.0,-0.30,0.09,-0.02,-0.0360,-0.0669,-0.0002,0.239,right_upper_arm,0.063,left_upper_arm,0.053,right_foot,9.21,right_foot,0.553,right_thigh,6.47,left_foot,0.1178,left_thigh,1.47,0.24
173,0.5220,DESCENT,NONE,-0.0456,0.0297,-0.0365,-0.1547,0.1353,-0.0233,1,8,0.0025,0.7619,32.36,1,0.0052,0.0,0.0,-0.32,0.08,-0.03,-0.0360,-0.0669,-0.0001,0.240,right_upper_arm,0.063,left_upper_arm,0.053,right_thigh,8.33,left_foot,0.554,right_thigh,4.75,left_foot,0.1217,left_thigh,1.53,0.24
174,0.5250,DESCENT,NONE,-0.0453,0.0305,-0.0360,-0.1547,0.1353,-0.0248,1,8,0.0023,0.7595,32.19,1,0.0052,0.0,0.0,-0.34,0.08,-0.04,-0.0360,-0.0670,-0.0001,0.241,right_upper_arm,0.064,left_upper_arm,0.054,right_thigh,7.55,left_foot,0.555,right_thigh,4.48,left_foot,0.1256,left_thigh,1.59,0.24
175,0.5280,DESCENT,NONE,-0.0450,0.0307,-0.0356,-0.1547,0.1353,-0.0275,1,8,0.0022,0.7570,32.00,1,0.0052,0.0,0.0,-0.36,0.07,-0.05,-0.0360,-0.0670,-0.0001,0.242,right_upper_arm,0.064,left_upper_arm,0.056,right_thigh,7.68,left_thigh,0.556,right_thigh,3.88,left_foot,0.1295,left_thigh,1.63,0.25
176,0.5310,DESCENT,NONE,-0.0446,0.0306,-0.0353,-0.1547,0.1353,-0.0293,1,8,0.0021,0.7546,31.81,1,0.0052,0.0,0.0,-0.38,0.06,-0.06,-0.0360,-0.0670,-0.0001,0.243,right_upper_arm,0.064,left_upper_arm,0.056,right_thigh,7.92,right_thigh,0.557,left_thigh,2.65,left_foot,0.1335,left_thigh,1.67,0.25
177,0.5340,DESCENT,NONE,-0.0443,0.0305,-0.0351,-0.1547,0.1353,-0.0335,1,8,0.0020,0.7521,31.62,1,0.0052,0.0,0.0,-0.40,0.06,-0.07,-0.0360,-0.0670,-0.0001,0.244,right_upper_arm,0.064,left_upper_arm,0.057,right_thigh,8.20,right_thigh,0.558,left_thigh,1.15,left_foot,0.1379,right_thigh,1.68,0.25
178,0.5370,DESCENT,NONE,-0.0440,0.0305,-0.0348,-0.1547,0.1353,-0.0387,1,8,0.0019,0.7496,31.43,1,0.0053,0.0,0.0,-0.42,0.05,-0.07,-0.0361,-0.0671,-0.0001,0.244,right_upper_arm,0.065,left_upper_arm,0.058,right_thigh,8.48,right_thigh,0.560,left_thigh,0.77,left_foot,0.1426,right_thigh,1.70,0.26
179,0.5400,DESCENT,NONE,-0.0437,0.0308,-0.0344,-0.1547,0.1353,-0.0444,1,8,0.0019,0.7470,31.23,1,0.0053,0.0,0.0,-0.44,0.04,-0.08,-0.0361,-0.0671,0.0000,0.245,right_upper_arm,0.065,left_upper_arm,0.059,right_thigh,8.76,right_thigh,0.561,left_thigh,0.76,left_foot,0.1475,right_thigh,1.71,0.26
180,0.5430,DESCENT,NONE,-0.0434,0.0315,-0.0338,-0.1547,0.1353,-0.0478,1,8,0.0021,0.7444,31.04,1,0.0053,0.0,0.0,-0.46,0.04,-0.09,-0.0361,-0.0671,0.0000,0.246,right_upper_arm,0.065,left_upper_arm,0.059,left_thigh,9.02,right_thigh,0.562,left_thigh,0.76,left_foot,0.1524,right_thigh,1.71,0.27
181,0.5460,DESCENT,NONE,-0.0431,0.0325,-0.0332,-0.1547,0.1353,-0.0472,1,8,0.0024,0.7417,30.84,1,0.0054,0.0,0.0,-0.49,0.03,-0.10,-0.0362,-0.0672,0.0000,0.246,right_upper_arm,0.065,left_upper_arm,0.060,left_thigh,9.27,right_thigh,0.569,left_foot,0.75,right_foot,0.1570,right_thigh,1.70,0.27
182,0.5490,DESCENT,NONE,-0.0427,0.0336,-0.0326,-0.1547,0.1353,-0.0466,1,8,0.0023,0.7391,30.67,1,0.0054,0.0,0.0,-0.50,-0.02,-0.09,-0.0362,-0.0672,0.0001,0.247,right_upper_arm,0.065,left_upper_arm,0.061,left_thigh,9.53,right_thigh,0.577,left_foot,0.74,left_foot,0.1613,right_thigh,1.69,0.27
183,0.5520,DESCENT,NONE,-0.0424,0.0345,-0.0320,-0.1547,0.1353,-0.0457,1,8,0.0015,0.7365,30.48,1,0.0054,0.0,0.0,-0.51,-0.04,-0.09,-0.0362,-0.0672,0.0001,0.247,right_upper_arm,0.066,left_upper_arm,0.056,left_thigh,9.74,right_thigh,0.580,left_foot,0.73,left_foot,0.1657,right_thigh,1.64,0.27
184,0.5550,DESCENT,NONE,-0.0420,0.0345,-0.0316,-0.1547,0.1353,-0.0427,1,8,0.0019,0.7338,30.28,1,0.0055,0.0,0.0,-0.52,-0.04,-0.10,-0.0362,-0.0673,0.0001,0.250,right_upper_arm,0.066,left_upper_arm,0.054,right_thigh,9.86,right_thigh,0.586,right_foot,0.72,left_foot,0.1695,right_thigh,1.65,0.27
185,0.5580,DESCENT,NONE,-0.0417,0.0345,-0.0313,-0.1547,0.1353,-0.0415,1,8,0.0022,0.7312,30.09,1,0.0056,0.0,0.0,-0.54,-0.04,-0.11,-0.0362,-0.0673,0.0001,0.250,right_upper_arm,0.066,left_upper_arm,0.056,right_thigh,9.99,right_thigh,0.593,right_foot,0.71,left_foot,0.1716,right_thigh,1.65,0.27
186,0.5610,DESCENT,NONE,-0.0413,0.0342,-0.0310,-0.1547,0.1353,-0.0407,1,8,0.0026,0.7285,29.90,1,0.0056,0.0,0.0,-0.56,-0.05,-0.11,-0.0363,-0.0674,0.0001,0.250,right_upper_arm,0.066,left_upper_arm,0.051,right_thigh,10.09,right_thigh,0.600,right_foot,0.70,left_foot,0.1738,right_thigh,1.64,0.27
187,0.5640,DESCENT,NONE,-0.0410,0.0338,-0.0308,-0.1547,0.1353,-0.0385,1,8,0.0026,0.7257,29.71,1,0.0056,0.0,0.0,-0.57,-0.05,-0.12,-0.0363,-0.0674,0.0001,0.250,right_upper_arm,0.066,left_upper_arm,0.049,right_thigh,10.11,right_thigh,0.607,right_foot,0.69,left_foot,0.1757,right_thigh,1.63,0.28
188,0.5670,DESCENT,NONE,-0.0407,0.0334,-0.0306,-0.1547,0.1353,-0.0381,1,8,0.0026,0.7230,29.50,1,0.0057,0.0,0.0,-0.59,-0.05,-0.12,-0.0363,-0.0675,0.0001,0.251,right_upper_arm,0.066,left_upper_arm,0.051,right_foot,9.16,right_thigh,0.614,left_foot,2.39,left_foot,0.1761,right_thigh,1.63,0.28
189,0.5700,DESCENT,NONE,-0.0403,0.0327,-0.0305,-0.1547,0.1353,-0.0319,1,8,0.0025,0.7202,29.30,1,0.0058,0.0,0.0,-0.61,-0.06,-0.13,-0.0363,-0.0675,0.0002,0.250,right_upper_arm,0.066,left_upper_arm,0.059,right_foot,9.28,right_thigh,0.622,left_foot,4.63,left_foot,0.1769,right_thigh,1.62,0.28
190,0.5730,DESCENT,NONE,-0.0400,0.0324,-0.0303,-0.1547,0.1353,-0.0237,1,8,0.0026,0.7174,29.10,1,0.0058,0.0,0.0,-0.63,-0.06,-0.13,-0.0363,-0.0676,0.0002,0.251,right_upper_arm,0.066,left_upper_arm,0.060,right_foot,10.28,right_thigh,0.629,left_foot,2.38,left_foot,0.1788,right_thigh,1.59,0.28
191,0.5760,DESCENT,NONE,-0.0397,0.0316,-0.0302,-0.1547,0.1353,-0.0228,1,8,0.0023,0.7146,28.89,1,0.0059,0.0,0.0,-0.65,-0.07,-0.13,-0.0363,-0.0677,0.0002,0.252,right_upper_arm,0.066,left_upper_arm,0.067,right_foot,10.65,left_foot,0.635,left_foot,4.63,left_foot,0.1790,right_thigh,1.60,0.28
192,0.5790,DESCENT,NONE,-0.0394,0.0291,-0.0307,-0.1547,0.1353,-0.0168,1,8,0.0024,0.7119,28.68,1,0.0060,0.0,0.0,-0.67,-0.07,-0.13,-0.0362,-0.0678,0.0002,0.251,right_upper_arm,0.066,left_upper_arm,0.074,right_foot,12.10,left_foot,0.642,left_foot,6.90,left_foot,0.1789,right_thigh,1.58,0.27
193,0.5820,DESCENT,NONE,-0.0391,0.0266,-0.0312,-0.1547,0.1353,-0.0106,1,8,0.0030,0.7092,28.48,1,0.0061,0.0,0.0,-0.69,-0.08,-0.13,-0.0362,-0.0678,0.0002,0.252,right_upper_arm,0.066,left_upper_arm,0.081,right_foot,13.53,left_foot,0.649,left_foot,7.88,left_foot,0.1799,right_thigh,1.55,0.26
194,0.5850,DESCENT,NONE,-0.0389,0.0234,-0.0319,-0.1547,0.1353,-0.0027,1,8,0.0027,0.7066,28.29,1,0.0061,0.0,0.0,-0.71,-0.08,-0.13,-0.0362,-0.0679,0.0002,0.252,right_upper_arm,0.066,left_upper_arm,0.080,right_foot,13.51,left_foot,0.655,left_foot,5.59,left_foot,0.1805,right_thigh,1.53,0.25
195,0.5880,DESCENT,NONE,-0.0387,0.0186,-0.0332,-0.1547,0.1353,-0.0024,1,8,0.0023,0.7040,28.10,1,0.0062,0.0,0.0,-0.73,-0.08,-0.13,-0.0362,-0.0680,0.0002,0.253,right_upper_arm,0.067,left_upper_arm,0.075,right_foot,12.65,left_foot,0.661,left_foot,3.31,left_foot,0.1798,right_thigh,1.52,0.25
196,0.5910,DESCENT,NONE,-0.0386,0.0130,-0.0347,-0.1547,0.1353,-0.0079,1,8,0.0026,0.7014,27.91,1,0.0063,0.0,0.0,-0.75,-0.08,-0.12,-0.0362,-0.0681,0.0002,0.254,right_upper_arm,0.067,left_upper_arm,0.070,right_foot,11.80,left_foot,0.667,left_foot,1.10,left_foot,0.1796,right_thigh,1.51,0.25
197,0.5940,DESCENT,NONE,-0.0385,0.0078,-0.0362,-0.1547,0.1353,-0.0142,1,8,0.0025,0.6989,27.74,1,0.0064,0.0,0.0,-0.77,-0.08,-0.11,-0.0362,-0.0681,0.0002,0.254,right_upper_arm,0.067,left_upper_arm,0.066,right_foot,10.96,left_foot,0.674,left_foot,1.59,left_foot,0.1798,right_thigh,1.50,0.25
198,0.5970,DESCENT,NONE,-0.0385,0.0036,-0.0374,-0.1547,0.1353,-0.0220,1,8,0.0024,0.6964,27.58,1,0.0064,0.0,0.0,-0.79,-0.08,-0.11,-0.0362,-0.0682,0.0002,0.255,right_upper_arm,0.067,left_upper_arm,0.073,right_foot,12.36,left_foot,0.680,left_foot,3.84,left_foot,0.1799,right_thigh,1.48,0.24
199,0.6000,DESCENT,NONE,-0.0385,0.0005,-0.0383,-0.1547,0.1353,-0.0187,1,8,0.0026,0.6940,27.40,1,0.0065,0.0,0.0,-0.80,-0.08,-0.10,-0.0361,-0.0683,0.0002,0.255,right_upper_arm,0.067,left_upper_arm,0.067,right_foot,11.46,left_foot,0.685,left_foot,1.58,left_foot,0.1802,right_thigh,1.47,0.24
200,0.6030,DESCENT,NONE,-0.0385,-0.0021,-0.0391,-0.1547,0.1353,-0.0250,1,8,0.0029,0.6917,27.23,1,0.0066,0.0,0.0,-0.82,-0.08,-0.09,-0.0361,-0.0684,0.0002,0.256,right_upper_arm,0.067,left_upper_arm,0.065,right_foot,11.10,left_foot,0.691,left_foot,1.68,left_foot,0.1805,right_thigh,1.46,0.23
201,0.6060,DESCENT,NONE,-0.0385,-0.0045,-0.0399,-0.1547,0.1353,-0.0289,1,8,0.0035,0.6894,27.06,1,0.0067,0.0,0.0,-0.84,-0.09,-0.09,-0.0361,-0.0685,0.0002,0.256,right_upper_arm,0.067,left_upper_arm,0.071,right_foot,12.40,left_foot,0.696,left_foot,2.75,left_foot,0.1807,right_thigh,1.44,0.22
202,0.6090,DESCENT,NONE,-0.0386,-0.0062,-0.0405,-0.1547,0.1353,-0.0246,1,8,0.0036,0.6872,26.89,1,0.0068,0.0,0.0,-0.85,-0.09,-0.08,-0.0361,-0.0686,0.0002,0.256,right_upper_arm,0.067,left_upper_arm,0.065,right_foot,11.48,left_foot,0.701,left_foot,0.52,left_foot,0.1812,right_thigh,1.44,0.22
203,0.6120,DESCENT,NONE,-0.0387,-0.0080,-0.0410,-0.1547,0.1353,-0.0299,1,8,0.0033,0.6852,26.73,1,0.0068,0.0,0.0,-0.86,-0.09,-0.07,-0.0361,-0.0686,0.0002,0.257,right_upper_arm,0.067,left_upper_arm,0.060,right_foot,10.56,left_foot,0.706,left_foot,0.22,left_foot,0.1817,right_thigh,1.44,0.21
204,0.6150,DESCENT,NONE,-0.0388,-0.0098,-0.0417,-0.1547,0.1353,-0.0363,1,8,0.0036,0.6832,26.56,1,0.0069,0.0,0.0,-0.88,-0.10,-0.07,-0.0361,-0.0687,0.0002,0.257,right_upper_arm,0.067,left_upper_arm,0.067,right_foot,11.91,left_foot,0.710,left_foot,2.27,left_foot,0.1825,right_thigh,1.43,0.20
205,0.6180,DESCENT,NONE,-0.0389,-0.0112,-0.0422,-0.1547,0.1353,-0.0312,1,8,0.0037,0.6813,26.40,1,0.0070,0.0,0.0,-0.89,-0.10,-0.06,-0.0361,-0.0688,0.0002,0.257,right_upper_arm,0.067,left_upper_arm,0.061,right_foot,10.97,left_foot,0.715,left_foot,0.00,NONE,0.1838,right_thigh,1.41,0.19
