load_kg,config,tick,sq,com_ap,com_speed,support_min,support_max,guard_scale,limit_prox,unexpected_consumed,raw_ankle_deg,applied_ankle_deg,raw_authority,hip_blend,pelvis_y,contacts
25,G2,140,0.4200,-0.04712,0.00871,-0.15472,0.13528,0.9271,0.4090,0.0729,6.200,3.118,0.4134,0.0000,0.85202,8
25,G2,150,0.4500,-0.04705,0.00834,-0.15472,0.13528,0.8992,0.4568,0.1008,6.057,3.118,0.4038,0.0000,0.82723,8
25,G2,160,0.4800,-0.04697,0.00824,-0.15472,0.13528,0.8708,0.5051,0.1292,7.526,3.118,0.5017,0.0000,0.80026,8
25,G2,170,0.5100,-0.04686,0.00827,-0.15472,0.13528,0.4467,0.5527,0.1579,5.045,2.253,0.3363,0.0000,0.77192,8
25,G2,180,0.5400,-0.04664,0.00907,-0.15472,0.13528,0.1808,0.5983,0.1859,10.509,1.900,0.7006,0.0000,0.74301,8
25,G2,190,0.5700,-0.04573,0.01493,-0.15472,0.13528,0.1538,0.6418,0.2111,22.332,3.434,1.4888,0.0000,0.71393,8
25,G2,200,0.6000,-0.04398,0.02863,-0.15472,0.13528,0.0000,0.6810,0.2392,69.831,0.000,4.6554,0.0000,0.68587,8
25,G2,210,0.6300,-0.03935,0.06206,-0.15472,0.13528,0.0000,0.7057,0.2752,119.783,0.000,7.9855,0.0000,0.66864,8
25,G2,220,0.6600,-0.03086,0.10306,-0.15472,0.13528,0.7007,0.7150,0.2993,166.742,4.584,11.1161,1.0000,0.66530,8
25,G2,230,0.6900,-0.01977,0.09975,-0.15472,0.13528,0.7048,0.7166,0.2952,69.506,15.000,4.6337,1.0000,0.66660,8
25,G2,240,0.7200,-0.01431,0.01751,-0.15472,0.13528,0.7345,0.7282,0.2655,4.220,7.790,0.2813,0.0000,0.66183,8
25,G2,250,0.7500,-0.01565,0.02775,-0.15472,0.13528,0.7480,0.7559,0.2520,7.148,6.301,0.4765,0.0000,0.64287,8
25,G2,260,0.7800,-0.01899,0.03245,-0.15472,0.13528,0.2256,0.7871,0.2689,26.544,5.988,1.7696,0.0000,0.61539,8
25,G2,270,0.8100,-0.02131,0.01625,-0.15472,0.13528,0.2402,0.8183,0.2921,47.747,8.061,3.1831,0.0000,0.58644,8
25,G2,280,0.8400,-0.02206,0.00849,-0.15472,0.13528,0.1941,0.8472,0.3144,39.008,7.573,2.6005,0.0000,0.56063,8
25,G2,290,0.8700,-0.02228,0.00603,-0.15472,0.13528,0.4012,0.8714,0.3345,27.966,11.220,1.8644,0.0000,0.53998,8
25,G2,300,0.9000,-0.02330,0.01648,-0.15472,0.13528,0.6540,0.8927,0.3460,10.586,8.573,0.7057,0.0000,0.52249,8
25,G2,310,0.9300,-0.02520,0.02106,-0.15472,0.13528,0.6496,0.9124,0.3504,12.825,8.331,0.8550,0.0000,0.50474,8
25,G2,320,0.9600,-0.02719,0.02063,-0.15472,0.13528,0.6513,0.9308,0.3487,13.289,8.655,0.8859,0.0000,0.48628,8
25,G2,330,0.9900,-0.02882,0.00929,-0.15472,0.13528,0.6676,0.9439,0.3324,10.394,6.939,0.6929,0.0000,0.46803,8
25,G2,340,1.0000,-0.03007,0.02103,-0.15472,0.13528,0.6299,0.9528,0.3701,12.822,7.269,0.8548,0.0000,0.45258,8
25,G2,350,1.0000,-0.03238,0.03377,-0.15472,0.13528,0.5637,0.9577,0.4363,11.388,6.199,0.7592,0.0000,0.44384,8
25,G2,360,1.0000,-0.03475,0.03436,-0.15472,0.13528,0.5393,0.9596,0.4607,11.685,5.853,0.7790,0.0000,0.44103,8
25,G2,370,1.0000,-0.03659,0.02563,-0.15472,0.13528,0.5337,0.9600,0.4663,12.467,5.853,0.8311,0.0000,0.44090,8
25,G2,380,1.0000,-0.03777,0.01216,-0.15472,0.13528,0.5268,0.9605,0.4732,14.922,6.628,0.9948,0.0000,0.44124,8
25,G2,390,1.0000,-0.03839,0.00625,-0.15472,0.13528,0.5204,0.9610,0.4796,15.604,7.220,1.0402,0.0000,0.44139,8
25,G2,400,1.0000,-0.03869,0.01313,-0.15472,0.13528,0.5166,0.9613,0.4834,15.980,7.296,1.0653,0.0000,0.44140,8
25,G2,410,1.0000,-0.03885,0.01702,-0.15472,0.13528,0.5140,0.9614,0.4860,16.054,7.345,1.0703,0.0000,0.44140,8
25,G2,420,1.0000,-0.03893,0.01692,-0.15472,0.13528,0.5106,0.9617,0.4894,16.046,7.367,1.0697,0.0000,0.44139,8
25,G2,430,1.0000,-0.03898,0.01332,-0.15472,0.13528,0.5071,0.9620,0.4929,15.604,7.367,1.0403,0.0000,0.44140,8
25,G2,440,1.0000,-0.03906,0.00765,-0.15472,0.13528,0.5042,0.9622,0.4958,14.937,7.367,0.9958,0.0000,0.44140,8
25,G2,450,1.0000,-0.03920,0.00220,-0.15472,0.13528,0.5026,0.9623,0.4974,14.155,7.114,0.9437,0.0000,0.44137,8
25,G2,460,1.0000,-0.03941,0.00516,-0.15472,0.13528,0.5025,0.9623,0.4975,13.314,6.691,0.8876,0.0000,0.44128,8
25,G2,470,1.0000,-0.03968,0.00902,-0.15472,0.13528,0.5038,0.9622,0.4962,12.429,6.262,0.8286,0.0000,0.44116,8
25,G2,480,1.0000,-0.04000,0.01077,-0.15472,0.13528,0.5056,0.9621,0.4944,12.122,6.129,0.8081,0.0000,0.44103,8
25,G2,490,1.0000,-0.04032,0.01014,-0.15472,0.13528,0.5074,0.9619,0.4926,12.061,6.107,0.8041,0.0000,0.44090,8
25,G2,500,1.0000,-0.04062,0.00762,-0.15472,0.13528,0.5084,0.9619,0.4916,12.025,6.073,0.8017,0.0000,0.44079,8
25,G2+raw,10,0.0300,-0.04778,0.00467,-0.15472,0.13528,0.3890,0.2340,0.2270,-0.463,0.104,0.0309,0.0000,0.97340,8
25,G2+raw,20,0.0600,-0.04800,0.00937,-0.15472,0.13528,0.7397,0.2325,0.2167,-3.387,-0.460,0.2258,0.0000,0.97288,8
25,G2+raw,30,0.0900,-0.04832,0.01120,-0.15472,0.13528,0.4831,0.2171,0.1911,-2.297,-0.983,0.1531,0.0000,0.97135,8
25,G2+raw,40,0.1200,-0.04863,0.01016,-0.15472,0.13528,0.8495,0.1881,0.1505,-1.573,-0.983,0.1049,0.0000,0.96864,8
25,G2+raw,50,0.1500,-0.04879,0.00668,-0.15472,0.13528,0.9011,0.1495,0.0989,-1.409,-0.502,0.0939,0.0000,0.96453,8
25,G2+raw,60,0.1800,-0.04878,0.00225,-0.15472,0.13528,0.9597,0.1261,0.0403,-1.195,0.091,0.0796,0.0000,0.95889,8
25,G2+raw,70,0.2100,-0.04868,0.00258,-0.15472,0.13528,1.0000,0.1564,0.0000,0.551,0.551,0.0367,0.0000,0.95167,8
25,G2+raw,80,0.2400,-0.04847,0.00665,-0.15472,0.13528,1.0000,0.1871,0.0000,0.791,0.791,0.0527,0.0000,0.94292,8
25,G2+raw,90,0.2700,-0.04818,0.00970,-0.15472,0.13528,1.0000,0.2172,0.0000,0.509,1.512,0.0339,0.0000,0.93296,8
25,G2+raw,100,0.3000,-0.04789,0.01093,-0.15472,0.13528,0.6597,0.2456,0.0000,0.455,1.102,0.0303,0.0000,0.92213,8
25,G2+raw,110,0.3300,-0.04758,0.01128,-0.15472,0.13528,0.6483,0.2783,0.0000,0.601,1.295,0.0401,0.0000,0.90905,8
25,G2+raw,120,0.3600,-0.04735,0.01035,-0.15472,0.13528,0.8340,0.3188,0.0183,-0.772,1.026,0.0515,0.0000,0.89318,8
25,G2+raw,130,0.3900,-0.04725,0.00928,-0.15472,0.13528,0.9546,0.3626,0.0454,-2.113,1.026,0.1408,0.0000,0.87411,8
25,G2+raw,140,0.4200,-0.04726,0.00833,-0.15472,0.13528,0.9272,0.4089,0.0728,-2.647,0.869,0.1765,0.0000,0.85201,8
25,G2+raw,150,0.4500,-0.04731,0.00768,-0.15472,0.13528,0.8994,0.4567,0.1006,-1.237,0.686,0.0825,0.0000,0.82714,8
25,G2+raw,160,0.4800,-0.04729,0.00750,-0.15472,0.13528,0.8712,0.5050,0.1288,0.705,0.686,0.0470,0.0000,0.80008,8
25,G2+raw,170,0.5100,-0.04716,0.00781,-0.15472,0.13528,0.4545,0.5525,0.1571,2.499,1.136,0.1666,0.0000,0.77169,8
25,G2+raw,180,0.5400,-0.04687,0.00927,-0.15472,0.13528,0.1902,0.5981,0.1850,9.099,1.730,0.6066,0.0000,0.74281,8
25,G2+raw,190,0.5700,-0.04592,0.01577,-0.15472,0.13528,0.1626,0.6409,0.2104,22.031,3.583,1.4688,1.0000,0.71384,8
25,G2+raw,200,0.6000,-0.04419,0.02739,-0.15472,0.13528,0.0000,0.6786,0.2368,66.058,0.000,4.4039,1.0000,0.68605,8
25,G2+raw,210,0.6300,-0.03963,0.06237,-0.15472,0.13528,0.0000,0.7002,0.2697,116.023,0.000,7.7349,1.0000,0.66897,8
25,G2+raw,220,0.6600,-0.03157,0.08632,-0.15472,0.13528,0.7145,0.7062,0.2855,102.181,15.000,6.8120,1.0000,0.66654,8
25,G2+raw,230,0.6900,-0.02588,0.02342,-0.15472,0.13528,0.7280,0.7150,0.2720,-2.259,5.833,0.1506,0.0000,0.66774,8
25,G2+raw,240,0.7200,-0.02592,0.01037,-0.15472,0.13528,0.7407,0.7357,0.2593,12.897,9.216,0.8598,0.0653,0.65679,8
25,G2+raw,250,0.7500,-0.02765,0.02119,-0.15472,0.13528,0.5185,0.7617,0.2660,10.633,5.514,0.7089,0.0000,0.63558,8
25,G2+raw,260,0.7800,-0.02980,0.02109,-0.15472,0.13528,0.4971,0.7900,0.2803,10.138,5.039,0.6758,0.0000,0.60966,8
25,G2+raw,270,0.8100,-0.03166,0.01892,-0.15472,0.13528,0.5805,0.8188,0.2952,12.370,7.181,0.8247,0.0000,0.58281,8
25,G2+raw,280,0.8400,-0.03329,0.01640,-0.15472,0.13528,0.4573,0.8463,0.3102,11.805,5.398,0.7870,0.0000,0.55737,8
25,G2+raw,290,0.8700,-0.03447,0.01142,-0.15472,0.13528,0.5397,0.8693,0.3247,8.265,7.023,0.5510,0.0000,0.53594,8
25,G2+raw,300,0.9000,-0.03546,0.01142,-0.15472,0.13528,0.6681,0.8900,0.3319,11.854,7.517,0.7903,0.0000,0.51765,8
25,G2+raw,310,0.9300,-0.03641,0.01078,-0.15472,0.13528,0.6672,0.9092,0.3328,13.066,6.960,0.8710,0.1402,0.50006,8
25,G2+raw,320,0.9600,-0.03716,0.01005,-0.15472,0.13528,0.6696,0.9276,0.3304,12.659,7.049,0.8440,0.0000,0.48222,8
25,G2+raw,330,0.9900,-0.03783,0.00889,-0.15472,0.13528,0.6704,0.9450,0.3296,14.746,7.049,0.9831,0.8872,0.46422,8
25,G2+raw,340,1.0000,-0.03759,0.00283,-0.15472,0.13528,0.6229,0.9533,0.3771,4.825,5.582,0.3217,0.0000,0.44877,8
25,G2+raw,350,1.0000,-0.03844,0.01959,-0.15472,0.13528,0.5557,0.9583,0.4443,13.736,6.909,0.9158,0.4384,0.44100,8
25,G2+raw,360,1.0000,-0.03953,0.02676,-0.15472,0.13528,0.5296,0.9603,0.4704,11.253,5.959,0.7502,0.0000,0.43904,8
25,G2+raw,370,1.0000,-0.04044,0.02386,-0.15472,0.13528,0.5232,0.9608,0.4768,11.908,5.869,0.7938,0.0000,0.43941,8
25,G2+raw,380,1.0000,-0.04093,0.01319,-0.15472,0.13528,0.5212,0.9609,0.4788,14.133,6.127,0.9422,0.6145,0.44002,8
25,G2+raw,390,1.0000,-0.04101,0.00075,-0.15472,0.13528,0.5198,0.9610,0.4802,15.119,7.150,1.0079,1.0000,0.44035,8
25,G2+raw,400,1.0000,-0.04088,0.00979,-0.15472,0.13528,0.5167,0.9612,0.4833,15.842,7.150,1.0562,1.0000,0.44050,8
25,G2+raw,410,1.0000,-0.04067,0.01573,-0.15472,0.13528,0.5149,0.9614,0.4851,16.075,7.214,1.0717,1.0000,0.44059,8
25,G2+raw,420,1.0000,-0.04044,0.01729,-0.15472,0.13528,0.5121,0.9616,0.4879,16.122,7.251,1.0748,1.0000,0.44070,8
25,G2+raw,430,1.0000,-0.04022,0.01495,-0.15472,0.13528,0.5087,0.9618,0.4913,16.109,7.251,1.0739,1.0000,0.44081,8
25,G2+raw,440,1.0000,-0.04004,0.00979,-0.15472,0.13528,0.5055,0.9621,0.4945,15.756,7.251,1.0504,1.0000,0.44092,8
25,G2+raw,450,1.0000,-0.03993,0.00336,-0.15472,0.13528,0.5033,0.9623,0.4967,15.297,7.251,1.0198,1.0000,0.44099,8
25,G2+raw,460,1.0000,-0.03989,0.00278,-0.15472,0.13528,0.5024,0.9623,0.4976,14.849,7.251,0.9899,0.9329,0.44101,8
25,G2+raw,470,1.0000,-0.03991,0.00738,-0.15472,0.13528,0.5030,0.9623,0.4970,14.533,7.251,0.9688,0.7922,0.44098,8
25,G2+raw,480,1.0000,-0.03996,0.00988,-0.15472,0.13528,0.5046,0.9622,0.4954,14.242,7.186,0.9494,0.6629,0.44093,8
25,G2+raw,490,1.0000,-0.04005,0.01006,-0.15472,0.13528,0.5063,0.9620,0.4937,13.996,7.086,0.9331,0.5537,0.44089,8
25,G2+raw,500,1.0000,-0.04015,0.00813,-0.15472,0.13528,0.5075,0.9619,0.4925,13.762,6.984,0.9175,0.4497,0.44087,8
25,G2+raw+gain,10,0.0300,-0.04685,0.00634,-0.15472,0.13528,0.3826,0.2288,0.2217,5.207,1.993,0.3472,0.0000,0.97353,8
25,G2+raw+gain,20,0.0600,-0.04713,0.00778,-0.15472,0.13528,0.6715,0.2287,0.2128,4.577,2.626,0.3052,0.0000,0.97294,8
25,G2+raw+gain,30,0.0900,-0.04752,0.00911,-0.15472,0.13528,0.4670,0.2145,0.1883,0.669,0.312,0.0446,0.0000,0.97137,8
25,G2+raw+gain,40,0.1200,-0.04792,0.00825,-0.15472,0.13528,0.8514,0.1863,0.1486,-1.778,-0.807,0.1186,0.0000,0.96869,8
25,G2+raw+gain,50,0.1500,-0.04823,0.00518,-0.15472,0.13528,0.9026,0.1482,0.0974,-0.429,-0.387,0.0286,0.0000,0.96456,8
25,G2+raw+gain,60,0.1800,-0.04835,0.00143,-0.15472,0.13528,0.9607,0.1260,0.0393,-0.450,-0.063,0.0300,0.0000,0.95891,8
25,G2+raw+gain,70,0.2100,-0.04831,0.00246,-0.15472,0.13528,1.0000,0.1565,0.0000,0.277,0.277,0.0185,0.0000,0.95168,8
25,G2+raw+gain,80,0.2400,-0.04814,0.00576,-0.15472,0.13528,1.0000,0.1872,0.0000,0.347,0.735,0.0231,0.0000,0.94292,8
25,G2+raw+gain,90,0.2700,-0.04789,0.00836,-0.15472,0.13528,1.0000,0.2172,0.0000,0.633,1.207,0.0422,0.0000,0.93296,8
25,G2+raw+gain,100,0.3000,-0.04758,0.00993,-0.15472,0.13528,0.6739,0.2457,0.0000,2.542,1.713,0.1695,0.0000,0.92209,8
25,G2+raw+gain,110,0.3300,-0.04721,0.01066,-0.15472,0.13528,0.6293,0.2783,0.0000,1.549,1.268,0.1033,0.0000,0.90905,8
25,G2+raw+gain,120,0.3600,-0.04691,0.01023,-0.15472,0.13528,0.8341,0.3188,0.0184,0.704,1.142,0.0469,0.0000,0.89319,8
25,G2+raw+gain,130,0.3900,-0.04675,0.00958,-0.15472,0.13528,0.9544,0.3626,0.0456,0.450,0.881,0.0300,0.0000,0.87418,8
25,G2+raw+gain,140,0.4200,-0.04667,0.00902,-0.15472,0.13528,0.9268,0.4090,0.0732,0.312,0.881,0.0208,0.0000,0.85208,8
25,G2+raw+gain,150,0.4500,-0.04662,0.00862,-0.15472,0.13528,0.8988,0.4568,0.1012,0.097,0.881,0.0065,0.0000,0.82729,8
25,G2+raw+gain,160,0.4800,-0.04658,0.00847,-0.15472,0.13528,0.8704,0.5051,0.1296,0.709,0.881,0.0473,0.0000,0.80030,8
25,G2+raw+gain,170,0.5100,-0.04647,0.00859,-0.15472,0.13528,0.4445,0.5527,0.1582,5.857,2.603,0.3905,0.0000,0.77188,8
25,G2+raw+gain,180,0.5400,-0.04602,0.01113,-0.15472,0.13528,0.1834,0.5982,0.1857,10.945,2.007,0.7296,0.0000,0.74291,8
25,G2+raw+gain,190,0.5700,-0.04462,0.02202,-0.15472,0.13528,0.2221,0.6405,0.2106,20.336,4.516,1.3557,1.0000,0.71393,8
25,G2+raw+gain,200,0.6000,-0.04204,0.03384,-0.15472,0.13528,0.0000,0.6775,0.2363,41.030,0.000,2.7353,1.0000,0.68658,8
25,G2+raw+gain,210,0.6300,-0.03684,0.06898,-0.15472,0.13528,0.0000,0.6984,0.2668,68.719,0.000,4.5812,1.0000,0.66995,8
25,G2+raw+gain,220,0.6600,-0.02828,0.08912,-0.15472,0.13528,0.7182,0.7043,0.2818,57.594,15.000,3.8396,1.0000,0.66787,8
25,G2+raw+gain,230,0.6900,-0.02246,0.02612,-0.15472,0.13528,0.7321,0.7133,0.2679,9.263,6.782,0.6176,0.0000,0.66902,8
25,G2+raw+gain,240,0.7200,-0.02208,0.00739,-0.15472,0.13528,0.7438,0.7349,0.2562,9.647,7.176,0.6431,0.0000,0.65800,8
25,G2+raw+gain,250,0.7500,-0.02357,0.01840,-0.15472,0.13528,0.4802,0.7615,0.2655,14.606,7.013,0.9737,0.8250,0.63682,8
25,G2+raw+gain,260,0.7800,-0.02516,0.01457,-0.15472,0.13528,0.4636,0.7896,0.2821,18.826,6.866,1.2551,1.0000,0.61104,8
25,G2+raw+gain,270,0.8100,-0.02625,0.01168,-0.15472,0.13528,0.4772,0.8177,0.2969,11.220,6.469,0.7480,0.0000,0.58471,8
25,G2+raw+gain,280,0.8400,-0.02748,0.01483,-0.15472,0.13528,0.4859,0.8456,0.3101,12.885,6.261,0.8590,0.0600,0.55979,8
25,G2+raw+gain,290,0.8700,-0.02835,0.00732,-0.15472,0.13528,0.5282,0.8685,0.3259,14.665,7.746,0.9777,0.8510,0.53839,8
25,G2+raw+gain,300,0.9000,-0.02895,0.01031,-0.15472,0.13528,0.6673,0.8896,0.3327,8.477,5.657,0.5651,0.0000,0.52030,8
25,G2+raw+gain,310,0.9300,-0.02983,0.01074,-0.15472,0.13528,0.6647,0.9095,0.3353,8.313,5.526,0.5542,0.0000,0.50267,8
25,G2+raw+gain,320,0.9600,-0.03065,0.01039,-0.15472,0.13528,0.6648,0.9284,0.3352,8.220,5.465,0.5480,0.0000,0.48469,8
25,G2+raw+gain,330,0.9900,-0.03127,0.00475,-0.15472,0.13528,0.6704,0.9445,0.3296,11.787,7.902,0.7858,0.0000,0.46666,8
25,G2+raw+gain,340,1.0000,-0.03081,0.00504,-0.15472,0.13528,0.6276,0.9529,0.3724,8.370,5.354,0.5580,0.0000,0.45160,8
25,G2+raw+gain,350,1.0000,-0.03168,0.02253,-0.15472,0.13528,0.5596,0.9580,0.4404,7.930,4.438,0.5287,0.0000,0.44380,8
25,G2+raw+gain,360,1.0000,-0.03286,0.02853,-0.15472,0.13528,0.5384,0.9596,0.4616,8.062,4.341,0.5375,0.0000,0.44171,8
25,G2+raw+gain,370,1.0000,-0.03374,0.02312,-0.15472,0.13528,0.5321,0.9601,0.4679,8.823,4.695,0.5882,0.0000,0.44200,8
25,G2+raw+gain,380,1.0000,-0.03411,0.01115,-0.15472,0.13528,0.5284,0.9604,0.4716,9.638,5.093,0.6425,0.0000,0.44262,8
25,G2+raw+gain,390,1.0000,-0.03412,0.00170,-0.15472,0.13528,0.5246,0.9607,0.4754,10.026,5.260,0.6684,0.0000,0.44299,8
25,G2+raw+gain,400,1.0000,-0.03397,0.01135,-0.15472,0.13528,0.5219,0.9609,0.4781,10.183,5.315,0.6789,0.0000,0.44317,8
25,G2+raw+gain,410,1.0000,-0.03376,0.01655,-0.15472,0.13528,0.5199,0.9610,0.4801,10.309,5.360,0.6873,0.0000,0.44328,8
25,G2+raw+gain,420,1.0000,-0.03355,0.01739,-0.15472,0.13528,0.5169,0.9612,0.4831,10.357,5.354,0.6905,0.0000,0.44338,8
25,G2+raw+gain,430,1.0000,-0.03334,0.01440,-0.15472,0.13528,0.5135,0.9615,0.4865,10.284,5.281,0.6856,0.0000,0.44345,8
25,G2+raw+gain,440,1.0000,-0.03318,0.00883,-0.15472,0.13528,0.5103,0.9617,0.4897,10.047,5.127,0.6698,0.0000,0.44354,8
25,G2+raw+gain,450,1.0000,-0.03310,0.00233,-0.15472,0.13528,0.5079,0.9619,0.4921,9.811,4.984,0.6541,0.0000,0.44359,8
25,G2+raw+gain,460,1.0000,-0.03309,0.00365,-0.15472,0.13528,0.5071,0.9620,0.4929,9.597,4.866,0.6398,0.0000,0.44359,8
25,G2+raw+gain,470,1.0000,-0.03314,0.00804,-0.15472,0.13528,0.5076,0.9619,0.4924,9.535,4.840,0.6357,0.0000,0.44356,8
25,G2+raw+gain,480,1.0000,-0.03320,0.01019,-0.15472,0.13528,0.5092,0.9618,0.4908,9.470,4.822,0.6313,0.0000,0.44353,8
25,G2+raw+gain,490,1.0000,-0.03328,0.00990,-0.15472,0.13528,0.5109,0.9617,0.4891,9.419,4.813,0.6280,0.0000,0.44351,8
25,G2+raw+gain,500,1.0000,-0.03335,0.00751,-0.15472,0.13528,0.5121,0.9616,0.4879,9.381,4.804,0.6254,0.0000,0.44349,8
