tick,sq,state,failure_reason,com_ap,com_vel_ap,capture_ap,sup_ap_min,sup_ap_max,cop_ap,has_cop,contacts,slip_mps,pelvis_y,trunk_pitch_deg,sad_attached,sad_sep_m,sad_force_n,sad_torque_nm,sad_dev_x_deg,sad_dev_y_deg,sad_dev_z_deg,bar_d_ap_m,bar_d_up_m,bar_d_lat_m,max_demand,max_demand_joint,max_torque_ratio,max_torque_joint,chain_demand,chain_demand_joint,chain_track_err_deg,chain_track_joint,chain_limit_prox,chain_limit_joint,chain_cmd_offset_deg,chain_cmd_joint,posture_err_rad,posture_worst_joint,max_omega,max_speed
140,0.4230,DESCENT,NONE,-0.0288,-0.0018,-0.0294,-0.1547,0.1353,-0.0264,1,8,0.0016,0.8598,28.40,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.274,right_upper_arm,0.073,left_upper_arm,0.062,left_thigh,8.15,left_thigh,0.417,right_thigh,2.85,left_foot,0.1428,left_thigh,0.66,0.42
141,0.4260,DESCENT,NONE,-0.0288,-0.0016,-0.0293,-0.1547,0.1353,-0.0319,1,8,0.0012,0.8575,28.64,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.274,right_upper_arm,0.073,left_upper_arm,0.061,left_thigh,8.13,left_thigh,0.422,right_thigh,5.13,left_foot,0.1424,left_thigh,0.68,0.43
142,0.4290,DESCENT,NONE,-0.0288,-0.0014,-0.0293,-0.1547,0.1353,-0.0255,1,8,0.0013,0.8552,28.87,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.273,right_upper_arm,0.073,left_upper_arm,0.061,left_thigh,8.10,left_thigh,0.426,right_thigh,2.85,left_foot,0.1420,left_thigh,0.67,0.43
143,0.4320,DESCENT,NONE,-0.0288,-0.0012,-0.0292,-0.1547,0.1353,-0.0304,1,8,0.0013,0.8529,29.11,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.273,right_upper_arm,0.073,left_upper_arm,0.060,left_thigh,8.07,left_thigh,0.431,right_thigh,5.13,left_foot,0.1415,left_thigh,0.69,0.43
144,0.4350,DESCENT,NONE,-0.0289,-0.0013,-0.0293,-0.1547,0.1353,-0.0245,1,8,0.0015,0.8505,29.35,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.273,right_upper_arm,0.073,left_upper_arm,0.059,left_thigh,8.03,left_thigh,0.436,right_thigh,2.85,left_foot,0.1409,left_thigh,0.67,0.44
145,0.4380,DESCENT,NONE,-0.0289,-0.0015,-0.0293,-0.1547,0.1353,-0.0295,1,8,0.0015,0.8481,29.59,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.273,right_upper_arm,0.073,left_upper_arm,0.060,left_thigh,8.00,left_thigh,0.440,right_thigh,5.01,left_foot,0.1402,left_thigh,0.68,0.44
146,0.4410,DESCENT,NONE,-0.0289,-0.0018,-0.0295,-0.1547,0.1353,-0.0246,1,8,0.0017,0.8457,29.82,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.273,right_upper_arm,0.073,left_upper_arm,0.058,left_thigh,7.95,left_thigh,0.445,right_thigh,2.73,left_foot,0.1396,left_thigh,0.68,0.44
147,0.4440,DESCENT,NONE,-0.0289,-0.0021,-0.0296,-0.1547,0.1353,-0.0297,1,8,0.0017,0.8433,30.06,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.273,right_upper_arm,0.073,left_upper_arm,0.058,left_thigh,7.91,left_thigh,0.449,right_thigh,4.40,left_foot,0.1389,left_thigh,0.68,0.44
148,0.4470,DESCENT,NONE,-0.0289,-0.0023,-0.0297,-0.1547,0.1353,-0.0277,1,8,0.0020,0.8408,30.29,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.273,right_upper_arm,0.073,left_upper_arm,0.058,left_thigh,7.87,left_thigh,0.454,right_thigh,2.13,left_foot,0.1381,left_thigh,0.67,0.45
149,0.4500,DESCENT,NONE,-0.0290,-0.0023,-0.0297,-0.1547,0.1353,-0.0337,1,8,0.0016,0.8384,30.53,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.273,right_upper_arm,0.073,left_upper_arm,0.058,left_thigh,7.83,left_thigh,0.459,right_thigh,4.40,left_foot,0.1374,left_thigh,0.69,0.45
150,0.4530,DESCENT,NONE,-0.0290,-0.0021,-0.0296,-0.1547,0.1353,-0.0285,1,8,0.0016,0.8359,30.76,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.273,right_upper_arm,0.073,left_upper_arm,0.056,left_thigh,7.77,left_thigh,0.463,right_thigh,2.75,left_foot,0.1367,left_thigh,0.68,0.45
151,0.4560,DESCENT,NONE,-0.0290,-0.0017,-0.0295,-0.1547,0.1353,-0.0339,1,8,0.0013,0.8334,30.99,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.273,right_upper_arm,0.073,left_upper_arm,0.056,left_thigh,7.72,left_thigh,0.468,right_thigh,5.02,left_foot,0.1357,left_thigh,0.70,0.45
152,0.4590,DESCENT,NONE,-0.0290,-0.0013,-0.0294,-0.1547,0.1353,-0.0270,1,8,0.0014,0.8308,31.22,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.272,right_upper_arm,0.073,left_upper_arm,0.055,left_thigh,7.66,left_thigh,0.472,right_thigh,2.75,left_foot,0.1348,left_thigh,0.69,0.46
153,0.4620,DESCENT,NONE,-0.0290,-0.0010,-0.0293,-0.1547,0.1353,-0.0320,1,8,0.0013,0.8283,31.46,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.272,right_upper_arm,0.073,left_upper_arm,0.054,left_thigh,7.60,left_thigh,0.477,right_thigh,5.02,left_foot,0.1338,left_thigh,0.71,0.46
154,0.4650,DESCENT,NONE,-0.0291,-0.0010,-0.0294,-0.1547,0.1353,-0.0248,1,8,0.0015,0.8257,31.69,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.272,right_upper_arm,0.073,left_upper_arm,0.053,left_thigh,7.53,left_thigh,0.482,right_thigh,2.75,left_foot,0.1328,left_thigh,0.69,0.46
155,0.4680,DESCENT,NONE,-0.0291,-0.0011,-0.0294,-0.1547,0.1353,-0.0296,1,8,0.0015,0.8232,31.92,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.272,right_upper_arm,0.073,left_upper_arm,0.053,left_thigh,7.47,left_thigh,0.486,right_thigh,4.94,left_foot,0.1315,left_thigh,0.70,0.46
156,0.4710,DESCENT,NONE,-0.0291,-0.0015,-0.0295,-0.1547,0.1353,-0.0235,1,8,0.0017,0.8206,32.15,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.272,right_upper_arm,0.073,left_upper_arm,0.052,left_thigh,7.40,left_thigh,0.491,right_thigh,2.67,left_foot,0.1304,left_thigh,0.69,0.46
157,0.4740,DESCENT,NONE,-0.0291,-0.0018,-0.0297,-0.1547,0.1353,-0.0283,1,8,0.0025,0.8180,32.38,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.272,right_upper_arm,0.073,left_upper_arm,0.051,left_thigh,7.32,left_thigh,0.496,right_thigh,2.42,left_foot,0.1292,left_thigh,0.67,0.47
158,0.4770,DESCENT,NONE,-0.0291,-0.0023,-0.0298,-0.1547,0.1353,-0.0348,1,8,0.0020,0.8153,32.61,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.272,right_upper_arm,0.073,left_upper_arm,0.051,left_thigh,7.25,left_thigh,0.500,right_thigh,4.69,left_foot,0.1279,left_thigh,0.69,0.47
159,0.4800,DESCENT,NONE,-0.0292,-0.0022,-0.0298,-0.1547,0.1353,-0.0287,1,8,0.0017,0.8127,32.84,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.272,right_upper_arm,0.073,left_upper_arm,0.052,abdomen,7.18,left_thigh,0.505,right_thigh,2.42,left_foot,0.1267,left_thigh,0.68,0.47
160,0.4830,DESCENT,NONE,-0.0292,-0.0016,-0.0297,-0.1547,0.1353,-0.0346,1,8,0.0014,0.8100,33.06,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.272,right_upper_arm,0.073,left_upper_arm,0.052,abdomen,7.10,left_thigh,0.509,right_thigh,4.69,left_foot,0.1255,left_thigh,0.70,0.47
161,0.4860,DESCENT,NONE,-0.0292,-0.0011,-0.0295,-0.1547,0.1353,-0.0276,1,8,0.0014,0.8074,33.29,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.271,right_upper_arm,0.072,left_upper_arm,0.053,abdomen,7.01,left_thigh,0.514,right_thigh,2.42,left_foot,0.1241,left_thigh,0.69,0.47
162,0.4890,DESCENT,NONE,-0.0292,-0.0007,-0.0294,-0.1547,0.1353,-0.0327,1,8,0.0013,0.8047,33.51,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.271,right_upper_arm,0.072,left_upper_arm,0.053,abdomen,6.93,left_thigh,0.518,right_thigh,4.69,left_foot,0.1225,left_thigh,0.70,0.47
163,0.4920,DESCENT,NONE,-0.0292,-0.0006,-0.0294,-0.1547,0.1353,-0.0259,1,8,0.0016,0.8020,33.73,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.271,right_upper_arm,0.072,left_upper_arm,0.055,abdomen,6.84,left_thigh,0.523,right_thigh,2.42,left_foot,0.1211,left_thigh,0.69,0.47
164,0.4950,DESCENT,NONE,-0.0292,-0.0006,-0.0294,-0.1547,0.1353,-0.0305,1,8,0.0015,0.7993,33.96,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.271,right_upper_arm,0.072,left_upper_arm,0.054,abdomen,6.75,left_thigh,0.527,right_thigh,4.69,left_foot,0.1195,left_thigh,0.70,0.47
165,0.4980,DESCENT,NONE,-0.0292,-0.0008,-0.0295,-0.1547,0.1353,-0.0240,1,8,0.0017,0.7966,34.18,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.271,right_upper_arm,0.072,left_upper_arm,0.055,abdomen,6.65,left_thigh,0.532,right_thigh,2.42,left_foot,0.1178,left_thigh,0.68,0.47
166,0.5010,DESCENT,NONE,-0.0292,-0.0011,-0.0296,-0.1547,0.1353,-0.0292,1,8,0.0021,0.7939,34.40,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.271,right_upper_arm,0.072,left_upper_arm,0.055,abdomen,6.56,left_thigh,0.537,right_thigh,3.87,left_foot,0.1162,left_thigh,0.68,0.47
167,0.5040,DESCENT,NONE,-0.0292,-0.0015,-0.0297,-0.1547,0.1353,-0.0281,1,8,0.0023,0.7912,34.61,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.271,right_upper_arm,0.072,left_upper_arm,0.056,abdomen,6.45,left_thigh,0.541,right_thigh,1.97,left_foot,0.1145,left_thigh,0.66,0.48
168,0.5070,DESCENT,NONE,-0.0293,-0.0016,-0.0298,-0.1547,0.1353,-0.0343,1,8,0.0018,0.7885,34.83,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.271,right_upper_arm,0.072,left_upper_arm,0.056,abdomen,6.35,left_thigh,0.545,right_thigh,4.24,left_foot,0.1127,left_thigh,0.68,0.48
169,0.5100,DESCENT,NONE,-0.0293,-0.0014,-0.0297,-0.1547,0.1353,-0.0283,1,8,0.0017,0.7857,35.05,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.271,right_upper_arm,0.072,left_upper_arm,0.057,abdomen,6.25,left_thigh,0.550,right_thigh,2.25,left_foot,0.1110,left_thigh,0.67,0.48
170,0.5130,DESCENT,NONE,-0.0293,-0.0009,-0.0296,-0.1547,0.1353,-0.0340,1,8,0.0015,0.7830,35.26,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.271,right_upper_arm,0.072,left_upper_arm,0.057,abdomen,6.49,right_foot,0.554,right_thigh,4.52,left_foot,0.1093,left_thigh,0.69,0.48
171,0.5160,DESCENT,NONE,-0.0293,-0.0005,-0.0295,-0.1547,0.1353,-0.0271,1,8,0.0015,0.7803,35.47,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.058,abdomen,6.03,left_thigh,0.559,right_thigh,2.25,left_foot,0.1074,left_thigh,0.67,0.47
172,0.5190,DESCENT,NONE,-0.0293,-0.0002,-0.0294,-0.1547,0.1353,-0.0322,1,8,0.0015,0.7775,35.68,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.271,right_upper_arm,0.072,left_upper_arm,0.058,abdomen,6.76,right_foot,0.563,right_thigh,4.52,left_foot,0.1053,left_thigh,0.68,0.47
173,0.5220,DESCENT,NONE,-0.0293,-0.0002,-0.0294,-0.1547,0.1353,-0.0257,1,8,0.0018,0.7748,35.89,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.060,abdomen,5.80,left_thigh,0.568,right_thigh,2.25,left_foot,0.1034,left_thigh,0.67,0.47
174,0.5250,DESCENT,NONE,-0.0293,-0.0002,-0.0294,-0.1547,0.1353,-0.0304,1,8,0.0016,0.7721,36.10,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.271,right_upper_arm,0.072,left_upper_arm,0.059,abdomen,6.92,right_foot,0.572,right_thigh,4.52,left_foot,0.1013,left_thigh,0.68,0.47
175,0.5280,DESCENT,NONE,-0.0293,-0.0004,-0.0295,-0.1547,0.1353,-0.0245,1,8,0.0019,0.7693,36.30,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.061,abdomen,5.90,right_foot,0.576,right_thigh,2.25,left_foot,0.1003,abdomen,0.65,0.47
176,0.5310,DESCENT,NONE,-0.0293,-0.0007,-0.0295,-0.1547,0.1353,-0.0299,1,8,0.0023,0.7666,36.51,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.061,abdomen,5.93,right_foot,0.581,right_thigh,3.46,left_foot,0.1014,abdomen,0.65,0.47
177,0.5340,DESCENT,NONE,-0.0293,-0.0010,-0.0296,-0.1547,0.1353,-0.0301,1,8,0.0021,0.7639,36.71,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.061,abdomen,5.91,abdomen,0.585,right_thigh,3.34,left_foot,0.1023,abdomen,0.65,0.47
178,0.5370,DESCENT,NONE,-0.0294,-0.0009,-0.0296,-0.1547,0.1353,-0.0313,1,8,0.0015,0.7611,36.91,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.061,abdomen,7.05,right_foot,0.589,right_thigh,4.47,left_foot,0.1032,abdomen,0.67,0.47
179,0.5400,DESCENT,NONE,-0.0294,-0.0006,-0.0295,-0.1547,0.1353,-0.0256,1,8,0.0017,0.7584,37.11,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.063,abdomen,6.02,abdomen,0.593,right_thigh,2.20,left_foot,0.1041,abdomen,0.64,0.47
180,0.5430,DESCENT,NONE,-0.0294,-0.0004,-0.0295,-0.1547,0.1353,-0.0309,1,8,0.0019,0.7557,37.30,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.063,abdomen,6.70,right_foot,0.597,right_thigh,4.05,left_foot,0.1052,abdomen,0.65,0.46
181,0.5460,DESCENT,NONE,-0.0294,-0.0006,-0.0295,-0.1547,0.1353,-0.0273,1,8,0.0021,0.7530,37.49,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.063,abdomen,6.13,abdomen,0.602,right_thigh,1.78,left_foot,0.1062,abdomen,0.63,0.46
182,0.5490,DESCENT,NONE,-0.0294,-0.0006,-0.0295,-0.1547,0.1353,-0.0331,1,8,0.0019,0.7503,37.69,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.063,abdomen,6.78,right_foot,0.606,right_thigh,4.05,left_foot,0.1071,abdomen,0.64,0.46
183,0.5520,DESCENT,NONE,-0.0294,-0.0005,-0.0295,-0.1547,0.1353,-0.0280,1,8,0.0022,0.7476,37.88,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.065,abdomen,6.25,abdomen,0.610,right_thigh,1.84,left_foot,0.1080,abdomen,0.64,0.46
184,0.5550,DESCENT,NONE,-0.0294,-0.0002,-0.0295,-0.1547,0.1353,-0.0323,1,8,0.0016,0.7449,38.07,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.063,abdomen,6.95,right_foot,0.614,right_thigh,4.11,left_foot,0.1091,abdomen,0.65,0.46
185,0.5580,DESCENT,NONE,-0.0294,0.0002,-0.0294,-0.1547,0.1353,-0.0263,1,8,0.0017,0.7421,38.25,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.065,abdomen,6.34,abdomen,0.618,right_thigh,1.84,left_foot,0.1097,abdomen,0.63,0.46
186,0.5610,DESCENT,NONE,-0.0294,0.0004,-0.0293,-0.1547,0.1353,-0.0325,1,8,0.0020,0.7393,38.44,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.065,abdomen,7.05,right_foot,0.622,right_thigh,4.11,left_foot,0.1106,abdomen,0.67,0.46
187,0.5640,DESCENT,NONE,-0.0294,0.0005,-0.0293,-0.1547,0.1353,-0.0248,1,8,0.0017,0.7365,38.63,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.271,right_upper_arm,0.072,left_upper_arm,0.064,abdomen,6.42,abdomen,0.627,right_thigh,1.84,right_foot,0.1115,abdomen,0.65,0.46
188,0.5670,DESCENT,NONE,-0.0294,0.0008,-0.0292,-0.1547,0.1353,-0.0308,1,8,0.0017,0.7337,38.81,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.065,abdomen,7.19,right_foot,0.631,right_thigh,4.11,left_foot,0.1122,abdomen,0.65,0.46
189,0.5700,DESCENT,NONE,-0.0294,0.0007,-0.0292,-0.1547,0.1353,-0.0261,1,8,0.0021,0.7308,38.99,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.067,abdomen,6.52,abdomen,0.635,right_thigh,1.84,left_foot,0.1128,abdomen,0.66,0.46
190,0.5730,DESCENT,NONE,-0.0294,0.0007,-0.0292,-0.1547,0.1353,-0.0310,1,8,0.0017,0.7280,39.17,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.071,left_upper_arm,0.066,abdomen,7.34,right_foot,0.639,right_thigh,4.11,left_foot,0.1138,abdomen,0.66,0.46
191,0.5760,DESCENT,NONE,-0.0294,0.0007,-0.0292,-0.1547,0.1353,-0.0260,1,8,0.0019,0.7251,39.34,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.071,left_upper_arm,0.068,abdomen,6.62,abdomen,0.643,right_thigh,1.84,left_foot,0.1145,abdomen,0.63,0.46
192,0.5790,DESCENT,NONE,-0.0294,0.0007,-0.0292,-0.1547,0.1353,-0.0330,1,8,0.0019,0.7223,39.51,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.269,left_upper_arm,0.071,left_upper_arm,0.069,abdomen,7.50,right_foot,0.647,right_thigh,4.11,left_foot,0.1156,abdomen,0.64,0.46
193,0.5820,DESCENT,NONE,-0.0294,0.0006,-0.0292,-0.1547,0.1353,-0.0285,1,8,0.0022,0.7195,39.68,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.269,left_upper_arm,0.071,left_upper_arm,0.072,abdomen,6.77,abdomen,0.651,right_thigh,2.39,left_foot,0.1167,abdomen,0.62,0.46
194,0.5850,DESCENT,NONE,-0.0294,0.0006,-0.0292,-0.1547,0.1353,-0.0342,1,8,0.0018,0.7167,39.85,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.269,left_upper_arm,0.071,left_upper_arm,0.072,abdomen,7.74,right_foot,0.655,right_thigh,4.41,left_foot,0.1182,abdomen,0.62,0.45
195,0.5880,DESCENT,NONE,-0.0294,0.0008,-0.0291,-0.1547,0.1353,-0.0289,1,8,0.0020,0.7141,40.02,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.269,left_upper_arm,0.071,left_upper_arm,0.074,abdomen,6.93,abdomen,0.659,right_thigh,2.39,left_foot,0.1194,abdomen,0.58,0.45
196,0.5910,DESCENT,NONE,-0.0293,0.0009,-0.0291,-0.1547,0.1353,-0.0354,1,8,0.0020,0.7115,40.18,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.269,left_upper_arm,0.071,left_upper_arm,0.075,abdomen,7.94,right_foot,0.662,right_thigh,4.31,left_foot,0.1210,abdomen,0.59,0.44
197,0.5940,DESCENT,NONE,-0.0293,0.0010,-0.0291,-0.1547,0.1353,-0.0299,1,8,0.0020,0.7090,40.34,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,left_upper_arm,0.071,left_upper_arm,0.077,abdomen,7.11,abdomen,0.665,right_thigh,2.03,left_foot,0.1225,abdomen,0.55,0.43
198,0.5970,DESCENT,NONE,-0.0293,0.0013,-0.0290,-0.1547,0.1353,-0.0361,1,8,0.0023,0.7066,40.50,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,left_upper_arm,0.071,left_upper_arm,0.077,abdomen,7.24,right_foot,0.669,right_thigh,3.36,left_foot,0.1242,abdomen,0.52,0.42
199,0.6000,DESCENT,NONE,-0.0293,0.0014,-0.0289,-0.1547,0.1353,-0.0358,1,8,0.0022,0.7043,40.65,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,left_upper_arm,0.071,left_upper_arm,0.079,abdomen,7.31,abdomen,0.672,right_thigh,3.17,right_foot,0.1259,abdomen,0.50,0.41
200,0.6030,DESCENT,NONE,-0.0293,0.0020,-0.0287,-0.1547,0.1353,-0.0376,1,8,0.0023,0.7021,40.80,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,left_upper_arm,0.071,left_upper_arm,0.080,abdomen,7.41,abdomen,0.675,right_thigh,2.76,left_foot,0.1276,abdomen,0.47,0.39
201,0.6060,DESCENT,NONE,-0.0293,0.0029,-0.0285,-0.1547,0.1353,-0.0405,1,8,0.0022,0.7001,40.95,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,left_upper_arm,0.071,left_upper_arm,0.081,abdomen,7.52,abdomen,0.677,right_thigh,2.96,left_foot,0.1294,abdomen,0.45,0.38
202,0.6090,DESCENT,NONE,-0.0292,0.0041,-0.0281,-0.1547,0.1353,-0.0401,1,8,0.0021,0.6982,41.09,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,left_upper_arm,0.071,left_upper_arm,0.082,abdomen,7.62,abdomen,0.680,right_thigh,2.57,left_foot,0.1312,abdomen,0.42,0.36
203,0.6120,DESCENT,NONE,-0.0292,0.0056,-0.0276,-0.1547,0.1353,-0.0426,1,8,0.0020,0.6964,41.22,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,left_upper_arm,0.071,left_upper_arm,0.083,abdomen,7.72,abdomen,0.682,right_thigh,2.44,left_foot,0.1331,abdomen,0.41,0.35
204,0.6150,DESCENT,NONE,-0.0291,0.0073,-0.0271,-0.1547,0.1353,-0.0441,1,8,0.0022,0.6947,41.36,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,left_upper_arm,0.071,left_upper_arm,0.084,abdomen,7.83,abdomen,0.684,right_thigh,2.03,left_foot,0.1349,abdomen,0.39,0.33
205,0.6180,DESCENT,NONE,-0.0290,0.0092,-0.0264,-0.1547,0.1353,-0.0466,1,8,0.0023,0.6932,41.48,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,left_upper_arm,0.071,left_upper_arm,0.084,abdomen,7.93,abdomen,0.686,right_thigh,1.49,left_foot,0.1367,abdomen,0.37,0.31
206,0.6210,DESCENT,NONE,-0.0289,0.0116,-0.0257,-0.1547,0.1353,-0.0498,1,8,0.0021,0.6918,41.60,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,left_upper_arm,0.071,left_upper_arm,0.084,abdomen,8.02,abdomen,0.688,right_thigh,1.32,left_foot,0.1384,abdomen,0.36,0.29
207,0.6240,DESCENT,NONE,-0.0288,0.0144,-0.0248,-0.1547,0.1353,-0.0517,1,8,0.0015,0.6906,41.72,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.085,abdomen,8.11,abdomen,0.690,right_thigh,3.58,left_foot,0.1400,abdomen,0.34,0.27
208,0.6270,DESCENT,NONE,-0.0286,0.0176,-0.0237,-0.1547,0.1353,-0.0457,1,8,0.0011,0.6895,41.83,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.086,abdomen,8.21,abdomen,0.692,right_thigh,2.54,left_foot,0.1416,abdomen,0.32,0.26
209,0.6300,DESCENT,NONE,-0.0284,0.0209,-0.0226,-0.1547,0.1353,-0.0444,1,8,0.0013,0.6886,41.94,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.086,abdomen,8.29,abdomen,0.693,right_thigh,2.09,left_foot,0.1433,abdomen,0.31,0.24
210,0.6330,DESCENT,NONE,-0.0282,0.0236,-0.0216,-0.1547,0.1353,-0.0469,1,8,0.0015,0.6878,42.04,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.087,abdomen,8.38,abdomen,0.694,right_thigh,4.37,right_foot,0.1448,abdomen,0.29,0.22
