tick,sq,state,failure_reason,com_ap,com_vel_ap,capture_ap,sup_ap_min,sup_ap_max,cop_ap,has_cop,contacts,slip_mps,pelvis_y,trunk_pitch_deg,sad_attached,sad_sep_m,sad_force_n,sad_torque_nm,sad_dev_x_deg,sad_dev_y_deg,sad_dev_z_deg,bar_d_ap_m,bar_d_up_m,bar_d_lat_m,max_demand,max_demand_joint,max_torque_ratio,max_torque_joint,chain_demand,chain_demand_joint,chain_track_err_deg,chain_track_joint,chain_limit_prox,chain_limit_joint,chain_cmd_offset_deg,chain_cmd_joint,posture_err_rad,posture_worst_joint,max_omega,max_speed
306,0.9210,DESCENT,COM_OUTSIDE_SUPPORT,-1.0781,-0.0025,-1.0785,-1.0781,-1.0781,NaN,0,0,0.0000,0.1310,-27.97,1,0.0515,1578.1,0.0,-4.52,4.89,4.78,-0.0419,-0.0610,0.0511,1.076,left_hand,0.597,left_hand,0.072,abdomen,17.91,abdomen,0.862,right_thigh,0.00,NONE,0.3126,abdomen,9.74,0.67
307,0.9240,DESCENT,COM_OUTSIDE_SUPPORT,-1.0782,-0.0015,-1.0784,-1.0782,-1.0782,NaN,0,0,0.0000,0.1309,-27.97,1,0.0516,1799.0,0.0,-4.52,4.87,4.82,-0.0418,-0.0610,0.0512,0.990,left_hand,0.563,left_hand,0.071,abdomen,17.89,abdomen,0.864,right_thigh,0.00,NONE,0.3126,abdomen,9.88,0.64
308,0.9270,DESCENT,COM_OUTSIDE_SUPPORT,-1.0782,-0.0011,-1.0784,-1.0782,-1.0782,NaN,0,0,0.0000,0.1309,-28.01,1,0.0515,1640.1,0.0,-4.53,4.85,4.90,-0.0418,-0.0610,0.0511,0.933,left_hand,0.663,left_hand,0.071,abdomen,17.89,abdomen,0.866,right_thigh,0.00,NONE,0.3123,abdomen,10.19,0.73
309,0.9300,DESCENT,COM_OUTSIDE_SUPPORT,-1.0783,0.0001,-1.0783,-1.0783,-1.0783,NaN,0,0,0.0000,0.1307,-27.99,1,0.0516,1869.7,0.0,-4.53,4.84,4.91,-0.0417,-0.0610,0.0512,1.037,left_hand,0.630,left_hand,0.070,abdomen,17.86,abdomen,0.868,right_thigh,0.00,NONE,0.3122,abdomen,9.89,0.65
310,0.9330,DESCENT,COM_OUTSIDE_SUPPORT,-1.0783,0.0002,-1.0783,-1.0783,-1.0783,NaN,0,0,0.0000,0.1307,-28.01,1,0.0515,1804.5,0.0,-4.55,4.85,4.98,-0.0417,-0.0611,0.0511,0.934,left_hand,0.732,left_hand,0.071,abdomen,17.85,abdomen,0.870,right_thigh,0.00,NONE,0.3117,abdomen,7.76,0.43
311,0.9360,DESCENT,COM_OUTSIDE_SUPPORT,-1.0784,0.0009,-1.0782,-1.0784,-1.0784,NaN,0,0,0.0000,0.1305,-27.90,1,0.0518,2552.7,0.0,-4.55,4.93,4.85,-0.0418,-0.0611,0.0515,0.993,left_hand,0.738,left_hand,0.069,abdomen,17.80,abdomen,0.872,right_thigh,0.00,NONE,0.3116,abdomen,3.11,0.88
312,0.9390,DESCENT,COM_OUTSIDE_SUPPORT,-1.0784,-0.0001,-1.0784,-1.0784,-1.0784,NaN,0,0,0.0000,0.1304,-27.92,1,0.0517,2082.8,0.0,-4.58,4.94,4.87,-0.0418,-0.0613,0.0514,0.575,left_forearm,0.841,left_hand,0.069,abdomen,17.82,abdomen,0.874,right_thigh,0.00,NONE,0.3107,abdomen,8.20,0.64
313,0.9420,DESCENT,COM_OUTSIDE_SUPPORT,-1.0784,-0.0028,-1.0788,-1.0784,-1.0784,NaN,0,0,0.0000,0.1304,-27.85,1,0.0520,1970.7,0.0,-4.65,4.83,4.80,-0.0422,-0.0615,0.0516,1.265,left_hand,0.767,left_hand,0.068,abdomen,17.77,abdomen,0.875,right_thigh,0.00,NONE,0.3110,abdomen,22.05,1.25
314,0.9450,DESCENT,COM_OUTSIDE_SUPPORT,-1.0785,-0.0035,-1.0790,-1.0785,-1.0785,NaN,0,0,0.0000,0.1303,-27.79,1,0.0519,2604.3,0.0,-4.67,4.95,4.66,-0.0424,-0.0613,0.0515,1.589,left_hand,0.665,left_hand,0.067,abdomen,17.74,abdomen,0.877,right_thigh,0.00,NONE,0.3102,abdomen,12.03,1.53
315,0.9480,DESCENT,COM_OUTSIDE_SUPPORT,-1.0786,-0.0118,-1.0803,-1.0786,-1.0786,NaN,0,0,0.0000,0.1304,-27.82,1,0.0518,2215.8,0.0,-4.69,4.94,4.66,-0.0425,-0.0612,0.0514,1.068,left_hand,0.941,left_hand,0.068,abdomen,17.72,abdomen,0.878,right_thigh,0.00,NONE,0.3097,abdomen,5.34,0.87
316,0.9510,DESCENT,COM_OUTSIDE_SUPPORT,-1.0787,-0.0103,-1.0802,-1.0787,-1.0787,NaN,0,0,0.0000,0.1304,-27.81,1,0.0518,2278.0,0.0,-4.68,4.96,4.63,-0.0425,-0.0611,0.0513,0.685,left_hand,0.702,left_hand,0.069,abdomen,17.71,abdomen,0.880,right_thigh,0.00,NONE,0.3093,abdomen,5.73,0.37
317,0.9540,DESCENT,COM_OUTSIDE_SUPPORT,-1.0788,-0.0090,-1.0801,-1.0788,-1.0788,NaN,0,0,0.0000,0.1304,-27.84,1,0.0517,1998.4,0.0,-4.66,4.96,4.65,-0.0424,-0.0609,0.0512,0.598,left_forearm,0.801,left_hand,0.071,abdomen,17.75,abdomen,0.883,right_thigh,0.00,NONE,0.3091,abdomen,9.44,0.62
318,0.9570,DESCENT,COM_OUTSIDE_SUPPORT,-1.0789,-0.0058,-1.0798,-1.0789,-1.0789,NaN,0,0,0.0000,0.1305,-27.88,1,0.0515,1724.9,0.0,-4.64,4.93,4.71,-0.0423,-0.0609,0.0511,0.991,left_hand,0.734,left_hand,0.071,abdomen,17.78,abdomen,0.885,right_thigh,0.00,NONE,0.3097,abdomen,9.13,0.63
319,0.9600,DESCENT,COM_OUTSIDE_SUPPORT,-1.0790,-0.0060,-1.0799,-1.0790,-1.0790,NaN,0,0,0.0000,0.1306,-27.88,1,0.0516,1941.4,0.0,-4.62,4.91,4.72,-0.0422,-0.0608,0.0512,1.011,left_hand,0.690,left_hand,0.072,abdomen,17.81,abdomen,0.887,right_thigh,0.00,NONE,0.3104,abdomen,9.66,0.58
320,0.9630,DESCENT,COM_OUTSIDE_SUPPORT,-1.0792,-0.0055,-1.0799,-1.0792,-1.0792,NaN,0,0,0.0000,0.1306,-27.91,1,0.0515,1824.2,0.0,-4.61,4.90,4.78,-0.0422,-0.0610,0.0511,0.969,left_hand,0.791,left_hand,0.072,abdomen,17.85,abdomen,0.890,right_thigh,0.00,NONE,0.3108,abdomen,8.55,0.43
321,0.9660,DESCENT,COM_OUTSIDE_SUPPORT,-1.0792,-0.0046,-1.0799,-1.0792,-1.0792,NaN,0,0,0.0000,0.1306,-27.83,1,0.0519,2564.5,0.0,-4.59,4.95,4.65,-0.0422,-0.0611,0.0514,1.113,left_hand,0.770,left_hand,0.070,abdomen,17.84,abdomen,0.891,right_thigh,0.00,NONE,0.3115,abdomen,7.11,0.92
322,0.9690,DESCENT,COM_OUTSIDE_SUPPORT,-1.0793,-0.0056,-1.0801,-1.0793,-1.0793,NaN,0,0,0.0000,0.1306,-27.84,1,0.0517,2146.6,0.0,-4.59,4.97,4.65,-0.0422,-0.0610,0.0513,0.566,left_forearm,0.832,left_hand,0.070,abdomen,17.89,abdomen,0.894,right_thigh,0.00,NONE,0.3114,abdomen,4.57,0.81
323,0.9720,DESCENT,COM_OUTSIDE_SUPPORT,-1.0794,-0.0079,-1.0805,-1.0794,-1.0794,NaN,0,0,0.0000,0.1306,-27.85,1,0.0517,2092.9,0.0,-4.60,4.97,4.64,-0.0421,-0.0610,0.0513,0.731,left_hand,0.706,left_hand,0.070,abdomen,17.90,abdomen,0.896,right_thigh,0.00,NONE,0.3122,abdomen,3.22,0.40
324,0.9750,DESCENT,COM_OUTSIDE_SUPPORT,-1.0795,-0.0092,-1.0808,-1.0795,-1.0795,NaN,0,0,0.0000,0.1306,-27.85,1,0.0517,2099.2,0.0,-4.61,4.97,4.63,-0.0421,-0.0611,0.0513,0.618,left_hand,0.709,left_hand,0.070,abdomen,17.90,abdomen,0.898,right_thigh,0.00,NONE,0.3123,abdomen,3.03,0.38
325,0.9780,DESCENT,COM_OUTSIDE_SUPPORT,-1.0796,-0.0081,-1.0808,-1.0796,-1.0796,NaN,0,0,0.0000,0.1306,-27.84,1,0.0517,2150.2,0.0,-4.62,4.97,4.60,-0.0422,-0.0611,0.0513,0.611,left_hand,0.738,left_hand,0.070,abdomen,17.90,abdomen,0.900,right_thigh,0.00,NONE,0.3123,abdomen,2.91,0.38
326,0.9810,DESCENT,COM_OUTSIDE_SUPPORT,-1.0797,-0.0075,-1.0808,-1.0797,-1.0797,NaN,0,0,0.0000,0.1306,-27.81,1,0.0518,2394.3,0.0,-4.62,5.00,4.55,-0.0422,-0.0611,0.0514,0.584,left_forearm,0.750,left_hand,0.070,abdomen,17.90,abdomen,0.902,right_thigh,0.00,NONE,0.3123,abdomen,2.80,0.35
327,0.9840,DESCENT,COM_OUTSIDE_SUPPORT,-1.0798,-0.0076,-1.0809,-1.0798,-1.0798,NaN,0,0,0.0000,0.1307,-27.84,1,0.0517,2072.0,0.0,-4.62,4.99,4.57,-0.0422,-0.0610,0.0513,0.608,left_forearm,0.820,left_hand,0.070,abdomen,17.92,abdomen,0.904,right_thigh,0.00,NONE,0.3124,abdomen,9.30,0.64
328,0.9870,DESCENT,COM_OUTSIDE_SUPPORT,-1.0799,-0.0067,-1.0809,-1.0799,-1.0799,NaN,0,0,0.0000,0.1307,-27.88,1,0.0516,1787.0,0.0,-4.61,4.96,4.63,-0.0421,-0.0610,0.0512,0.972,left_hand,0.696,left_hand,0.071,abdomen,17.94,abdomen,0.906,right_thigh,0.00,NONE,0.3128,abdomen,10.96,0.71
329,0.9900,DESCENT,COM_OUTSIDE_SUPPORT,-1.0800,-0.0076,-1.0811,-1.0800,-1.0800,NaN,0,0,0.0000,0.1308,-27.92,1,0.0515,1625.6,0.0,-4.60,4.91,4.70,-0.0420,-0.0610,0.0511,1.076,left_hand,0.650,left_hand,0.072,abdomen,17.96,abdomen,0.908,right_thigh,0.00,NONE,0.3131,abdomen,9.78,0.69
330,0.9930,DESCENT,COM_OUTSIDE_SUPPORT,-1.0801,-0.0065,-1.0811,-1.0801,-1.0801,NaN,0,0,0.0000,0.1308,-27.91,1,0.0516,1848.6,0.0,-4.59,4.88,4.71,-0.0419,-0.0610,0.0512,1.031,left_hand,0.629,left_hand,0.071,abdomen,17.97,abdomen,0.911,right_thigh,0.00,NONE,0.3135,abdomen,9.63,0.63
331,0.9960,DESCENT,COM_OUTSIDE_SUPPORT,-1.0803,-0.0059,-1.0811,-1.0803,-1.0803,NaN,0,0,0.0000,0.1308,-27.94,1,0.0515,1674.3,0.0,-4.59,4.85,4.77,-0.0418,-0.0610,0.0511,0.944,left_hand,0.730,left_hand,0.071,abdomen,18.00,abdomen,0.913,right_thigh,0.00,NONE,0.3136,abdomen,9.87,0.70
332,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0803,-0.0050,-1.0811,-1.0803,-1.0803,NaN,0,0,0.0000,0.1307,-27.93,1,0.0516,1873.2,0.0,-4.58,4.83,4.77,-0.0418,-0.0610,0.0512,1.028,left_hand,0.676,left_hand,0.071,abdomen,18.01,abdomen,0.915,right_thigh,0.00,NONE,0.3141,abdomen,9.97,0.65
333,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0804,-0.0048,-1.0811,-1.0804,-1.0804,NaN,0,0,0.0000,0.1307,-27.95,1,0.0515,1825.6,0.0,-4.57,4.85,4.84,-0.0418,-0.0610,0.0511,0.965,left_hand,0.764,left_hand,0.071,abdomen,18.03,abdomen,0.917,right_thigh,0.00,NONE,0.3143,abdomen,7.15,0.59
334,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0805,-0.0040,-1.0811,-1.0805,-1.0805,NaN,0,0,0.0000,0.1306,-27.87,1,0.0519,2549.8,0.0,-4.56,4.91,4.72,-0.0419,-0.0610,0.0515,1.028,left_hand,0.754,left_hand,0.071,abdomen,18.03,abdomen,0.920,right_thigh,0.00,NONE,0.3147,abdomen,3.85,0.85
335,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0806,-0.0050,-1.0813,-1.0806,-1.0806,NaN,0,0,0.0000,0.1307,-27.91,1,0.0517,2086.7,0.0,-4.56,4.93,4.74,-0.0419,-0.0610,0.0513,0.575,left_forearm,0.842,left_hand,0.070,abdomen,18.08,abdomen,0.923,right_thigh,0.00,NONE,0.3146,abdomen,6.05,0.66
336,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0807,-0.0080,-1.0818,-1.0807,-1.0807,NaN,0,0,0.0000,0.1307,-27.89,1,0.0517,2057.7,0.0,-4.57,4.94,4.74,-0.0420,-0.0611,0.0513,0.823,left_hand,0.696,left_hand,0.070,abdomen,18.06,abdomen,0.925,right_thigh,0.00,NONE,0.3155,abdomen,4.43,0.39
337,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0808,-0.0084,-1.0820,-1.0808,-1.0808,NaN,0,0,0.0000,0.1307,-27.87,1,0.0517,2102.8,0.0,-4.59,4.94,4.71,-0.0420,-0.0611,0.0513,0.723,left_hand,0.733,left_hand,0.070,abdomen,18.03,abdomen,0.928,right_thigh,0.00,NONE,0.3151,abdomen,3.58,0.38
338,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0809,-0.0081,-1.0821,-1.0809,-1.0809,NaN,0,0,0.0000,0.1306,-27.83,1,0.0518,2381.4,0.0,-4.62,4.98,4.63,-0.0420,-0.0611,0.0514,0.674,left_hand,0.776,left_hand,0.070,abdomen,18.00,abdomen,0.930,right_thigh,0.00,NONE,0.3147,abdomen,2.87,0.36
339,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0810,-0.0087,-1.0823,-1.0810,-1.0810,NaN,0,0,0.0000,0.1306,-27.86,1,0.0517,2030.7,0.0,-4.63,4.96,4.64,-0.0420,-0.0611,0.0513,0.603,left_forearm,0.864,left_hand,0.070,abdomen,17.99,abdomen,0.932,right_thigh,0.00,NONE,0.3141,abdomen,9.83,0.66
340,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0811,-0.0077,-1.0822,-1.0811,-1.0811,NaN,0,0,0.0000,0.1306,-27.90,1,0.0515,1739.0,0.0,-4.65,4.93,4.69,-0.0418,-0.0611,0.0512,0.991,left_hand,0.741,left_hand,0.070,abdomen,17.98,abdomen,0.934,right_thigh,0.00,NONE,0.3140,abdomen,9.39,0.64
341,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0813,-0.0085,-1.0825,-1.0813,-1.0813,NaN,0,0,0.0000,0.1306,-27.90,1,0.0516,1937.3,0.0,-4.65,4.90,4.69,-0.0418,-0.0611,0.0513,1.018,left_hand,0.690,left_hand,0.070,abdomen,17.97,abdomen,0.936,right_thigh,0.00,NONE,0.3138,abdomen,9.45,0.58
342,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0814,-0.0077,-1.0825,-1.0814,-1.0814,NaN,0,0,0.0000,0.1306,-27.93,1,0.0515,1815.1,0.0,-4.66,4.89,4.74,-0.0417,-0.0613,0.0511,0.934,left_hand,0.798,left_hand,0.070,abdomen,17.98,abdomen,0.938,right_thigh,0.00,NONE,0.3136,abdomen,7.16,0.37
343,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0815,-0.0061,-1.0824,-1.0815,-1.0815,NaN,0,0,0.0000,0.1305,-27.84,1,0.0518,2546.5,0.0,-4.66,4.93,4.61,-0.0417,-0.0614,0.0515,0.992,left_hand,0.781,left_hand,0.069,abdomen,17.95,abdomen,0.939,right_thigh,0.00,NONE,0.3138,abdomen,8.03,0.64
344,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0816,-0.0067,-1.0825,-1.0816,-1.0816,NaN,0,0,0.0000,0.1305,-27.86,1,0.0517,2129.0,0.0,-4.67,4.95,4.60,-0.0417,-0.0614,0.0513,0.567,left_forearm,0.863,left_hand,0.069,abdomen,18.00,abdomen,0.941,right_thigh,0.00,NONE,0.3134,abdomen,5.21,0.74
345,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0816,-0.0075,-1.0827,-1.0816,-1.0816,NaN,0,0,0.0000,0.1305,-27.86,1,0.0517,2051.4,0.0,-4.69,4.94,4.59,-0.0418,-0.0615,0.0513,0.756,left_hand,0.717,left_hand,0.069,abdomen,18.00,abdomen,0.943,right_thigh,0.00,NONE,0.3141,abdomen,3.82,0.40
346,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0817,-0.0087,-1.0830,-1.0817,-1.0817,NaN,0,0,0.0000,0.1306,-27.85,1,0.0517,2116.0,0.0,-4.70,4.94,4.56,-0.0418,-0.0616,0.0513,0.695,left_hand,0.750,left_hand,0.069,abdomen,17.99,abdomen,0.944,right_thigh,0.00,NONE,0.3141,abdomen,3.38,0.38
347,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0818,-0.0069,-1.0828,-1.0818,-1.0818,NaN,0,0,0.0000,0.1306,-27.81,1,0.0518,2394.9,0.0,-4.70,4.97,4.49,-0.0419,-0.0616,0.0514,0.680,left_hand,0.791,left_hand,0.069,abdomen,18.00,abdomen,0.945,right_thigh,0.00,NONE,0.3141,abdomen,2.80,0.36
348,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0819,-0.0059,-1.0828,-1.0819,-1.0819,NaN,0,0,0.0000,0.1307,-27.84,1,0.0517,2059.3,0.0,-4.70,4.96,4.51,-0.0419,-0.0615,0.0513,0.602,left_forearm,0.883,left_hand,0.070,abdomen,18.02,abdomen,0.947,right_thigh,0.00,NONE,0.3141,abdomen,9.41,0.67
349,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0820,-0.0045,-1.0826,-1.0820,-1.0820,NaN,0,0,0.0000,0.1308,-27.88,1,0.0515,1758.9,0.0,-4.69,4.93,4.56,-0.0418,-0.0615,0.0512,0.965,left_hand,0.753,left_hand,0.070,abdomen,18.04,abdomen,0.948,right_thigh,0.00,NONE,0.3146,abdomen,9.40,0.63
350,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0821,-0.0051,-1.0828,-1.0821,-1.0821,NaN,0,0,0.0000,0.1309,-27.87,1,0.0516,1962.5,0.0,-4.68,4.90,4.56,-0.0418,-0.0615,0.0513,1.050,left_hand,0.683,left_hand,0.071,abdomen,18.05,abdomen,0.949,right_thigh,0.00,NONE,0.3149,abdomen,9.00,0.58
351,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-1.0822,-0.0041,-1.0828,-1.0822,-1.0822,NaN,0,0,0.0000,0.1309,-27.90,1,0.0515,1822.4,0.0,-4.68,4.90,4.62,-0.0417,-0.0616,0.0511,0.923,left_hand,0.798,left_hand,0.071,abdomen,18.09,abdomen,0.950,right_thigh,0.00,NONE,0.3151,abdomen,7.73,0.55
352,1.0000,REVERSAL,COM_OUTSIDE_SUPPORT,-1.0822,-0.0025,-1.0826,-1.0822,-1.0822,NaN,0,0,0.0000,0.1308,-27.81,1,0.0518,2557.7,0.0,-4.67,4.93,4.48,-0.0418,-0.0617,0.0515,1.150,left_hand,0.767,left_hand,0.070,abdomen,18.08,abdomen,0.950,right_thigh,0.00,NONE,0.3157,abdomen,8.01,1.37
353,1.0000,REVERSAL,COM_OUTSIDE_SUPPORT,-1.0823,-0.0026,-1.0827,-1.0823,-1.0823,NaN,0,0,0.0000,0.1309,-27.82,1,0.0518,2158.5,0.0,-4.68,4.94,4.48,-0.0419,-0.0616,0.0514,0.560,left_forearm,0.801,left_hand,0.069,abdomen,18.14,abdomen,0.951,right_thigh,0.00,NONE,0.3155,abdomen,4.47,0.95
354,1.0000,REVERSAL,COM_OUTSIDE_SUPPORT,-1.0823,-0.0060,-1.0832,-1.0823,-1.0823,NaN,0,0,0.0000,0.1309,-27.81,1,0.0517,2236.1,0.0,-4.68,4.95,4.45,-0.0419,-0.0615,0.0514,0.634,left_hand,0.704,left_hand,0.069,abdomen,18.15,abdomen,0.952,right_thigh,0.00,NONE,0.3166,abdomen,3.60,0.72
355,1.0000,REVERSAL,COM_OUTSIDE_SUPPORT,-1.0824,-0.0056,-1.0832,-1.0824,-1.0824,NaN,0,0,0.0000,0.1310,-27.85,1,0.0516,1885.0,0.0,-4.68,4.93,4.48,-0.0419,-0.0615,0.0512,0.584,left_forearm,0.811,left_hand,0.070,abdomen,18.18,abdomen,0.953,right_thigh,0.00,NONE,0.3168,abdomen,7.60,0.59
356,1.0000,REVERSAL,COM_OUTSIDE_SUPPORT,-1.0824,-0.0032,-1.0829,-1.0824,-1.0824,NaN,0,0,0.0000,0.1310,-27.84,1,0.0517,2079.5,0.0,-4.67,4.92,4.47,-0.0419,-0.0615,0.0513,0.942,left_hand,0.750,left_hand,0.070,abdomen,18.18,abdomen,0.953,right_thigh,0.00,NONE,0.3173,abdomen,7.85,0.48
357,1.0000,REVERSAL,COM_OUTSIDE_SUPPORT,-1.0825,-0.0030,-1.0829,-1.0825,-1.0825,NaN,0,0,0.0000,0.1311,-27.88,1,0.0516,1789.8,0.0,-4.67,4.89,4.51,-0.0419,-0.0615,0.0512,0.859,left_hand,0.860,left_hand,0.071,abdomen,18.21,abdomen,0.954,right_thigh,0.00,NONE,0.3173,abdomen,8.78,0.59
358,1.0000,REVERSAL,COM_OUTSIDE_SUPPORT,-1.0825,-0.0011,-1.0827,-1.0825,-1.0825,NaN,0,0,0.0000,0.1311,-27.87,1,0.0516,1971.0,0.0,-4.65,4.87,4.51,-0.0419,-0.0614,0.0513,0.988,left_hand,0.750,left_hand,0.071,abdomen,18.21,abdomen,0.954,right_thigh,0.00,NONE,0.3177,abdomen,9.37,0.60
359,1.0000,REVERSAL,COM_OUTSIDE_SUPPORT,-1.0826,-0.0008,-1.0827,-1.0826,-1.0826,NaN,0,0,0.0000,0.1311,-27.90,1,0.0515,1771.8,0.0,-4.65,4.84,4.55,-0.0418,-0.0614,0.0512,0.957,left_hand,0.850,left_hand,0.071,abdomen,18.24,abdomen,0.955,right_thigh,0.00,NONE,0.3179,abdomen,9.21,0.64
360,1.0000,REVERSAL,COM_OUTSIDE_SUPPORT,-1.0826,0.0009,-1.0825,-1.0826,-1.0826,NaN,0,0,0.0000,0.1312,-27.89,1,0.0516,1892.0,0.0,-4.64,4.83,4.56,-0.0418,-0.0615,0.0512,0.984,left_hand,0.776,left_hand,0.071,abdomen,18.25,abdomen,0.955,right_thigh,0.00,NONE,0.3183,abdomen,8.39,0.57
361,1.0000,REVERSAL,COM_OUTSIDE_SUPPORT,-1.0826,0.0013,-1.0824,-1.0826,-1.0826,NaN,0,0,0.0000,0.1311,-27.87,1,0.0517,2112.0,0.0,-4.63,4.84,4.53,-0.0418,-0.0615,0.0513,0.966,left_hand,0.848,left_hand,0.071,abdomen,18.27,abdomen,0.955,right_thigh,0.00,NONE,0.3186,abdomen,7.88,0.50
362,1.0000,REVERSAL,COM_OUTSIDE_SUPPORT,-1.0826,0.0020,-1.0824,-1.0826,-1.0826,NaN,0,0,0.0000,0.1312,-27.89,1,0.0515,1892.2,0.0,-4.63,4.85,4.58,-0.0418,-0.0616,0.0512,0.817,left_hand,0.947,left_hand,0.071,abdomen,18.29,abdomen,0.956,right_thigh,0.00,NONE,0.3188,abdomen,8.20,0.40
363,1.0000,ASCENT,COM_OUTSIDE_SUPPORT,-1.0827,0.0030,-1.0822,-1.0827,-1.0827,NaN,0,0,0.0000,0.1311,-27.80,1,0.0519,2577.2,0.0,-4.62,4.90,4.45,-0.0419,-0.0616,0.0515,1.073,left_hand,0.871,left_hand,0.070,abdomen,18.27,abdomen,0.956,right_thigh,0.00,NONE,0.3193,abdomen,7.36,1.06
364,0.9970,ASCENT,COM_OUTSIDE_SUPPORT,-1.0827,0.0023,-1.0823,-1.0827,-1.0827,NaN,0,0,0.0000,0.1311,-27.82,1,0.0517,2159.6,0.0,-4.61,4.93,4.46,-0.0420,-0.0615,0.0513,0.565,left_forearm,0.939,left_hand,0.070,abdomen,18.31,abdomen,0.956,right_thigh,0.00,NONE,0.3189,abdomen,4.45,0.72
365,0.9940,ASCENT,COM_OUTSIDE_SUPPORT,-1.0826,0.0002,-1.0826,-1.0826,-1.0826,NaN,0,0,0.0000,0.1312,-27.83,1,0.0517,2096.4,0.0,-4.60,4.94,4.47,-0.0421,-0.0614,0.0513,0.716,left_hand,0.755,left_hand,0.071,abdomen,18.32,abdomen,0.957,right_thigh,0.00,NONE,0.3196,abdomen,3.74,0.39
366,0.9910,ASCENT,COM_OUTSIDE_SUPPORT,-1.0827,-0.0005,-1.0827,-1.0827,-1.0827,NaN,0,0,0.0000,0.1312,-27.81,1,0.0518,2323.6,0.0,-4.59,4.96,4.44,-0.0422,-0.0614,0.0514,0.672,left_hand,0.780,left_hand,0.071,abdomen,18.33,abdomen,0.958,right_thigh,0.00,NONE,0.3197,abdomen,4.07,0.34
367,0.9880,ASCENT,COM_OUTSIDE_SUPPORT,-1.0827,0.0005,-1.0826,-1.0827,-1.0827,NaN,0,0,0.0000,0.1313,-27.84,1,0.0517,2000.3,0.0,-4.58,4.95,4.48,-0.0422,-0.0613,0.0513,0.606,left_forearm,0.873,left_hand,0.072,abdomen,18.34,abdomen,0.959,right_thigh,0.00,NONE,0.3200,abdomen,9.32,0.64
368,0.9850,ASCENT,COM_OUTSIDE_SUPPORT,-1.0827,0.0018,-1.0824,-1.0827,-1.0827,NaN,0,0,0.0000,0.1314,-27.88,1,0.0515,1728.0,0.0,-4.58,4.92,4.55,-0.0421,-0.0613,0.0511,0.962,left_hand,0.745,left_hand,0.072,abdomen,18.33,abdomen,0.960,right_thigh,0.00,NONE,0.3201,abdomen,9.48,0.66
369,0.9820,ASCENT,COM_OUTSIDE_SUPPORT,-1.0827,0.0011,-1.0826,-1.0827,-1.0827,NaN,0,0,0.0000,0.1313,-27.88,1,0.0516,1873.8,0.0,-4.59,4.89,4.57,-0.0420,-0.0614,0.0512,1.034,left_hand,0.679,left_hand,0.072,abdomen,18.30,abdomen,0.960,right_thigh,0.00,NONE,0.3199,abdomen,8.20,0.55
370,0.9790,ASCENT,COM_OUTSIDE_SUPPORT,-1.0828,0.0015,-1.0826,-1.0828,-1.0828,NaN,0,0,0.0000,0.1312,-27.85,1,0.0517,2157.6,0.0,-4.60,4.90,4.53,-0.0419,-0.0614,0.0513,0.990,left_hand,0.767,left_hand,0.071,abdomen,18.27,abdomen,0.960,right_thigh,0.00,NONE,0.3193,abdomen,6.66,0.41
371,0.9760,ASCENT,COM_OUTSIDE_SUPPORT,-1.0828,0.0018,-1.0825,-1.0828,-1.0828,NaN,0,0,0.0000,0.1311,-27.88,1,0.0516,1832.8,0.0,-4.62,4.88,4.57,-0.0418,-0.0615,0.0512,0.746,left_hand,0.887,left_hand,0.070,abdomen,18.26,abdomen,0.960,right_thigh,0.00,NONE,0.3188,abdomen,8.75,0.61
372,0.9730,ASCENT,COM_OUTSIDE_SUPPORT,-1.0828,0.0027,-1.0824,-1.0828,-1.0828,NaN,0,0,0.0000,0.1310,-27.88,1,0.0516,1992.6,0.0,-4.63,4.87,4.56,-0.0417,-0.0615,0.0513,0.981,left_hand,0.765,left_hand,0.070,abdomen,18.23,abdomen,0.960,right_thigh,0.00,NONE,0.3186,abdomen,9.40,0.60
